core,sku,offer_id,ad_days_baseline,ad_views_baseline,spend_baseline,units_baseline,stock_baseline,price_baseline,price_swing_baseline,в_когорте,причина_исключения
CORE_A,930637150,3172,11,31,0.0,0.0,971.0,4387.0,24.0,1,
CORE_A,930638331,2304,12,33,0.0,0.0,237.0,3844.0,0.0,1,
CORE_A,930639301,2358,13,82,9.96,1.0,836.0,3429.67,20.0,1,
CORE_A,930639432,2389,11,29,0.0,0.0,461.0,3328.0,0.0,1,
CORE_A,930640232,2641,12,57,8.73,2.0,180.0,6009.67,11.0,1,
CORE_A,930640538,0592,9,21,10.4,1.0,163.0,710.0,9.0,1,
CORE_A,930640621,0739,11,40,0.0,0.0,228.0,7648.0,0.0,1,
CORE_A,930640875,0870,13,129,0.0,0.0,72.0,4038.0,0.0,1,
CORE_A,930640986,0717,13,58,0.0,0.0,117.0,3987.67,169.0,1,
CORE_A,930641192,0738,9,23,12.18,0.0,1372.0,4647.0,138.0,1,
CORE_A,930641288,0868,13,75,0.0,0.0,71.0,4038.0,0.0,1,
CORE_A,930641745,0810,13,62,0.0,1.0,1061.0,4124.0,6.0,1,
CORE_A,930641782,0776,12,26,0.0,0.0,249.0,15588.0,90.0,1,
CORE_A,930641902,3203,13,57,7.21,0.0,230.0,6557.0,0.0,1,
CORE_A,930642074,0708,9,23,0.0,0.0,6.0,4935.0,0.0,1,
CORE_A,930642183,0703,10,24,0.0,0.0,30.0,5827.0,0.0,1,
CORE_A,930642448,3151,12,39,0.0,0.0,109.0,3137.0,0.0,1,
CORE_A,984583314,4716,9,18,0.0,0.0,21.0,15170.0,0.0,1,
