# oz_acc1: неделя 24.08–30.08 против 17.08–23.08; органика — неделя 17.08 (лаг Ozon); шаг ±10 %, ДРР-предел 15.0 %, пол 6.0 ₽
tier,action,sku,offer_id,name,camp,bid,bid_new,d_bid,ceiling,headroom,margin_safe,our_price,cr_used,cr_src,w_views,w_clicks,w_spend,w_orders,w_rev,cpc,ctr,drr,p_clicks,p_spend,p_orders,p_cpc,o_pos,op_pos,d_pos,o_views,d_org_views,o_gmv,o_demand,ph_best,ph_top10,ph_n,qty_w,rev_w,qty_p,qty_all,c_clicks,c_spend,c_orders,ms_stock,free_fbo,reason
watch,hold,4518319482,41724,Картридж для HP LJ Managed E62555,от 10000 до 500 тыс,12.0,12.0,0.0,37.4,25.4,13.1,23109.0,0.02,справочная,5,0,0.0,0.0,0.0,,0.0,,0,0.0,0.0,,19.0000000000000000,31.0000000000000000,-12.0,3,2,0,4275,6,1,3,0,0,0,0,0,0.0,0.0,0,0,"кликов за неделю 0 (за всё время 0), расход 0 ₽ — наблюдаем, ставку не трогаем"
watch,hold,4518319022,41815,Картридж для HP LaserJet E72540,Эксперимент1,8.0,8.0,0.0,22.8,14.8,12.9,14427.0,0.02,справочная,28,0,0.0,0.0,0.0,,0.0,,0,0.0,0.0,,24.0000000000000000,38.0000000000000000,-14.0,2,-1,0,1389,24,0,2,0,0,0,0,0,0.0,0.0,0,0,"кликов за неделю 0 (за всё время 0), расход 0 ₽ — наблюдаем, ставку не трогаем"
watch,hold,4518318893,41821,Картридж для HP LJ P4010,Эксперимент1,8.0,8.0,0.0,25.5,17.5,13.8,9667.0,0.03,справочная,18,0,0.0,0.0,0.0,,0.0,,0,0.0,0.0,,211.0000000000000000,7.0000000000000000,204.0,3,0,0,1390,211,0,3,0,0,0,0,0,0.0,0.0,0,0,"кликов за неделю 0 (за всё время 0), расход 0 ₽ — наблюдаем, ставку не трогаем"
watch,hold,4518318721,42012,Картридж для HP LaserJet Pro M430,Эксперимент1,8.0,8.0,0.0,21.5,13.5,19.2,3787.0,0.04,справочная,8,0,0.0,0.0,0.0,,0.0,,0,0.0,0.0,,181.0000000000000000,,,3,3,0,3,,0,0,0,0,0,0,0,0.0,0.0,0,0,"кликов за неделю 0 (за всё время 0), расход 0 ₽ — наблюдаем, ставку не трогаем"
watch,hold,4518318721,42012,Картридж для HP LaserJet Pro M430,от 2000 до 5000,12.0,12.0,0.0,21.5,9.5,19.2,3787.0,0.04,справочная,8,0,0.0,0.0,0.0,,0.0,,0,0.0,0.0,,181.0000000000000000,,,3,3,0,3,,0,0,0,0,0,0,0,0.0,0.0,0,0,"кликов за неделю 0 (за всё время 0), расход 0 ₽ — наблюдаем, ставку не трогаем"
watch,hold,4518321642,42273,Тонер-картридж для Xerox WorkCentre Pro WCP-320,Эксперимент1,8.0,8.0,0.0,29.3,21.3,17.5,7806.0,0.03,справочная,11,0,0.0,0.0,0.0,,0.0,,0,0.0,0.0,,159.0000000000000000,3.0000000000000000,156.0,6,3,0,5,22,0,1,0,0,0,0,1,9.64,0.0,0,0,"кликов за неделю 0 (за всё время 1), расход 0 ₽ — наблюдаем, ставку не трогаем"
watch,hold,4518321182,42481,Картридж для Xerox AltaLink C8130,Эксперимент1,8.0,8.0,0.0,31.7,23.7,15.3,15381.0,0.02,справочная,9,0,0.0,0.0,0.0,,0.0,,0,0.0,0.0,,76.0000000000000000,238.0000000000000000,-162.0,11,8,0,1441,4,1,11,0,0,0,0,0,0.0,0.0,0,0,"кликов за неделю 0 (за всё время 0), расход 0 ₽ — наблюдаем, ставку не трогаем"
watch,hold,4518318297,42432,Картридж для Xerox ColorDCP-560,от 5000 до 10000,12.0,12.0,0.0,30.7,18.7,15.0,15349.0,0.02,справочная,13,0,0.0,0.0,0.0,,0.0,,0,0.0,0.0,,28.0000000000000000,70.0000000000000000,-42.0,11,8,0,19,5,1,2,0,0,0,0,0,0.0,0.0,0,0,"кликов за неделю 0 (за всё время 0), расход 0 ₽ — наблюдаем, ставку не трогаем"
watch,hold,4518321696,43031,Картридж для HP Color LJ Managed E78323,Эксперимент1,8.0,8.0,0.0,28.9,20.9,13.4,17223.0,0.02,справочная,4,0,0.0,0.0,0.0,,0.0,,0,0.0,0.0,,58.0000000000000000,45.0000000000000000,13.0,1,-1,0,1,,0,0,0,0,0,0,0,0.0,0.0,0,0,"кликов за неделю 0 (за всё время 0), расход 0 ₽ — наблюдаем, ставку не трогаем"
watch,hold,4518320075,43092,Картридж для Konica Minolta Bizhub C300i,Эксперимент1,8.0,8.0,0.0,34.9,26.9,20.3,7601.0,0.03,справочная,12,0,0.0,0.0,0.0,,0.0,,0,0.0,0.0,,67.0000000000000000,115.0000000000000000,-48.0,6,-1,0,7,102,0,1,0,0,0,0,1,5.68,0.0,0,0,"кликов за неделю 0 (за всё время 1), расход 0 ₽ — наблюдаем, ставку не трогаем"
watch,hold,4518320152,43411,Фотобарабан для Xerox DocuColor 242,Эксперимент1,8.0,8.0,0.0,60.6,52.6,13.7,34852.0,0.02,справочная,4,0,0.0,0.0,0.0,,0.0,,0,0.0,0.0,,56.0000000000000000,43.0000000000000000,13.0,7,-3,0,6,75,0,1,0,0,0,0,0,0.0,0.0,0,0,"кликов за неделю 0 (за всё время 0), расход 0 ₽ — наблюдаем, ставку не трогаем"
watch,hold,4518320152,43411,Фотобарабан для Xerox DocuColor 242,от 10000 до 500 тыс,12.0,12.0,0.0,60.6,48.6,13.7,34852.0,0.02,справочная,12,0,0.0,0.0,0.0,,0.0,,0,0.0,0.0,,56.0000000000000000,43.0000000000000000,13.0,7,-3,0,6,75,0,1,0,0,0,0,0,0.0,0.0,0,0,"кликов за неделю 0 (за всё время 0), расход 0 ₽ — наблюдаем, ставку не трогаем"
watch,hold,4518319473,43521,Картридж для Kyocera TASKalfa 2020,Эксперимент1,8.0,8.0,0.0,22.4,14.4,18.5,4139.0,0.04,справочная,5,0,0.0,0.0,0.0,,0.0,,0,0.0,0.0,,58.0000000000000000,,,7,7,0,6,,0,0,0,0,0,0,0,0.0,0.0,0,0,"кликов за неделю 0 (за всё время 0), расход 0 ₽ — наблюдаем, ставку не трогаем"
watch,hold,4518319473,43521,Картридж для Kyocera TASKalfa 2020,от 2000 до 5000,12.0,12.0,0.0,22.4,10.4,18.5,4139.0,0.04,справочная,4,0,0.0,0.0,0.0,,0.0,,0,0.0,0.0,,58.0000000000000000,,,7,7,0,6,,0,0,0,0,0,0,0,0.0,0.0,0,0,"кликов за неделю 0 (за всё время 0), расход 0 ₽ — наблюдаем, ставку не трогаем"
watch,hold,4518328376,43473,Картридж для HP Color LaserJet E87660,Эксперимент1,8.0,8.0,0.0,39.5,31.5,13.4,23508.0,0.02,справочная,14,0,0.0,0.0,0.0,,0.0,,0,0.0,0.0,,166.0000000000000000,30.0000000000000000,136.0,5,1,0,5,1,1,5,0,0,0,0,0,0.0,0.0,0,0,"кликов за неделю 0 (за всё время 0), расход 0 ₽ — наблюдаем, ставку не трогаем"
watch,hold,4527376631,43591,Картридж для Xerox Color DCP-C60,Эксперимент1,8.0,8.0,0.0,30.7,22.7,15.0,15350.0,0.02,справочная,9,0,0.0,0.0,0.0,,0.0,,0,0.0,0.0,,57.0000000000000000,2.0000000000000000,55.0,4,3,0,4,,0,0,0,0,0,0,0,0.0,0.0,0,0,"кликов за неделю 0 (за всё время 0), расход 0 ₽ — наблюдаем, ставку не трогаем"
watch,hold,4527376364,436934,Картридж для HP OfficeJet 3532,Эксперимент1,8.0,8.0,0.0,24.7,16.7,18.2,6248.0,0.03,справочная,10,0,0.0,0.0,0.0,,0.0,,0,0.0,0.0,,330.0000000000000000,,,8,8,0,12,8,1,7,0,0,0,0,0,0.0,0.0,0,0,"кликов за неделю 0 (за всё время 0), расход 0 ₽ — наблюдаем, ставку не трогаем"
watch,hold,4527376327,436929,Картридж для HP OfficeJet 3830,Эксперимент1,8.0,8.0,0.0,25.2,17.2,18.4,6278.0,0.03,справочная,30,0,0.0,0.0,0.0,,0.0,,0,0.0,0.0,,358.0000000000000000,68.0000000000000000,290.0,10,5,0,15,45,0,8,0,0,0,0,0,0.0,0.0,0,0,"кликов за неделю 0 (за всё время 0), расход 0 ₽ — наблюдаем, ставку не трогаем"
watch,hold,4527380909,44333,Чернила для Epson EcoTank M1140,Эксперимент1,8.0,8.0,0.0,4.1,-3.9,12.9,869.0,0.06,справочная,54,0,0.0,0.0,0.0,,0.0,,0,0.0,0.0,,73.0000000000000000,47.0000000000000000,26.0,12,6,0,16,39,0,2,0,0,0,0,0,0.0,0.0,0,0,"кликов за неделю 0 (за всё время 0), расход 0 ₽ — наблюдаем, ставку не трогаем"
watch,hold,4527380909,44333,Чернила для Epson EcoTank M1140,от 0 до 1000,10.0,10.0,0.0,4.1,-5.9,12.9,869.0,0.06,справочная,13,0,0.0,0.0,0.0,,0.0,,0,0.0,0.0,,73.0000000000000000,47.0000000000000000,26.0,12,6,0,16,39,0,2,0,0,0,0,0,0.0,0.0,0,0,"кликов за неделю 0 (за всё время 0), расход 0 ₽ — наблюдаем, ставку не трогаем"
watch,hold,4527379892,44337,Чернила для Epson EcoTank M2140,Эксперимент1,8.0,8.0,0.0,5.2,-2.8,15.0,871.0,0.06,справочная,12,0,0.0,0.0,0.0,,0.0,,0,0.0,0.0,,227.0000000000000000,111.0000000000000000,116.0,25,2,0,30,20,0,3,0,0,0,1,0,0.0,0.0,0,0,"кликов за неделю 0 (за всё время 0), расход 0 ₽ — наблюдаем, ставку не трогаем"
watch,hold,4527379892,44337,Чернила для Epson EcoTank M2140,от 0 до 1000,10.0,10.0,0.0,5.2,-4.8,15.0,871.0,0.06,справочная,22,0,0.0,0.0,0.0,,0.0,,0,0.0,0.0,,227.0000000000000000,111.0000000000000000,116.0,25,2,0,30,20,0,3,0,0,0,1,0,0.0,0.0,0,0,"кликов за неделю 0 (за всё время 0), расход 0 ₽ — наблюдаем, ставку не трогаем"
watch,hold,4527379215,44345,Картридж для Epson EcoTank L-11160,Эксперимент1,8.0,8.0,0.0,12.2,4.2,19.6,1678.0,0.05,справочная,22,0,0.0,0.0,0.0,,0.0,,0,0.0,0.0,,281.0000000000000000,146.0000000000000000,135.0,6,0,0,10,26,0,6,0,0,0,0,0,0.0,0.0,0,0,"кликов за неделю 0 (за всё время 0), расход 0 ₽ — наблюдаем, ставку не трогаем"
watch,hold,4527378233,44432,Картридж для Epson WorkForce 7610DWF,Эксперимент1,8.0,8.0,0.0,10.7,2.7,19.0,1526.0,0.05,справочная,29,0,0.0,0.0,0.0,,0.0,,0,0.0,0.0,,171.0000000000000000,162.0000000000000000,9.0,12,7,0,16,12,0,12,0,0,0,0,0,0.0,0.0,0,0,"кликов за неделю 0 (за всё время 0), расход 0 ₽ — наблюдаем, ставку не трогаем"
watch,hold,4527376481,44346,Картридж для Epson EcoTank L-15150,Эксперимент1,8.0,8.0,0.0,12.2,4.2,19.6,1675.0,0.05,справочная,16,0,0.0,0.0,0.0,,0.0,,0,0.0,0.0,,239.0000000000000000,103.0000000000000000,136.0,11,6,0,15,23,0,11,0,0,0,0,0,0.0,0.0,0,0,"кликов за неделю 0 (за всё время 0), расход 0 ₽ — наблюдаем, ставку не трогаем"
watch,hold,4527378017,44436,Картридж для Epson WorkForce WF-7715DWF,Эксперимент1,8.0,8.0,0.0,10.7,2.7,19.0,1526.0,0.05,справочная,27,0,0.0,0.0,0.0,,0.0,,0,0.0,0.0,,154.0000000000000000,102.0000000000000000,52.0,15,8,0,18,28,0,2,0,0,0,0,0,0.0,0.0,0,0,"кликов за неделю 0 (за всё время 0), расход 0 ₽ — наблюдаем, ставку не трогаем"
watch,hold,4527376940,44433,Картридж для Epson WorkForce 3640DTWF,Эксперимент1,8.0,8.0,0.0,10.7,2.7,19.0,1528.0,0.05,справочная,23,0,0.0,0.0,0.0,,0.0,,0,0.0,0.0,,91.0000000000000000,75.0000000000000000,16.0,13,4,0,18,15,0,12,0,0,0,0,0,0.0,0.0,0,0,"кликов за неделю 0 (за всё время 0), расход 0 ₽ — наблюдаем, ставку не трогаем"
watch,hold,4527377906,44348,Картридж для Epson EcoTank L-15180,Эксперимент1,8.0,8.0,0.0,12.2,4.2,19.6,1675.0,0.05,справочная,30,0,0.0,0.0,0.0,,0.0,,0,0.0,0.0,,252.0000000000000000,112.0000000000000000,140.0,17,11,0,31,15,0,15,0,0,0,0,0,0.0,0.0,0,0,"кликов за неделю 0 (за всё время 0), расход 0 ₽ — наблюдаем, ставку не трогаем"
watch,hold,4527380897,44551,Картридж для Epson WorkForce Enterprise WF-C17590,Эксперимент1,8.0,8.0,0.0,60.4,52.4,13.8,34337.0,0.02,справочная,3,0,0.0,0.0,0.0,,0.0,,0,0,0,,292.0000000000000000,28.0000000000000000,264.0,9,-15,0,13,6,1,9,0,0,0,0,0,0.0,0.0,0,0,"кликов за неделю 0 (за всё время 0), расход 0 ₽ — наблюдаем, ставку не трогаем"
watch,hold,4527381725,45132,Картридж для Ricoh Aficio MP C4504,Эксперимент1,8.0,8.0,0.0,22.0,14.0,17.8,5723.0,0.03,справочная,12,0,0.0,0.0,0.0,,0.0,,0,0.0,0.0,,28.0000000000000000,,,5,5,0,7,7,1,4,0,0,0,0,0,0.0,0.0,0,0,"кликов за неделю 0 (за всё время 0), расход 0 ₽ — наблюдаем, ставку не трогаем"
watch,hold,4527377005,452613,Картридж для Sharp MX-6070,Эксперимент1,8.0,8.0,0.0,29.3,21.3,16.1,8796.0,0.03,справочная,30,0,0.0,0.0,0.0,,0.0,,0,0.0,0.0,,50.0000000000000000,89.0000000000000000,-39.0,14,8,0,1322,24,0,11,0,0,0,0,0,0.0,0.0,0,0,"кликов за неделю 0 (за всё время 0), расход 0 ₽ — наблюдаем, ставку не трогаем"
watch,hold,4527381538,45263,Картридж для Sharp MX-3070,Эксперимент1,8.0,8.0,0.0,29.3,21.3,16.1,8797.0,0.03,справочная,31,0,0.0,0.0,0.0,,0.0,,0,0.0,0.0,,64.0000000000000000,108.0000000000000000,-44.0,13,9,0,1356,78,0,2,0,0,0,0,0,0.0,0.0,0,0,"кликов за неделю 0 (за всё время 0), расход 0 ₽ — наблюдаем, ставку не трогаем"
watch,hold,4527379115,45402,Картридж для HP DeskJet 2632,Эксперимент1,8.0,8.0,0.0,,,,5794.0,0.03,справочная,24,0,0.0,0.0,0.0,,0.0,,0,0.0,0.0,,134.0000000000000000,,,6,6,0,36,48,0,6,0,0,0,0,0,0.0,0.0,0,0,"кликов за неделю 0 (за всё время 0), расход 0 ₽ — наблюдаем, ставку не трогаем"
watch,hold,4527379052,45542,Лента для принтера для Epson LabelWorks 700,Эксперимент1,8.0,8.0,0.0,15.1,7.1,20.4,2448.0,0.04,справочная,50,0,0.0,0.0,0.0,,0.0,,0,0.0,0.0,,174.0000000000000000,193.0000000000000000,-19.0,22,9,0,29,20,0,15,0,0,0,0,0,0.0,0.0,0,0,"кликов за неделю 0 (за всё время 0), расход 0 ₽ — наблюдаем, ставку не трогаем"
watch,hold,4527381431,459915,Лента для принтера для Epson TS 630K,Эксперимент1,8.0,8.0,0.0,10.9,2.9,18.2,1656.0,0.05,справочная,12,0,0.0,0.0,0.0,,0.0,,0,0.0,0.0,,104.0000000000000000,129.0000000000000000,-25.0,19,17,0,26,3,1,15,0,0,0,0,0,0.0,0.0,0,0,"кликов за неделю 0 (за всё время 0), расход 0 ₽ — наблюдаем, ставку не трогаем"
watch,hold,4527381431,459915,Лента для принтера для Epson TS 630K,от 1000-2000,12.0,12.0,0.0,10.9,-1.1,18.2,1656.0,0.05,справочная,29,0,0.0,0.0,0.0,,0.0,,0,0.0,0.0,,104.0000000000000000,129.0000000000000000,-25.0,19,17,0,26,3,1,15,0,0,0,0,0,0.0,0.0,0,0,"кликов за неделю 0 (за всё время 0), расход 0 ₽ — наблюдаем, ставку не трогаем"
watch,hold,4527381663,45998,Лента для принтера для Epson LQ-735K,Эксперимент1,8.0,8.0,0.0,10.9,2.9,18.2,1650.0,0.05,справочная,2,0,0.0,0.0,0.0,,0.0,,0,0.0,0.0,,504.0000000000000000,220.0000000000000000,284.0,10,7,0,15,5,1,9,0,0,0,0,0,0.0,0.0,0,0,"кликов за неделю 0 (за всё время 0), расход 0 ₽ — наблюдаем, ставку не трогаем"
watch,hold,4527381663,45998,Лента для принтера для Epson LQ-735K,от 1000-2000,12.0,12.0,0.0,10.9,-1.1,18.2,1650.0,0.05,справочная,28,0,0.0,0.0,0.0,,0.0,,0,0.0,0.0,,504.0000000000000000,220.0000000000000000,284.0,10,7,0,15,5,1,9,0,0,0,0,0,0.0,0.0,0,0,"кликов за неделю 0 (за всё время 0), расход 0 ₽ — наблюдаем, ставку не трогаем"
watch,hold,4527385543,46931,Картридж для HP OfficeJet 8010,Эксперимент1,8.0,8.0,0.0,20.7,12.7,20.2,3403.0,0.04,справочная,8,0,0.0,0.0,0.0,,0.0,,0,0.0,0.0,,227.0000000000000000,121.0000000000000000,106.0,8,6,0,11,36,0,6,0,0,0,0,0,0.0,0.0,0,0,"кликов за неделю 0 (за всё время 0), расход 0 ₽ — наблюдаем, ставку не трогаем"
watch,hold,4527384050,47062,Картридж для HP PageWide Color 780,от 10000 до 500 тыс,12.0,12.0,0.0,,,,30249.0,0.02,справочная,0,0,0,0,0,,,,0,0,0,,,,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,"кликов за неделю 0 (за всё время 0), расход 0 ₽ — наблюдаем, ставку не трогаем"
watch,hold,4527384050,47062,Картридж для HP PageWide Color 780,Эксперимент1,8.0,8.0,0.0,,,,30249.0,0.02,справочная,0,0,0,0,0,,,,0,0,0,,,,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,"кликов за неделю 0 (за всё время 0), расход 0 ₽ — наблюдаем, ставку не трогаем"
enter,enter,4527385085,48024,Картридж для M6550,,,6.0,,21.8,,18.6,4007.0,0.04,справочная,0,0,0,0,0,,,,0,0,0,,112.0000000000000000,215.0000000000000000,-103.0,14,3,0,91,2,2,14,1,3369.0000,0,1,0,0,0,0,0,вне рекламы  но неделю отработал сам: продажи 1 шт  органика 0 ₽. Заводим с пола 6 ₽
watch,hold,4527389929,49283,Тонер-картридж для Lexmark CX725de,от 5000 до 10000,12.0,12.0,0.0,21.0,9.0,14.8,10700.0,0.02,справочная,10,0,0.0,0.0,0.0,,0.0,,0,0.0,0.0,,28.0000000000000000,324.0000000000000000,-296.0,5,4,0,7,15,0,1,0,0,0,0,0,0.0,0.0,0,0,"кликов за неделю 0 (за всё время 0), расход 0 ₽ — наблюдаем, ставку не трогаем"
watch,hold,4527388944,49414,Фотобарабан для Lexmark LaserPrinter CX317,Эксперимент1,8.0,8.0,0.0,65.1,57.1,9.4,73969.0,0.02,справочная,4,0,0.0,0.0,0.0,,0.0,,0,0.0,0.0,,54.0000000000000000,55.0000000000000000,-1.0,22,7,0,113,13,0,4,0,0,0,0,0,0.0,0.0,0,0,"кликов за неделю 0 (за всё время 0), расход 0 ₽ — наблюдаем, ставку не трогаем"
watch,hold,4527388944,49414,Фотобарабан для Lexmark LaserPrinter CX317,от 10000 до 500 тыс,12.0,12.0,0.0,65.1,53.1,9.4,73969.0,0.02,справочная,29,0,0.0,0.0,0.0,,0.0,,0,0.0,0.0,,54.0000000000000000,55.0000000000000000,-1.0,22,7,0,113,13,0,4,0,0,0,0,0,0.0,0.0,0,0,"кликов за неделю 0 (за всё время 0), расход 0 ₽ — наблюдаем, ставку не трогаем"
watch,hold,4527384531,49401,Фотобарабан для Lexmark LaserPrinter MX910,Эксперимент1,8.0,8.0,0.0,30.0,22.0,13.3,18084.0,0.02,справочная,16,0,0.0,0.0,0.0,,0.0,,0,0.0,0.0,,83.0000000000000000,172.0000000000000000,-89.0,19,17,0,301,15,0,7,0,0,0,0,0,0.0,0.0,0,0,"кликов за неделю 0 (за всё время 0), расход 0 ₽ — наблюдаем, ставку не трогаем"
watch,hold,4527383892,49393,Картридж для Lexmark LaserPrinter X864,от 10000 до 500 тыс,12.0,12.0,0.0,33.1,21.1,13.4,19692.0,0.02,справочная,36,0,0.0,0.0,0.0,,0.0,,0,0.0,0.0,,56.0000000000000000,96.0000000000000000,-40.0,20,15,0,1529,7,1,8,0,0,0,0,0,0.0,0.0,0,0,"кликов за неделю 0 (за всё время 0), расход 0 ₽ — наблюдаем, ставку не трогаем"
watch,hold,4527387031,49418,Фотобарабан для Lexmark LaserPrinter CX510,от 10000 до 500 тыс,12.0,12.0,0.0,65.1,53.1,9.4,73969.0,0.02,справочная,10,0,0.0,0.0,0.0,,0.0,,0,0.0,0.0,,47.0000000000000000,56.0000000000000000,-9.0,28,13,0,115,12,0,11,0,0,0,0,0,0.0,0.0,0,0,"кликов за неделю 0 (за всё время 0), расход 0 ₽ — наблюдаем, ставку не трогаем"
watch,hold,4527388463,49392,Картридж для Lexmark LaserPrinter X862,от 10000 до 500 тыс,12.0,12.0,0.0,33.1,21.1,13.4,19690.0,0.02,справочная,34,0,0.0,0.0,0.0,,0.0,,0,0.0,0.0,,67.0000000000000000,106.0000000000000000,-39.0,16,10,0,1527,23,0,5,0,0,0,0,0,0.0,0.0,0,0,"кликов за неделю 0 (за всё время 0), расход 0 ₽ — наблюдаем, ставку не трогаем"
watch,hold,4527386320,50131,Картридж для Epson SureColor P400,Эксперимент1,8.0,8.0,0.0,24.8,16.8,18.3,6209.0,0.03,справочная,15,0,0.0,0.0,0.0,,0.0,,0,0.0,0.0,,49.0000000000000000,61.0000000000000000,-12.0,10,9,0,9,121,0,1,0,0,0,0,0,0.0,0.0,0,0,"кликов за неделю 0 (за всё время 0), расход 0 ₽ — наблюдаем, ставку не трогаем"
watch,hold,4527387908,50781,Картридж для Konica Minolta AccurioPrint C759,Эксперимент1,8.0,8.0,0.0,33.7,25.7,13.7,19378.0,0.02,справочная,15,0,0.0,0.0,0.0,,0.0,,0,0.0,0.0,,45.0000000000000000,75.0000000000000000,-30.0,9,6,0,10,4,2,9,0,0,0,0,0,0.0,0.0,0,0,"кликов за неделю 0 (за всё время 0), расход 0 ₽ — наблюдаем, ставку не трогаем"
watch,hold,4527386106,50832,Тонер-картридж для Konica Minolta Bizhub C3851,Эксперимент1,8.0,8.0,0.0,27.2,19.2,16.9,7626.0,0.03,справочная,3,0,0.0,0.0,0.0,,0.0,,0,0.0,0.0,,58.0000000000000000,,,2,2,0,1,,0,0,0,0,0,0,0,0.0,0.0,0,0,"кликов за неделю 0 (за всё время 0), расход 0 ₽ — наблюдаем, ставку не трогаем"
watch,hold,4527389553,50981,Картридж для Konica Minolta PagePro 4650,от 10000 до 500 тыс,12.0,12.0,0.0,32.8,20.8,13.0,20480.0,0.02,справочная,28,0,0.0,0.0,0.0,,0.0,,0,0.0,0.0,,18.0000000000000000,5.0000000000000000,13.0,6,5,0,4281,4,3,6,0,0,0,0,0,0.0,0.0,0,0,"кликов за неделю 0 (за всё время 0), расход 0 ₽ — наблюдаем, ставку не трогаем"
watch,hold,4527387353,50991,Картридж для Kyocera FS-1030D,от 10000 до 500 тыс,12.0,12.0,0.0,80.9,68.9,10.1,79340.0,0.02,справочная,7,0,0.0,0.0,0.0,,0.0,,0,0.0,0.0,,31.0000000000000000,8.0000000000000000,23.0,3,1,0,3,,0,0,0,0,0,0,0,0.0,0.0,0,0,"кликов за неделю 0 (за всё время 0), расход 0 ₽ — наблюдаем, ставку не трогаем"
watch,hold,4527388073,51493,Тонер-картридж для Panasonic DP 3010,Эксперимент1,8.0,8.0,0.0,28.8,20.8,16.1,8652.0,0.03,справочная,30,0,0.0,0.0,0.0,,0.0,,0,0.0,0.0,,180.0000000000000000,,,12,11,0,433,7,2,6,0,0,0,0,0,0.0,0.0,0,0,"кликов за неделю 0 (за всё время 0), расход 0 ₽ — наблюдаем, ставку не трогаем"
watch,hold,4527386797,51522,Картридж для P3308DW,Эксперимент1,8.0,8.0,0.0,13.2,5.2,18.9,2372.0,0.04,справочная,48,0,0.0,0.0,0.0,,0.0,,0,0.0,0.0,,28.0000000000000000,56.0000000000000000,-28.0,5,2,0,11,15,0,3,0,0,0,0,1,7.5,0.0,0,0,"кликов за неделю 0 (за всё время 1), расход 0 ₽ — наблюдаем, ставку не трогаем"
watch,hold,4527384350,51712,Картридж для Samsung Xpress ser SL-M4583fx,от 10000 до 500 тыс,12.0,12.0,0.0,52.5,40.5,13.3,31645.0,0.02,справочная,21,0,0.0,0.0,0.0,,0.0,,0,0.0,0.0,,38.0000000000000000,19.0000000000000000,19.0,10,9,0,13,3,1,3,0,0,0,0,0,0.0,0.0,0,0,"кликов за неделю 0 (за всё время 0), расход 0 ₽ — наблюдаем, ставку не трогаем"
watch,hold,4527388122,52161,Картридж для Epson PLQ-20,Эксперимент1,8.0,8.0,0.0,19.4,11.4,19.2,3414.0,0.04,справочная,187,0,0.0,0.0,0.0,,0.0,,0,0.0,0.0,,52.0000000000000000,16.0000000000000000,36.0,49,-39,0,282,2,7,15,0,0,0,1,2,15.96,0.0,0,0,"кликов за неделю 0 (за всё время 2), расход 0 ₽ — наблюдаем, ставку не трогаем"
watch,hold,4527388717,52203,Фотобарабан для BM5106ADN,Эксперимент1,8.0,8.0,0.0,14.4,6.4,17.4,2898.0,0.04,справочная,17,0,0.0,0.0,0.0,,0.0,,0,0.0,0.0,,101.0000000000000000,131.0000000000000000,-30.0,3,-3,0,3,,0,0,0,0,0,0,6,48.23,0.0,0,0,"кликов за неделю 0 (за всё время 6), расход 0 ₽ — наблюдаем, ставку не трогаем"
watch,hold,4527391350,52191,Картридж для Olivetti Nantian PR9,Эксперимент1,8.0,8.0,0.0,14.0,6.0,18.5,2584.0,0.04,справочная,0,0,0,0,0,,,,0,0,0,,,,,0,0,0,0,,0,0,0,0,0,0,0,0.0,0.0,0,0,"кликов за неделю 0 (за всё время 0), расход 0 ₽ — наблюдаем, ставку не трогаем"
watch,hold,4527388841,52202,Фотобарабан для BP5106DW,Эксперимент1,8.0,8.0,0.0,14.4,6.4,17.4,2896.0,0.04,справочная,13,0,0.0,0.0,0.0,,0.0,,0,0.0,0.0,,58.0000000000000000,101.0000000000000000,-43.0,3,-2,0,3,,0,0,0,0,0,0,0,0.0,0.0,0,0,"кликов за неделю 0 (за всё время 0), расход 0 ₽ — наблюдаем, ставку не трогаем"
watch,hold,4527388765,52468,Картридж для Lexmark LaserPrinter MX521,Эксперимент1,8.0,8.0,0.0,30.5,22.5,15.1,15112.0,0.02,справочная,22,0,0.0,0.0,0.0,,0.0,,1,1.0,0.0,1.0,72.0000000000000000,171.0000000000000000,-99.0,16,10,0,1226,10,1,15,0,0,0,0,1,1.0,0.0,0,0,"кликов за неделю 0 (за всё время 1), расход 0 ₽ — наблюдаем, ставку не трогаем"
watch,hold,4527388611,524610,Картридж для Lexmark LaserPrinter MX622,Эксперимент1,8.0,8.0,0.0,30.5,22.5,15.1,15113.0,0.02,справочная,17,0,0.0,0.0,0.0,,0.0,,0,0.0,0.0,,76.0000000000000000,112.0000000000000000,-36.0,9,1,0,9,2,1,7,0,0,0,0,0,0.0,0.0,0,0,"кликов за неделю 0 (за всё время 0), расход 0 ₽ — наблюдаем, ставку не трогаем"
watch,hold,4527389997,52561,Фотобарабан для Xerox WorkCentre Pro 4590,Эксперимент1,8.0,8.0,0.0,84.3,76.3,10.8,72656.0,0.02,справочная,5,0,0.0,0.0,0.0,,0.0,,0,0.0,0.0,,57.0000000000000000,51.0000000000000000,6.0,19,16,0,21,7,1,15,0,0,0,0,0,0.0,0.0,0,0,"кликов за неделю 0 (за всё время 0), расход 0 ₽ — наблюдаем, ставку не трогаем"
