sku,offer_id,name,camps,bid,views,clicks,spend,spend_30d,ad_orders,ad_rev,drr,qty90,rev90,canc,cancel_share,last_sale,margin_own_live,our_price
1888939770,1442Y95L31VV,Картридж DS 44059212-44059209 для принтеров OKI C860,13424726,8.0,35,1,7.26,13.0,0.0,0.0,,0,0,0,,,18.53,50775.0
1916263125,3202X89U23XO,"Картридж DS 106R03395 для принтеров Xerox VersaLink B7025, VersaLinkB7030 черный",13424726,8.0,41,1,7.25,13.0,0.0,0.0,,0,0,0,,,24.75,5009.0
1822889301,0106JE6QDIJP,"Картридж DS CC532A для принтеров HP Color LaserJet CM2320n, LJ CP2025 желтый",13424726,8.0,30,1,7.24,13.0,0.0,0.0,,0,0,0,,,27.64,3981.0
1885387708,1200TIG38QWJ,"Картридж DS C9700A для принтеров HP Color LaserJet 1500, LJ 2500n черный",13424726,8.0,58,1,7.24,13.0,0.0,0.0,,0,0,0,,,24.19,8502.0
1885394704,4690T19USA1R,"Картридж DS №963 для принтеров HP OfficeJet Pro 9010, OfficeJet Pro 9013 пурпурный",13424726,8.0,165,1,7.24,13.0,0.0,0.0,,0,0,0,,,26.48,4719.0
1885402771,1308NWO8GOWH,"Картридж DS 50F5X00 для принтеров Lexmark MS410d, MS410dn, MS510dn, MS610de, MS610dn черный",13424726,8.0,102,1,7.24,13.0,0.0,0.0,,0,0,0,,,25.16,4355.0
1888916738,1990QTCA8Q5B,"Картридж DS 006R01382 для принтеров Xerox DCP-700, DCP 770 Digital желтый",13424726,8.0,24,1,7.24,13.0,0.0,0.0,,0,0,0,,,21.17,16844.0
1916272227,2210M3G313LP,"Картридж DS S015022 для принтеров Epson LQ-1000, LQ 1010, LQ1050, LQ-1070, LQ1170 черный",13424726/19250899,12.0,91,1,7.24,13.0,0.0,0.0,,0,0,0,,,28.29,1673.0
1805535064,3845L0UH5IG9,"Картридж DS №103BK для принтеров Epson L 3101, L 3110 черный",13424726/19250899,12.0,115,1,7.23,13.0,0.0,0.0,,0,0,0,,,17.2,631.0
1883161929,2408JOKMUM0P,"Картридж DS TK-5280Y для принтеров Kyocera Ecosys M6235cidn, M6635cidn желтый",13424726,8.0,55,1,7.23,13.0,0.0,0.0,,0,0,0,,,24.62,4853.0
1888922777,1357MR1SXO2E,Картридж DS 106R01525 для принтеров Xerox Phaser 6700 желтый,13424726,8.0,60,1,7.23,13.0,0.0,0.0,,0,0,0,,,24.13,8281.0
1916264990,2950DZ85I3VC,"Картридж DS 106R02252 для принтеров Xerox Phaser 6600, WC 6605 черный",13424726/19250899,12.0,50,1,7.23,13.0,0.0,0.0,,0,0,0,,,26.13,3277.0
1883146855,5279HCKKW8XO,"Картридж DS 378XL для принтеров Epson Expression XP 15000, XP 8500, XP-8505 желтый",13424726,8.0,102,1,7.22,13.0,0.0,0.0,,0,0,0,,,24.0,936.0
2704387104,6467UNXBN1S9,"Картриджи DS C-EXV34 для принтеров Canon iR Advance C2000, iR Advance C2020",13424726,8.0,97,1,7.22,13.0,0.0,0.0,,0,0,0,,,20.81,22225.0
1822940313,0465REAC47Z3,"Картридж DS S050187 для принтеров Epson AcuLaser C1100, CX11N, CX11NF желтый",13424726,8.0,159,1,7.21,13.0,0.0,0.0,,0,0,0,,,25.78,4251.0
1883268405,1236XKPVY56X,"Картридж DS LC985Y для принтеров Brother DCP-J125, DCP J140W, MFC-J220, MFCJ265W желтый",13424726,8.0,59,1,7.21,13.0,0.0,0.0,,0,0,0,,,19.62,717.0
1885385872,3609CNKISWKJ,"Картридж DS C4127A для принтеров HP LaserJet 4000, LJ 4050 черный",13424726,8.0,71,1,7.21,13.0,0.0,0.0,,0,0,0,,,25.77,6516.0
1885389520,4300DUOW5SLU,"Картридж DS W9102MC для принтеров HP Color LaserJet E77422, LJ E77428 желтый",13424726,8.0,44,1,7.21,13.0,0.0,0.0,,0,0,0,,,22.49,9628.0
1883151077,2239S29TEKQE,"Картриджи DS TN-325 для принтеров Brother DCP-9055, DCP 9270, HL-4140, HL4150, HL-4570 cdw, MFC-9460, MFC9465 CDN",13424726/13424988,12.0,51,1,7.2,13.0,0.0,0.0,,0,0,0,,,21.02,8921.0
2792815229,6576EA2D3QLR,"Картриджи DS 131-135 для принтеров HP DeskJet 460, DeskJet460c, OfficeJet 100, OfficeJet 150, PhotoSmart 2573, PhotoSmart2575, PSC-1510, PSC-1513",13424726,8.0,106,1,7.2,13.0,0.0,0.0,,0,0,0,,,26.28,6065.0
1883140206,3758AE57XNYX,"Чернила DS GI-490Y для принтеров Canon Pixma G1400, PixmaG1410 желтый",13424726,8.0,72,1,7.19,13.0,0.0,0.0,,0,0,0,,,17.45,640.0
1883142445,3093D2HP4Z3R,"Картридж DS CF470X для принтеров HP Color LJ Flow M681dh, LJ Flow M681f черный",13424726,8.0,35,1,7.19,13.0,0.0,0.0,,0,0,0,,,23.25,13681.0
1883209219,3175EVX2FQ0E,Картридж DS C-EXV54Y для принтеров Canon ImageRunner C3025 желтый,13424726,8.0,163,1,7.19,13.0,0.0,0.0,,0,0,0,,,27.46,4463.0
2732075497,6491VWZM9PBH,"Картриджи DS 44844517-44844520 для принтеров OKI C 831, C 841",13424726,8.0,79,1,7.19,13.0,0.0,0.0,,0,0,0,,,20.46,27424.0
1883184024,4132UA9S4P9S,Картридж DS W2001A для принтеров HP Color LJ M751 голубой,13424726,8.0,68,1,7.18,13.0,0.0,0.0,,0,0,0,,,22.78,12921.0
1885387952,3155G8AG8U4K,"Картридж DS CE260A для принтеров HP Color LaserJet CP4020, LJ-CP4025, LJCP4520, LJ CP4525, LJ CM4540 черный",13424726,8.0,68,1,7.18,13.0,0.0,0.0,,0,0,0,,,24.0,8235.0
1885402248,1309ZC2I36JE,"Картридж DS 52D5000 для принтеров Lexmark MS810de, MS810dn черный",13424726,8.0,198,1,7.18,13.0,0.0,0.0,,0,0,0,,,25.04,6440.0
1822914285,0295AKZQVCBN,"Картридж DS T0485 для принтеров Epson Stylus Photo R200, Stylus Photo R220 светло-голубой",13424726,8.0,98,1,7.17,13.0,0.0,0.0,,0,0,0,,,19.76,717.0
1883229457,3504AT1ONOHZ,"Картридж DS PFI-1700B для принтеров Canon iPF PRO 2000, iPF PRO 4000 синий",13424726,8.0,42,1,7.17,13.0,0.0,0.0,,0,0,0,,,21.66,18892.0
1885404584,3967PAS0MCX0,"Картридж DS 46471106 для принтеров OKI Data C823, Data C833 пурпурный",13424726,8.0,98,1,7.17,13.0,0.0,0.0,,0,0,0,,,24.65,8502.0
1886477743,2374F6TASPYT,Картридж DS MPC5502EM для принтеров Ricoh MP C4502 пурпурный,13424726,8.0,42,1,7.17,13.0,0.0,0.0,,0,0,0,,,22.86,15316.0
1916279464,5365RAN9UI8N,"Картридж DS 106R01277 (2 в 1) для принтеров Xerox WorkCentre 5016, WC 5020 черный",13424726,8.0,120,1,7.17,13.0,0.0,0.0,,0,0,0,,,20.39,4939.0
1999346238,5947JCKHFV75,"Фотобарабан DS W9015MC для принтеров HP LaserJet Managed E82540dn, E82550dn черный",13424726,8.0,84,1,7.17,13.0,0.0,0.0,,0,0,0,,,18.89,44187.0
2241736297,5612R0WREPOF,"Картридж DS TO-910XY для принтеров CM9105DN, CM9705DN желтый",13424726,8.0,91,1,7.17,13.0,0.0,0.0,,0,0,0,,,25.03,6769.0
1883141284,2746X0DIW94W,"Лента DS TZe-621 для принтеров Brother PT-1000, PT 1005, PT1010, PT-1080, PT1090, PT 1100 желтый",13424726,8.0,58,1,7.16,13.0,0.0,0.0,,0,0,0,,,28.6,2128.0
1883153863,1205UQ9KF28W,"Картридж DS CF310A для принтеров HP Color LJ M855dn, LJ-M855x+, LJM855xh черный",13424726,8.0,93,1,7.16,13.0,0.0,0.0,,0,0,0,,,22.77,14350.0
1885400102,3411V8UQLYKQ,Картридж DS TK-8800Y для принтеров Kyocera EcoSys P8060 желтый,13424726,8.0,52,1,7.16,13.0,0.0,0.0,,0,0,0,,,24.87,7871.0
1886478239,4805HZR26FCE,"Картридж DS 842286 для принтеров Ricoh IM C4500, IM C5500 голубой",13424726,8.0,72,1,7.16,13.0,0.0,0.0,,0,0,0,,,25.11,6882.0
1883142438,4769NPLYUWC2,"Картридж DS M21-750427 для принтеров Brady BMP 21-LAB, BMP 21-PLUS",13424726,8.0,97,1,7.15,13.0,0.0,0.0,,0,0,0,,,28.51,3504.0
1883229129,3022MYFXE7CW,"Картриджи DS 034 для принтеров Canon imageRUNNER C1225, iR MF810, iR-MF820",13424726,8.0,59,1,7.15,13.0,0.0,0.0,,0,0,0,,,20.27,21804.0
1886478638,4804GV9DMIND,"Картридж DS 842283 для принтеров Ricoh IM C4500, IM C5500 черный",13424726,8.0,58,1,7.14,13.0,0.0,0.0,,0,0,0,,,25.59,6194.0
1916294432,5532AD9617DK,"Картридж DS TK-1200X для принтеров Kyocera EcoSys M2235dn, M2735dn, M2835dw, P2335d черный",13424726/19250899,12.0,52,1,7.14,13.0,0.0,0.0,,0,0,0,,,27.64,2618.0
3245947552,6793F945SQ6D,Картридж DS TK-5345C для принтеров Kyocera TASKalfa 352ci голубой,13424726,8.0,66,1,7.14,13.0,0.0,0.0,,0,0,0,,,25.63,6132.0
1822920843,0409VJYAWSU7,"Картридж DS CE262A для принтеров HP Color LaserJet CP4025, LJ CP4525 желтый",13424726,8.0,129,1,7.13,13.0,0.0,0.0,,0,0,0,,,23.88,7813.0
1873182857,1160H2KNO6D9,"Картридж DS CF402A для принтеров HP Color LJ Pro M252dw, LJ Pro M252n желтый",13424726,8.0,53,1,7.13,13.0,0.0,0.0,,0,0,0,,,26.3,3408.0
1883223912,1967IJPQ1NN5,"Картридж DS C-EXV34C для принтеров Canon iR Advance C2000, iR Advance C2020 голубой",13424726,8.0,60,1,7.13,13.0,0.0,0.0,,0,0,0,,,25.25,7237.0
3490291041,6841SK5CBSHK,"Картридж DS CF289Y для принтеров HP LaserJet M507, LJ M528 черный",13424726,8.0,50,1,7.13,13.0,0.0,0.0,,0,0,0,,,24.76,7538.0
1883158089,2412Q0I9H899,"Картридж DS TK-8115C для принтеров Kyocera Ecosys M8124cidn, M8130cidn голубой",13424726,8.0,78,1,7.12,13.0,0.0,0.0,,0,0,0,,,26.59,4036.0
1883204471,4704LYDCQYJS,"Картридж DS №761 для принтеров HP DesignJet T7100, DJ T7200 черный матовый",13424726,8.0,36,1,7.12,13.0,0.0,0.0,,0,0,0,,,21.7,22789.0
1885395584,0957DQB3P2OC,"Картриджи DS 933XL для принтеров HP OfficeJet 6100, Officejet 6600",13424726,8.0,68,1,7.12,13.0,0.0,0.0,,0,0,0,,,28.47,3649.0
1916260229,4248YX92KSIJ,"Картридж DS 006R01754 для принтеров Xerox AltaLink C8130, C8135 черный",13424726,8.0,111,1,7.12,13.0,0.0,0.0,,0,0,0,,,23.48,15829.0
1822915439,0342SPFD4EQR,"Картриджи DS 920XL для принтеров HP OfficeJet 6000, OfficeJet 6500",13424726,8.0,77,1,7.11,13.0,0.0,0.0,,0,0,0,,,28.71,3248.0
1883148944,3226FPH28VVY,"Картридж DS W2032X для принтеров HP Color LaserJet M454dn, LJ Pro M454dw, M480f, M479dw, M479fdw желтый",13424726,8.0,54,1,7.11,13.0,0.0,0.0,,0,0,0,,,25.19,4385.0
1885403288,3809HLOM2OT5,"Картридж DS 71B50C0 для принтеров Lexmark CS317, CS417, CS517, CX317, CX417, CX517 голубой",13424726,8.0,39,1,7.11,13.0,0.0,0.0,,0,0,0,,,28.7,3430.0
1873179165,4484A6H9J1HU,Картридж DS CTL-1100XY желтый,13424726,8.0,114,1,7.1,13.0,0.0,0.0,,0,0,0,,,26.09,4428.0
1882881607,0526F6DOA0TG,"Фотобарабан DS KX-FA78A DU для принтеров Panasonic KX-FL501, KX FL502, KXFL503RU черный",13424726,8.0,93,1,7.1,13.0,0.0,0.0,,0,0,0,,,22.23,10333.0
2214375177,5909VNACC9L9,"Картридж DS TNP-48C для принтеров Konica Minolta Bizhub C3350, Bizhub C3850 голубой",13424726,8.0,47,1,7.09,13.0,0.0,0.0,,0,0,0,,,24.98,7896.0
2545228941,6293F5UNDO01,Картридж DS TK-8555Y для принтеров Kyocera TASKalfa 5054ci желтый,13424726,8.0,75,1,7.08,12.0,0.0,0.0,,0,0,0,,,24.91,8733.0
3279640971,6817I5GJDWQF,"Картридж DS CF259X для принтеров HP LaserJet M406, LJ Pro M304, LJ Pro M404 черный",13424726,8.0,63,1,7.08,12.0,0.0,0.0,,0,0,0,,,26.26,4631.0
1873181685,2887ZMI3BSHY,"Картриджи DS C-EXV49 для принтеров Canon iR Advance C3320, iR Advance C3325",13424726,8.0,77,1,7.07,12.0,0.0,0.0,,0,0,0,,,20.19,18507.0
1886465572,2074OU101691,Картридж DS MPC3502EM для принтеров Ricoh Aficio MPC3002 пурпурный,13424726,8.0,40,1,7.07,12.0,0.0,0.0,,0,0,0,,,22.51,12060.0
1873163110,3913A1KUDAYM,"Картриджи DS W2030A-W2033A (№415A) для принтеров HP Color LaserJet M454dn, LJ Pro M454dw, M480f, M479dw, M479fdw",13424726/13425039,12.0,39,1,7.06,12.0,0.0,0.0,,0,0,0,,,21.4,9866.0
1916288102,3640Q1UGBJHC,"Блок проявки DS DV-1200 DU для принтеров Kyocera EcoSys M2235, M2735dn, M2835, P2335 черный",13424726,8.0,112,2,7.06,12.0,0.0,0.0,,0,0,0,,,21.47,25858.0
1822910686,0235DWMACXBO,"Фотобарабан DS KX-FAD412A DU для принтеров Panasonic KX-MB1900, KX MB2000, KXMB2001, KX-MB2010, KX MB2020 черный",13424726,8.0,90,1,7.05,12.0,0.0,0.0,,0,0,0,,,24.99,7253.0
1885390201,4830Q4ERC9CS,"Фотобарабан DS W1104A для принтеров HP Neverstop 1200 a, 1000a черный",13424726,8.0,77,1,7.05,12.0,0.0,0.0,,0,0,0,,,21.13,9605.0
1885405857,2782FHVHAR73,Картридж DS 46507518 для принтеров OKI C612 пурпурный,13424726,8.0,47,1,7.05,12.0,0.0,0.0,,0,0,0,,,22.18,10054.0
1822934656,0005J61MOQ2G,"Картриджи DS CLT-404S для принтеров Samsung SL-C430, SL C430W, SLC480, SL-C480FW, SLC480W",13424726/13425039,12.0,60,1,7.04,12.0,0.0,0.0,,0,0,0,,,23.25,8565.0
1873179872,3263VGN0RWJE,"Фотобарабан DS DL-420 XL DU для принтеров M6700D, M6800FDW, M7100DN, M7200FD, P3010D, P3300DN черный",13424726/19250899,13.0,82,1,7.04,12.0,0.0,0.0,,0,0,0,,,25.62,3024.0
2214055532,6212G0FMB2YY,"Картридж DS C13S020447 для принтеров Epson Discproducer PP-100, PP 100 Security, PP100AP, PP-100N, PP50 голубой",13424726,8.0,47,1,7.04,12.0,0.0,0.0,,0,0,0,,,23.27,13031.0
1873180982,1755VLORRTG5,"Картридж DS X264H21G для принтеров Lexmark X264, X363, X364 черный",13424726,8.0,30,1,7.03,12.0,0.0,0.0,,0,0,0,,,22.14,9902.0
1883216891,3434S2DST66G,"Картридж DS TN-217Y для принтеров Brother DCP-L3550, HL-L3230CDW, MFC-L3770CDW желтый",13424726,8.0,72,1,7.03,12.0,0.0,0.0,,0,0,0,,,27.7,3057.0
1886471184,2892D3VG4QVP,"Фотобарабан DS B0392214 DU для принтеров Ricoh Aficio 1015, 1018, 1113, 1115, 1600, Aficio 1900, 2000, 2001 2015 2020 2352 2500 2501 2510 2550 2851 2852 3010 3025 3030 3350 3351 MP1500 черный",13424726,8.0,122,1,7.03,12.0,0.0,0.0,,0,0,0,,,21.72,38707.0
1916259802,0634IEDKOK0J,"Картридж DS 113R00695 для принтеров Xerox Phaser 6115MFP, Phaser 6120 пурпурный",13424726,8.0,22,1,7.03,12.0,0.0,0.0,,0,0,0,,,22.04,9385.0
3574093456,6863EI5JDCIG,"Картридж DS 056 для принтеров Canon i-SENSYS MF542x, MF543x, LBP-325 черный",13424726,8.0,25,1,7.03,12.0,0.0,0.0,,0,0,0,,,25.89,4354.0
1883169377,3533DYT7H3ZX,"Фотобарабан DS DR-3000 DU для принтеров Brother DCP-8040, DCP 8045, HL-5130, HL5140, HL-5150, HL5170, MFC-8220, MFC 8440 черный",13424726,8.0,36,1,7.02,12.0,0.0,0.0,,0,0,0,,,24.6,5623.0
2241816627,5472KOLV5CBT,"Картридж DS BCI-6EC для принтеров Canon BJ-F300, BJ F600, BJC-3000, BJC3010, BJ 535PD, BJ F360 голубой",13424726,8.0,530,1,7.02,12.0,0.0,0.0,,0,0,0,,,17.33,593.0
2803183780,5661OA7TA54H,"Чернила DS Epson Dye LM для принтеров Epson EcoTank L3100, EcoTankL3101, L4150, L4160, L6160, L6170 светло-пурпурный",13424726,8.0,89,1,7.02,12.0,0.0,0.0,,0,0,0,,,28.97,4112.0
1822909285,0192JLP80UZQ,"Картридж DS 121XL для принтеров HP DeskJet D1660, DeskJetD1663, DJ-F4435, ENVY 100 e, ENVY 120 e AllinOne черный",13424726,8.0,77,1,7.01,12.0,0.0,0.0,,0,0,0,,,26.46,6474.0
1903652419,5884L2SUG3UV,"Картридж DS T-2323E для принтеров Toshiba e Studio 2329, eStudio 2823 черный",13424726,8.0,141,1,7.01,12.0,0.0,0.0,,0,0,0,,,27.86,3684.0
1885395707,1438CD43TNGH,"Картридж DS TN-217 для принтеров Konica Minolta Bizhub 223, Bizhub 283 черный",13424726,8.0,117,1,7.0,12.0,0.0,0.0,,0,0,0,,,26.19,2919.0
1873188146,1073BS5WCYV5,"Картридж DS 006R01160 для принтеров Xerox WorkCentre 5325, WC 5330, WC-5335 черный",13424726,8.0,56,1,6.99,12.0,0.0,0.0,,0,0,0,,,25.52,4718.0
2701299193,6465BNAYY7ZL,Картриджи DS MPC2551E для принтеров Ricoh Aficio MPC2051,13424726/13425066,12.0,204,1,6.99,12.0,0.0,0.0,,0,0,0,,,23.0,15092.0
1883359882,5007G5DC2P2N,Картридж DS T9741 для принтеров Epson WorkForce Pro C869 черный,13424726,8.0,41,1,6.97,12.0,0.0,0.0,,0,0,0,,,21.39,24861.0
1885398131,1699TTD55CCC,Картридж DS TK-8325K для принтеров Kyocera TASKalfa 2551ci черный,13424726,8.0,46,1,6.97,12.0,0.0,0.0,,0,0,0,,,24.77,5920.0
1873141819,1162BFWGWBON,"Картриджи DS CF400A-CF403A для принтеров HP Color LJ Pro M252dw, LJ Pro M252n",13424726,8.0,50,1,6.96,12.0,0.0,0.0,,0,0,0,,,21.08,9248.0
1873182645,2152B549M6BC,"Картридж DS CF540A для принтеров HP LaserJet Pro Color M254dw, LJ Pro Color M280nw черный",13424726/19250899,12.0,90,1,6.96,12.0,0.0,0.0,,0,0,0,,,25.57,3002.0
1883188782,4143A8DBX2E8,"Картридж DS №963XL для принтеров HP OfficeJet Pro 9010, OfficeJet Pro 9013 голубой",13424726,8.0,115,1,6.94,12.0,0.0,0.0,,0,0,0,,,28.92,3451.0
1883161463,0665U725HML4,Картридж DS 113R00725 для принтеров Xerox Phaser 6180 желтый,13424726,8.0,52,1,6.93,12.0,0.0,0.0,,0,0,0,,,22.37,11153.0
1885386249,4213BHUZPFRF,"Картридж DS W2210X для принтеров HP LaserJet Pro Color M282 nw, LJ Pro Color M283 fdw черный",13424726,8.0,40,1,6.93,12.0,0.0,0.0,,0,0,0,,,27.12,4071.0
1885407484,3859YT2YPHSB,"Картридж DS 46490630 для принтеров OKI Data C532, Data C542, MC573 пурпурный",13424726,8.0,167,1,6.93,12.0,0.0,0.0,,0,0,0,,,25.44,4893.0
1885400139,1713Y3NJ6ZCN,"Картридж DS TK-8600Y для принтеров Kyocera FS-C8600DN, FS-C8650DNi желтый",13424726,8.0,40,1,6.92,12.0,0.0,0.0,,0,0,0,,,22.67,13402.0
1822906408,0214U4O769EO,"Картридж DS 707Y для принтеров Canon i-SENSYS LBP-5000, LBP-5100 желтый",13424726,8.0,59,1,6.91,12.0,0.0,0.0,,0,0,0,,,23.17,6855.0
1873140559,4296XZV7YE07,"Картриджи DS W2030X-W2033X для принтеров HP Color LaserJet M454dn, LJ Pro M454dw, M480f, M479dw, M479fdw",13424726/13425066,12.0,67,1,6.91,12.0,0.0,0.0,,0,0,0,,,21.0,14528.0
1883213956,1995V2UM1PNT,"Фотобарабан DS DR-311C DU для принтеров Konica Minolta Bizhub C220, Bizhub C280 цветной",13424726,8.0,77,1,6.91,12.0,0.0,0.0,,0,0,0,,,22.34,10965.0
1885403247,1736A0T4OIYV,"Картридж DS 80C8HM0 для принтеров Lexmark CX410, CX410de, CX510, CX510de пурпурный",13424726,8.0,27,1,6.91,12.0,0.0,0.0,,0,0,0,,,21.52,27782.0
2241667177,5735J61S5RGK,"Картридж DS BPGT20MA для принтеров Sharp C-CUBE-BP10Р 20EU, BP20C20EU, BP20C25EU пурпурный",13424726/13425039,12.0,99,1,6.91,12.0,0.0,0.0,,0,0,0,,,24.96,8055.0
2241736542,5609I50EXGI4,"Картридж DS TO-910XBK для принтеров CM9105DN, CM9705DN черный",13424726,8.0,81,1,6.91,12.0,0.0,0.0,,0,0,0,,,25.17,7231.0
1885392323,1551Z4XWMH94,"Картридж DS C2P24AE для принтеров HP OfficeJet Pro 6230, OfficeJet Pro 6830 голубой",13424726,8.0,64,1,6.9,12.0,0.0,0.0,,0,0,0,,,27.86,1567.0
1885402401,4905KRJQHL1T,"Картридж DS 78C5UME для принтеров Lexmark LaserPrinter CS521, LP CS622, LP CX622, LP-CX625 пурпурный",13424726,8.0,77,1,6.9,12.0,0.0,0.0,,0,0,0,,,21.24,29344.0
1885392582,2191EFX4C8WR,"Картридж DS 973XLY для принтеров HP PageWide P55250, PW P57750, PW Pro 452dw желтый",13424726,8.0,79,1,6.88,12.0,0.0,0.0,,0,0,0,,,23.0,9183.0
1999351045,5948V29JSLL1,"Картридж DS 76C0HC0 для принтеров Lexmark CS921de, CS923de, CX921de, CX922de голубой",13424726,8.0,63,1,6.88,12.0,0.0,0.0,,0,0,0,,,23.17,13626.0
1885397329,1290RRL0H899,"Картридж DS TNP-36 для принтеров Konica Minolta 3300P, Bizhub 3300 черный",13424726,8.0,46,1,6.87,12.0,0.0,0.0,,0,0,0,,,25.56,4122.0
1916269446,4714U25IUODM,"Фотобарабан DS 604K77585 для принтеров Xerox Phaser 6600, VersaLink C400, VersaLinkC405, WC 6605, WC 6655 желтый",13424726,8.0,76,1,6.87,12.0,0.0,0.0,,0,0,0,,,23.11,15627.0
1885383753,1195GL1WIF22,Картридж DS CF301A для принтеров HP Color LJ Flow M880z голубой,13424726,8.0,36,1,6.86,12.0,0.0,0.0,,0,0,0,,,22.37,11180.0
1883154148,3366DJCE660X,Картриджи DS TK-8525 для принтеров Kyocera Taskalfa 4052ci,13424726,8.0,49,1,6.85,12.0,0.0,0.0,,0,0,0,,,20.56,23821.0
1885404515,2775QZ56BOM3,"Картридж DS X746H1KG для принтеров Lexmark X740s, X746 черный",13424726,8.0,27,1,6.84,12.0,0.0,0.0,,0,0,0,,,21.48,26347.0
1886484557,3514YMMVVPR1,"Картридж DS CLT-M503L для принтеров Samsung SL-C3010, SL-C3060 пурпурный",13424726,8.0,48,1,6.84,12.0,0.0,0.0,,0,0,0,,,24.81,7683.0
1873147544,1328UBMGMZQ9,"Картридж DS CLT-K404S для принтеров Samsung SL-C430, SL C430W, SLC480, SL-C480FW, SLC480W черный",13424726/19250899,12.0,62,1,6.82,12.0,0.0,0.0,,0,0,0,,,25.76,3089.0
1822939758,0443CKFOBHZ5,"Картридж DS C-EXV3 для принтеров Canon iR-2200, iR 2220i, iR2800, iR-3300, iR3320i черный",13424726,8.0,67,1,6.81,12.0,0.0,0.0,,0,0,0,,,25.67,4902.0
1921721204,1241MJX3STNS,"Картридж DS PFI-102Y для принтеров Canon iPF 650, iPF500 желтый",13424726,8.0,217,1,6.81,12.0,0.0,0.0,,0,0,0,,,26.22,5556.0
1885389431,4299R94XG2MH,"Картридж DS W9101MC для принтеров HP Color LaserJet E77422, LJ E77428 голубой",13424726,8.0,42,1,6.8,12.0,0.0,0.0,,0,0,0,,,22.49,9628.0
1885404955,1024KC26TRJY,"Картридж DS 44059118 для принтеров OKI C810, C830 пурпурный",13424726,8.0,32,1,6.8,12.0,0.0,0.0,,0,0,0,,,24.51,6882.0
2678820921,6407NDJ8218O,"Картриджи DS MPC400 для принтеров Ricoh Aficio MPC3000, MPC300SR",13424726,8.0,61,1,6.8,12.0,0.0,0.0,,0,0,0,,,19.01,68277.0
2736913587,6501GY803DCQ,"Картридж DS W2202A для принтеров HP Color LJ Pro 4202, LJ Pro MFP 4302, LBP673Cdw, MF752Cdw, MF754Cdw желтый",13424726,8.0,39,1,6.79,12.0,0.0,0.0,,0,0,0,,,27.01,3980.0
1822912748,0260R0VSWAAZ,"Картридж DS 006R01179 для принтеров Xerox CopyCentre C118, WC M118, WC-M118i черный",13424726/19250899,12.0,52,1,6.78,12.0,0.0,0.0,,0,0,0,,,26.97,3953.0
1888905121,4527KFCX6SKT,"Картридж DS MX-61GTCA для принтеров Sharp MX-3050, MX 3060, MX3070, MX-3550, MX3560, MX 3570, MX 4060, MX4070 MX5070 MX 6050 голубой",13424726,8.0,73,1,6.78,12.0,0.0,0.0,,0,0,0,,,26.0,7629.0
2241667158,5734T11A7VH1,"Картридж DS BPGT20CA для принтеров Sharp C-CUBE-BP10Р 20EU, BP20C20EU, BP20C25EU голубой",13424726/13425039,12.0,135,1,6.78,12.0,0.0,0.0,,0,0,0,,,22.98,10773.0
1883364247,4457IZXDFW1S,Картридж DS T8873 для принтеров Epson WorkForce Enterprise WF-C17590 пурпурный,13424726,8.0,65,1,6.77,12.0,0.0,0.0,,0,0,0,,,21.86,27904.0
1886479842,5171KNXCUF4Z,"Картридж DS MLT-D304E для принтеров Samsung Xpress ser SL-M4530ND, SL-M4583fx черный",13424726,8.0,32,1,6.77,12.0,0.0,0.0,,0,0,0,,,21.37,32573.0
1822911218,0280XHT72SJI,"Картридж DS MLT-D104S для принтеров Samsung ML-1660, ML 1665, ML1667, ML-1670, ML1677, ML 1860, SCX-3200, SCX-3205 черный",13424726,8.0,96,1,6.76,12.0,0.0,0.0,,0,0,0,,,25.7,3060.0
1823180583,0330CDQ28BXO,"Картридж DS 178XL для принтеров HP DeskJet 3070A, DESKJET 3522 E, DeskJet3524, PhotoSmart 5510, PhotoSmart5515 голубой",13424726,7.0,138,1,6.76,12.0,0.0,0.0,,0,0,0,,,23.17,986.0
1805370903,5776NTNWJX6F,"Фотобарабан DS DR-2400 для принтеров Brother DCP-L2510, L2530, HL-L2310, HL L2350, HLL2370, HL-L2375, L2710, L2730 черный",13424726/19250899,12.0,61,1,6.75,12.0,0.0,0.0,,0,0,0,,,26.56,2987.0
1873140803,3116E2QBXRIZ,"Картридж DS LC-665XLM для принтеров Brother MFC-J2320, MFC-J2720 пурпурный",13424726,8.0,75,1,6.75,12.0,0.0,0.0,,0,0,0,,,28.73,2185.0
1883245614,0854C2SUT5AQ,"Картридж DS TN-3390 для принтеров Brother HL-5440D, HL 5445D, HL5450DN, HL-6180DW, MFC-5815DN, MFC8510DN черный",13424726/19250899,12.0,74,1,6.75,12.0,0.0,0.0,,0,0,0,,,26.01,3608.0
1916266783,4856F1JBT73T,"Фотобарабан DS 108R01483 для принтеров Xerox VersaLink C500, C505 желтый",13424726,8.0,64,1,6.75,12.0,0.0,0.0,,0,0,0,,,22.67,15334.0
2241666610,5770R55UE4OS,"Картридж DS W2303X для принтеров HP Color LaserJet Pro 4203cdn, 4303dw пурпурный",13424726,8.0,183,1,6.75,12.0,0.0,0.0,,0,0,0,,,25.31,6494.0
2708400484,6471GB9Y1SMP,"Картриджи DS 006R01379 - 006R01382 для принтеров Xerox DCP-700, DCP 770 Digital",13424726,8.0,121,1,6.74,12.0,0.0,0.0,,0,0,0,,,17.82,78474.0
