nm_id;vendor_code;price_was;price_now;margin_was;margin_now;cpc
861262129;04424WMENQC2;3359.1;1309.93;33.86;-4.89;
861268159;04429DWTIX6H;3359.1;1309.93;33.86;-4.89;
877847216;044212UBABF8;3359.1;1309.93;33.86;-4.89;
861268994;044210PSQMZX;3359.1;1309.93;33.86;-4.89;
861269968;044211SWLTXV;3359.1;1309.93;33.86;-4.89;
323298827;1087BPDEZR4Y;18755.09;7975.61;31.65;-4.82;
313214790;0795CH4TOCMH;3367.09;1313.06;33.89;-4.82;10.9
324994402;5561OCU5EHQY;50593.36;21758.7;31.36;-4.79;
323314086;3371KZDM61X8;3070.08;1258.63;32.64;-4.78;
323241399;2767C3RFH1RB;6029.16;2230.6;35.17;-4.77;
865213055;26724UDWW615;4388.12;1667.33;34.6;-4.62;
865211319;26723ANQJGNV;4388.12;1667.33;34.6;-4.62;
865209289;26722QD2BX12;4388.12;1667.33;34.6;-4.62;
865208151;26721RMGTZVS;4388.12;1667.33;34.6;-4.62;
862503832;11571VHK5BO4;3412.09;1364.72;33.33;-4.62;
862504352;11572SH7IJ4U;3412.09;1364.72;33.33;-4.62;
949401552;6963XSSPBG0T;7460.21;2685.44;35.87;-4.6;
323203240;0808CF54QCM7;4701.13;1739.26;35.26;-4.54;10.9
323201524;0810T9SHCIY4;3008.72;1739.26;22.14;-4.54;
861583658;05151QOB0DSN;2451.06;1127.38;29.6;-4.51;
323299842;1097ACYMSPA7;1863.04;1031.33;24.96;-4.47;
323302662;1096CM8ICO7L;1910.05;1031.33;24.58;-4.47;
323246179;3363TCSJT20X;5290.15;2010.09;34.7;-4.35;
867090455;23714ZR1PX55;3444.09;1377.52;33.45;-4.32;
867087954;23713JWVPFKZ;3444.09;1377.52;33.45;-4.32;
323137226;3401FACKSWIH;3628.1;1414.84;34.09;-4.29;
323251416;2977QZH8WH5M;7614.2;2740.87;35.99;-4.27;
880571388;11441VQUY8GM;3265.09;1305.91;33.48;-4.25;
434803461;4772OQTC1SX8;34292.88;16031.64;29.27;-4.2;
881336778;17271XOJ0HJL;6214.17;2299.04;35.38;-4.2;
882868682;17272RODJ3PJ;6214.17;2299.04;35.38;-4.2;
886582176;42981H184SZS;10811.28;3891.73;36.02;-4.18;
886583186;42982EOSGHPP;10811.28;3891.73;36.02;-4.18;
323266580;0516JHJGJY0K;3130.08;1283.23;32.91;-4.11;
323228792;4700NDJ2CVTX;24871.66;8953.03;36.04;-4.1;
323291441;0696N9LMN4Q1;1902.05;1008.0;25.44;-4.04;
323291449;0697O95APEZ7;1902.05;1008.0;25.44;-4.04;
883528881;23656UUP28JN;2487.06;1143.95;29.85;-3.95;10.9
323259540;5145HXP7OXTE;26147.71;10196.72;34.23;-3.95;
323329160;4523V5Y5SSI9;16420.45;6075.04;35.49;-3.92;
323329110;4521ZF0Q5CT9;16420.45;6075.04;35.49;-3.92;
323329125;4522NQGRHSEL;16420.45;6075.04;35.49;-3.92;
323296579;5190I8RF022L;3138.08;1035.47;37.99;-3.91;
917785921;6639DBOWDTC5;7241.19;3258.26;30.52;-3.87;
923537184;66393G1IV70Y;7241.19;3258.26;30.52;-3.87;
923505889;66391DA914EH;7241.19;3258.26;30.52;-3.87;
323241661;2763CRTDY6YS;5423.15;2060.62;34.9;-3.83;
323241699;2762WT7NTE6L;5423.15;2060.62;34.9;-3.83;
323241754;2761HN4UDUZ8;5423.15;2060.62;34.9;-3.83;
324993241;5325B7E1558R;54109.42;23523.79;31.49;-3.82;
865720468;53252Y4QT2Y7;54109.42;23523.79;31.49;-3.82;
865719484;53251IBC64RB;54109.42;23523.79;31.49;-3.82;
343240228;5832T7CTG9A5;16053.67;7195.85;30.67;-3.77;
343240196;5830QHEUS6B0;16053.67;7195.85;30.67;-3.77;
915939021;35304E7TLN1E;17831.48;7310.27;33.06;-3.76;
915938643;35302JI3TJXO;17831.48;7310.27;33.06;-3.76;
915938504;35301VGZSS1Z;17831.48;7310.27;33.06;-3.76;
915938873;35303FQR30GH;17831.48;7310.27;33.06;-3.76;
323290776;2798X87CZ2HY;14538.7;6085.44;32.52;-3.75;
323231506;2046U7WLGE0X;14538.7;6085.44;32.52;-3.75;
883250059;21641N8OQXSA;3588.1;1369.32;33.96;-3.75;
862565636;13201H3NZ30Y;2622.86;1796.97;15.94;-3.74;
881298301;13082Q6OIC65;4857.14;1796.97;35.55;-3.74;
881297333;13081ZBCUSBQ;4857.14;1796.97;35.55;-3.74;
323328642;4524FUXEL5UR;14249.39;4986.85;36.8;-3.73;
323340949;1142DY2RZZOJ;22519.39;10373.2;29.92;-3.72;
323343450;3092WJ4NOD4O;89650.41;37649.91;32.46;-3.69;
323202137;0414N8XHD97Z;11116.75;5077.57;30.18;-3.68;
862504599;11573DHSGD79;2081.38;1535.32;12.71;-3.68;
885163099;29671L6OQLQO;3172.09;1300.44;33.09;-3.66;
885167019;29673LGTE58D;3172.09;1300.44;33.09;-3.66;
879552413;07342SLZN3S3;1611.04;966.55;21.31;-3.62;
865035490;21243A7V0NT8;7152.19;2646.09;35.62;-3.57;
865036707;21245WY3KNBB;7152.19;2646.09;35.62;-3.57;
865035954;21244VS4ZTK3;7152.19;2646.09;35.62;-3.57;
865037068;21246B6FIIFS;7152.19;2646.09;35.62;-3.57;
865034701;21242PC47DB9;7152.19;2646.09;35.62;-3.57;
865034051;21241WGNIUT3;7152.19;2646.09;35.62;-3.57;
323244535;3061L5OD6U6X;1087.03;880.41;8.31;-3.56;
874786226;02494V9IP4MC;2638.07;1134.27;31.9;-3.56;
874786830;02495BKR4GUY;2638.07;1134.27;31.9;-3.56;
874788432;02496R2UUP0Z;2638.07;1134.27;31.9;-3.56;
874789683;02497THRNQH7;2638.07;1134.27;31.9;-3.56;
874793155;02498OE7WCQ4;2638.07;1134.27;31.9;-3.56;
885358997;34543P28T287;3927.11;1531.44;34.38;-3.56;
885358778;34542GDJ1Y83;3927.11;1531.44;34.38;-3.56;
885358645;34541CXR8IO5;3927.11;1531.44;34.38;-3.56;
324981343;2173TL6KRZWU;1087.03;880.41;8.31;-3.56;
917826346;6638TZFXY9U0;32671.88;13067.62;33.78;-3.52;
497512220;6467UNXBN1S9;22792.88;10216.62;30.82;-3.44;
323208004;4487UL6X8ICZ;17536.07;7598.31;31.77;-3.38;
486427805;6333KRBFSF0H;3404.1;1123.25;38.18;-3.32;
506589430;6560EPRW03DV;22447.08;9886.55;31.35;-3.31;
323297275;2344YBMN5QPA;3214.08;1317.66;33.27;-3.23;
323328509;1182WM2ZLLIR;33715.91;12473.81;35.74;-3.23;
883412936;23127XP2MA27;8288.22;2486.26;40.08;-3.18;
883400485;23121E3Q37MQ;8288.22;2486.26;40.08;-3.18;
883410443;23125W95DJXY;8288.22;2486.26;40.08;-3.18;
883401738;23123K6JAAKQ;8288.22;2486.26;40.08;-3.18;
883402744;23124MRKR20X;8288.22;2486.26;40.08;-3.18;
883413591;23128PCMPT1W;8288.22;2486.26;40.08;-3.18;
883414150;23129NNBVXT2;8288.22;2486.26;40.08;-3.18;
883401318;23122L84OPWY;8288.22;2486.26;40.08;-3.18;
883411569;23126CHO27SI;8288.22;2486.26;40.08;-3.18;
886617385;43464PQT4W1C;3130.08;1251.93;33.91;-3.17;
886615415;43463XPHI14D;3130.08;1251.93;33.91;-3.17;
886613487;43462E85L387;3130.08;1251.93;33.91;-3.17;
886612899;43461JVDSDR0;3130.08;1251.93;33.91;-3.17;
861587247;05301NI7UIDS;3981.1;1552.5;34.53;-3.17;
343240172;5829F8OX1FYT;17491.82;7840.48;30.94;-3.17;
323263760;0515BG6W9URU;2451.06;1151.9;29.6;-3.17;
926535511;6961ESV7S52H;37469.02;13487.68;36.38;-3.16;
323245215;2721IM5J1XXE;6584.18;2435.93;35.78;-3.14;
324996117;5776NTNWJX6F;4186.1;1423.16;37.63;-3.12;
880405927;10465H32I7W7;10115.48;4630.79;30.38;-3.1;
880382251;10462O56L5KA;10115.48;4630.79;30.38;-3.1;
880423616;10466JOL095H;10115.48;4630.79;30.38;-3.1;
880398456;10464AEWCMNZ;10115.48;4630.79;30.38;-3.1;
880395355;10463XEKYVZ2;10115.48;4630.79;30.38;-3.1;
880374252;10461XEVYWBY;10115.48;4630.79;30.38;-3.1;
883503723;23563XCMGDR0;1883.12;1296.46;16.18;-3.08;
323284704;2374F6TASPYT;16710.45;6516.51;34.57;-3.07;
923536138;6611UOVM4RAB;3661.2;2538.99;15.88;-3.07;
323347777;4190VBVGXCZZ;52646.42;23162.41;31.49;-3.07;
862441146;07382ORSKDVS;5219.14;2035.28;34.58;-3.03;
862440500;07381ST06FTL;5219.14;2035.28;34.58;-3.03;
313192422;2403MV528YR5;4475.13;1610.91;36.43;-3.02;
882866540;53693OK1290M;2380.06;1142.32;29.07;-2.99;
903687128;6663LICKFXZO;20273.54;9122.31;30.92;-2.97;
865343512;36744A85B0GY;6078.17;2309.5;35.23;-2.96;
865342639;36743NRP1ZVI;6078.17;2309.5;35.23;-2.96;
323363637;5628U2EODKKF;7500.03;2690.0;36.54;-2.96;
865342004;36742HCJNAWD;6078.17;2309.5;35.23;-2.96;
865340394;36741B0FJY5K;6078.17;2309.5;35.23;-2.96;
884099199;07605L2EVX6K;14097.39;5497.5;34.62;-2.94;
874429281;07603SNKBO05;14097.39;5497.5;34.62;-2.94;
874427995;07602YINGF9S;14097.39;5497.5;34.62;-2.94;
874426679;07601PUW7BSB;14097.39;5497.5;34.62;-2.94;
879510902;07604KDPLYAW;14097.39;5497.5;34.62;-2.94;
313195774;5290YO7ZRXNM;3724.72;2159.08;23.0;-2.88;7.3
313195846;1330V8A4Q74O;3804.1;1483.47;34.65;-2.87;10.9
323136240;0717W589011B;4410.12;1719.79;34.65;-2.87;
323145214;0715D284TC8A;4410.12;1719.79;34.65;-2.87;
323203945;0889NJZQRKIK;4410.12;1719.79;34.65;-2.87;
323284300;5162VJQY51SC;13572.02;5680.82;32.91;-2.82;
323255065;1734J0FTUSPL;4551.13;1683.78;35.9;-2.82;
324987567;3429TF6DIN99;4034.11;1573.16;34.67;-2.8;
323283752;3869XW7RLOJF;13241.36;4766.48;36.52;-2.79;
862559633;13061KIBMGJV;5092.13;1934.84;35.3;-2.77;
865037569;21251X76DBSM;5717.16;2172.32;35.31;-2.74;10.9
323242902;3364IB7BU310;5290.15;2062.97;34.7;-2.74;
880572076;11443DWNP50Z;3265.09;1338.56;33.48;-2.72;
323234158;5062AZGTTCUR;23859.64;9065.88;35.32;-2.71;
323119122;0568HX1QJU7F;3836.1;1534.31;34.12;-2.66;
885302396;32322XNJHAFL;3836.1;1495.95;34.74;-2.63;
323108932;0259XPDQLMPM;14657.39;5422.77;35.96;-2.63;
885300513;32321NSLTGE9;3836.1;1495.95;34.74;-2.63;
885302865;32323E8VYE8W;3836.1;1495.95;34.74;-2.63;
883525810;23654MNHCPQG;1691.21;1168.82;16.34;-2.62;
865315603;33691ZYTC6RZ;1892.05;1059.45;24.36;-2.61;
882844477;24927KQ1PJRV;5334.14;2080.14;34.76;-2.57;
883979128;249211VJVZRF;5334.14;2080.14;34.76;-2.57;
883980070;249212N5Q0IM;5334.14;2080.14;34.76;-2.57;
323285821;3654C8CBX0W4;7614.2;2817.01;35.99;-2.57;
313191116;0683VT0MA2DL;3308.09;1389.28;32.93;-2.57;
878197192;24924WK8ECTG;5334.14;2080.14;34.76;-2.57;
878195516;24923PYLZ8UV;5334.14;2080.14;34.76;-2.57;
878191442;24922ZLQXZXN;5334.14;2080.14;34.76;-2.57;
878189550;24921IMUGBOY;5334.14;2080.14;34.76;-2.57;
882845336;249210R2HHFD;5334.14;2080.14;34.76;-2.57;
882845065;24929Q4B3M8Z;5334.14;2080.14;34.76;-2.57;
882844805;24928C15YNRV;5334.14;2080.14;34.76;-2.57;
882844359;24926Y1G01X8;5334.14;2080.14;34.76;-2.57;
882840016;24925OH2ALBZ;5334.14;2080.14;34.76;-2.57;
887067392;44802B93GVA2;12665.3;6249.86;28.45;-2.56;
865519375;44801N9W83KQ;12665.3;6249.86;28.45;-2.56;
324992207;5146RF1QI2UB;25855.7;10341.38;34.19;-2.47;
313185022;4169VKGSJ76K;4194.11;1300.07;39.68;-2.47;
313183572;0279XST65I0C;4814.13;1877.35;34.81;-2.46;
323247158;0869OYQKVTXT;1764.17;1272.41;14.63;-2.44;
887351999;55522RIFR38V;5868.16;2347.06;34.21;-2.44;
887348736;55521LHQMG32;5868.16;2347.06;34.21;-2.44;
323200203;0882FP5HO231;11156.56;4987.2;31.35;-2.42;
323202330;0881EB6YJURP;11156.56;4987.2;31.35;-2.42;
313193232;2634U6GP0D6J;5757.15;2245.09;34.83;-2.41;10.9
879457309;06861FE6OGVV;2390.37;1651.38;16.52;-2.38;
879457747;06862KKSGQBR;2390.37;1651.38;16.52;-2.38;
879458147;06863JOBYER2;2390.37;1651.38;16.52;-2.38;
874852967;027713B241QM;4338.12;1604.96;36.06;-2.37;
865701456;52876CKJOOON;5162.14;2116.29;33.62;-2.37;
874854017;027714U4WT07;4338.12;1604.96;36.06;-2.37;
874851974;027712SOMCC6;4338.12;1604.96;36.06;-2.37;
874851530;027711C968HC;4338.12;1604.96;36.06;-2.37;
874850880;027710EQ53OH;4338.12;1604.96;36.06;-2.37;
874848237;02779ESFNLDB;4338.12;1604.96;36.06;-2.37;
323329510;5287VWVGQN1E;5162.14;2116.29;33.62;-2.37;
323311185;0662FJ5528DR;2680.08;1232.72;30.58;-2.37;
313189535;2312VIUE4G4T;5387.35;2569.13;29.57;-2.32;
323159001;3584HM8XX4D0;29580.8;10648.17;36.71;-2.26;
343240224;5831A0GZH32A;16422.72;7380.36;31.29;-2.22;
862546222;12865AEF4NN0;5221.13;1983.86;35.51;-2.21;
862517920;12861ZKI6362;5221.13;1983.86;35.51;-2.21;
862518401;12862HCBTXFC;5221.13;1983.86;35.51;-2.21;
862546932;12866FOKNFVU;5221.13;1983.86;35.51;-2.21;
862530748;12863LNNSV09;5221.13;1983.86;35.51;-2.21;
862544287;12864E8LC3CA;5221.13;1983.86;35.51;-2.21;
877850165;04442R0VWCTI;4530.13;1766.6;34.91;-2.2;
877848760;04441LRQ5CBS;4530.13;1766.6;34.91;-2.2;
885166634;29672UFONK16;1903.24;1332.15;16.1;-2.18;
323219480;3946A0GL5KY2;17919.48;6808.82;35.53;-2.17;
874782887;02491JT5BLM8;1661.98;1160.65;16.23;-2.15;
863235231;16161MRY686A;4857.14;1845.56;35.55;-2.1;
863238396;16162WU9LG6A;4857.14;1845.56;35.55;-2.1;
861270962;04431RZAU1HE;5462.15;2130.05;34.96;-2.08;
861271691;04432VOG4SWX;5462.15;2130.05;34.96;-2.08;
861272893;04433S8T0UXO;5462.15;2130.05;34.96;-2.08;
861274515;04434JUJXCO2;5462.15;2130.05;34.96;-2.08;
861275277;04435JT9NN9L;5462.15;2130.05;34.96;-2.08;
323363399;5621VZV6FPEI;5052.13;1717.57;38.01;-2.01;10.9
323364132;5712MXUQABFK;7343.21;2423.04;38.61;-2.01;
881268317;12932BSZENJC;1858.6;1267.13;17.34;-1.98;
881267742;12931DO0DWCD;1858.6;1267.13;17.34;-1.98;
323089953;0037Q2LS2HWM;2748.07;1209.04;31.98;-1.95;
323203311;2954SAJNXM1H;2714.07;1248.36;30.78;-1.93;
323298704;1104FCGHZO1P;13614.37;6125.93;31.39;-1.93;
323247226;0870RKHUDZF2;4580.13;1786.09;35.01;-1.93;
323297982;0635DA9SRX9M;17308.47;6403.57;36.23;-1.91;
886312980;35741F214IA3;2127.3;1492.72;16.21;-1.89;
886316054;35742UAE5R9M;2127.3;1492.72;16.21;-1.89;
323092499;0121LV5FELWG;2841.67;1941.64;17.35;-1.84;
323283691;1038E9XFZX29;14092.39;5354.63;35.66;-1.83;
323286037;1040XCH6CAB9;14092.39;5354.63;35.66;-1.83;
323284492;1039W7ASG96I;14092.39;5354.63;35.66;-1.83;
324980474;1664DUG9DXHO;12293.17;5431.4;31.98;-1.71;
862462499;08651U2TDC63;4468.11;1697.74;35.72;-1.66;
323250990;4646HFB2VR6N;12777.59;5475.64;32.8;-1.66;
323193315;3614MHS9K8P2;2960.07;1302.32;32.11;-1.65;
808827361;5499X6H3OVM3;5992.16;2336.74;35.13;-1.64;
497003036;6435M3A0R8QX;5360.14;1983.08;36.34;-1.62;10.9
323291556;1329QNWPRYGG;3412.09;1432.96;33.33;-1.61;10.9
324979782;1107VUMMPKB3;6004.17;2341.42;35.14;-1.61;10.9
880560293;11071G1YLW55;6004.17;2341.42;35.14;-1.61;
324979990;1178QGMA6ZP4;10510.75;4711.32;31.64;-1.6;
862424392;028010YWEPP4;1860.05;1301.91;16.52;-1.6;
324991537;5089AHWCUNF7;17681.48;6895.18;35.18;-1.52;
323245428;2723MDZCTQNJ;6584.18;2501.78;35.78;-1.51;
874388241;07455U36GIK1;5031.14;1961.97;35.2;-1.46;
874391031;07458GIDOH7P;5031.14;1961.97;35.2;-1.46;
874388959;07456L5UWFKH;5031.14;1961.97;35.2;-1.46;
874383403;07451ZOBBIYI;5031.14;1961.97;35.2;-1.46;
874384992;07452AJL07ZP;5031.14;1961.97;35.2;-1.46;
874386136;07453NTW0IE2;5031.14;1961.97;35.2;-1.46;
874387028;07454EF7UX71;5031.14;1961.97;35.2;-1.46;
323132558;1972YSR5PKPU;12399.33;4835.32;35.24;-1.36;
323283359;2906RF7TT2I6;12399.33;4835.32;35.24;-1.36;
880341263;09856VTIN7ME;1558.86;1083.5;16.98;-1.34;
880334184;09851UL706WU;1558.86;1083.5;16.98;-1.34;
880335260;09852RTC902R;1558.86;1083.5;16.98;-1.34;
880336012;09853HW38561;1558.86;1083.5;16.98;-1.34;
323115975;0985CTZAQ2IS;1558.86;1083.5;16.98;-1.34;
880338056;09854S48KKXJ;1558.86;1083.5;16.98;-1.34;
880339800;09855RBZJSGC;1558.86;1083.5;16.98;-1.34;
863440965;20554A8PB2X4;8283.22;3064.53;36.45;-1.33;
324993479;5361F1ROGVQN;2587.08;1189.95;31.06;-1.33;
885299190;32193PJ3BBIW;4262.12;1662.09;35.25;-1.33;
323280889;2371WZ92U16Z;3444.09;1446.39;33.45;-1.33;10.9
313193630;3219W7MSA5FC;4262.12;1662.09;35.25;-1.33;
323085938;0003BMRG3NW8;13797.01;6270.82;31.39;-1.33;
865174198;23712J6WIMQ4;2100.9;1446.39;17.39;-1.33;
865173759;23711GIZKAKC;2100.9;1446.39;17.39;-1.33;
863435872;20551WB1U5HZ;8283.22;3064.53;36.45;-1.33;
863438543;20552F90KJZS;8283.22;3064.53;36.45;-1.33;
863446236;20558IXX22NY;8283.22;3064.53;36.45;-1.33;
863445463;20557IL8Y0M0;8283.22;3064.53;36.45;-1.33;
863443906;20556MJG0KGF;8283.22;3064.53;36.45;-1.33;
863439846;20553A7IGNOW;8283.22;3064.53;36.45;-1.33;
863441624;20555Q4HESWN;8283.22;3064.53;36.45;-1.33;
323264963;5110XCQQIC23;17464.48;6286.67;37.05;-1.3;
323329021;4240KFSAJHPR;11893.75;4335.9;36.79;-1.27;
881209000;26719LASDT57;3828.1;1569.38;34.09;-1.23;
862560163;13062RPP99HU;5092.13;1985.76;35.3;-1.2;
323201252;4199PQZ5D8ZW;10762.14;4937.49;31.2;-1.17;
861688073;06836CUFTSCU;3308.09;1422.36;32.93;-1.15;
861677656;06831QJFUIGS;3308.09;1422.36;32.93;-1.15;
861678600;06832TG3TC9Y;3308.09;1422.36;32.93;-1.15;
861691411;068310RN4HEW;3308.09;1422.36;32.93;-1.15;
861690596;06839VA617XW;3308.09;1422.36;32.93;-1.15;
861689756;06838C7ZTI0Y;3308.09;1422.36;32.93;-1.15;
861688816;06837JBGM2TT;3308.09;1422.36;32.93;-1.15;
861685652;06833SJFX051;3308.09;1422.36;32.93;-1.15;
861686478;06834U2L2MKU;3308.09;1422.36;32.93;-1.15;
861687231;06835MY61F7T;3308.09;1422.36;32.93;-1.15;
323287162;1035YPZK2LTZ;5730.15;2234.56;35.33;-1.13;
313184288;3232Z2WU8KFW;3836.1;1534.31;34.74;-1.1;
343239981;5799MAFIP6SR;23197.41;10249.13;32.25;-1.09;
324984001;2359YJQNKB73;2680.08;1259.52;30.58;-1.08;
323238041;2162V3DIUCOV;6769.19;2572.07;35.96;-1.04;
313183593;2049JVZDCEJG;4779.12;1529.2;39.53;-1.04;
801209166;3026RCE71ZRY;4794.13;1917.49;34.77;-1.03;
323242330;2406IDZUU03W;5347.15;2138.67;34.78;-1.0;
882868191;17262HETXHH3;10968.3;4386.94;34.78;-1.0;
323215346;4480FA6W01RV;12665.3;6414.34;28.45;-1.0;
882867366;17261BZBMFV3;10968.3;4386.94;34.78;-1.0;
323171889;3883ISLBNT85;21291.98;8291.95;35.41;-0.98;
434796069;4856F1JBT73T;16985.46;6963.44;34.2;-0.98;
323171868;3882SQKDLJ4V;21291.98;8291.95;35.41;-0.98;
323244984;1172U2FEKH5O;3660.11;1500.51;34.2;-0.97;
885520860;34923Z4JLL72;6232.16;2430.34;35.4;-0.93;
885516863;34922FUL6KKG;6232.16;2430.34;35.4;-0.93;
915273727;06864Z6YKIQF;2694.59;1694.84;21.27;-0.82;
862431434;07231QRN9NLK;4841.12;1936.29;34.86;-0.81;
862432570;07233GOU8OHE;4841.12;1936.29;34.86;-0.81;
871068580;00291G6NR8BH;4566.11;1780.63;35.19;-0.8;
860019938;00901KWDHUK0;7886.21;3311.91;33.68;-0.79;
860018050;00891XUU6S2W;7886.21;3311.91;33.68;-0.79;
860024247;00921LQ0ANTR;7886.21;3311.91;33.68;-0.79;
323344151;3241VTMKZZ5N;13688.61;6752.46;29.34;-0.78;
323193473;4174WBFEFHWP;16905.46;6423.52;36.06;-0.78;
323341209;2244LY1I6ULP;52646.42;23162.41;32.53;-0.72;
574519885;6756VR0ALFPW;7065.19;2401.95;38.46;-0.67;
323321187;1358YDLLVUL7;4869.14;1947.49;34.91;-0.67;
1022107053;4818EQXJRY2F;37418.01;16462.5;32.56;-0.64;
313214495;3220LX29MN62;3912.1;1603.83;34.34;-0.63;
886476843;39462XGSDLCS;17919.48;6988.0;35.53;-0.62;
886474653;39461DNKH489;17919.48;6988.0;35.53;-0.62;
912872994;39463H8BUEA5;17919.48;6988.0;35.53;-0.62;
323363152;5574PZ1E3UL5;13241.36;4898.87;36.71;-0.6;
859843831;00121U0A4ORQ;4057.1;1449.28;37.48;-0.56;
860505048;02412JSUYZ7I;3868.11;1508.43;35.55;-0.56;
859846561;53393T35V94V;4057.1;1449.28;37.48;-0.56;
859845686;53392EEFAFF6;4057.1;1449.28;37.48;-0.56;
859845039;53391BYZFKCS;4057.1;1449.28;37.48;-0.56;
882037238;13205OQHLC7I;2768.57;1894.12;18.18;-0.55;
881389928;13204REG87RC;2768.57;1894.12;18.18;-0.55;
881373173;13203YIEG8E8;2768.57;1894.12;18.18;-0.55;
913013364;63262XP4WLPD;9498.26;4083.9;33.2;-0.54;
913013596;63261MMUJ5ON;9498.26;4083.9;33.2;-0.54;
913013652;63263A0YZJF2;9498.26;4083.9;33.2;-0.54;
434804521;4756KR6EBVKX;16648.45;6492.32;35.56;-0.54;
434804657;4755HUC5V94B;14151.18;6492.32;31.49;-0.54;
434804757;4754CRJC6ROL;14151.18;6492.32;31.49;-0.54;
323340352;5369VQ2BDSVI;1832.66;1189.93;20.25;-0.53;
323343581;3147GOFL07IP;22024.6;9689.98;32.62;-0.5;
608495686;6776AELJ45X5;29025.73;13010.41;32.16;-0.45;
883104444;50542LQF9L3A;5149.15;2059.47;35.01;-0.44;
883104089;50541QROWUNF;5149.15;2059.47;35.01;-0.44;
313190648;5054EJN2U19O;5149.15;2059.47;35.01;-0.44;
874838622;02693PSOLYWI;4133.12;1611.78;35.6;-0.43;
859941367;00201VR1ECLR;5513.14;2149.95;35.6;-0.43;
859942149;00202PM886IN;5513.14;2149.95;35.6;-0.43;
323285046;3873YN3GPB3H;11557.31;4391.4;36.19;-0.42;
871045395;00044EH032DJ;4057.1;1460.43;37.38;-0.38;
871044350;00043GYLF4Q2;4057.1;1460.43;37.38;-0.38;
871043175;00042KE0WTAP;4057.1;1460.43;37.38;-0.38;
871042375;00041WLWFM9W;4057.1;1460.43;37.38;-0.38;
343239798;5796Z6I52MAJ;48589.31;20405.74;33.86;-0.37;
323349454;4645H8JPJ9EA;28801.78;12959.68;32.1;-0.34;
491388931;6387LL5GPDWS;28801.78;12959.68;32.1;-0.34;
313214717;3228PVVMYN9N;10469.29;5234.19;29.18;-0.3;
865150908;23561FUJ477C;1944.86;1358.21;17.53;-0.28;
865151887;23562B9E8NGI;1944.86;1358.21;17.53;-0.28;
860504258;02411RLZ9CW0;2166.06;1516.1;17.45;-0.26;
323290622;0694QDAIHFKK;2478.06;1214.15;29.79;-0.26;
323149810;3540Q1OJL9IX;3572.09;1500.15;33.91;-0.25;
323349807;4907S3IK2PUR;115991.12;49871.86;33.33;-0.23;
874836951;02654OOTUFCU;4133.12;1611.78;35.69;-0.2;
874835545;02652BQNJE9L;4133.12;1611.78;35.69;-0.2;
874836427;02653OIIIX9N;4133.12;1611.78;35.69;-0.2;
878132842;12951C07FIK5;5979.16;2391.45;35.11;-0.18;
323130444;1961T14GJAM7;5979.16;2391.45;35.11;-0.18;
878123813;05257IZJIN18;1630.04;1026.84;21.62;-0.17;
878111195;05253ALI95R7;1630.04;1026.84;21.62;-0.17;
878114787;05256S69MZ70;1630.04;1026.84;21.62;-0.17;
878111858;05254JTESEPC;1630.04;1026.84;21.62;-0.17;
878112928;05255AVRMOKC;1630.04;1026.84;21.62;-0.17;
724681497;6818ZVSAUOCN;4949.13;1930.0;35.72;-0.12;
323194389;0885L5VBUIJZ;15309.22;6822.0;32.47;-0.1;
883063223;19733I17JM4B;5363.14;2091.45;35.73;-0.09;
883060912;19731EM294V0;5363.14;2091.45;35.73;-0.09;
883062362;19732E4ZUIRH;5363.14;2091.45;35.73;-0.09;
324993148;5320FPQ08H0E;19688.51;8927.74;32.02;-0.07;
323108440;0213KGE8OG5M;8751.28;4185.03;30.58;-0.05;
323237163;1586UBFAFWZ6;9498.26;3609.03;36.34;-0.03;
323241428;3025QS0YPQH5;14596.4;5692.1;35.76;-0.01;
