# oz_acc1: эффект разгона ставок. ДО 2026-07-27..2026-08-07 (12 дн) / ПОСЛЕ 2026-08-09..2026-08-15 (6 дн, нет 13.08 и 16.08); органика неделя 2026-07-27 → 2026-08-03; ставки на 2026-08-17; маржа = margin_own_live − 10.6 п.п.; построено 2026-08-17 — вся когорта разгона
sku,offer_id,name,bid_start,bid_target,bid_current,status,grp,n_steps,first_step,last_step,pre_views,pre_clicks,pre_spend,pre_ord,pre_rev,pre_bid,pre_days,post_views,post_clicks,post_spend,post_ord,post_rev,post_bid,post_days,bid_now,org_views_pre,org_ord_pre,org_gmv_pre,org_pos_pre,org_views_post,org_ord_post,org_gmv_post,org_pos_post,sale_rev_pre,sale_rev_post,rev90,qty90,our_price,margin_own_live,verdict,is_archived,pre_views_d,post_views_d,pre_clicks_d,post_clicks_d,pre_spend_d,post_spend_d,pre_ord_d,post_ord_d,pre_rev_d,post_rev_d,d_clicks,d_spend,d_views,x_clicks,bid_up_fact,post_drr,pre_drr,post_cpc,margin_safe,cr_bucket,ceiling_safe,bid_ref,headroom,d_org_views,d_org_pos,verdict_ramp,why
900987382,2312,"Картридж 650 для принтеров HP Ink Advantage 2545 All-in-One, DJ 3545, DeskJet 2515, DeskJet 1516, DeskJet 2540, DeskJet2541, DJ 1015, DJ-2516, DJ 3545, DJ 4515, DJ 4645",14.0,20.0,20.0,done,A. реклама тянет,4,2026-08-08,2026-08-12,167,2,28.66,0.0,0.0,15.2833333333333333,12,137,4,39.77,0.0,0.0,18.7233333333333333,6,20.0,91,0,0,116.0000000000000000,59,0,0,73.0000000000000000,4689.0000,0,35189.0000,8,5020.0,29.93,нет_индекса,False,13.917,22.833,0.167,0.667,2.388,6.628,0.0,0.0,0.0,0.0,0.5,4.24,8.92,3.99,3.4,,,9.9,19.3,0.03,21.6,20.0,1.6,-32.0,-43.0,TRAFFIC,кликов 0.67/дн против 0.17/дн  рекл. заказов нет  но товар продаётся сам (35 189 ₽/90 дн)
2226424621,0305,"Картридж 45 для принтеров HP DesignJet 750, Copier 110/120, DJ 700/750/755, DeskJet 1100/1120, OfficeJet G55/G85,Officejet pro 1170c, PhotoSmart 1000/1115",9.0,25.0,14.5,running,A. реклама тянет,5,2026-08-08,2026-08-13,191,3,17.42,0.0,0.0,9.8250000000000000,12,236,2,39.56,0.0,0.0,12.6916666666666667,6,14.5,60,0,0,68.0000000000000000,111,0,0,79.0000000000000000,0,0,18072.0000,3,6322.0,29.46,нет_индекса,False,15.917,39.333,0.25,0.333,1.452,6.593,0.0,0.0,0.0,0.0,0.083,5.14,23.42,1.33,2.9,,,19.8,18.9,0.03,26.3,14.5,11.8,51.0,11.0,TRAFFIC,кликов 0.33/дн против 0.25/дн  рекл. заказов нет  но товар продаётся сам (18 072 ₽/90 дн)
3681617451,3902,"Картриджи №912XL для принтеров HP OfficeJet 8012, OfficeJet8013",8.0,25.0,19.33,running,A. реклама тянет,10,2026-08-08,2026-08-13,141,3,35.65,0.0,0.0,11.1090909090909091,12,155,3,38.42,0.0,0.0,13.8170000000000000,6,19.33,24,0,0,92.0000000000000000,0,0,0,,5921.0000,0,28720.0000,6,6640.0,28.91,нет_индекса,False,11.75,25.833,0.25,0.5,2.971,6.403,0.0,0.0,0.0,0.0,0.25,3.43,14.08,2.0,2.7,,,12.8,18.3,0.03,26.5,19.33,7.2,-24.0,,TRAFFIC,кликов 0.50/дн против 0.25/дн  рекл. заказов нет  но товар продаётся сам (28 720 ₽/90 дн)
1691955831,55442,"Картридж для Brother MFC-L9570CDW (DR-421CL), DCP-L8410CDW, HL-L8260CDW, HL L8360CDW, HLL9310, MFC-L8690CDW",15.0,45.0,21.96,running,B. продаёт сама,4,2026-08-10,2026-08-13,0,0,0,0,0,,0,55,2,38.21,0.0,0.0,19.2233333333333333,6,21.96,33,0,0,23.0000000000000000,12,0,0,20.0000000000000000,22884.0000,0,22884.0000,1,22966.0,23.23,нет_индекса,False,0.0,9.167,0.0,0.333,0.0,6.368,0.0,0.0,0.0,0.0,0.333,6.37,9.17,,,,,19.1,12.6,0.02,35.0,21.96,13.0,-21.0,-3.0,TRAFFIC,кликов 0.33/дн против 0.00/дн  рекл. заказов нет  но товар продаётся сам (22 884 ₽/90 дн)
983886007,4542,"Картридж W1106XL для принтеров HP Laser 135WR MFP, HP Laser 137FNW MFP, HP Laser 107A, HP Laser 135A, HP Laser 135W MFP, HP Laser 107R, HP Laser 135A MFP, HP Laser 107W, HP Laser 135R MFP.",13.0,38.0,20.93,running,A. реклама тянет,5,2026-08-08,2026-08-13,180,2,58.93,1.0,3208.0,14.1916666666666667,12,122,3,37.78,0.0,0.0,18.3250000000000000,6,20.93,67,0,0,60.0000000000000000,109,0,2090,127.0000000000000000,3208.0000,0,21502.0000,8,3371.0,34.32,нет_индекса,False,15.0,20.333,0.167,0.5,4.911,6.297,0.083,0.0,267.333,0.0,0.333,1.39,5.33,2.99,4.1,,1.8,12.6,23.7,0.04,25.2,20.93,4.3,42.0,67.0,TRAFFIC,кликов 0.50/дн против 0.17/дн  рекл. заказов нет  но товар продаётся сам (21 502 ₽/90 дн)
1153722890,1933,"Картридж T6941 для принтеров Epson SureColor SC-SC-T7200, SC T3000, SCT3200, SC-T5000, SCT5200, SC T7000 черный",8.0,43.0,20.93,running,C. в июле не продавалась,10,2026-08-08,2026-08-13,98,0,0.0,0.0,0.0,11.2045454545454545,12,66,2,36.86,0.0,0.0,14.8500000000000000,6,20.93,32,0,0,27.0000000000000000,24,0,0,30.0000000000000000,0,0,14608.0000,1,18936.0,24.27,нет_индекса,False,8.167,11.0,0.0,0.333,0.0,6.143,0.0,0.0,0.0,0.0,0.333,6.14,2.83,,3.6,,,18.4,13.7,0.02,32.8,20.93,11.9,-8.0,3.0,TRAFFIC,кликов 0.33/дн против 0.00/дн  рекл. заказов нет  но товар продаётся сам (14 608 ₽/90 дн)
4515703538,34413,Картридж для Epson WorkForce Pro M5799,8.0,40.0,19.33,running,C. в июле не продавалась,10,2026-08-08,2026-08-13,161,4,20.43,0.0,0.0,10.5904761904761905,12,217,1,36.33,0.0,0.0,13.6690000000000000,6,19.33,43,0,0,63.0000000000000000,63,0,0,38.0000000000000000,0,0,3698.0000,1,4122.0,33.02,нет_индекса,False,13.417,36.167,0.333,0.167,1.702,6.055,0.0,0.0,0.0,0.0,-0.166,4.35,22.75,0.5,3.1,,,36.3,22.4,0.04,28.7,19.33,9.4,20.0,-25.0,TRAFFIC,кликов 0.17/дн против 0.33/дн  рекл. заказов нет  но товар продаётся сам (3 698 ₽/90 дн)
1153752721,2233,"Картридж TN-322 для принтеров Konica Minolta и Bizhub 224, Bizhub224e черный",10.0,37.0,19.33,running,A. реклама тянет,10,2026-08-08,2026-08-13,307,1,2.71,0.0,0.0,12.1052631578947368,12,132,2,36.01,0.0,0.0,14.9650000000000000,6,19.33,27,0,0,85.0000000000000000,24,0,0,65.0000000000000000,0,0,19038.0000,4,4220.0,27.32,нет_индекса,False,25.583,22.0,0.083,0.333,0.226,6.002,0.0,0.0,0.0,0.0,0.25,5.78,-3.58,4.01,2.9,,,18.0,16.7,0.04,19.8,19.33,0.5,-3.0,-20.0,TRAFFIC,кликов 0.33/дн против 0.08/дн  рекл. заказов нет  но товар продаётся сам (19 038 ₽/90 дн)
4527389129,528711,Картридж для Deli M2500DW,8.0,40.0,19.33,running,A. реклама тянет,10,2026-08-08,2026-08-13,128,1,1.0,1.0,3838.0,10.9090909090909091,12,114,3,34.32,0.0,0.0,13.7863636363636364,6,19.33,20,0,0,102.0000000000000000,42,0,0,71.0000000000000000,0,0,3838.0000,1,4447.0,30.47,нет_индекса,False,10.667,19.0,0.083,0.5,0.083,5.72,0.083,0.0,319.833,0.0,0.417,5.64,8.33,6.02,2.9,,0.0,11.4,19.9,0.04,26.5,19.33,7.2,22.0,-31.0,TRAFFIC,кликов 0.50/дн против 0.08/дн  рекл. заказов нет  но товар продаётся сам (3 838 ₽/90 дн)
2912708427,6630,"Фотобарабан + картридж CLT-R409 DU+CLT-409 для принтеров Samsung CLP-310, CLP 315, CLX-3170, CLX3175",8.0,26.0,12.89,running,A. реклама тянет,5,2026-08-08,2026-08-13,394,10,105.89,0.0,0.0,8.7333333333333333,12,271,2,33.9,0.0,0.0,10.4800000000000000,4,12.89,66,0,0,37.0000000000000000,109,0,0,38.0000000000000000,18311.0000,0,37224.0000,2,19851.0,22.4,нет_индекса,True,32.833,45.167,0.833,0.333,8.824,5.65,0.0,0.0,0.0,0.0,-0.5,-3.17,12.33,0.4,1.7,,,16.9,11.8,0.02,27.0,12.89,14.1,43.0,1.0,TRAFFIC,кликов 0.33/дн против 0.83/дн  рекл. заказов нет  но товар продаётся сам (37 224 ₽/90 дн)
4527407669,54391,Картридж для Brother MFC-J3540DW,12.0,40.0,19.33,running,C. в июле не продавалась,5,2026-08-08,2026-08-13,34,0,0.0,0.0,0.0,13.2000000000000000,4,79,2,32.71,0.0,0.0,17.6640000000000000,5,19.33,31,0,0,25.0000000000000000,0,0,0,,0,0,4195.0000,1,4728.0,29.94,нет_индекса,False,2.833,13.167,0.0,0.333,0.0,5.452,0.0,0.0,0.0,0.0,0.333,5.45,10.33,,4.5,,,16.4,19.3,0.04,27.1,19.33,7.8,-31.0,,TRAFFIC,кликов 0.33/дн против 0.00/дн  рекл. заказов нет  но товар продаётся сам (4 195 ₽/90 дн)
1153669053,1798,"Фотобарабан 44064009 DU для принтеров OKI C 810, C 821, C 830, C801, MC851, MC860 желтый",8.0,26.0,12.89,running,A. реклама тянет,5,2026-08-08,2026-08-13,41,0,0.0,0.0,0.0,8.8000000000000000,8,56,2,32.56,0.0,0.0,12.3050000000000000,4,12.89,29,0,0,43.0000000000000000,2,0,0,26.0000000000000000,0,0,12601.0000,1,,,,False,3.417,9.333,0.0,0.333,0.0,5.427,0.0,0.0,0.0,0.0,0.333,5.43,5.92,,3.5,,,16.3,,0.06,,12.89,,-27.0,-17.0,TRAFFIC,кликов 0.33/дн против 0.00/дн  рекл. заказов нет  но товар продаётся сам (12 601 ₽/90 дн)
1999321262,5940,"Картридж W1107XL для принтеров HP Laser 107A, Laser107R черный",21.0,34.0,33.83,running,C. в июле не продавалась,5,2026-08-08,2026-08-13,348,1,17.9,0.0,0.0,22.9250000000000000,12,550,1,32.19,0.0,0.0,29.6116666666666667,6,33.83,49,0,0,63.0000000000000000,44,0,0,60.0000000000000000,0,0,9732.0000,4,3429.0,30.75,нет_индекса,False,29.0,91.667,0.083,0.167,1.492,5.365,0.0,0.0,0.0,0.0,0.084,3.87,62.67,2.01,6.7,,,32.2,20.1,0.04,20.8,33.83,-13.0,-5.0,-3.0,TRAFFIC,кликов 0.17/дн против 0.08/дн  рекл. заказов нет  но товар продаётся сам (9 732 ₽/90 дн)
874376004,4442,Картриджи T2661 - T2670 для принтеров Epson WorkForce WF-100W черный,8.0,30.0,22.54,running,A. реклама тянет,10,2026-08-08,2026-08-13,239,2,28.58,0.0,0.0,12.1478260869565217,12,268,2,32.19,0.0,0.0,14.8690909090909091,6,22.54,50,0,0,51.0000000000000000,0,0,0,,0,0,20562.0000,7,,,,False,19.917,44.667,0.167,0.333,2.382,5.365,0.0,0.0,0.0,0.0,0.166,2.98,24.75,1.99,2.7,,,16.1,,0.06,,22.54,,-50.0,,TRAFFIC,кликов 0.33/дн против 0.17/дн  рекл. заказов нет  но товар продаётся сам (20 562 ₽/90 дн)
874377496,4226,"Фотобарабан DR-241CL DU для принтеров Brother DCP-9020cdw, HL-3140cw, HL 3150, HL3170CDW, MFC-9140, MFC-9330 цветной",10.0,31.0,16.1,running,C. в июле не продавалась,5,2026-08-08,2026-08-13,171,2,14.41,0.0,0.0,10.9166666666666667,12,139,1,31.85,0.0,0.0,14.0966666666666667,6,16.1,45,0,0,65.0000000000000000,65,0,0,65.0000000000000000,0,0,25521.0000,10,,,,False,14.25,23.167,0.167,0.167,1.201,5.308,0.0,0.0,0.0,0.0,0.0,4.11,8.92,1.0,3.2,,,31.9,,0.06,,16.1,,20.0,0.0,TRAFFIC,кликов 0.17/дн против 0.17/дн  рекл. заказов нет  но товар продаётся сам (25 521 ₽/90 дн)
930622151,1835,"Картридж SP3500XE для Ricoh Aficio SP3500SF, SP3510DN, SP3510SF, SP3500N",9.0,37.0,20.93,running,A. реклама тянет,10,2026-08-08,2026-08-13,56,1,1.0,0.0,0.0,11.2200000000000000,11,62,2,31.51,0.0,0.0,15.5083333333333333,6,20.93,11,0,0,37.0000000000000000,36,0,0,27.0000000000000000,0,0,10966.0000,4,,,,False,4.667,10.333,0.083,0.333,0.083,5.252,0.0,0.0,0.0,0.0,0.25,5.17,5.67,4.01,4.3,,,15.8,,0.06,,20.93,,25.0,-10.0,TRAFFIC,кликов 0.33/дн против 0.08/дн  рекл. заказов нет  но товар продаётся сам (10 966 ₽/90 дн)
930631951,2733,Лента для печати этикеток и наклеек DS TZe-141 Brother,8.0,19.0,12.89,running,A. реклама тянет,5,2026-08-08,2026-08-13,308,3,24.12,0.0,0.0,8.7333333333333333,12,1148,3,30.86,0.0,0.0,11.2833333333333333,6,12.89,42,0,0,60.0000000000000000,42,0,0,191.0000000000000000,0,0,2089.0000,1,2078.0,28.93,нет_индекса,False,25.667,191.333,0.25,0.5,2.01,5.143,0.0,0.0,0.0,0.0,0.25,3.13,165.67,2.0,2.6,,,10.3,18.3,0.04,11.1,12.89,-1.8,0.0,131.0,TRAFFIC,кликов 0.50/дн против 0.25/дн  рекл. заказов нет  но товар продаётся сам (2 089 ₽/90 дн)
4527387470,53395,Картридж для HP LaserJet M2727nf,8.0,35.0,12.0,paused,B. продаёт сама,0,,,403,6,17.79,0.0,0.0,9.3333333333333333,12,74,4,29.87,0.0,0.0,10.0000000000000000,6,12.0,60,0,0,32.0000000000000000,98,0,0,42.0000000000000000,0,0,6807.0000,2,3581.0,30.34,нет_индекса,False,33.583,12.333,0.5,0.667,1.482,4.978,0.0,0.0,0.0,0.0,0.167,3.5,-21.25,1.33,0.7,,,7.5,19.7,0.04,21.1,12.0,9.1,38.0,10.0,TRAFFIC,кликов 0.67/дн против 0.50/дн  рекл. заказов нет  но товар продаётся сам (6 807 ₽/90 дн)
4527410328,55192,Картридж для HP LaserJet M110we,8.0,26.0,12.89,running,C. в июле не продавалась,5,2026-08-08,2026-08-13,76,2,15.79,0.0,0.0,8.7333333333333333,12,101,3,29.33,0.0,0.0,11.2833333333333333,6,12.89,14,0,0,112.0000000000000000,69,0,0,109.0000000000000000,0,0,2769.0000,1,3307.0,30.23,нет_индекса,False,6.333,16.833,0.167,0.5,1.316,4.888,0.0,0.0,0.0,0.0,0.333,3.57,10.5,2.99,2.6,,,9.8,19.6,0.04,19.4,12.89,6.5,55.0,-3.0,TRAFFIC,кликов 0.50/дн против 0.17/дн  рекл. заказов нет  но товар продаётся сам (2 769 ₽/90 дн)
874373550,4517,"Картриджи 841853 - 841856 для принтеров Ricoh Aficio MP C4503, MP-C4504, Aficio MP C5503",12.0,40.0,19.33,running,C. в июле не продавалась,5,2026-08-08,2026-08-13,28,0,0.0,0.0,0.0,13.0800000000000000,10,21,1,28.1,0.0,0.0,17.6640000000000000,5,19.33,8,0,0,46.0000000000000000,0,0,0,,18054.0000,0,18054.0000,1,18293.0,24.1,нет_индекса,False,2.333,3.5,0.0,0.167,0.0,4.683,0.0,0.0,0.0,0.0,0.167,4.68,1.17,,4.6,,,28.1,13.5,0.02,31.1,19.33,11.8,-8.0,,TRAFFIC,кликов 0.17/дн против 0.00/дн  рекл. заказов нет  но товар продаётся сам (18 054 ₽/90 дн)
651910848,0197,"Картридж 131 для принтеров HP OfficeJet H470wbt, DeskJet 460, DeskJet460c, OfficeJet 100,OfficeJet 150",13.0,31.0,20.93,running,C. в июле не продавалась,5,2026-08-08,2026-08-13,82,2,2.0,0.0,0.0,14.1916666666666667,12,75,1,27.88,0.0,0.0,18.3250000000000000,6,20.93,29,0,0,72.0000000000000000,71,0,0,127.0000000000000000,0,0,1390.0000,1,,,,False,6.833,12.5,0.167,0.167,0.167,4.647,0.0,0.0,0.0,0.0,0.0,4.48,5.67,1.0,4.1,,,27.9,,0.06,,20.93,,42.0,55.0,TRAFFIC,кликов 0.17/дн против 0.17/дн  рекл. заказов нет  но товар продаётся сам (1 390 ₽/90 дн)
4527395045,55215,Картридж для Canon i-SENSYS MF275dw,8.0,35.0,19.33,running,A. реклама тянет,10,2026-08-08,2026-08-13,139,4,36.89,2.0,6245.0,11.3777777777777778,12,66,1,27.54,0.0,0.0,14.5036363636363636,6,19.33,31,0,2227,57.0000000000000000,82,0,1952,48.0000000000000000,3042.0000,0,6245.0000,2,3567.0,30.53,нет_индекса,False,11.583,11.0,0.333,0.167,3.074,4.59,0.167,0.0,520.417,0.0,-0.166,1.52,-0.58,0.5,3.1,,0.6,27.5,19.9,0.04,21.3,19.33,2.0,51.0,-9.0,TRAFFIC,кликов 0.17/дн против 0.33/дн  рекл. заказов нет  но товар продаётся сам (6 245 ₽/90 дн)
1794242726,5725,"Картридж THM130 для принтеров Катюша M130, P130 черный",12.0,39.0,19.33,running,A. реклама тянет,5,2026-08-08,2026-08-13,176,2,11.66,0.0,0.0,13.1000000000000000,12,107,2,27.50,0.0,0.0,16.9200000000000000,6,19.33,63,0,0,42.0000000000000000,34,0,0,51.0000000000000000,0,0,127438.0000,32,4351.0,28.34,нет_индекса,False,14.667,17.833,0.167,0.333,0.972,4.583,0.0,0.0,0.0,0.0,0.166,3.61,3.17,1.99,3.8,,,13.8,17.7,0.04,22.2,19.33,2.9,-29.0,9.0,TRAFFIC,кликов 0.33/дн против 0.17/дн  рекл. заказов нет  но товар продаётся сам (127 438 ₽/90 дн)
3421885220,3844,"Чернила BT6000BK-BT5000Y для принтеров Brother DCP-T300, DCP T310, MFC-T800, MFC-T810",11.0,36.0,17.71,running,C. в июле не продавалась,5,2026-08-08,2026-08-13,24,0,0.0,0.0,0.0,12.0083333333333333,12,67,3,27.25,0.0,0.0,15.5050000000000000,6,17.71,15,0,0,73.0000000000000000,11,0,0,95.0000000000000000,0,0,2770.0000,2,2070.0,62.14,нет_индекса,False,2.0,11.167,0.0,0.5,0.0,4.542,0.0,0.0,0.0,0.0,0.5,4.54,9.17,,3.5,,,9.1,51.5,0.04,38.5,17.71,20.8,-4.0,22.0,TRAFFIC,кликов 0.50/дн против 0.00/дн  рекл. заказов нет  но товар продаётся сам (2 770 ₽/90 дн)
906876419,2322,"Картридж SCX-D6555A для принтеров Samsung и SCX-4645, SCX 6545N черный",8.0,26.0,12.89,running,C. в июле не продавалась,5,2026-08-08,2026-08-13,680,3,19.68,0.0,0.0,8.7333333333333333,12,286,3,27.24,0.0,0.0,11.2833333333333333,6,12.89,7,0,0,47.0000000000000000,48,0,0,65.0000000000000000,6723.0000,0,6723.0000,1,,,,False,56.667,47.667,0.25,0.5,1.64,4.54,0.0,0.0,0.0,0.0,0.25,2.9,-9.0,2.0,2.6,,,9.1,,0.06,,12.89,,41.0,18.0,TRAFFIC,кликов 0.50/дн против 0.25/дн  рекл. заказов нет  но товар продаётся сам (6 723 ₽/90 дн)
3497826346,0424,"Картридж C6625A (17) для принтеров HP DeskJet 845c, DeskJet 816c, DeskJet 843c",8.0,26.0,20.93,running,C. в июле не продавалась,10,2026-08-08,2026-08-13,94,1,14.8,0.0,0.0,11.8809523809523810,12,56,2,27.23,0.0,0.0,15.4210000000000000,6,20.93,41,0,0,53.0000000000000000,40,0,0,80.0000000000000000,0,0,3729.0000,1,2403.0,33.59,нет_индекса,False,7.833,9.333,0.083,0.333,1.233,4.538,0.0,0.0,0.0,0.0,0.25,3.31,1.5,4.01,3.5,,,13.6,23.0,0.04,17.3,20.93,-3.6,-1.0,27.0,TRAFFIC,кликов 0.33/дн против 0.08/дн  рекл. заказов нет  но товар продаётся сам (3 729 ₽/90 дн)
873319490,4052,"Картридж PFI-320Y для принтеров Canon и iPF TM-200, iPF TM 205 желтый",8.0,26.0,12.89,running,C. в июле не продавалась,5,2026-08-08,2026-08-13,66,1,4.58,0.0,0.0,8.7333333333333333,12,74,2,27.04,0.0,0.0,11.2833333333333333,6,12.89,30,0,0,101.0000000000000000,8,0,0,247.0000000000000000,0,0,10491.0000,1,,,,False,5.5,12.333,0.083,0.333,0.382,4.507,0.0,0.0,0.0,0.0,0.25,4.12,6.83,4.01,2.6,,,13.5,,0.06,,12.89,,-22.0,146.0,TRAFFIC,кликов 0.33/дн против 0.08/дн  рекл. заказов нет  но товар продаётся сам (10 491 ₽/90 дн)
1556487343,5447,"Картридж TK-3440 для принтеров Kyocera и ECOSYS MA6000ifx, PA6000x черный",8.0,26.0,12.89,running,A. реклама тянет,5,2026-08-08,2026-08-13,267,2,12.6,0.0,0.0,8.7333333333333333,12,270,2,26.88,0.0,0.0,11.2833333333333333,6,12.89,11,0,0,68.0000000000000000,22,0,0,73.0000000000000000,0,0,8089.0000,1,8235.0,25.82,нет_индекса,False,22.25,45.0,0.167,0.333,1.05,4.48,0.0,0.0,0.0,0.0,0.166,3.43,22.75,1.99,2.6,,,13.4,15.2,0.03,25.2,12.89,12.3,11.0,5.0,TRAFFIC,кликов 0.33/дн против 0.17/дн  рекл. заказов нет  но товар продаётся сам (8 089 ₽/90 дн)
1510949009,5387,"Картридж 055H Y для принтеров Canon и i-SENSYS MF 741, MF 743 желтый",9.0,30.0,14.5,running,C. в июле не продавалась,5,2026-08-08,2026-08-13,88,0,0.0,0.0,0.0,9.8250000000000000,12,108,1,26.28,0.0,0.0,12.6916666666666667,6,14.5,6,0,0,124.0000000000000000,20,0,0,83.0000000000000000,0,0,11084.0000,3,4373.0,30.39,нет_индекса,False,7.333,18.0,0.0,0.167,0.0,4.38,0.0,0.0,0.0,0.0,0.167,4.38,10.67,,2.9,,,26.3,19.8,0.04,25.9,14.5,11.4,14.0,-41.0,TRAFFIC,кликов 0.17/дн против 0.00/дн  рекл. заказов нет  но товар продаётся сам (11 084 ₽/90 дн)
652590726,3070,"Картридж T9461 BK для принтеров Epson WorkForce Pro C5290DW, WorkForce Pro WF-C5790DWF черный",9.0,40.0,20.93,running,C. в июле не продавалась,10,2026-08-08,2026-08-13,105,0,0.0,0.0,0.0,11.9086956521739130,12,64,2,26.09,0.0,0.0,15.5083333333333333,6,20.93,23,0,0,74.0000000000000000,24,0,0,49.0000000000000000,0,0,3137.0000,1,3996.0,31.32,нет_индекса,False,8.75,10.667,0.0,0.333,0.0,4.348,0.0,0.0,0.0,0.0,0.333,4.35,1.92,,3.6,,,13.0,20.7,0.04,25.1,20.93,4.2,1.0,-25.0,TRAFFIC,кликов 0.33/дн против 0.00/дн  рекл. заказов нет  но товар продаётся сам (3 137 ₽/90 дн)
1261461505,4688,"Картридж №963 для принтеров HP OfficeJet Pro 9010, OfficeJet Pro 9013 черный",8.0,42.0,20.93,running,C. в июле не продавалась,10,2026-08-08,2026-08-13,73,0,0.0,0.0,0.0,11.4625000000000000,12,79,2,25.86,0.0,0.0,14.8041666666666667,6,20.93,26,0,0,85.0000000000000000,23,0,0,149.0000000000000000,0,0,4811.0000,1,4597.0,28.78,нет_индекса,False,6.083,13.167,0.0,0.333,0.0,4.31,0.0,0.0,0.0,0.0,0.333,4.31,7.08,,3.3,,,12.9,18.2,0.04,24.2,20.93,3.3,-3.0,64.0,TRAFFIC,кликов 0.33/дн против 0.00/дн  рекл. заказов нет  но товар продаётся сам (4 811 ₽/90 дн)
2226467736,2789,"Картриджи 45862849-45862852 для принтеров OKI MC 873, MC853",14.0,46.0,22.54,running,C. в июле не продавалась,5,2026-08-08,2026-08-13,77,2,19.27,0.0,0.0,15.4000000000000000,11,18,1,25.72,0.0,0.0,19.7333333333333333,6,22.54,30,0,0,15.0000000000000000,29,0,0,66.0000000000000000,0,0,53897.0000,3,42266.0,21.02,нет_индекса,False,6.417,3.0,0.167,0.167,1.606,4.287,0.0,0.0,0.0,0.0,0.0,2.68,-3.42,1.0,4.3,,,25.7,10.4,0.02,45.8,22.54,23.3,-1.0,51.0,TRAFFIC,кликов 0.17/дн против 0.17/дн  рекл. заказов нет  но товар продаётся сам (53 897 ₽/90 дн)
2054277264,5994,"Лента K5DBF для принтеров Epson LabelWorks 1000P, LW 400, LW 600P, LW 700, LW-900, LW K400, LW Z700",8.0,26.0,12.89,running,C. в июле не продавалась,5,2026-08-08,2026-08-13,90,1,7.2,1.0,2280.0,8.7333333333333333,12,109,2,24.89,0.0,0.0,11.2833333333333333,6,12.89,27,0,0,52.0000000000000000,35,0,0,95.0000000000000000,2280.0000,0,2280.0000,1,2674.0,30.52,нет_индекса,False,7.5,18.167,0.083,0.333,0.6,4.148,0.083,0.0,190.0,0.0,0.25,3.55,10.67,4.01,2.6,,0.3,12.4,19.9,0.04,16.0,12.89,3.1,8.0,43.0,TRAFFIC,кликов 0.33/дн против 0.08/дн  рекл. заказов нет  но товар продаётся сам (2 280 ₽/90 дн)
873313231,3441,"Картридж T9651 для принтеров Epson WorkForce Pro M5298, WF Pro M5299 черный",9.0,30.0,14.5,running,C. в июле не продавалась,5,2026-08-08,2026-08-13,43,0,0.0,0.0,0.0,9.8181818181818182,11,72,3,24.82,0.0,0.0,12.6916666666666667,6,14.5,22,0,0,53.0000000000000000,18,0,0,56.0000000000000000,0,0,3910.0000,1,,,,False,3.583,12.0,0.0,0.5,0.0,4.137,0.0,0.0,0.0,0.0,0.5,4.14,8.42,,2.9,,,8.3,,0.06,,14.5,,-4.0,3.0,TRAFFIC,кликов 0.50/дн против 0.00/дн  рекл. заказов нет  но товар продаётся сам (3 910 ₽/90 дн)
4480825985,079218,Картридж для Samsung CLX-3305,8.0,29.0,19.33,running,A. реклама тянет,10,2026-08-08,2026-08-13,128,0,0.0,0.0,0.0,10.0470588235294118,12,69,1,24.53,0.0,0.0,13.4311111111111111,6,19.33,15,0,0,71.0000000000000000,16,0,0,41.0000000000000000,0,0,3016.0000,1,2986.0,30.73,нет_индекса,False,10.667,11.5,0.0,0.167,0.0,4.088,0.0,0.0,0.0,0.0,0.167,4.09,0.83,,3.4,,,24.5,20.1,0.04,18.1,19.33,-1.2,1.0,-30.0,TRAFFIC,кликов 0.17/дн против 0.00/дн  рекл. заказов нет  но товар продаётся сам (3 016 ₽/90 дн)
2915894538,6638,"Фотобарабан + картридж 101R00432 +106R01277 (2 ) для принтеров Xerox WorkCentre 5016, WC 5020 черный",12.0,40.0,19.33,running,A. реклама тянет,5,2026-08-08,2026-08-13,115,2,30.01,0.0,0.0,13.1000000000000000,12,35,1,24.4,0.0,0.0,16.9200000000000000,6,19.33,32,0,0,35.0000000000000000,65,0,0,51.0000000000000000,0,0,23633.0000,1,25657.0,18.55,нет_индекса,False,9.583,5.833,0.167,0.167,2.501,4.067,0.0,0.0,0.0,0.0,0.0,1.57,-3.75,1.0,3.8,,,24.4,8.0,0.02,15.1,19.33,-4.2,33.0,16.0,TRAFFIC,кликов 0.17/дн против 0.17/дн  рекл. заказов нет  но товар продаётся сам (23 633 ₽/90 дн)
653119669,0859,"Картридж TN-245Y для принтеров Brother DCP-9020cdw, HL-3140cw, HL 3150, HL3170CDW, MFC-9140, MFC-9330 желтый",9.0,26.0,14.5,running,A. реклама тянет,5,2026-08-08,2026-08-13,111,1,8.0,0.0,0.0,9.8250000000000000,12,82,1,24.33,0.0,0.0,12.6916666666666667,6,14.5,13,0,0,66.0000000000000000,12,0,0,113.0000000000000000,0,0,7896.0000,3,2749.0,29.43,нет_индекса,False,9.25,13.667,0.083,0.167,0.667,4.055,0.0,0.0,0.0,0.0,0.084,3.39,4.42,2.01,2.9,,,24.3,18.8,0.04,15.2,14.5,0.7,-1.0,47.0,TRAFFIC,кликов 0.17/дн против 0.08/дн  рекл. заказов нет  но товар продаётся сам (7 896 ₽/90 дн)
