nm_id;advert_id;цвет;действие;причина;ставка_₽;маржа_live_%;ДРР_профиля_%;ДРР_потолок_%;расход_₽;выручка_ВСЯ_₽;выручка_органика_₽;заказы_всего;заказы_реклама;заказы_органика;заказы_прошлая_неделя;в_корзину;показы_рекл;клики_рекл;открытия_всего;орг_позиция
192228036;35706004;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;13.19;31.2;;6.2;0.00;0;0;0;0;0;0;0;3;0;0;
967515876;36873622;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;13.19;31.6;;6.6;0.00;0;0;0;0;0;0;0;15;0;1;8
1003684990;36873622;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;13.19;25.8;;0.8;0.00;0;0;0;0;0;0;0;9;0;0;
1003684995;36873622;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;13.19;25.8;;0.8;0.00;0;0;0;0;0;0;0;12;0;0;
192228188;35706004;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;13.19;31.6;;6.6;0.00;0;0;0;0;0;0;0;10;0;1;
192228464;35706004;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;13.19;40.1;;15.1;0.00;0;0;0;0;0;0;0;30;0;0;
967477236;36874215;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;40.2;;15.2;0.00;0;0;0;0;0;0;0;0;0;0;
967470734;36874254;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;37.0;;12.0;0.00;0;0;0;0;0;0;0;2;0;0;
1002525330;36873922;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;34.4;;9.4;0.00;0;0;0;0;0;0;0;6;0;0;
1003484318;36873596;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;26.5;;1.5;0.00;0;0;0;0;0;0;0;5;0;0;
181081320;35706004;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;13.19;37.4;;12.4;0.00;0;0;0;0;0;0;0;7;0;0;
199331332;35706004;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;13.19;21.2;;0.0;0.00;0;0;0;0;0;0;0;42;0;0;
199565491;35706004;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;13.19;16.7;;0.0;0.00;0;0;0;0;0;0;0;50;0;0;
199565728;35706004;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;13.19;33.0;;8.0;0.00;0;0;0;0;0;0;0;12;0;1;
199565773;35706004;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;13.19;29.4;;4.4;0.00;0;0;0;0;0;0;0;46;0;0;
215239328;35703547;🟡 жёлтый;держим;в KPI, заказов нет — наблюдаем;11.99;35.9;;10.9;33.79;0;0;0;0;0;1;1;21;3;2;4
199569792;35697812;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;13.19;16.7;;0.0;0.00;0;0;0;0;0;0;0;13;0;0;
200165976;35697812;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;13.19;36.2;;11.2;0.00;0;0;0;0;0;0;1;48;0;4;
199334442;35700300;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;10.90;17.7;;0.0;0.00;0;0;0;0;0;0;0;8;0;0;
181095436;35277369;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;13.19;37.8;;12.8;0.00;0;0;0;0;0;0;0;7;0;0;
192228077;35277369;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;13.19;31.5;;6.5;0.00;0;0;0;0;0;0;0;3;0;0;
199331573;35277369;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;13.19;37.7;;12.7;0.00;0;0;0;0;0;0;0;5;0;0;
209665013;35277369;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;13.19;41.3;;16.3;0.00;0;0;0;0;0;0;0;16;0;1;
209665181;35277369;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;13.19;38.6;;13.6;0.00;0;0;0;0;0;0;0;57;0;1;2
209665951;35277369;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;13.19;36.5;;11.5;0.00;0;0;0;0;0;0;0;40;0;2;2
181105233;35699064;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;13.19;43.0;;18.0;0.00;0;0;0;0;0;0;0;13;0;3;17
199332033;35699064;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;13.19;40.0;;15.0;0.00;0;0;0;0;0;0;0;13;0;0;
199331313;35282447;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;13.19;23.6;;0.0;0.00;0;0;0;0;0;0;0;23;0;0;
199334339;35282447;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;13.19;17.9;;0.0;0.00;0;0;0;0;0;0;0;33;0;0;
199335334;35282447;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;13.19;23.4;;0.0;0.00;0;0;0;0;0;0;0;2;0;2;
247994781;35282447;🟡 жёлтый;держим;в KPI, заказов нет — наблюдаем;13.19;38.3;;13.3;24.09;0;0;0;0;0;0;1;130;2;11;11
263819892;35282447;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;13.19;40.4;;15.4;0.00;0;0;0;0;0;0;0;23;0;2;10
267893041;35282447;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;13.19;42.5;;17.5;0.00;0;0;0;0;0;0;0;46;0;0;
550030447;35282447;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;13.19;32.7;;7.7;0.00;0;0;0;0;0;0;0;25;0;1;14
181104985;35698510;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;13.19;51.1;;26.1;0.00;0;0;0;0;0;0;0;9;0;0;
181105136;35698510;🟡 жёлтый;держим;в KPI, заказов нет — наблюдаем;13.19;38.4;;13.4;93.85;0;0;0;0;0;0;3;86;8;15;10
192228433;35698510;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;13.19;51.9;;26.9;0.00;0;0;0;0;0;0;0;14;0;0;
199565659;35277369;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;13.19;38.8;;13.8;0.00;0;0;0;0;0;0;0;1;0;0;
216432111;35277369;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;13.19;23.1;;0.0;0.00;0;0;0;0;0;0;0;6;0;0;
192567526;35698510;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;11.99;36.3;;11.3;0.00;0;0;0;0;0;0;0;9;0;3;14
192567956;35698510;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;13.19;46.5;;21.5;0.00;0;0;0;0;0;1;1;3;0;6;
209726190;35698510;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;13.19;22.4;;0.0;0.00;0;0;0;0;0;0;0;18;0;0;
257807774;35698510;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;13.19;27.1;;2.1;0.00;0;0;0;0;0;0;0;7;0;0;
199330580;35700300;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;13.19;24.2;;0.0;0.00;0;0;0;0;0;0;0;6;0;1;15
216355233;35700300;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;13.19;36.1;;11.1;0.00;0;0;0;0;0;0;0;1;0;1;
400980321;35700300;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;13.19;32.9;;7.9;0.00;0;0;0;0;0;0;0;13;0;0;
400980377;35700300;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;13.19;36.3;;11.3;0.00;0;0;0;0;0;0;0;7;0;0;
447802142;35700300;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;13.19;21.6;;0.0;0.00;0;0;0;0;0;0;0;6;0;1;15
386258874;35277369;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;13.19;35.4;;10.4;0.00;0;0;0;0;0;0;0;29;0;1;3
181115431;35698419;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;13.19;41.9;;16.9;0.00;0;0;0;0;0;0;0;12;0;2;
464988540;35698419;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;13.19;34.9;;9.9;0.00;0;0;0;0;0;0;1;6;0;5;6
199335593;39087266;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;13.19;29.2;;4.2;0.00;0;0;0;0;0;0;0;30;0;2;
199570318;39087266;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;13.19;20.5;;0.0;0.00;0;0;0;0;0;0;0;37;0;1;
199572509;39087266;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;13.19;26.2;;1.2;0.00;0;0;0;0;0;0;0;22;0;3;
199574579;39087266;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;13.19;38.1;;13.1;0.00;0;0;0;0;0;0;0;27;0;6;
199574581;39087266;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;13.19;32.6;;7.6;0.00;0;0;0;0;0;0;0;22;0;2;
200163014;39087266;🟡 жёлтый;держим;в KPI, заказов нет — наблюдаем;13.19;41.9;;16.9;38.37;0;0;0;0;0;0;1;111;3;4;16
209663523;39087266;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;13.19;33.3;;8.3;0.00;0;0;0;0;0;0;0;155;0;1;21
181115463;35282079;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;13.19;21.2;;0.0;0.00;0;0;0;0;0;0;0;50;0;0;
199330763;35282079;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;13.19;17.9;;0.0;0.00;0;0;0;0;0;0;0;7;0;0;
199334834;35282079;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;13.19;33.4;;8.4;0.00;0;0;0;0;0;0;1;18;0;0;4
199565389;35282079;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;13.19;28.7;;3.7;0.00;0;0;0;0;0;0;0;7;0;0;
199569588;35282079;🟡 жёлтый;держим;в KPI, заказов нет — наблюдаем;13.19;26.9;;1.9;13.19;0;0;0;0;0;0;1;11;1;1;3
199334770;35698882;🟡 жёлтый;держим;в KPI, заказов нет — наблюдаем;13.19;38.8;;13.8;10.90;0;0;0;0;0;0;1;26;1;3;17
216424649;35698882;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;13.19;20.5;;0.0;0.00;0;0;0;0;0;0;0;49;0;0;
181116610;35699026;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;13.19;20.0;;0.0;0.00;0;0;0;0;0;0;0;34;0;0;
199331693;35699026;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;13.19;17.6;;0.0;0.00;0;0;0;0;0;0;0;9;0;0;
257945650;35699026;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;13.19;27.1;;2.1;0.00;0;0;0;0;0;0;0;8;0;0;
257945672;35699026;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;13.19;36.4;;11.4;0.00;0;0;0;0;0;0;0;18;0;0;
257945729;35699026;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;13.19;24.4;;0.0;0.00;0;0;0;0;0;0;0;13;0;2;6
257945733;35699026;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;13.19;29.4;;4.4;0.00;0;0;0;0;0;0;0;13;0;1;6
261202660;35699026;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;13.19;31.5;;6.5;0.00;0;0;0;0;0;0;0;16;0;0;
261203128;35699026;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;13.19;40.8;;15.8;0.00;0;0;0;0;0;0;0;22;0;0;
261204182;35699026;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;13.19;31.5;;6.5;0.00;0;0;0;0;0;0;0;31;0;0;
261996677;35699026;🟡 жёлтый;держим;в KPI, заказов нет — наблюдаем;13.19;40.2;;15.2;10.90;0;0;0;0;0;0;1;15;1;3;19
209734026;39087266;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;13.19;52.2;;27.2;0.00;0;0;0;0;0;0;0;24;0;12;12
261996681;35699026;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;13.19;31.4;;6.4;0.00;0;0;0;0;0;0;0;34;0;0;
263820153;35699026;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;13.19;39.4;;14.4;0.00;0;0;0;0;0;0;0;15;0;0;
263820523;35699026;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;13.19;28.7;;3.7;0.00;0;0;0;0;0;0;0;86;0;4;12
263820530;35699026;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;13.19;29.1;;4.1;0.00;0;0;0;0;0;0;0;57;0;1;
264243902;35699026;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;13.19;30.2;;5.2;0.00;0;0;0;0;0;0;0;43;0;1;12
216361042;35697894;🟡 жёлтый;держим;в KPI, заказов нет — наблюдаем;7.30;45.2;;20.2;31.28;0;0;0;0;0;0;1;25;3;4;13
199333475;35277054;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;13.19;22.8;;0.0;0.00;0;0;0;0;0;0;0;27;0;1;
199566524;35277054;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;13.19;34.6;;9.6;0.00;0;0;0;0;0;0;0;20;0;1;1
216429484;39087266;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;13.19;35.9;;10.9;0.00;0;0;0;0;0;0;0;22;0;0;
200163218;35277054;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;13.19;28.1;;3.1;0.00;0;0;0;0;0;0;0;72;0;1;1
192567642;35698187;🟡 жёлтый;держим;в KPI, заказов нет — наблюдаем;13.19;37.9;;12.9;11.99;0;0;0;0;0;0;1;16;1;5;9
192567843;35698187;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;13.19;52.5;;27.5;0.00;0;0;0;0;0;1;0;12;0;4;
199332125;35698187;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;13.19;19.5;;0.0;0.00;0;0;0;0;0;0;0;0;0;0;
199334885;35698187;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;13.19;25.6;;0.6;0.00;0;0;0;0;0;0;1;2;0;3;2
263820525;35698187;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;13.19;40.4;;15.4;0.00;0;0;0;0;0;0;0;13;0;0;
523991589;35698187;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;13.19;30.1;;5.1;0.00;0;0;0;0;0;0;0;5;0;0;
850429100;35698187;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;13.19;25.2;;0.2;0.00;0;0;0;0;0;0;0;6;0;0;
216430441;35698099;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;13.19;38.1;;13.1;0.00;0;0;0;0;0;0;0;18;0;0;
216452553;35698099;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;13.19;37.8;;12.8;0.00;0;0;0;0;0;0;0;19;0;0;
200165455;35277054;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;13.19;36.1;;11.1;0.00;0;0;0;0;0;0;0;1;0;1;
238899332;35698099;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;13.19;34.2;;9.2;0.00;0;0;0;0;0;0;0;95;0;2;18
209712685;35277054;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;13.19;30.5;;5.5;0.00;0;0;0;0;0;0;0;90;0;0;
850431488;35698187;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;13.19;29.4;;4.4;0.00;0;0;0;0;0;0;0;7;0;1;
209664842;35698453;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;13.19;35.1;;10.1;0.00;0;0;0;0;0;0;0;3;0;0;
209728994;35698453;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;13.19;21.2;;0.0;0.00;0;0;0;0;0;0;0;12;0;0;
211450189;35698453;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;13.19;49.9;;24.9;0.00;0;0;0;0;0;0;0;117;0;0;
192227943;35697894;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;13.19;28.9;;3.9;0.00;0;0;0;0;0;0;0;129;0;1;
209753548;35697894;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;13.19;41.1;;16.1;0.00;0;0;0;0;0;0;0;0;0;0;
850433291;35697894;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;13.19;21.4;;0.0;0.00;0;0;0;0;0;0;0;70;0;0;
850433399;35697894;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;13.19;29.8;;4.8;0.00;0;0;0;0;0;0;1;45;0;1;4
261208765;35277054;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;13.19;23.9;;0.0;0.00;0;0;0;0;0;1;0;52;0;1;
192567101;35698099;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;13.19;20.0;;0.0;0.00;0;0;0;0;0;0;0;11;0;0;
211449950;35698099;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;13.19;43.5;;18.5;0.00;0;0;0;0;0;0;1;98;0;3;16
400980112;35698099;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;13.19;46.1;;21.1;0.00;0;0;0;0;0;0;0;11;0;1;4
860012817;35698099;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;13.19;18.1;;0.0;0.00;0;0;0;0;0;0;0;2;0;0;
199330561;35698593;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;13.19;17.6;;0.0;0.00;0;0;0;0;0;0;0;1;0;0;
850492386;35698187;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;13.19;49.6;;24.6;0.00;0;0;0;0;0;0;0;2;0;0;
850495580;35698187;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;13.19;29.5;;4.5;0.00;0;0;0;0;0;0;0;136;0;0;
199331209;35699129;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;13.19;22.2;;0.0;0.00;0;0;0;0;0;0;0;21;0;0;
199333467;35699129;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;13.19;32.2;;7.2;0.00;0;0;0;0;0;0;0;31;0;2;3
209664536;35699129;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;13.19;15.6;;0.0;0.00;0;0;0;0;0;0;0;16;0;2;9
267893628;35699129;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;13.19;41.1;;16.1;0.00;0;0;0;0;0;0;0;3;0;1;
199330983;35703066;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;13.19;15.2;;0.0;0.00;0;0;0;0;0;0;0;3;0;0;
199335315;35703066;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;13.19;20.0;;0.0;0.00;0;0;0;0;0;0;0;20;0;1;
200162876;35703066;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;13.19;37.5;;12.5;0.00;0;0;0;0;0;0;0;16;0;1;
200164321;35703066;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;13.19;30.5;;5.5;0.00;0;0;0;0;0;0;0;17;0;0;
200164402;35703066;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;13.19;40.2;;15.2;0.00;0;0;0;0;0;0;0;25;0;0;
200165193;35703066;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;13.19;24.9;;0.0;0.00;0;0;0;0;0;0;0;15;0;0;
200166879;35703066;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;13.19;20.4;;0.0;0.00;0;0;0;0;0;0;0;3;0;0;
209664541;35703066;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;13.19;30.8;;5.8;0.00;0;0;0;0;0;0;0;6;0;0;
209664766;35703066;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;13.19;28.7;;3.7;0.00;0;0;0;0;0;0;0;5;0;0;
199331254;35698366;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;13.19;34.1;;9.1;0.00;0;0;0;0;0;0;0;7;0;0;
199565431;35698366;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;13.19;22.9;;0.0;0.00;0;0;0;0;0;0;0;13;0;0;
199566415;35698366;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;13.19;22.0;;0.0;0.00;0;0;0;0;0;0;0;6;0;0;
200167735;35698366;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;13.19;28.4;;3.4;0.00;0;0;0;0;0;0;0;20;0;0;
215240125;35698366;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;13.19;17.3;;0.0;0.00;0;0;0;0;0;0;0;7;0;0;
804799744;35698366;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;13.19;30.7;;5.7;0.00;0;0;0;0;0;0;0;11;0;1;
199330747;35698292;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;13.19;32.1;;7.1;0.00;0;0;0;0;0;0;0;12;0;0;
199574430;35698292;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;13.19;24.4;;0.0;0.00;0;0;0;0;0;0;0;8;0;0;
200167559;35698292;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;13.19;42.6;;17.6;0.00;0;0;0;0;0;0;0;22;0;0;
209763220;35698292;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;13.19;36.0;;11.0;0.00;0;0;0;0;0;0;0;12;0;1;
326849433;35698292;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;13.19;33.5;;8.5;0.00;0;0;0;0;0;0;0;10;0;1;3
199331261;35700057;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;13.19;25.6;;0.6;0.00;0;0;0;0;0;0;0;28;0;0;
209665199;35703066;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;13.19;40.4;;15.4;0.00;0;0;0;0;0;0;0;8;0;0;
199331018;35705358;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;13.19;19.9;;0.0;0.00;0;0;0;0;0;0;0;3;0;0;
199333265;35705358;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;13.19;18.4;;0.0;0.00;0;0;0;0;0;0;0;10;0;2;5
199333336;35705358;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;13.19;23.2;;0.0;0.00;0;0;0;0;0;0;0;6;0;0;
199333560;35705358;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;13.19;24.2;;0.0;0.00;0;0;0;0;0;0;0;28;0;0;
199334900;35705358;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;13.19;24.2;;0.0;0.00;0;0;0;0;0;0;0;21;0;0;
199335440;35705358;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;13.19;25.6;;0.6;0.00;0;0;0;0;0;0;0;18;0;0;
199335441;35705358;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;13.19;33.2;;8.2;0.00;0;0;0;0;0;0;0;14;0;0;
199335451;35705358;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;13.19;36.2;;11.2;0.00;0;0;0;0;0;0;0;13;0;0;
209712098;35703066;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;13.19;28.7;;3.7;0.00;0;0;0;0;0;0;0;7;0;0;
199335452;35705358;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;13.19;24.1;;0.0;0.00;0;0;0;0;0;0;0;7;0;0;
199335538;35705358;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;13.19;35.2;;10.2;0.00;0;0;0;0;0;0;0;23;0;0;
199335545;35705358;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;13.19;35.4;;10.4;0.00;0;0;0;0;0;0;0;6;0;2;
199332050;35698593;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;13.19;19.8;;0.0;0.00;0;0;0;0;0;0;0;319;0;0;
199332785;35698593;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;13.19;23.6;;0.0;0.00;0;0;0;0;0;0;0;7;0;0;
199332952;35698593;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;13.19;19.9;;0.0;0.00;0;0;0;0;0;0;0;17;0;2;11
209727887;35698593;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;13.19;17.1;;0.0;0.00;0;0;0;0;0;0;0;0;0;0;
199331750;36879576;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;13.19;15.6;;0.0;0.00;0;0;0;0;0;0;0;11;0;0;
964915915;36879576;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;13.19;17.1;;0.0;0.00;0;0;0;0;0;0;0;17;0;0;
199333431;35704644;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;13.19;19.5;;0.0;0.00;0;0;0;0;0;0;0;34;0;3;25
209759301;35704644;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;13.19;26.3;;1.3;0.00;0;0;0;0;0;0;0;55;0;1;
209762244;35704644;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;13.19;29.2;;4.2;0.00;0;0;0;0;0;0;0;23;0;0;
199335614;35698223;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;13.19;29.6;;4.6;0.00;0;0;0;0;0;0;0;36;0;1;
261205028;35698223;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;13.19;29.8;;4.8;0.00;0;0;0;0;0;0;0;13;0;0;
261207969;35698223;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;13.19;36.6;;11.6;0.00;0;0;0;0;0;0;0;10;0;0;
397269766;35698223;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;13.19;32.7;;7.7;0.00;0;0;0;0;0;0;0;18;0;0;
199333505;35700718;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;13.19;21.8;;0.0;0.00;0;0;0;0;0;0;0;8;0;0;
199572062;35700718;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;13.19;15.9;;0.0;0.00;0;0;0;0;0;0;0;4;0;0;
216401481;35700718;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;13.19;35.2;;10.2;0.00;0;0;0;0;0;0;0;16;0;0;
216422512;35700718;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;13.19;29.4;;4.4;0.00;0;0;0;0;0;0;0;5;0;0;
199333215;35698927;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;13.19;39.8;;14.8;0.00;0;0;0;0;0;0;0;9;0;0;
209665132;35698927;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;13.19;19.0;;0.0;0.00;0;0;0;0;0;0;0;7;0;0;
209754455;35698927;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;13.19;18.5;;0.0;0.00;0;0;0;0;0;0;0;4;0;0;
216361075;35698927;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;13.19;28.6;;3.6;0.00;0;0;0;0;0;0;0;27;0;6;8
199571875;35700930;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;13.19;32.5;;7.5;0.00;0;0;0;0;0;0;0;5;0;0;
199571882;35700930;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;13.19;24.7;;0.0;0.00;0;0;0;0;0;0;0;61;0;0;
199573334;35700930;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;13.19;24.9;;0.0;0.00;0;0;0;0;0;0;0;7;0;0;
199573427;35700930;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;13.19;17.5;;0.0;0.00;0;0;0;0;0;0;0;12;0;1;
