# oz_acc2: неделя 10.08–16.08 против 03.08–09.08; органика — неделя 03.08 (лаг Ozon); шаг ±10 %, ДРР-предел 15.0 %, пол 6.0 ₽
tier,action,sku,offer_id,name,camp,bid,bid_new,d_bid,ceiling,headroom,margin_safe,our_price,cr_used,cr_src,w_views,w_clicks,w_spend,w_orders,w_rev,cpc,ctr,drr,p_clicks,p_spend,p_orders,p_cpc,o_pos,op_pos,d_pos,o_views,d_org_views,o_gmv,o_demand,ph_best,ph_top10,ph_n,qty_w,rev_w,qty_p,qty_all,c_clicks,c_spend,c_orders,ms_stock,free_fbo,reason
watch,hold,3785389583,6612RENLCCAV,"Фотобарабан + картридж DS DR-421CL+TN-423 для принтеров Brother DCP-L8410CDW, HL-L8260CDW, HL L8360CDW, HLL9310, MFC-L8690CDW, MFC-L8900CDW",Все,8.0,8.0,0.0,29.6,21.6,9.7,31538.0,0.02,справочная,38,0,0.0,0.0,0.0,,0.0,,0,0.0,0.0,,,66.0000000000000000,,0,-23,0,0,,0,0,0,0,0,0,0,0.0,0.0,0,0,"кликов за неделю 0 (за всё время 0), расход 0 ₽ (накоплено 0 ₽) — судить не о чем, наблюдаем"
watch,hold,3785423682,6611UOVM4RAB,"Фотобарабан + картридж DS DR-2335 DU+TN-2375X для принтеров Brother DCP-L2500, DCP L2520, HL-L2300, HLL2340, HL L2360, HL-L2365, HL L2380, MFC-L2700 MFCL2720DWR черный",Все,8.0,8.0,0.0,0.0,-8.0,4.4,5124.0,0.03,справочная,39,0,0.0,0.0,0.0,,0.0,,1,6.56,0.0,6.6,116.0000000000000000,76.0000000000000000,40.0,20,8,0,22,19,0,15,0,0,0,1,1,6.56,0.0,0,0,"кликов за неделю 0 (за всё время 1), расход 0 ₽ (накоплено 7 ₽) — судить не о чем, наблюдаем"
watch,hold,1916267070,4713XSBIEXG6,"Фотобарабан DS 604K77575 для принтеров Xerox Phaser 6600, VersaLink C400, VersaLinkC405, WC 6605, WC 6655 пурпурный",Все,8.0,8.0,0.0,23.4,15.4,12.5,15627.0,0.02,справочная,29,0,0.0,0.0,0.0,,0.0,,0,0.0,0.0,,65.0000000000000000,71.0000000000000000,-6.0,6,-2,0,6,19,0,6,0,0,0,0,0,0.0,0.0,0,0,"кликов за неделю 0 (за всё время 0), расход 0 ₽ (накоплено 0 ₽) — судить не о чем, наблюдаем"
watch,hold,1916269446,4714U25IUODM,"Фотобарабан DS 604K77585 для принтеров Xerox Phaser 6600, VersaLink C400, VersaLinkC405, WC 6605, WC 6655 желтый",Все,8.0,8.0,0.0,23.4,15.4,12.5,15627.0,0.02,справочная,22,0,0.0,0.0,0.0,,0.0,,0,0.0,0.0,,88.0000000000000000,64.0000000000000000,24.0,10,2,0,12,18,0,10,0,0,0,0,1,6.87,0.0,0,0,"кликов за неделю 0 (за всё время 1), расход 0 ₽ (накоплено 7 ₽) — судить не о чем, наблюдаем"
watch,hold,1916269018,4521ZF0Q5CT9,"Картридж DS 006R01404 для принтеров Xerox WorkCentre 7655, WC 7665, WC 7675 голубой",Все,8.0,8.0,0.0,17.4,9.4,12.4,11744.0,0.02,справочная,19,0,0.0,0.0,0.0,,0.0,,0,0.0,0.0,,24.0000000000000000,52.0000000000000000,-28.0,3,-6,0,3,,0,0,0,0,0,0,0,0.0,0.0,0,0,"кликов за неделю 0 (за всё время 0), расход 0 ₽ (накоплено 0 ₽) — судить не о чем, наблюдаем"
watch,hold,1916269486,4522NQGRHSEL,"Картридж DS 006R01405 для принтеров Xerox WorkCentre 7655, WC 7665, WC 7675 пурпурный",Все,8.0,8.0,0.0,17.4,9.4,12.4,11744.0,0.02,справочная,42,0,0.0,0.0,0.0,,0.0,,0,0.0,0.0,,55.0000000000000000,65.0000000000000000,-10.0,4,-1,0,4,,0,0,0,0,0,0,0,0.0,0.0,0,0,"кликов за неделю 0 (за всё время 0), расход 0 ₽ (накоплено 0 ₽) — судить не о чем, наблюдаем"
enter,enter,3846836094,03086VI55VOP,Картридж для HP PhotoSmart 375 260 страниц,,,10.8,,21.7,,18.3,4077.0,0.04,справочная,0,0,0,0,0,,,,0,0,0,,140.0000000000000000,,,9,9,0,9,2,1,2,1,3335.0000,0,1,0,0,0,0,0,вне рекламы  но неделю отработал сам: продажи 1 шт  органика 0 ₽  показы 9  спрос по фразам 9; маржа_safe 18.3 % ≥ KPI; старт 10.8 ₽ при потолке 21.7 ₽
watch,hold,1883161463,0665U725HML4,Картридж DS 113R00725 для принтеров Xerox Phaser 6180 желтый,Все,8.0,8.0,0.0,15.2,7.2,11.8,11153.0,0.02,справочная,17,0,0.0,0.0,0.0,,0.0,,1,6.93,0.0,6.9,75.0000000000000000,44.0000000000000000,31.0,4,-4,0,5,46,0,4,0,0,0,0,1,6.93,0.0,0,0,"кликов за неделю 0 (за всё время 1), расход 0 ₽ (накоплено 7 ₽) — судить не о чем, наблюдаем"
watch,hold,1883133318,5512FH0PO19C,"Блок проявки DS DV-214K для принтеров Konica Minolta Bizhub 227, Bizhub 287 черный",Все,8.0,8.0,0.0,,,,25147.0,0.02,справочная,0,0,0,0,0,,,,0,0,0,,,,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,"кликов за неделю 0 (за всё время 0), расход 0 ₽ (накоплено 0 ₽) — судить не о чем, наблюдаем"
watch,hold,1883139053,1777PJA125Q8,"Картридж DS 43459434 для принтеров OKI C3300, C3400, C3450, C3600 пурпурный",Все,8.0,8.0,0.0,22.1,14.1,12.8,9443.0,0.03,справочная,22,0,0.0,0.0,0.0,,0.0,,0,0.0,0.0,,,47.0000000000000000,,0,-4,0,0,,0,0,0,0,0,0,0,0.0,0.0,0,0,"кликов за неделю 0 (за всё время 0), расход 0 ₽ (накоплено 0 ₽) — судить не о чем, наблюдаем"
watch,hold,1883151270,1366AQS2CTZ5,"Картридж DS 106R02763 для принтеров Xerox Phaser 6020, Phaser6022, WC 6025, WC6027 черный",Все,8.0,8.0,0.0,6.8,-1.2,13.3,2056.0,0.04,справочная,13,0,0.0,0.0,0.0,,0.0,,0,0.0,0.0,,97.0000000000000000,155.0000000000000000,-58.0,4,-2,0,5,45,0,4,0,0,0,0,0,0.0,0.0,0,0,"кликов за неделю 0 (за всё время 0), расход 0 ₽ (накоплено 0 ₽) — судить не о чем, наблюдаем"
watch,hold,1883151270,1366AQS2CTZ5,"Картридж DS 106R02763 для принтеров Xerox Phaser 6020, Phaser6022, WC 6025, WC6027 черный",от 0 до 3000,12.0,12.0,0.0,6.8,-5.2,13.3,2056.0,0.04,справочная,6,0,0.0,0.0,0.0,,0.0,,0,0.0,0.0,,97.0000000000000000,155.0000000000000000,-58.0,4,-2,0,5,45,0,4,0,0,0,0,0,0.0,0.0,0,0,"кликов за неделю 0 (за всё время 0), расход 0 ₽ (накоплено 0 ₽) — судить не о чем, наблюдаем"
watch,hold,1883138385,0596C0F9D6D2,"Картридж DS LC-1100C для принтеров Brother DCP-145C, DCP 163C, MFC-250C, MFC290C голубой",Все,7.0,7.0,0.0,1.9,-5.1,9.3,726.0,0.06,справочная,22,0,0.0,0.0,0.0,,0.0,,0,0.0,0.0,,119.0000000000000000,133.0000000000000000,-14.0,13,6,0,29,37,0,3,0,0,0,0,0,0.0,0.0,0,0,"кликов за неделю 0 (за всё время 0), расход 0 ₽ (накоплено 0 ₽) — судить не о чем, наблюдаем"
watch,hold,1883134729,0836D7SF7FEY,"Картридж DS T029 для принтеров Epson Stylus C60, Stylus C61 цветной",от 0 до 3000,10.0,10.0,0.0,0.0,-10.0,0.2,430.0,0.06,справочная,38,0,0.0,0.0,0.0,,0.0,,0,0.0,0.0,,156.0000000000000000,90.0000000000000000,66.0,31,5,0,1872,8,1,13,0,0,0,0,0,0.0,0.0,0,0,"кликов за неделю 0 (за всё время 0), расход 0 ₽ (накоплено 0 ₽) — судить не о чем, наблюдаем"
watch,hold,1883146326,2411Y6C41TM7,"Картридж DS TK-8115BK для принтеров Kyocera Ecosys M8124cidn, M8130cidn черный",Все,8.0,8.0,0.0,17.9,9.9,15.3,4347.0,0.04,справочная,25,0,0.0,0.0,0.0,,0.0,,0,0.0,0.0,,162.0000000000000000,101.0000000000000000,61.0,6,-8,0,7,4,1,6,0,0,0,0,0,0.0,0.0,0,0,"кликов за неделю 0 (за всё время 0), расход 0 ₽ (накоплено 0 ₽) — судить не о чем, наблюдаем"
watch,hold,1883139438,3233UBGE9CUO,"Картридж DS CF259X для принтеров HP LaserJet Pro M304, LJ Pro M404 черный",Все,8.0,8.0,0.0,16.2,8.2,14.9,4083.0,0.04,справочная,17,0,0.0,0.0,0.0,,0.0,,0,0.0,0.0,,171.0000000000000000,94.0000000000000000,77.0,9,3,0,11,31,0,9,0,0,0,0,0,0.0,0.0,0,0,"кликов за неделю 0 (за всё время 0), расход 0 ₽ (накоплено 0 ₽) — судить не о чем, наблюдаем"
watch,hold,1883142213,0917ORQRMOV1,Картридж DS T1291 черный,Все,6.0,6.0,0.0,2.8,-3.2,10.5,841.0,0.06,справочная,4,0,0.0,0.0,0.0,,0.0,,0,0.0,0.0,,85.0000000000000000,44.0000000000000000,41.0,17,6,0,17,113,0,1,0,0,0,1,1,4.77,0.0,0,0,"кликов за неделю 0 (за всё время 1), расход 0 ₽ (накоплено 5 ₽) — судить не о чем, наблюдаем"
watch,hold,1883142213,0917ORQRMOV1,Картридж DS T1291 черный,от 0 до 3000,10.0,10.0,0.0,2.8,-7.2,10.5,841.0,0.06,справочная,6,0,0.0,0.0,0.0,,0.0,,0,0.0,0.0,,85.0000000000000000,44.0000000000000000,41.0,17,6,0,17,113,0,1,0,0,0,1,0,0.0,0.0,0,0,"кликов за неделю 0 (за всё время 0), расход 0 ₽ (накоплено 0 ₽) — судить не о чем, наблюдаем"
watch,hold,1883155111,2019HQUOLEE8,"Картридж DS TN-216M для принтеров Konica Minolta Bizhub 280, Bizhub C220 пурпурный",Все,8.0,8.0,0.0,15.2,7.2,14.0,5640.0,0.03,справочная,27,0,0.0,0.0,0.0,,0.0,,0,0.0,0.0,,155.0000000000000000,37.0000000000000000,118.0,5,4,0,4,,0,0,0,0,0,0,0,0.0,0.0,0,0,"кликов за неделю 0 (за всё время 0), расход 0 ₽ (накоплено 0 ₽) — судить не о чем, наблюдаем"
watch,hold,1883158783,4424U6KMXG2E,"Картридж DS LC3617C для принтеров Brother MFC-J2330DW, MFC J2730DW голубой",Все,9.0,9.0,0.0,9.3,0.3,17.2,1523.0,0.05,справочная,30,0,0.0,0.0,0.0,,0.0,,0,0.0,0.0,,98.0000000000000000,27.0000000000000000,71.0,10,4,0,20,267,0,1,0,0,0,1,0,0.0,0.0,0,0,"кликов за неделю 0 (за всё время 0), расход 0 ₽ (накоплено 0 ₽) — судить не о чем, наблюдаем"
watch,hold,1883157756,0997KD0A3B9D,"Картридж DS 44469810 для принтеров OKI C510, C510dn, C511, C530dn, C531, c531dn, MC561, MC561dn черный",Все,8.0,8.0,0.0,13.1,5.1,13.6,5074.0,0.03,справочная,22,0,0.0,0.0,0.0,,0.0,,0,0.0,0.0,,92.0000000000000000,62.0000000000000000,30.0,7,-4,0,24,32,0,3,0,0,0,1,0,0.0,0.0,0,0,"кликов за неделю 0 (за всё время 0), расход 0 ₽ (накоплено 0 ₽) — судить не о чем, наблюдаем"
watch,hold,1883121199,2343HUMBFFUC,"Картридж DS 106R03488 для принтеров Xerox Phaser 6510, WC 6515 черный",Все,8.0,8.0,0.0,13.1,5.1,15.3,3176.0,0.04,справочная,22,0,0.0,0.0,0.0,,0.0,,0,0.0,0.0,,116.0000000000000000,83.0000000000000000,33.0,2,-7,0,13,116,0,1,0,0,0,0,0,0.0,0.0,0,0,"кликов за неделю 0 (за всё время 0), расход 0 ₽ (накоплено 0 ₽) — судить не о чем, наблюдаем"
watch,hold,1883121199,2343HUMBFFUC,"Картридж DS 106R03488 для принтеров Xerox Phaser 6510, WC 6515 черный",от 0 до 3000,12.0,12.0,0.0,13.1,1.1,15.3,3176.0,0.04,справочная,2,0,0.0,0.0,0.0,,0.0,,0,0.0,0.0,,116.0000000000000000,83.0000000000000000,33.0,2,-7,0,13,116,0,1,0,0,0,0,0,0.0,0.0,0,0,"кликов за неделю 0 (за всё время 0), расход 0 ₽ (накоплено 0 ₽) — судить не о чем, наблюдаем"
watch,hold,1883153761,2237MM3ABPIH,"Картриджи DS TN-135 для принтеров Brother DCP-9040CN, DCP 9045CN, HL-4040 cn, HL4050CDN, HL-4070, MFC-9440CN, MFC9450",Все,8.0,8.0,0.0,15.1,7.1,10.6,13502.0,0.02,справочная,19,0,0.0,0.0,0.0,,0.0,,0,0.0,0.0,,148.0000000000000000,34.0000000000000000,114.0,8,-13,0,570,16,0,4,0,0,0,0,1,8.22,0.0,0,0,"кликов за неделю 0 (за всё время 1), расход 0 ₽ (накоплено 8 ₽) — судить не о чем, наблюдаем"
watch,hold,1883153761,2237MM3ABPIH,"Картриджи DS TN-135 для принтеров Brother DCP-9040CN, DCP 9045CN, HL-4040 cn, HL4050CDN, HL-4070, MFC-9440CN, MFC9450",5000-10000,12.0,12.0,0.0,15.1,3.1,10.6,13502.0,0.02,справочная,5,0,0.0,0.0,0.0,,0.0,,0,0.0,0.0,,148.0000000000000000,34.0000000000000000,114.0,8,-13,0,570,16,0,4,0,0,0,0,0,0.0,0.0,0,0,"кликов за неделю 0 (за всё время 0), расход 0 ₽ (накоплено 0 ₽) — судить не о чем, наблюдаем"
watch,hold,1883151729,0711SL9ML45Y,"Картридж DS AR168LT для принтеров Sharp AR-122, AR 152, AR153, AR-5012, AR5415, AR M150 черный",Все,8.0,8.0,0.0,20.8,12.8,14.2,7538.0,0.03,справочная,37,0,0.0,0.0,0.0,,0.0,,0,0.0,0.0,,111.0000000000000000,79.0000000000000000,32.0,7,-12,0,35,16,0,5,0,0,0,0,0,0.0,0.0,0,0,"кликов за неделю 0 (за всё время 0), расход 0 ₽ (накоплено 0 ₽) — судить не о чем, наблюдаем"
watch,hold,1883136668,5235Z2ANENHX,"Картридж DS 069 для принтеров Canon i-SENSYS LBP673Cdw, MF752Cdw, MF754Cdw пурпурный",Все,8.0,8.0,0.0,16.7,8.7,17.0,3469.0,0.04,справочная,31,0,0.0,0.0,0.0,,0.0,,0,0.0,0.0,,87.0000000000000000,174.0000000000000000,-87.0,7,-1,0,18,10,1,5,0,0,0,0,0,0.0,0.0,0,0,"кликов за неделю 0 (за всё время 0), расход 0 ₽ (накоплено 0 ₽) — судить не о чем, наблюдаем"
watch,hold,1883135433,3801ZZ93LPTB,"Картридж DS №913A BK для принтеров HP PageWide 377, PW Color 352, PW Pro 452, PW Pro 477 черный",Все,8.0,8.0,0.0,17.4,9.4,15.4,5589.0,0.03,справочная,30,0,0.0,0.0,0.0,,0.0,,0,0.0,0.0,,29.0000000000000000,59.0000000000000000,-30.0,5,-2,0,6,8,1,1,0,0,0,0,0,0.0,0.0,0,0,"кликов за неделю 0 (за всё время 0), расход 0 ₽ (накоплено 0 ₽) — судить не о чем, наблюдаем"
watch,hold,1883131173,2970AUV4NM20,"Картридж DS 047 для принтеров Canon i-SENSYS LBP-110, LBP113, MF110, MF112, MF 113 черный",от 0 до 3000,12.0,12.0,0.0,6.8,-5.2,13.1,2104.0,0.04,справочная,2,0,0.0,0.0,0.0,,0.0,,0,0,0,,147.0000000000000000,79.0000000000000000,68.0,12,-5,0,37,145,0,3,0,0,0,0,0,0.0,0.0,0,0,"кликов за неделю 0 (за всё время 0), расход 0 ₽ (накоплено 0 ₽) — судить не о чем, наблюдаем"
watch,hold,1883141859,2855LRFCKE56,"Картридж DS T6035 для принтеров Epson Stylus Pro 7800, Stylus Pro 7880 светло-голубой",Все,8.0,8.0,0.0,21.3,13.3,15.3,6887.0,0.03,справочная,26,0,0.0,0.0,0.0,,0.0,,0,0.0,0.0,,136.0000000000000000,47.0000000000000000,89.0,6,3,0,3328,190,0,1,0,0,0,0,0,0.0,0.0,0,0,"кликов за неделю 0 (за всё время 0), расход 0 ₽ (накоплено 0 ₽) — судить не о чем, наблюдаем"
watch,hold,1883145884,2153KW865K7O,"Картридж DS CF541A для принтеров HP LaserJet Pro Color M254dw, LJ Pro Color M280nw голубой",Все,8.0,8.0,0.0,13.4,5.4,15.9,3073.0,0.04,справочная,24,0,0.0,0.0,0.0,,0.0,,0,0.0,0.0,,87.0000000000000000,137.0000000000000000,-50.0,8,5,0,262,7,2,8,0,0,0,0,1,7.32,0.0,0,0,"кликов за неделю 0 (за всё время 1), расход 0 ₽ (накоплено 7 ₽) — судить не о чем, наблюдаем"
watch,hold,1883127851,3213ML49X20V,"Картридж DS TN-421C для принтеров Brother DCP-L8410CDW, HL-L8260CDW, HL L8360CDW, MFC-L8690CDW, MFCL8900CDW голубой",Все,8.0,8.0,0.0,14.1,6.1,16.4,3082.0,0.04,справочная,129,0,0.0,0.0,0.0,,0.0,,0,0.0,0.0,,77.0000000000000000,76.0000000000000000,1.0,2,-9,0,2,,0,0,0,0,0,0,0,0.0,0.0,0,0,"кликов за неделю 0 (за всё время 0), расход 0 ₽ (накоплено 0 ₽) — судить не о чем, наблюдаем"
watch,hold,1883152157,4209DSAWP6DY,"Картриджи DS W2070A-W2073A для принтеров HP Color Laser 150a, HP Color Laser 150nw",Все,8.0,8.0,0.0,19.1,11.1,11.8,9375.0,0.03,справочная,29,0,0.0,0.0,0.0,,0.0,,0,0.0,0.0,,123.0000000000000000,135.0000000000000000,-12.0,16,-22,0,3225,15,0,12,0,0,0,0,0,0.0,0.0,0,0,"кликов за неделю 0 (за всё время 0), расход 0 ₽ (накоплено 0 ₽) — судить не о чем, наблюдаем"
watch,hold,1883152157,4209DSAWP6DY,"Картриджи DS W2070A-W2073A для принтеров HP Color Laser 150a, HP Color Laser 150nw",3000-5000,12.0,12.0,0.0,19.1,7.1,11.8,9375.0,0.03,справочная,9,0,0.0,0.0,0.0,,0.0,,0,0.0,0.0,,123.0000000000000000,135.0000000000000000,-12.0,16,-22,0,3225,15,0,12,0,0,0,0,2,24.56,0.0,0,0,"кликов за неделю 0 (за всё время 2), расход 0 ₽ (накоплено 25 ₽) — судить не о чем, наблюдаем"
watch,hold,1883151739,2983CYKZZ5E7,"Картриджи DS 106R03745-106R03748 для принтеров Xerox VersaLink C7020, VersaLinkC7025",Все,8.0,8.0,0.0,24.6,16.6,9.9,25126.0,0.02,справочная,17,0,0.0,0.0,0.0,,0.0,,0,0.0,0.0,,109.0000000000000000,124.0000000000000000,-15.0,10,-2,0,11,46,0,10,0,0,0,0,0,0.0,0.0,0,0,"кликов за неделю 0 (за всё время 0), расход 0 ₽ (накоплено 0 ₽) — судить не о чем, наблюдаем"
watch,hold,2241828243,5295URMR6F7K,"Лента DS S0720530 для принтеров Dymo Label Manager 160, LM 210D, LM 280, LM 420P, LM 500TS, LM PnP, Rhino 5200, Rhino Pro 4200",Все,8.0,8.0,0.0,10.1,2.1,17.6,1611.0,0.05,справочная,2,0,0.0,0.0,0.0,,0.0,,0,0.0,0.0,,,53.0000000000000000,,0,-46,0,0,,0,0,0,0,0,0,0,0.0,0.0,0,0,"кликов за неделю 0 (за всё время 0), расход 0 ₽ (накоплено 0 ₽) — судить не о чем, наблюдаем"
watch,hold,2241828243,5295URMR6F7K,"Лента DS S0720530 для принтеров Dymo Label Manager 160, LM 210D, LM 280, LM 420P, LM 500TS, LM PnP, Rhino 5200, Rhino Pro 4200",от 0 до 3000,12.0,12.0,0.0,10.1,-1.9,17.6,1611.0,0.05,справочная,7,0,0.0,0.0,0.0,,0.0,,0,0.0,0.0,,,53.0000000000000000,,0,-46,0,0,,0,0,0,0,0,0,0,0.0,0.0,0,0,"кликов за неделю 0 (за всё время 0), расход 0 ₽ (накоплено 0 ₽) — судить не о чем, наблюдаем"
watch,hold,1883142445,3093D2HP4Z3R,"Картридж DS CF470X для принтеров HP Color LJ Flow M681dh, LJ Flow M681f черный",Все,8.0,8.0,0.0,21.1,13.1,12.7,13681.0,0.02,справочная,21,0,0.0,0.0,0.0,,0.0,,0,0.0,0.0,,341.0000000000000000,155.0000000000000000,186.0,4,-3,0,425,795,0,1,0,0,0,0,1,7.19,0.0,0,0,"кликов за неделю 0 (за всё время 1), расход 0 ₽ (накоплено 7 ₽) — судить не о чем, наблюдаем"
watch,hold,1883167346,4734BBAZRE6R,Картриджи DS TN-227 для принтеров Konica Minolta Bizhub C257i,Все,8.0,8.0,0.0,28.5,20.5,10.6,25450.0,0.02,справочная,0,0,0,0,0,,,,0,0,0,,,,,0,0,0,0,,0,0,0,0,0,0,1,1.0,0.0,0,0,"кликов за неделю 0 (за всё время 1), расход 0 ₽ (накоплено 1 ₽) — судить не о чем, наблюдаем"
watch,hold,1883169377,3533DYT7H3ZX,"Фотобарабан DS DR-3000 DU для принтеров Brother DCP-8040, DCP 8045, HL-5130, HL5140, HL-5150, HL5170, MFC-8220, MFC 8440 черный",Все,8.0,8.0,0.0,15.2,7.2,14.0,5623.0,0.03,справочная,15,0,0.0,0.0,0.0,,0.0,,0,0.0,0.0,,118.0000000000000000,243.0000000000000000,-125.0,14,8,0,15,13,0,13,0,0,0,0,1,7.02,0.0,0,0,"кликов за неделю 0 (за всё время 1), расход 0 ₽ (накоплено 7 ₽) — судить не о чем, наблюдаем"
watch,hold,1883140406,3061L5OD6U6X,Картридж DS TK-5290C для принтеров Kyocera Ecosys P7240cdn голубой,Все,8.0,8.0,0.0,6.3,-1.7,12.0,1814.0,0.05,справочная,14,0,0.0,0.0,0.0,,0.0,,0,0.0,0.0,,23.0000000000000000,96.0000000000000000,-73.0,3,-2,0,5,4,1,3,0,0,0,0,0,0.0,0.0,0,0,"кликов за неделю 0 (за всё время 0), расход 0 ₽ (накоплено 0 ₽) — судить не о чем, наблюдаем"
watch,hold,1885405707,1021KO4N9XLU,"Картриджи DS 44315321-44315324 для принтеров OKI Data C610cdn, DataC610dn",Все,8.0,8.0,0.0,,,,26867.0,0.02,справочная,0,0,0,0,0,,,,0,0,0,,,,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,"кликов за неделю 0 (за всё время 0), расход 0 ₽ (накоплено 0 ₽) — судить не о чем, наблюдаем"
watch,hold,1883153091,2851Y73ZYKZN,"Картридж DS T6031 для принтеров Epson Stylus Pro 7800, Stylus Pro 9800 черный",Все,8.0,8.0,0.0,20.3,12.3,15.2,6634.0,0.03,справочная,34,0,0.0,0.0,0.0,,0.0,,0,0.0,0.0,,73.0000000000000000,55.0000000000000000,18.0,8,5,0,7,,0,0,0,0,0,0,0,0.0,0.0,0,0,"кликов за неделю 0 (за всё время 0), расход 0 ₽ (накоплено 0 ₽) — судить не о чем, наблюдаем"
watch,hold,1883153220,2641SW9BLR44,"Картридж DS TN-324Y для принтеров Konica Minolta Bizhub C258, Bizhub C308 желтый",Все,9.0,9.0,0.0,17.2,8.2,14.3,6172.0,0.03,справочная,17,0,0.0,0.0,0.0,,0.0,,0,0.0,0.0,,321.0000000000000000,76.0000000000000000,245.0,4,0,0,3399,668,0,1,0,0,0,1,1,8.26,0.0,0,0,"кликов за неделю 0 (за всё время 1), расход 0 ₽ (накоплено 8 ₽) — судить не о чем, наблюдаем"
watch,hold,1883153220,2641SW9BLR44,"Картридж DS TN-324Y для принтеров Konica Minolta Bizhub C258, Bizhub C308 желтый",3000-5000,12.0,12.0,0.0,17.2,5.2,14.3,6172.0,0.03,справочная,0,0,0,0,0,,,,0,0.0,0.0,,321.0000000000000000,76.0000000000000000,245.0,4,0,0,3399,668,0,1,0,0,0,1,0,0.0,0.0,0,0,"кликов за неделю 0 (за всё время 0), расход 0 ₽ (накоплено 0 ₽) — судить не о чем, наблюдаем"
watch,hold,1883153653,2030KNGO0FEP,"Картридж DS TN-321 C для принтеров Konica Minolta Bizhub C224, Bizhub C284 голубой",Все,8.0,8.0,0.0,17.0,9.0,14.3,6082.0,0.03,справочная,19,0,0.0,0.0,0.0,,0.0,,1,7.29,0.0,7.3,177.0000000000000000,148.0000000000000000,29.0,7,-1,0,7,29,0,1,0,0,0,0,2,14.63,0.0,0,0,"кликов за неделю 0 (за всё время 2), расход 0 ₽ (накоплено 15 ₽) — судить не о чем, наблюдаем"
watch,hold,1883160856,5123IDPYY7WU,Картридж DS 45862848 для принтеров OKI Data MC873 черный,Все,8.0,8.0,0.0,24.0,16.0,12.7,15554.0,0.02,справочная,6,0,0.0,0.0,0.0,,0.0,,0,0.0,0.0,,53.0000000000000000,46.0000000000000000,7.0,1,-6,0,1,,0,0,0,0,0,0,0,0.0,0.0,0,0,"кликов за неделю 0 (за всё время 0), расход 0 ₽ (накоплено 0 ₽) — судить не о чем, наблюдаем"
watch,hold,1883142301,1017PIZI7AP9,"Картридж DS 44315324 для принтеров OKI Data C610cdn, DataC610dn черный",Все,8.0,8.0,0.0,16.2,8.2,14.2,5886.0,0.03,справочная,20,0,0.0,0.0,0.0,,0.0,,0,0.0,0.0,,41.0000000000000000,36.0000000000000000,5.0,4,1,0,4,,0,0,0,0,0,0,0,0.0,0.0,0,0,"кликов за неделю 0 (за всё время 0), расход 0 ₽ (накоплено 0 ₽) — судить не о чем, наблюдаем"
watch,hold,1883133985,1256SV80GDXK,Картридж DS T0593 для принтеров Epson Stylus Photo R2400 пурпурный,Все,8.0,8.0,0.0,10.0,2.0,17.4,1620.0,0.05,справочная,36,0,0.0,0.0,0.0,,0.0,,0,0.0,0.0,,163.0000000000000000,93.0000000000000000,70.0,8,-3,0,10,52,0,7,0,0,0,0,0,0.0,0.0,0,0,"кликов за неделю 0 (за всё время 0), расход 0 ₽ (накоплено 0 ₽) — судить не о чем, наблюдаем"
watch,hold,1883141935,4003DIH30UB4,"Картридж DS №81 для принтеров HP Designjet 5000, DJ 5500 светло-пурпурный",Все,8.0,8.0,0.0,21.1,13.1,11.1,17331.0,0.02,справочная,29,0,0.0,0.0,0.0,,0.0,,0,0.0,0.0,,,230.0000000000000000,,0,-17,0,0,,0,0,0,0,0,0,0,0.0,0.0,0,0,"кликов за неделю 0 (за всё время 0), расход 0 ₽ (накоплено 0 ₽) — судить не о чем, наблюдаем"
watch,hold,1883138074,4210OFQQJNAZ,"Картридж DS W2211X для принтеров HP LaserJet Pro Color M282 nw, LJ Pro Color M283 fdw голубой",Все,8.0,8.0,0.0,17.8,9.8,16.4,3897.0,0.04,справочная,21,0,0.0,0.0,0.0,,0.0,,0,0.0,0.0,,295.0000000000000000,135.0000000000000000,160.0,2,0,0,2,,0,0,0,0,0,0,0,0.0,0.0,0,0,"кликов за неделю 0 (за всё время 0), расход 0 ₽ (накоплено 0 ₽) — судить не о чем, наблюдаем"
watch,hold,1883147426,2954SAJNXM1H,"Картридж DS CF218X для принтеров HP LaserJet Pro M103, LJ Pro M104a черный",Все,8.0,8.0,0.0,9.4,1.4,14.7,2418.0,0.04,справочная,15,0,0.0,0.0,0.0,,0.0,,0,0.0,0.0,,51.0000000000000000,54.0000000000000000,-3.0,5,-3,0,6,9,1,5,0,0,0,0,0,0.0,0.0,0,0,"кликов за неделю 0 (за всё время 0), расход 0 ₽ (накоплено 0 ₽) — судить не о чем, наблюдаем"
watch,hold,1883147426,2954SAJNXM1H,"Картридж DS CF218X для принтеров HP LaserJet Pro M103, LJ Pro M104a черный",от 0 до 3000,12.0,12.0,0.0,9.4,-2.6,14.7,2418.0,0.04,справочная,2,0,0.0,0.0,0.0,,0.0,,0,0.0,0.0,,51.0000000000000000,54.0000000000000000,-3.0,5,-3,0,6,9,1,5,0,0,0,0,0,0.0,0.0,0,0,"кликов за неделю 0 (за всё время 0), расход 0 ₽ (накоплено 0 ₽) — судить не о чем, наблюдаем"
