campaign_id,sku,факт_действие,заказы_связка,заказы_sku,выручка_sku,расход_связка,клики,кампаний_у_sku,новый_фильтр_удержал
12704286,1153722453,rollback,0.0,0.0,0.0,0.0,0,1,0
12704286,1153722890,rollback,0.0,0.0,0.0,0.0,0,2,0
12704286,1153725679,rollback,0.0,0.0,0.0,0.0,0,1,0
12704286,1153751605,rollback,0.0,0.0,0.0,0.0,0,1,0
12704286,1153752721,rollback,0.0,0.0,0.0,48.56,3,2,0
12704286,1153755481,rollback,0.0,0.0,0.0,0.0,0,1,0
12704286,1153793912,rollback,0.0,0.0,0.0,21.1,2,1,0
12704286,1153912581,rollback,0.0,0.0,0.0,46.91,1,2,0
12704286,1155648940,rollback,0.0,0.0,0.0,22.13,2,1,0
12704286,1155649311,rollback,0.0,0.0,0.0,0.0,0,1,0
12704286,1155650091,rollback,0.0,0.0,0.0,0.0,0,1,0
12704286,1158623539,rollback,0.0,0.0,0.0,23.39,1,1,0
12704286,1165086536,rollback,0.0,0.0,0.0,0.0,0,1,0
12704286,1167177870,rollback,0.0,0.0,0.0,0.0,0,1,0
12704286,1220115348,rollback,0.0,0.0,0.0,0.0,0,1,0
12704286,1220205990,rollback,0.0,0.0,0.0,0.0,0,1,0
12704286,1220707028,rollback,0.0,0.0,0.0,1.0,1,1,0
12704286,1232824764,rollback,0.0,0.0,0.0,11.74,1,1,0
12704286,1261461505,rollback,0.0,0.0,0.0,34.83,3,2,0
12704286,1261465655,rollback,0.0,0.0,0.0,19.2,2,2,0
12704286,1261466566,rollback,0.0,0.0,0.0,0.0,0,1,0
12704286,1261466769,rollback,0.0,0.0,0.0,0.0,0,2,0
12704286,1261467557,rollback,0.0,0.0,0.0,16.42,1,2,0
12704286,1261510003,rollback,0.0,0.0,0.0,0.0,0,1,0
12704286,1339737079,rollback,0.0,0.0,0.0,12.53,1,1,0
12704286,1339739383,rollback,0.0,0.0,0.0,219.32,13,2,0
12704286,1432017772,rollback,0.0,0.0,0.0,0.0,0,1,0
12704286,1469084054,rollback,0.0,0.0,0.0,72.87,4,2,0
12704286,1510948990,rollback,0.0,0.0,0.0,0.0,0,1,0
12704286,1510949009,rollback,0.0,0.0,0.0,26.28,1,1,0
12704286,1510949846,rollback,0.0,0.0,0.0,13.23,1,1,0
12704286,1510950751,rollback,0.0,0.0,0.0,0.0,0,2,0
12704286,1519359173,rollback,0.0,0.0,0.0,0.0,0,1,0
12704286,1547263785,rollback,0.0,0.0,0.0,0.0,0,1,0
12704286,1547263851,rollback,0.0,0.0,0.0,42.7,3,1,0
12704286,1547263853,rollback,0.0,0.0,0.0,0.0,0,1,0
12704286,1556486995,rollback,0.0,0.0,0.0,0.0,0,2,0
12704286,1556487343,rollback,0.0,0.0,0.0,50.98,4,1,0
12704286,1574458195,rollback,0.0,0.0,0.0,15.24,1,2,0
12704286,1611110080,rollback,0.0,0.0,0.0,25.18,1,2,0
12704286,1650449623,rollback,0.0,0.0,0.0,12.24,1,2,0
12704286,1659417880,rollback,0.0,0.0,0.0,0.0,0,2,0
12704286,1665073081,rollback,0.0,0.0,0.0,0.0,0,2,0
12704286,1692352035,rollback,0.0,0.0,0.0,9.76,1,2,0
12704286,1692503307,rollback,0.0,0.0,0.0,0.0,0,1,0
12704286,1692504126,rollback,0.0,0.0,0.0,0.0,0,1,0
12704286,1692504857,rollback,0.0,0.0,0.0,16.43,1,1,0
12704286,1716069692,rollback,0.0,0.0,0.0,0.0,0,1,0
12704286,1719205601,rollback,0.0,0.0,0.0,18.73,2,2,0
12704286,1744145428,rollback,0.0,0.0,0.0,0.0,0,2,0
12704286,1759504556,rollback,0.0,0.0,0.0,0.0,0,2,0
12704286,1769170436,rollback,0.0,0.0,0.0,0.0,0,2,0
12704286,1771578083,rollback,0.0,0.0,0.0,47.45,5,2,0
12704286,1775290677,rollback,0.0,0.0,0.0,22.19,2,1,0
12704286,1775299553,rollback,0.0,0.0,0.0,11.04,1,1,0
12704286,1797535964,rollback,0.0,0.0,0.0,0.0,0,0,0
12704286,1851961796,rollback,0.0,0.0,0.0,0.0,0,1,0
12704286,1851963195,rollback,0.0,0.0,0.0,0.0,0,2,0
12704286,1869847956,rollback,0.0,0.0,0.0,0.0,0,1,0
12704286,1897483846,rollback,0.0,0.0,0.0,0.0,0,2,0
12704286,1897483933,rollback,0.0,0.0,0.0,8.8,1,1,0
12704286,1911203514,rollback,0.0,0.0,0.0,19.95,1,1,0
12704286,1999321262,rollback,0.0,0.0,0.0,32.19,1,1,0
12704286,1999501750,rollback,0.0,0.0,0.0,12.1,1,1,0
12704286,2054277264,rollback,0.0,0.0,0.0,24.89,2,1,0
12704286,2129695492,rollback,0.0,0.0,0.0,15.3,1,1,0
12704286,2129697349,rollback,0.0,0.0,0.0,0.0,0,1,0
12704286,2138400247,rollback,0.0,0.0,0.0,0.0,0,1,0
12704286,2203178987,rollback,0.0,0.0,0.0,11.43,1,1,0
12704286,2205687545,rollback,0.0,0.0,0.0,0.0,0,1,0
12704286,2209356933,rollback,0.0,0.0,0.0,0.0,0,2,0
12704286,2214347970,rollback,0.0,0.0,0.0,0.0,0,2,0
12704286,2226424621,rollback,0.0,0.0,0.0,57.34,3,1,0
12704286,2226443522,rollback,0.0,0.0,0.0,10.06,1,1,0
12704286,2334951385,rollback,0.0,0.0,0.0,24.67,1,1,0
12704286,2497455824,rollback,0.0,0.0,0.0,9.85,1,1,0
12704286,2536598937,rollback,0.0,0.0,0.0,0.0,0,2,0
12704286,2606371992,rollback,0.0,0.0,0.0,0.0,0,2,0
12704286,2695197286,rollback,0.0,0.0,0.0,0.0,0,2,0
12704286,2723036342,rollback,0.0,0.0,0.0,0.0,0,2,0
12704286,2790290326,rollback,0.0,0.0,0.0,24.72,2,1,0
12704286,2909352668,rollback,0.0,0.0,0.0,0.0,0,1,0
12704286,2912708427,rollback,0.0,0.0,0.0,33.9,2,1,0
12704286,2916222439,rollback,0.0,0.0,0.0,0.0,0,1,0
12704286,2919802361,rollback,0.0,0.0,0.0,19.24,1,1,0
12704286,2920257674,rollback,0.0,0.0,0.0,0.0,0,1,0
12704286,2923195813,rollback,0.0,0.0,0.0,0.0,0,1,0
12704286,2925990388,rollback,0.0,0.0,0.0,0.0,0,2,0
12704286,3279797462,rollback,0.0,0.0,0.0,18.98,1,1,0
12704286,3421671421,rollback,0.0,0.0,0.0,0.0,0,2,0
12704286,3460907146,rollback,0.0,0.0,0.0,0.0,0,2,0
12704286,3497826346,rollback,0.0,0.0,0.0,0.0,0,2,0
12704286,3535729644,rollback,0.0,0.0,0.0,0.0,0,0,0
12704286,3550138162,rollback,0.0,0.0,0.0,11.91,1,2,0
12704286,3556714395,rollback,0.0,0.0,0.0,23.8,2,2,0
12704286,3557209686,rollback,0.0,0.0,0.0,0.0,0,0,0
12704286,3557209756,rollback,0.0,0.0,0.0,0.0,0,1,0
12704286,3557209843,rollback,0.0,0.0,0.0,16.26,2,2,0
12704286,3557209872,rollback,0.0,0.0,0.0,21.69,2,2,0
12704286,3557210632,rollback,0.0,0.0,0.0,0.0,0,1,0
12704286,3557210640,rollback,0.0,0.0,0.0,0.0,0,2,0
12704286,3557210726,rollback,0.0,0.0,0.0,8.62,1,1,0
12704286,3557210956,rollback,0.0,0.0,0.0,0.0,0,1,0
12704286,3557211044,rollback,0.0,0.0,0.0,0.0,0,1,0
12704286,3558766554,rollback,0.0,0.0,0.0,24.0,2,2,0
12704286,3582284204,rollback,0.0,0.0,0.0,41.3,3,1,0
12704286,3656343228,rollback,0.0,0.0,0.0,45.32,2,1,0
12704286,3656357998,rollback,0.0,0.0,0.0,0.0,0,2,0
12704286,3656444264,rollback,0.0,0.0,0.0,0.0,0,2,0
12704286,3674688702,rollback,0.0,0.0,0.0,0.0,0,1,0
12704286,3681683401,rollback,0.0,0.0,0.0,12.02,1,1,0
12704286,3693747283,rollback,0.0,0.0,0.0,14.39,1,1,0
12704286,3735008554,rollback,0.0,0.0,0.0,0.0,0,1,0
12704286,3735014796,rollback,0.0,0.0,0.0,74.32,7,1,0
12704286,3785889196,rollback,0.0,0.0,0.0,25.54,1,1,0
12704286,3807936294,rollback,0.0,0.0,0.0,0.0,0,1,0
12704286,3855425704,rollback,0.0,0.0,0.0,42.95,4,1,0
12704286,3861471548,rollback,0.0,0.0,0.0,0.0,0,1,0
12704286,3874205937,rollback,0.0,0.0,0.0,0.0,0,1,0
12704286,3953676250,rollback,0.0,0.0,0.0,10.71,1,1,0
12704286,3953684966,rollback,0.0,0.0,0.0,0.0,0,2,0
12704286,4287210924,rollback,0.0,0.0,0.0,0.0,0,1,0
12704286,4444699662,rollback,0.0,0.0,0.0,0.0,0,2,0
12704286,4450870372,rollback,0.0,0.0,0.0,12.9,1,2,0
12704286,4450878845,rollback,0.0,0.0,0.0,0.0,0,1,0
12704286,4451299177,rollback,0.0,0.0,0.0,0.0,0,0,0
12704286,4451921994,rollback,0.0,0.0,0.0,0.0,0,1,0
12704286,4451922817,rollback,0.0,0.0,0.0,0.0,0,1,0
12704286,4451927942,rollback,0.0,0.0,0.0,0.0,0,2,0
12704286,4451928403,rollback,0.0,0.0,0.0,9.95,1,2,0
12704286,4451933527,rollback,0.0,0.0,0.0,0.0,0,1,0
12704286,4451975138,rollback,0.0,0.0,0.0,10.76,1,1,0
12704286,4451978109,rollback,0.0,0.0,0.0,0.0,0,2,0
12704286,4451978146,rollback,0.0,0.0,0.0,2.0,2,1,0
12704286,4451982855,rollback,0.0,0.0,0.0,11.56,1,2,0
12704286,4451982920,rollback,0.0,0.0,0.0,0.0,0,2,0
12704286,4451986187,rollback,0.0,0.0,0.0,0.0,0,1,0
12704286,4451988647,rollback,0.0,0.0,0.0,7.38,1,1,0
12704286,4451988893,rollback,0.0,0.0,0.0,0.0,0,2,0
12704286,4451989754,rollback,0.0,0.0,0.0,27.98,1,2,0
12704286,4451989984,rollback,0.0,0.0,0.0,0.0,0,1,0
12704286,4451990321,rollback,0.0,0.0,0.0,0.0,0,1,0
12704286,4451991188,rollback,0.0,0.0,0.0,29.55,1,1,0
12704286,4451991310,rollback,0.0,0.0,0.0,0.0,0,1,0
12704286,4451992458,rollback,0.0,0.0,0.0,0.0,0,1,0
12704286,4451994028,rollback,0.0,0.0,0.0,0.0,0,1,0
12704286,4451994850,rollback,0.0,0.0,0.0,0.0,0,2,0
12704286,4451994911,rollback,0.0,0.0,0.0,0.0,0,1,0
12704286,4451996106,rollback,0.0,0.0,0.0,44.19,2,1,0
12704286,4452002790,rollback,0.0,0.0,0.0,6.94,1,1,0
12704286,4463790069,rollback,0.0,0.0,0.0,0.0,0,2,0
12704286,4480267466,rollback,0.0,0.0,0.0,0.0,0,1,0
12704286,4480823818,rollback,0.0,0.0,0.0,13.24,1,2,0
12704286,4480824898,rollback,0.0,0.0,0.0,0.0,0,1,0
12704286,4480825167,rollback,0.0,0.0,0.0,11.62,1,2,0
12704286,4480825189,rollback,0.0,0.0,0.0,0.0,0,2,0
12704286,4480825283,rollback,0.0,0.0,0.0,0.0,0,1,0
12704286,4480825295,rollback,0.0,0.0,0.0,0.0,0,1,0
12704286,4480825919,rollback,0.0,0.0,0.0,28.7,1,2,0
12704286,4480825985,rollback,0.0,0.0,0.0,23.32,1,2,0
12704286,4480826019,rollback,0.0,0.0,0.0,0.0,0,2,0
12704286,4480826649,rollback,0.0,0.0,0.0,0.0,0,2,0
12704286,4480826979,rollback,0.0,0.0,0.0,7.97,1,1,0
12704286,4481053375,rollback,0.0,0.0,0.0,21.54,2,1,0
12704286,4489622246,rollback,0.0,0.0,0.0,10.59,1,1,0
12704286,4489623389,rollback,0.0,0.0,0.0,0.0,0,2,0
12704286,4489623899,rollback,0.0,0.0,0.0,0.0,0,2,0
12704286,4489624149,rollback,0.0,0.0,0.0,0.0,0,1,0
12704286,4489625187,rollback,0.0,0.0,0.0,0.0,0,2,0
12704286,4489625603,rollback,0.0,0.0,0.0,4.48,1,1,0
12704286,4489627017,rollback,0.0,0.0,0.0,0.0,0,1,0
12704286,4489629899,rollback,0.0,0.0,0.0,11.94,1,1,0
12704286,4490441054,rollback,0.0,0.0,0.0,0.0,0,2,0
12704286,4490448034,rollback,0.0,0.0,0.0,1.0,1,1,0
12704286,4492324288,rollback,0.0,0.0,0.0,0.0,0,1,0
12704286,4493548505,rollback,0.0,0.0,0.0,0.0,0,1,0
12704286,4493612496,rollback,0.0,0.0,0.0,0.0,0,1,0
12704286,4493619395,rollback,0.0,0.0,0.0,12.19,1,2,0
12704286,4504058296,rollback,0.0,0.0,0.0,0.0,0,1,0
12704286,4504063310,rollback,0.0,0.0,0.0,31.52,3,1,0
12704286,4504236193,rollback,0.0,0.0,0.0,29.23,2,2,0
12704286,4504237065,rollback,0.0,0.0,0.0,0.0,0,2,0
12704286,4504237691,rollback,0.0,0.0,0.0,44.75,3,2,0
12704286,4504655602,rollback,0.0,0.0,0.0,0.0,0,2,0
12704286,4507507679,rollback,0.0,0.0,0.0,25.33,2,2,0
12704286,4507522657,rollback,0.0,0.0,0.0,0.0,0,2,0
12704286,4515702395,rollback,0.0,0.0,0.0,0.0,0,1,0
12704286,4515703504,rollback,0.0,0.0,0.0,0.0,0,1,0
12704286,4515703533,rollback,0.0,0.0,0.0,41.75,1,1,0
12704286,4515703538,rollback,0.0,0.0,0.0,40.35,2,2,0
12704286,4515703642,rollback,0.0,0.0,0.0,0.0,0,1,0
12704286,4515704247,rollback,0.0,0.0,0.0,0.0,0,2,0
12704286,4515704364,rollback,0.0,0.0,0.0,60.36,7,1,0
12704286,4515704911,rollback,0.0,0.0,0.0,0.0,0,1,0
12704286,4515728038,rollback,0.0,0.0,0.0,0.0,0,1,0
12704286,4518320010,rollback,0.0,0.0,0.0,0.0,0,1,0
12704286,4518321358,rollback,0.0,0.0,0.0,0.0,0,1,0
12704286,4527378335,rollback,0.0,0.0,0.0,0.0,0,1,0
12704286,4527379539,rollback,0.0,0.0,0.0,0.0,0,1,0
12704286,4527379778,rollback,0.0,0.0,0.0,0.0,0,2,0
12704286,4527381382,rollback,0.0,0.0,0.0,1.0,1,1,0
12704286,4527388122,rollback,0.0,0.0,0.0,15.96,2,1,0
12704286,4527388317,rollback,0.0,0.0,0.0,1.0,1,2,0
12704286,4527389129,rollback,0.0,0.0,0.0,22.36,2,2,0
12704286,4527390470,rollback,0.0,0.0,0.0,7.25,1,2,0
12704286,4527394791,rollback,0.0,0.0,0.0,0.0,0,0,0
12704286,4527395045,rollback,0.0,0.0,0.0,11.72,1,2,0
12704286,4527395867,rollback,0.0,0.0,0.0,0.0,0,2,0
12704286,4527399110,rollback,0.0,0.0,0.0,44.17,2,2,0
12704286,4527402470,rollback,0.0,0.0,0.0,0.0,0,2,0
12704286,4527402621,rollback,0.0,0.0,0.0,12.12,1,2,0
12704286,4527404209,rollback,0.0,0.0,0.0,11.04,1,2,0
12704286,4527408473,rollback,0.0,0.0,0.0,19.04,2,1,0
12704286,4527409163,rollback,0.0,0.0,0.0,0.0,0,2,0
12704286,4527409650,rollback,0.0,0.0,0.0,0.0,0,2,0
12704286,4527410328,rollback,0.0,0.0,0.0,48.15,5,1,0
12704286,4543080042,rollback,0.0,0.0,0.0,0.0,0,1,0
12704286,4543085498,rollback,0.0,0.0,0.0,0.0,0,1,0
12704286,4543086814,rollback,0.0,0.0,0.0,28.33,2,2,0
12704286,4543090802,rollback,0.0,0.0,0.0,0.0,0,0,0
12704286,4543094164,rollback,0.0,0.0,0.0,16.94,1,1,0
12704286,651909807,rollback,0.0,0.0,0.0,0.0,0,1,0
12704286,651913959,rollback,0.0,0.0,0.0,0.0,0,1,0
12704286,651919804,rollback,0.0,0.0,0.0,0.0,0,1,0
12704286,651929559,rollback,0.0,0.0,0.0,0.0,0,1,0
12704286,652356516,rollback,0.0,0.0,0.0,0.0,0,1,0
12704286,652453608,rollback,0.0,0.0,0.0,0.0,0,1,0
12704286,652453776,rollback,0.0,0.0,0.0,0.0,0,2,0
12704286,652454483,rollback,0.0,0.0,0.0,0.0,0,1,0
12704286,652454498,rollback,0.0,0.0,0.0,29.31,2,2,0
12704286,652454503,rollback,0.0,0.0,0.0,0.0,0,2,0
12704286,652454506,rollback,0.0,0.0,0.0,6.29,1,1,0
12704286,652454521,rollback,0.0,0.0,0.0,11.67,1,1,0
12704286,652454549,rollback,0.0,0.0,0.0,23.36,1,1,0
12704286,652456550,rollback,0.0,0.0,0.0,15.79,1,1,0
12704286,652456628,rollback,0.0,0.0,0.0,0.0,0,2,0
12704286,652456884,rollback,0.0,0.0,0.0,27.07,2,1,0
12704286,652457973,rollback,0.0,0.0,0.0,0.0,0,1,0
12704286,652468921,rollback,0.0,0.0,0.0,17.4,2,1,0
12704286,652468931,rollback,0.0,0.0,0.0,26.72,2,1,0
12704286,652488017,rollback,0.0,0.0,0.0,0.0,0,1,0
12704286,652550539,rollback,0.0,0.0,0.0,34.57,3,2,0
12704286,652554832,rollback,0.0,0.0,0.0,0.0,0,1,0
12704286,652590726,rollback,0.0,0.0,0.0,49.06,4,2,0
12704286,652805228,rollback,0.0,0.0,0.0,35.35,3,2,0
12704286,653039783,rollback,0.0,0.0,0.0,1.0,1,1,0
12704286,653076890,rollback,0.0,0.0,0.0,13.08,1,2,0
12704286,653119669,rollback,0.0,0.0,0.0,24.33,1,1,0
12704286,653122368,rollback,0.0,0.0,0.0,0.0,0,2,0
12704286,653122493,rollback,0.0,0.0,0.0,30.89,1,2,0
12704286,653125611,rollback,0.0,0.0,0.0,0.0,0,1,0
12704286,653125968,rollback,0.0,0.0,0.0,3.73,1,1,0
12704286,653139621,restore_converter,0.0,0.0,0.0,26.54,1,1,0
12704286,653145679,rollback,0.0,0.0,0.0,22.43,2,1,0
12704286,653209768,rollback,0.0,0.0,0.0,1.86,1,1,0
12704286,653317633,rollback,0.0,0.0,0.0,44.23,2,2,0
12704286,653324823,rollback,0.0,0.0,0.0,0.0,0,1,0
12704286,653325369,rollback,0.0,0.0,0.0,0.0,0,1,0
12704286,653325375,rollback,0.0,0.0,0.0,0.0,0,1,0
12704286,653327159,rollback,0.0,0.0,0.0,0.0,0,2,0
12704286,653327626,rollback,0.0,0.0,0.0,0.0,0,2,0
12704286,653346972,rollback,0.0,0.0,0.0,11.82,1,1,0
12704286,653379506,rollback,0.0,0.0,0.0,0.0,0,1,0
12704286,653390114,rollback,0.0,0.0,0.0,0.0,0,1,0
12704286,653392045,rollback,0.0,0.0,0.0,0.0,0,2,0
12704286,653449252,rollback,0.0,0.0,0.0,0.0,0,1,0
12704286,653450900,rollback,0.0,0.0,0.0,0.0,0,1,0
12704286,653457466,rollback,0.0,0.0,0.0,0.0,0,1,0
12704286,863385473,rollback,0.0,0.0,0.0,9.26,1,1,0
12704286,863385787,rollback,0.0,0.0,0.0,0.0,0,1,0
12704286,863385790,rollback,0.0,0.0,0.0,4.98,2,1,0
12704286,863385935,rollback,0.0,0.0,0.0,14.24,1,2,0
12704286,863386008,rollback,0.0,0.0,0.0,0.0,0,1,0
12704286,863386567,rollback,0.0,0.0,0.0,507.93,26,2,0
12704286,863387502,rollback,0.0,0.0,0.0,0.0,0,1,0
12704286,863387569,rollback,0.0,0.0,0.0,0.0,0,1,0
12704286,863390858,rollback,0.0,0.0,0.0,0.0,0,2,0
12704286,863392948,rollback,0.0,0.0,0.0,0.0,0,1,0
12704286,863393503,rollback,0.0,0.0,0.0,0.0,0,1,0
12704286,863393865,rollback,0.0,0.0,0.0,10.14,1,1,0
12704286,863418468,rollback,0.0,0.0,0.0,2.43,1,1,0
12704286,863418815,rollback,0.0,0.0,0.0,0.0,0,2,0
12704286,863431234,rollback,0.0,0.0,0.0,11.13,1,2,0
12704286,863431275,rollback,0.0,0.0,0.0,0.0,0,1,0
12704286,863431665,rollback,0.0,0.0,0.0,10.99,1,2,0
12704286,864225065,rollback,0.0,0.0,0.0,19.53,3,1,0
12704286,864225125,rollback,0.0,0.0,0.0,62.89,3,1,0
12704286,864225186,rollback,0.0,0.0,0.0,0.0,0,1,0
12704286,864225246,rollback,0.0,0.0,0.0,0.0,0,1,0
12704286,864225280,rollback,0.0,0.0,0.0,181.14,16,1,0
12704286,864225358,rollback,0.0,0.0,0.0,0.0,0,2,0
12704286,864225802,rollback,0.0,0.0,0.0,0.0,0,1,0
12704286,864225830,rollback,0.0,0.0,0.0,0.0,0,2,0
12704286,864225832,rollback,0.0,0.0,0.0,0.0,0,1,0
12704286,864225908,rollback,0.0,0.0,0.0,0.0,0,2,0
12704286,866442700,rollback,0.0,0.0,0.0,0.0,0,1,0
12704286,866442758,rollback,0.0,0.0,0.0,17.62,1,2,0
12704286,866442844,rollback,0.0,0.0,0.0,8.55,1,1,0
12704286,866442872,rollback,0.0,0.0,0.0,0.0,0,1,0
12704286,866442915,rollback,0.0,0.0,0.0,0.0,0,1,0
12704286,866442967,rollback,0.0,0.0,0.0,0.0,0,1,0
12704286,866443020,rollback,0.0,0.0,0.0,0.0,0,1,0
12704286,866443204,rollback,0.0,0.0,0.0,0.0,0,1,0
12704286,866443377,rollback,0.0,0.0,0.0,23.38,1,1,0
12704286,866443442,rollback,0.0,0.0,0.0,0.0,0,1,0
12704286,866443531,rollback,0.0,0.0,0.0,0.0,0,1,0
12704286,866443645,rollback,0.0,0.0,0.0,13.0,1,2,0
12704286,866443783,rollback,0.0,0.0,0.0,1.0,1,1,0
12704286,866443822,rollback,0.0,0.0,0.0,36.55,2,1,0
12704286,866443823,rollback,0.0,0.0,0.0,0.0,0,1,0
12704286,866443900,rollback,0.0,0.0,0.0,10.0,1,1,0
12704286,866443913,rollback,0.0,0.0,0.0,9.64,1,1,0
12704286,870872386,rollback,0.0,0.0,0.0,0.0,0,1,0
12704286,870872394,rollback,0.0,0.0,0.0,70.85,5,1,0
12704286,870872418,rollback,0.0,0.0,0.0,0.0,0,1,0
12704286,870872445,rollback,0.0,0.0,0.0,0.0,0,1,0
12704286,870872469,rollback,0.0,0.0,0.0,51.61,4,2,0
12704286,870872528,rollback,0.0,0.0,0.0,48.51,3,2,0
12704286,873312859,rollback,0.0,0.0,0.0,16.85,2,2,0
12704286,873313014,rollback,0.0,0.0,0.0,0.0,0,1,0
12704286,873313091,rollback,0.0,0.0,0.0,0.0,0,1,0
12704286,873313110,rollback,0.0,0.0,0.0,0.0,0,2,0
12704286,873313122,rollback,0.0,0.0,0.0,23.74,2,1,0
12704286,873313130,rollback,0.0,0.0,0.0,0.0,0,1,0
12704286,873313150,rollback,0.0,0.0,0.0,41.53,1,1,0
12704286,873313231,rollback,0.0,0.0,0.0,29.98,4,1,0
12704286,873313593,rollback,0.0,0.0,0.0,1.0,1,1,0
12704286,873313634,rollback,0.0,0.0,0.0,0.0,0,1,0
12704286,873313644,rollback,0.0,0.0,0.0,34.34,2,2,0
12704286,873313750,rollback,0.0,0.0,0.0,0.0,0,2,0
12704286,873313759,rollback,0.0,0.0,0.0,0.0,0,1,0
12704286,873313801,rollback,0.0,0.0,0.0,19.9,1,2,0
12704286,873313903,rollback,0.0,0.0,0.0,0.0,0,1,0
12704286,873313907,rollback,0.0,0.0,0.0,0.0,0,2,0
12704286,873314216,rollback,0.0,0.0,0.0,15.37,1,2,0
12704286,873319490,rollback,0.0,0.0,0.0,27.04,2,1,0
12704286,873319621,rollback,0.0,0.0,0.0,0.0,0,1,0
12704286,873319626,rollback,0.0,0.0,0.0,33.13,2,2,0
12704286,873319633,rollback,0.0,0.0,0.0,0.0,0,1,0
12704286,873319780,rollback,0.0,0.0,0.0,0.0,0,0,0
12704286,873319852,rollback,0.0,0.0,0.0,0.0,0,2,0
12704286,873319928,rollback,0.0,0.0,0.0,0.0,0,2,0
12704286,873319970,rollback,0.0,0.0,0.0,6.77,1,2,0
12704286,873320128,rollback,0.0,0.0,0.0,13.25,1,1,0
12704286,873320207,rollback,0.0,0.0,0.0,12.4,1,2,0
12704286,873320210,rollback,0.0,0.0,0.0,0.0,0,2,0
12704286,873320322,rollback,0.0,0.0,0.0,0.0,0,1,0
12704286,873320571,rollback,0.0,0.0,0.0,0.0,0,1,0
12704286,873320626,rollback,0.0,0.0,0.0,24.65,2,2,0
12704286,874373546,rollback,0.0,0.0,0.0,0.0,0,1,0
12704286,874373592,rollback,0.0,0.0,0.0,0.0,0,1,0
12704286,874373637,rollback,0.0,0.0,0.0,0.0,0,2,0
12704286,874373644,rollback,0.0,0.0,0.0,0.0,0,1,0
12704286,874373710,rollback,0.0,0.0,0.0,0.0,0,2,0
12704286,874373782,rollback,0.0,0.0,0.0,1.0,1,1,0
12704286,874373801,rollback,0.0,0.0,0.0,21.89,1,1,0
12704286,874373881,rollback,0.0,0.0,0.0,2.93,2,1,0
12704286,874374090,rollback,0.0,0.0,0.0,0.0,0,2,0
12704286,874374114,rollback,0.0,0.0,0.0,43.58,2,2,0
12704286,874374172,rollback,0.0,0.0,0.0,10.12,1,1,0
12704286,874374183,rollback,0.0,0.0,0.0,0.0,0,1,0
12704286,874374322,rollback,0.0,0.0,0.0,41.51,3,1,0
12704286,874375778,rollback,0.0,0.0,0.0,0.0,0,1,0
12704286,874376004,rollback,0.0,0.0,0.0,11.67,1,2,0
12704286,874376143,rollback,0.0,0.0,0.0,8.9,1,1,0
12704286,874377167,rollback,0.0,0.0,0.0,0.0,0,1,0
12704286,874377206,rollback,0.0,0.0,0.0,15.52,1,1,0
12704286,874377346,rollback,0.0,0.0,0.0,0.0,0,1,0
12704286,874377460,rollback,0.0,0.0,0.0,0.0,0,2,0
12704286,874377484,rollback,0.0,0.0,0.0,0.0,0,1,0
12704286,874377496,rollback,0.0,0.0,0.0,44.14,2,1,0
12704286,904472946,rollback,0.0,0.0,0.0,0.0,0,1,0
12704286,904473259,rollback,0.0,0.0,0.0,0.0,0,2,0
12704286,904483428,rollback,0.0,0.0,0.0,0.0,0,1,0
12704286,904483519,rollback,0.0,0.0,0.0,0.0,0,1,0
12704286,904483534,rollback,0.0,0.0,0.0,0.0,0,1,0
12704286,904483574,rollback,0.0,0.0,0.0,0.0,0,1,0
12704286,904483591,rollback,0.0,0.0,0.0,0.0,0,1,0
12704286,904483826,rollback,0.0,0.0,0.0,0.0,0,1,0
12704286,904483849,rollback,0.0,0.0,0.0,0.0,0,1,0
12704286,904484047,rollback,0.0,0.0,0.0,41.71,3,1,0
12704286,904484060,rollback,0.0,0.0,0.0,0.0,0,1,0
12704286,904484070,rollback,0.0,0.0,0.0,0.0,0,2,0
12704286,904484199,rollback,0.0,0.0,0.0,0.0,0,1,0
12704286,904484204,rollback,0.0,0.0,0.0,0.0,0,1,0
12704286,904484219,rollback,0.0,0.0,0.0,0.0,0,1,0
12704286,904484238,rollback,0.0,0.0,0.0,0.0,0,1,0
12704286,904484400,rollback,0.0,0.0,0.0,0.0,0,2,0
12704286,904485729,rollback,0.0,0.0,0.0,0.0,0,1,0
12704286,904485783,rollback,0.0,0.0,0.0,0.0,0,2,0
12704286,906495720,rollback,0.0,0.0,0.0,35.43,4,2,0
12704286,906874212,rollback,0.0,0.0,0.0,0.0,0,0,0
12704286,906874407,rollback,0.0,0.0,0.0,66.75,3,2,0
12704286,906876419,rollback,0.0,0.0,0.0,32.19,4,1,0
12704286,906876626,rollback,0.0,0.0,0.0,0.0,0,1,0
12704286,906877301,rollback,0.0,0.0,0.0,0.0,0,2,0
12704286,906877459,rollback,0.0,0.0,0.0,0.0,0,1,0
12704286,906877550,rollback,0.0,0.0,0.0,0.0,0,2,0
12704286,906877563,rollback,0.0,0.0,0.0,0.0,0,1,0
12704286,930607253,rollback,0.0,0.0,0.0,104.46,5,1,0
12704286,930607321,rollback,0.0,0.0,0.0,0.0,0,1,0
12704286,930608697,rollback,0.0,0.0,0.0,0.0,0,1,0
12704286,930608781,rollback,0.0,0.0,0.0,0.0,0,1,0
