nm_id;advert_id;цвет;действие;причина;ставка_₽;маржа_live_%;ДРР_факт_%;ДРР_потолок_%;показы;клики;расход_₽;выручка_₽;закз_реклама;закз_органика;орг_корзина;орг_открытий;орг_позиция
267856815;35699026;🟤 бордовый;на пол;ноль по всем трём сигналам при расходе;13.19;32.3;;7.3;108;1;10.90;0.00;0;0;0;1;4
850504161;35698159;🟤 бордовый;убрать из рекламы;мёртв уже на полу — дешевле присутствия нет, остаётся вывод;7.30;31.0;;6.0;24;1;10.90;0.00;0;0;0;1;9
900520462;35697951;🟤 бордовый;убрать из рекламы;мёртв уже на полу — дешевле присутствия нет, остаётся вывод;7.30;25.2;;0.2;34;1;10.90;0.00;0;0;0;1;4
181104963;35697812;🟤 бордовый;убрать из рекламы;мёртв уже на полу — дешевле присутствия нет, остаётся вывод;7.30;54.2;;29.2;13;1;10.90;0.00;0;0;0;2;56
216429516;35697812;🟤 бордовый;убрать из рекламы;мёртв уже на полу — дешевле присутствия нет, остаётся вывод;7.30;36.1;;11.1;10;1;10.90;0.00;0;0;0;1;22
250288138;35697812;🟤 бордовый;убрать из рекламы;мёртв уже на полу — дешевле присутствия нет, остаётся вывод;7.30;36.5;;11.5;46;1;10.90;0.00;0;0;0;3;9
199330791;35277054;🟤 бордовый;убрать из рекламы;мёртв уже на полу — дешевле присутствия нет, остаётся вывод;7.30;36.4;;11.4;10;1;10.90;0.00;0;0;0;2;5
200166497;35281617;🟤 бордовый;убрать из рекламы;мёртв уже на полу — дешевле присутствия нет, остаётся вывод;7.30;34.1;;9.1;95;1;10.90;0.00;0;0;0;1;3
326847844;35282981;🟤 бордовый;убрать из рекламы;мёртв уже на полу — дешевле присутствия нет, остаётся вывод;7.30;41.9;;16.9;31;1;10.90;0.00;0;0;0;2;10
326847245;35699129;🟤 бордовый;убрать из рекламы;мёртв уже на полу — дешевле присутствия нет, остаётся вывод;7.30;40.3;;15.3;134;1;10.90;0.00;0;0;0;1;3
200167516;35697812;🟤 бордовый;убрать из рекламы;мёртв уже на полу — дешевле присутствия нет, остаётся вывод;7.30;35.3;;10.3;27;1;10.68;0.00;0;0;0;1;1
192569225;35697951;🟤 бордовый;на пол;ноль по всем трём сигналам при расходе;12.93;50.8;;25.8;11;1;10.68;0.00;0;0;0;2;2
200163236;35699209;🟤 бордовый;убрать из рекламы;мёртв уже на полу — дешевле присутствия нет, остаётся вывод;7.30;32.0;;7.0;57;1;10.68;0.00;0;0;0;2;7
261184197;35697894;🟤 бордовый;убрать из рекламы;мёртв уже на полу — дешевле присутствия нет, остаётся вывод;7.30;33.8;;8.8;49;1;10.68;0.00;0;0;0;1;4
181052378;35706004;🟤 бордовый;убрать из рекламы;мёртв уже на полу — дешевле присутствия нет, остаётся вывод;7.30;39.0;;14.0;20;1;10.68;0.00;0;0;0;1;2
216429054;35282079;🟤 бордовый;убрать из рекламы;мёртв уже на полу — дешевле присутствия нет, остаётся вывод;7.30;27.4;;2.4;22;1;10.68;0.00;0;0;0;1;2
200166368;35701344;🟤 бордовый;убрать из рекламы;мёртв уже на полу — дешевле присутствия нет, остаётся вывод;7.30;26.3;;1.3;29;1;10.68;0.00;0;0;0;1;13
199331470;35282447;🟤 бордовый;убрать из рекламы;мёртв уже на полу — дешевле присутствия нет, остаётся вывод;7.30;31.4;;6.4;22;1;10.68;0.00;0;0;0;2;65
264243768;35698099;🟤 бордовый;убрать из рекламы;мёртв уже на полу — дешевле присутствия нет, остаётся вывод;7.30;43.8;;18.8;39;1;10.68;0.00;0;0;0;1;58
199566067;35705677;🟤 бордовый;убрать из рекламы;мёртв уже на полу — дешевле присутствия нет, остаётся вывод;7.30;28.7;;3.7;3;1;10.68;0.00;0;0;0;1;1
200165067;35701146;🟤 бордовый;убрать из рекламы;мёртв уже на полу — дешевле присутствия нет, остаётся вывод;7.30;40.7;;15.7;4;1;10.68;0.00;0;0;0;1;2
967527067;36877167;🟤 бордовый;убрать из рекламы;мёртв уже на полу — дешевле присутствия нет, остаётся вывод;7.30;31.9;;6.9;43;1;10.68;0.00;0;0;0;2;14
192228377;35698510;🟤 бордовый;убрать из рекламы;мёртв уже на полу — дешевле присутствия нет, остаётся вывод;7.30;54.4;;29.4;11;1;10.65;0.00;0;0;0;3;1
181116158;35698510;🟤 бордовый;убрать из рекламы;мёртв уже на полу — дешевле присутствия нет, остаётся вывод;7.30;49.7;;24.7;15;1;10.65;0.00;0;0;0;2;14
199335369;35282079;🟤 бордовый;убрать из рекламы;мёртв уже на полу — дешевле присутствия нет, остаётся вывод;7.30;29.6;;4.6;47;1;9.71;0.00;0;0;0;1;4
192227971;35277054;🟤 бордовый;убрать из рекламы;мёртв уже на полу — дешевле присутствия нет, остаётся вывод;7.30;34.5;;9.5;5;1;9.71;0.00;0;0;0;1;2
903687693;35697894;🟤 бордовый;убрать из рекламы;мёртв уже на полу — дешевле присутствия нет, остаётся вывод;7.30;26.8;;1.8;22;1;9.71;0.00;0;0;0;2;10
886747618;35697951;🟤 бордовый;убрать из рекламы;мёртв уже на полу — дешевле присутствия нет, остаётся вывод;7.30;34.4;;9.4;15;1;8.83;0.00;0;0;0;1;12
216457748;35282079;🟤 бордовый;убрать из рекламы;мёртв уже на полу — дешевле присутствия нет, остаётся вывод;7.30;39.6;;14.6;25;1;8.80;0.00;0;0;0;1;18
199566604;35705677;🟤 бордовый;убрать из рекламы;мёртв уже на полу — дешевле присутствия нет, остаётся вывод;7.30;36.4;;11.4;69;1;8.00;0.00;0;0;0;1;4
216460680;35697812;🟤 бордовый;убрать из рекламы;мёртв уже на полу — дешевле присутствия нет, остаётся вывод;7.30;27.5;;2.5;92;1;7.30;0.00;0;0;0;1;1
216448603;35697812;🟤 бордовый;убрать из рекламы;мёртв уже на полу — дешевле присутствия нет, остаётся вывод;7.30;36.5;;11.5;127;1;7.30;0.00;0;0;0;3;7
209664101;35698453;🟤 бордовый;убрать из рекламы;мёртв уже на полу — дешевле присутствия нет, остаётся вывод;7.30;35.2;;10.2;12;1;7.30;0.00;0;0;0;2;3
209664859;35703547;🟤 бордовый;убрать из рекламы;мёртв уже на полу — дешевле присутствия нет, остаётся вывод;7.30;28.0;;3.0;88;1;7.30;0.00;0;0;0;1;2
192567418;35698510;🟤 бордовый;убрать из рекламы;мёртв уже на полу — дешевле присутствия нет, остаётся вывод;7.30;25.7;;0.7;2;1;7.30;0.00;0;0;0;5;13
181104903;35700300;🟤 бордовый;убрать из рекламы;мёртв уже на полу — дешевле присутствия нет, остаётся вывод;7.30;27.9;;2.9;42;1;7.30;0.00;0;0;0;0;
181097424;35700300;🟤 бордовый;убрать из рекламы;мёртв уже на полу — дешевле присутствия нет, остаётся вывод;7.30;25.8;;0.8;38;1;7.30;0.00;0;0;0;1;2
238898706;35698099;🟤 бордовый;убрать из рекламы;мёртв уже на полу — дешевле присутствия нет, остаётся вывод;7.30;34.5;;9.5;85;1;4.90;0.00;0;0;0;2;18
216401177;35408957;⚫ вывод;на пол, затем убрать;маржа 23.7% ниже KPI 25% → допустимый ДРР = 0, любой рубль рекламы уводит ниже KPI;20.79;23.7;5.9;0.0;93;11;194.31;3272.00;1;1;1;13;3
200167236;35697812;⚫ вывод;на пол, затем убрать;маржа 22.3% ниже KPI 25% → допустимый ДРР = 0, любой рубль рекламы уводит ниже KPI;24.79;22.3;;0.0;209;7;173.53;0.00;0;2;1;10;7
199573234;35701146;⚫ вывод;на пол, затем убрать;маржа 21.7% ниже KPI 25% → допустимый ДРР = 0, любой рубль рекламы уводит ниже KPI;13.19;21.7;2.7;0.0;49;8;98.54;3696.00;2;2;2;8;3
200166683;39087266;⚫ вывод;на пол, затем убрать;маржа 20.9% ниже KPI 25% → допустимый ДРР = 0, любой рубль рекламы уводит ниже KPI;13.19;20.9;2.7;0.0;205;5;58.97;2215.00;1;1;1;9;4
199572465;35700930;⚫ вывод;на пол, затем убрать;маржа 22.6% ниже KPI 25% → допустимый ДРР = 0, любой рубль рекламы уводит ниже KPI;9.71;22.6;1.0;0.0;8;6;58.26;5856.00;3;3;3;5;4
199565298;35277369;⚫ вывод;на пол, затем убрать;маржа 24.7% ниже KPI 25% → допустимый ДРР = 0, любой рубль рекламы уводит ниже KPI;13.19;24.7;;0.0;10;5;55.59;0.00;0;0;1;5;1
850428410;35697951;⚫ вывод;на пол, затем убрать;маржа 24.4% ниже KPI 25% → допустимый ДРР = 0, любой рубль рекламы уводит ниже KPI;13.19;24.4;;0.0;47;4;52.76;0.00;0;0;0;4;3
216422142;39087266;⚫ вывод;убрать из рекламы;маржа 23.4% ниже KPI 25% → допустимый ДРР = 0, любой рубль рекламы уводит ниже KPI;7.30;23.4;2.4;0.0;129;5;41.19;1699.00;1;1;2;5;12
200166638;35697812;⚫ вывод;убрать из рекламы;маржа 21.3% ниже KPI 25% → допустимый ДРР = 0, любой рубль рекламы уводит ниже KPI;7.30;21.3;;0.0;148;5;40.95;0.00;0;0;0;3;13
199334503;35705358;⚫ вывод;на пол, затем убрать;маржа 12.4% ниже жёсткого пола 15%;10.90;12.4;;0.0;44;4;40.00;0.00;0;0;2;3;3
199565836;35706004;⚫ вывод;убрать из рекламы;маржа 23.7% ниже KPI 25% → допустимый ДРР = 0, любой рубль рекламы уводит ниже KPI;7.30;23.7;;0.0;27;3;33.79;0.00;0;0;0;3;22
199330892;35700300;⚫ вывод;убрать из рекламы;маржа 14.6% ниже жёсткого пола 15%;7.30;14.6;;0.0;38;2;32.76;0.00;0;0;0;2;3
215240223;35704644;⚫ вывод;убрать из рекламы;маржа 18.8% ниже KPI 25% → допустимый ДРР = 0, любой рубль рекламы уводит ниже KPI;7.30;18.8;;0.0;28;3;32.70;0.00;0;0;0;5;19
199566539;35282981;⚫ вывод;убрать из рекламы;маржа 20.6% ниже KPI 25% → допустимый ДРР = 0, любой рубль рекламы уводит ниже KPI;7.30;20.6;;0.0;112;2;31.20;0.00;0;0;0;2;14
