sku,offer_id,name,campaign,bid_now,qty_180d,revenue_180d,qty_90d,ad_spend_july,ad_revenue_july,organic_pct,reason
930642183,0703,"Картридж SCX-5530 для принтеров Samsung SCX-5330N, SCX-5530F",Эксперимент1,8.0,3,12587,0,0,0,,продажи 90-180 дн назад
873319949,3946,"Картридж 976YK для принтеров HP PageWide P55250, PW P57750, ",от 10000 до 500 тыс,12.0,1,12539,0,0,0,,продажи 90-180 дн назад
873319949,3946,"Картридж 976YK для принтеров HP PageWide P55250, PW P57750, ",Эксперимент1,9.0,1,12539,0,0,0,,продажи 90-180 дн назад
1999579460,6054,Картридж B235000/B2300A0 для принтеров Lexmark LaserPrinter ,от 10000 до 500 тыс,12.0,1,12471,0,84,0,,продажи 90-180 дн назад
930632286,3034,"Картридж SP311UXE для принтеров Ricoh Aficio SP311, SP325 че",от 2000 до 5000,13.0,4,12252,0,0,0,,продажи 90-180 дн назад
930632286,3034,"Картридж SP311UXE для принтеров Ricoh Aficio SP311, SP325 че",Эксперимент1,9.0,4,12252,0,7,0,,продажи 90-180 дн назад
2920904121,6659,Фотобарабан + картридж IUP16+TNP-39 для принтеров Konica Min,Эксперимент1,8.0,1,12238,0,0,0,,продажи 90-180 дн назад
1261568225,4886,"Картридж 305XL для принтеров HP DeskJet 2120, DeskJet 2320, ",Эксперимент1,8.0,2,12139,0,26,0,,продажи 90-180 дн назад
873320644,3786,"Картриджи W2120A-W2123A для принтеров HP Color LJ M554 dn, L",Пустые РК,12.0,1,12088,0,36,0,,продажи 90-180 дн назад
652454473,2157,"Картридж CF540X для принтеров HP LaserJet M254dw, LJ M280nw,",Эксперимент1,10.0,4,12048,0,49,0,,продажи 90-180 дн назад
930637150,3172,Картридж C-EXV54BK для принтеров Canon ImageRunner C3025 чер,от 2000 до 5000,12.0,2,11897,0,0,0,,продажи 90-180 дн назад
984583392,4729,Картриджи 106R03769 - 106R03772 для принтеров Xerox и VersaL,от 5000 до 10000,12.0,2,11858,0,0,0,,продажи 90-180 дн назад
1141051363,5092,"Фотобарабан IUP18 для принтеров Konica Minolta Bizhub 3320, ",Эксперимент1,8.0,1,11796,0,7,0,,продажи 90-180 дн назад
1510951704,5408,"Картридж CLT-C804S для принтеров Samsung и SL-X3220, SL-X328",Вне РК — спрос без рекламы (08.08),15.0,1,11471,0,0,0,,продажи 90-180 дн назад
1261501633,4724,Картриджи MPC2503 для принтеров Ricoh Aficio MPC2003,от 10000 до 500 тыс,12.0,1,11429,0,0,0,,продажи 90-180 дн назад
2262643108,6235,"Фотобарабан IUP-19 для принтеров Konica Minolta Bizhub 3320,",Эксперимент1,8.0,1,11321,0,12,0,,продажи 90-180 дн назад
3557209614,6370,Картридж 43821103 для принтеров OKI MicroLine 5100FB черный,от 2000 до 5000,12.0,5,11305,0,0,0,,продажи 90-180 дн назад
2569522518,4855,"Фотобарабан 108R01481 для принтеров Xerox VersaLink C500, C5",Эксперимент1,8.0,1,11192,0,15,0,,продажи 90-180 дн назад
864225713,1149,"Картридж 006R01046 для принтеров Xerox BookMark 40, BookMark",Эксперимент1,8.0,1,11141,0,27,0,,продажи 90-180 дн назад
904484173,4270,"Фотобарабан 108R01418 DU для принтеров Xerox Phaser 6510, WC",Эксперимент1,9.0,1,11138,0,0,0,,продажи 90-180 дн назад
874375676,4269,"Фотобарабан 108R01417 DU для принтеров Xerox Phaser 6510, WC",Эксперимент1,9.0,1,11138,0,7,0,,продажи 90-180 дн назад
874375512,4271,"Фотобарабан 108R01419 DU для принтеров Xerox Phaser 6510, WC",Эксперимент1,9.0,1,11138,0,7,0,,продажи 90-180 дн назад
3199281099,1806,"Фотобарабан 44844405 DU для принтеров OKI C 822, C 831, C 84",Эксперимент1,8.0,1,11090,0,21,0,,продажи 90-180 дн назад
1153667168,1805,"Фотобарабан 44844406 DU для принтеров OKI C 822, C 831, C 84",Эксперимент1,8.0,1,11090,0,33,0,,продажи 90-180 дн назад
1141051456,5091,"Фотобарабан IUP16 для принтеров Konica Minolta Bizhub 3300, ",Эксперимент1,8.0,1,11026,0,15,0,,продажи 90-180 дн назад
1341428709,4556,"Лента LK3YBP для принтеров Epson LabelWorks 1000P, LW 400, L",Эксперимент1,8.0,5,11014,0,31,0,,продажи 90-180 дн назад
1153805351,3088,"Картридж CF460X для принтеров HP и Color LJ M652dn, LJ M653d",Эксперимент1,8.0,1,10942,0,0,0,,продажи 90-180 дн назад
863431273,0269,"Картридж CLT-K407S для принтеров Samsung CLP-320, CLP 325, C",от 2000 до 5000,12.0,4,10733,0,20,0,,продажи 90-180 дн назад
1163041018,1795del,"Фотобарабан 44064010 DU для принтеров OKI C 810, C 821, C 83",Эксперимент1,8.0,1,10670,0,0,0,,продажи 90-180 дн назад
863385964,0011,"Картридж CE505A для принтеров HP LaserJet P2035, LJ P2050, L",Эксперимент1,8.0,5,10659,0,0,0,,продажи 90-180 дн назад
873314183,3707,Фотобарабан 113R00780 DU для принтеров Xerox VersaLink C7020,от 5000 до 10000,12.0,1,10588,0,0,0,,продажи 90-180 дн назад
873314183,3707,Фотобарабан 113R00780 DU для принтеров Xerox VersaLink C7020,Эксперимент1,8.0,1,10588,0,27,0,,продажи 90-180 дн назад
873314089,3371,"Картридж 106R03484 для принтеров Xerox Phaser 6510, WC 6515 ",Эксперимент1,8.0,5,10505,0,0,0,,продажи 90-180 дн назад
3006256794,1803 del,"Фотобарабан 44844408 DU для принтеров OKI C 822, C 831, C 84",Пустые РК,12.0,1,10474,0,0,0,,продажи 90-180 дн назад
874374141,4234,"Картридж 006R01649 для принтеров Xerox и Versant 180, Versan",Эксперимент1,8.0,1,10070,0,50,0,,продажи 90-180 дн назад
653449243,2136,"Картридж TK-5240C для принтеров Kyocera Ecosys M5526cdn, P50",Эксперимент1,8.0,5,10027,0,7,0,,продажи 90-180 дн назад
863388369,0216,"Картридж 716BK для принтеров Canon i-SENSYS MF-8050CN, LBP-5",Эксперимент1,8.0,2,9968,0,0,0,,продажи 90-180 дн назад
930615195,1072,"Картридж AR-455 для принтеров Sharp AR-M351N, AR-M451N черны",Эксперимент1,9.0,1,9946,0,0,0,,продажи 90-180 дн назад
873319802,4130,"Картридж W1500A для принтеров HP LaserJet M141, M111 A",от 1000-2000,12.0,5,9927,0,0,0,,продажи 90-180 дн назад
873319802,4130,"Картридж W1500A для принтеров HP LaserJet M141, M111 A",Эксперимент1,8.0,5,9927,0,0,0,,продажи 90-180 дн назад
874374244,4333,"Картридж PC-212EV для принтеров M6502, M6552NW, P2502 черный",Эксперимент1,10.0,4,9917,0,0,0,,продажи 90-180 дн назад
930619837,2107,"Картридж 6210D для принтеров Ricoh Aficio 1060, 1075, 2051, ",Эксперимент1,9.0,2,9906,0,0,0,,продажи 90-180 дн назад
2917279982,6643,Фотобарабан + картридж C-EXV33 DU+C-EXV33 для принтеров Cano,Вне РК — спрос без рекламы (08.08),15.0,2,9656,0,0,0,,продажи 90-180 дн назад
652453160,0091,"Картридж Q5942A для принтеров HP LaserJet 4240, LJ 4250, LJ ",Эксперимент1,8.0,2,9634,0,0,0,,продажи 90-180 дн назад
864225233,0965,"Картридж 72M для принтеров HP и Designjet T1100, DJ T1200, D",Эксперимент1,8.0,3,9517,0,0,0,,продажи 90-180 дн назад
1716069603,4649,Картридж TK-8545Y для принтеров Kyocera TASKalfa 4054ci желт,Эксперимент1,8.0,1,9492,0,22,0,,продажи 90-180 дн назад
873313620,3363,Картридж TK-8525C для принтеров Kyocera и Taskalfa 4052ci го,от 2000 до 5000,12.0,2,9474,0,0,0,,продажи 90-180 дн назад
873313461,3365,Картридж TK-8525Y для принтеров Kyocera и Taskalfa 4052ci же,от 2000 до 5000,13.0,2,9474,0,0,0,,продажи 90-180 дн назад
904483765,3364,Картридж TK-8525M для принтеров Kyocera и Taskalfa 4052ci пу,Эксперимент1,8.0,2,9474,0,0,0,,продажи 90-180 дн назад
873313235,3362,Картридж TK-8525K для принтеров Kyocera и Taskalfa 4052ci че,Эксперимент1,8.0,2,9474,0,0,0,,продажи 90-180 дн назад
1567180522,5483del,Фотобарабан DK-1248 для принтеров Kyocera MA2001 черный,от 2000 до 5000,13.0,3,9418,0,0,0,,продажи 90-180 дн назад
1567180522,5483del,Фотобарабан DK-1248 для принтеров Kyocera MA2001 черный,Эксперимент1,11.0,3,9418,0,0,0,,продажи 90-180 дн назад
1248939170,2792,"Фотобарабан SP-4500 DU для принтеров Ricoh и Aficio 3600SF, ",Эксперимент1,8.0,1,9394,0,29,0,,продажи 90-180 дн назад
930640875,0870,"Картридж TK-580Y для принтеров Kyocera и FS-C5150DN, ECOSYS ",Эксперимент1,10.0,3,9361,0,18,0,,продажи 90-180 дн назад
930615238,1132,"Картридж 006R01400 для принтеров Xerox WorkCentre 7425, WC-7",от 2000 до 5000,12.0,2,9359,0,0,0,,продажи 90-180 дн назад
874374274,4169,"Картридж W1360X для принтеров HP LaserJet M211 D, LJ M236D ч",Эксперимент1,8.0,3,9212,0,0,0,,продажи 90-180 дн назад
874374274,4169,"Картридж W1360X для принтеров HP LaserJet M211 D, LJ M236D ч",от 2000 до 5000,13.0,3,9212,0,0,0,,продажи 90-180 дн назад
874374187,4335,"Картридж №727 для принтеров HP DesignJet T1500, DJ-T1530, DJ",Эксперимент1,8.0,1,8980,0,0,0,,продажи 90-180 дн назад
874377307,4336,"Картридж №727 для принтеров HP DesignJet T1500, DJ-T1530, DJ",от 5000 до 10000,13.0,1,8980,0,0,0,,продажи 90-180 дн назад
874374031,4337,"Картридж №727 для принтеров HP DesignJet T1500, DJ-T1530, DJ",Эксперимент1,9.0,1,8980,0,9,0,,продажи 90-180 дн назад
1153792188,2865,"Картридж №727 для принтеров HP DesignJet T1500, DJ-T1530, DJ",Эксперимент1,8.0,1,8980,0,14,0,,продажи 90-180 дн назад
2201335721,1998,Фотобарабан DR-512CMY DU для принтеров Konica Minolta Bizhub,Эксперимент1,8.0,1,8919,0,28,0,,продажи 90-180 дн назад
2201335721,1998,Фотобарабан DR-512CMY DU для принтеров Konica Minolta Bizhub,от 5000 до 10000,13.0,1,8919,0,21,0,,продажи 90-180 дн назад
1586846935,5495,"Картридж W1540A для принтеров HP LaserJet Tank 2602dn, LJ Ta",от 1000-2000,10.0,8,8895,0,18,0,,продажи 90-180 дн назад
873313818,3663,"Фотобарабан W1332A для принтеров HP Laser 408 dn, Laser 432 ",Эксперимент1,8.0,3,8882,0,0,0,,продажи 90-180 дн назад
930630542,2297,"Картридж 045H Y для принтеров Canon и i-SENSYS LBP611, LBP61",Эксперимент1,9.0,3,8866,0,18,0,,продажи 90-180 дн назад
3006464917,2932,Лента DX-2330/2430/817612 для принтеров Ricoh Priport DX 233,Пустые РК,13.0,1,8822,0,0,0,,продажи 90-180 дн назад
930613804,2981,"Картридж 106R03747M для принтеров Xerox VersaLink C7020, Ver",Эксперимент1,8.0,2,8764,0,0,0,,продажи 90-180 дн назад
651920096,1946,"Фотобарабан DK-150 DU для принтеров Kyocera EcoSys M2030, M2",Эксперимент1,8.0,2,8757,0,17,0,,продажи 90-180 дн назад
930631615,0849,"Картриджи LC-1100 для принтеров Brother DCP-145C, DCP 163C, ",Эксперимент1,8.0,5,8746,0,82,0,,продажи 90-180 дн назад
2911970941,6621,Фотобарабан + картридж DR-3100 DU+TN-3170 для принтеров Brot,от 2000 до 5000,12.0,2,8717,0,19,0,,продажи 90-180 дн назад
864225137,0964,"Картридж 72C для принтеров HP и Designjet T1100, DJ T1200, D",Эксперимент1,10.0,3,8695,0,20,0,,продажи 90-180 дн назад
873320437,3894,"Картридж LC-3239XLY для принтеров Brother HL-J6000DW, MFC-J5",Эксперимент1,9.0,2,8693,0,8,0,,продажи 90-180 дн назад
906876836,2391,"Картридж TN-423Y для принтеров Brother и DCP-L8410CDW, HL-L8",Эксперимент1,8.0,4,8520,0,0,0,,продажи 90-180 дн назад
1692481223,5596,"Картридж W1510A для принтеров HP LaserJet Pro 4003 dn, LJ Pr",от 2000 до 5000,12.0,3,8508,0,12,0,,продажи 90-180 дн назад
1143059234,5123,Картридж 45862848 для принтеров OKI Data MC873 черный,Эксперимент1,8.0,1,8424,0,0,0,,продажи 90-180 дн назад
873314134,3518,"Картридж T9441 для принтеров Epson WorkForce Pro C5210, WF P",Эксперимент1,9.0,3,8419,0,1,0,,продажи 90-180 дн назад
873314134,3518,"Картридж T9441 для принтеров Epson WorkForce Pro C5210, WF P",от 2000 до 5000,13.0,3,8419,0,0,0,,продажи 90-180 дн назад
930625072,0848,"Картриджи LC-1000 для принтеров Brother DCP-130C, DCP 150C, ",от 1000-2000,10.0,4,8378,0,23,0,,продажи 90-180 дн назад
930625072,0848,"Картриджи LC-1000 для принтеров Brother DCP-130C, DCP 150C, ",Эксперимент1,7.0,4,8378,0,10,0,,продажи 90-180 дн назад
1692467906,5587,"Картридж W1520A для принтеров HP LaserJet 4004, LJ 4104fdw ч",Эксперимент1,9.0,1,8356,0,15,0,,продажи 90-180 дн назад
1692467906,5587,"Картридж W1520A для принтеров HP LaserJet 4004, LJ 4104fdw ч",от 5000 до 10000,13.0,1,8356,0,4,0,,продажи 90-180 дн назад
873320528,3787,Картридж 842142 для принтеров Ricoh и Aficio MP305 черный,от 2000 до 5000,12.0,2,8262,0,0,0,,продажи 90-180 дн назад
863385855,0029,Картридж Q7553X для принтеров HP LaserJet P2015 черный,Эксперимент1,8.0,3,8237,0,10,0,,продажи 90-180 дн назад
873313784,3659,"Картридж C2500HY для принтеров Ricoh IM C2500, IM-C2000 желт",Эксперимент1,8.0,2,8215,0,0,0,,продажи 90-180 дн назад
2909188455,6607,"Фотобарабан + картридж DL-420+TL-420H для принтеров M6700D, ",от 2000 до 5000,12.0,2,8114,0,26,0,,продажи 90-180 дн назад
652356537,0812,"Картридж CE320A для принтеров HP и LJ Pro Color CM1415fn, LJ",Эксперимент1,8.0,3,8029,0,0,0,,продажи 90-180 дн назад
873313267,3426,"Картридж TN-213BK для принтеров Brother и DCP-L3550, HL-L323",Эксперимент1,10.0,3,8021,0,9,0,,продажи 90-180 дн назад
1261562713,4887,"Картридж W1500X для принтеров HP LaserJet M111, LJ M141 черн",Эксперимент1,9.0,3,7916,0,9,0,,продажи 90-180 дн назад
1261562713,4887,"Картридж W1500X для принтеров HP LaserJet M111, LJ M141 черн",от 2000 до 5000,13.0,3,7916,0,0,0,,продажи 90-180 дн назад
653422852,2634,"Картридж TN-221C для принтеров Konica Minolta и Bizhub C227,",Эксперимент1,10.0,2,7915,0,30,0,,продажи 90-180 дн назад
653422859,2635,"Картридж TN-221M для принтеров Konica Minolta и Bizhub C227,",Эксперимент1,8.0,2,7915,0,0,0,,продажи 90-180 дн назад
653324852,0056,"Картридж ML-1210 для принтеров Samsung ML-1250, ML-1430, ML ",от 2000 до 5000,12.0,2,7914,0,31,0,,продажи 90-180 дн назад
930641192,0738,"Картридж MLT-D305L для принтеров Samsung и ML-3750, ML-3750N",от 2000 до 5000,12.0,2,7868,0,23,0,,продажи 90-180 дн назад
874374049,4298,"Картридж W9100MC для принтеров HP Color LaserJet E77422, LJ ",от 5000 до 10000,12.0,1,7831,0,0,0,,продажи 90-180 дн назад
873319935,3873,"Картридж C250 Bk для принтеров Ricoh и M-C250FWB, P-C300W че",от 5000 до 10000,12.0,1,7821,0,0,0,,продажи 90-180 дн назад
930626206,1177,"Картридж CF322A для принтеров HP и Color LaserJet M680, LJ-M",Эксперимент1,9.0,1,7810,0,0,0,,продажи 90-180 дн назад
930631124,1176,"Картридж CF321A для принтеров HP и Color LaserJet M680, LJ-M",Эксперимент1,8.0,1,7810,0,0,0,,продажи 90-180 дн назад
1153410352,1178,"Картридж CF323A для принтеров HP и Color LaserJet M680, LJ-M",от 5000 до 10000,13.0,1,7810,0,0,0,,продажи 90-180 дн назад
1153805332,3033,"Фотобарабан 43979002 DU для принтеров OKI B410, B430, B440, ",от 5000 до 10000,12.0,1,7736,0,0,0,,продажи 90-180 дн назад
984584149,4640,"Картриджи 652XL для принтеров HP DeskJet 3636, DeskJet 3855,",Эксперимент1,8.0,1,7711,0,32,0,,продажи 90-180 дн назад
2226443522,4997,"Картридж T7891 для принтеров Epson WorkForce Pro WF-5110, WF",Эксперимент1,8.8,4,7711,0,0,0,,продажи 90-180 дн назад
2908964978,6604,Фотобарабан + картридж DK-150+TK-130 для принтеров Kyocera E,Эксперимент1,8.0,1,7698,0,40,0,,продажи 90-180 дн назад
1815602734,5707,Лента M210-750-499 для принтеров Brady M210 белый,Вне РК — спрос без рекламы (08.08),15.0,1,7677,0,0,0,,продажи 90-180 дн назад
873320073,3837,"Картридж MX-315GT для принтеров Sharp MX-M265, MX M266, MXM3",от 5000 до 10000,12.0,1,7639,0,4,0,,продажи 90-180 дн назад
2557329291,6294,Картридж TK-8555K для принтеров Kyocera TASKalfa 5054ci черн,Пустые РК,12.0,1,7610,0,24,0,,продажи 90-180 дн назад
2268545185,5001,Картриджи T7891-T7894 для принтеров Epson WorkForce Pro WF-5,от 2000 до 5000,12.0,1,7564,0,11,0,,продажи 90-180 дн назад
873319542,4144,"Картридж №963XL для принтеров HP OfficeJet Pro 9010, OfficeJ",от 2000 до 5000,12.0,2,7542,0,34,0,,продажи 90-180 дн назад
2205679278,0989,"Картридж 44973542 для принтеров OKI C301dn, C321dn, MC332, M",Эксперимент1,8.0,4,7533,0,15,0,,продажи 90-180 дн назад
864225502,0987,"Картридж 44973543 для принтеров OKI C301dn, C321dn, MC332, M",Эксперимент1,8.0,4,7533,0,0,0,,продажи 90-180 дн назад
930640621,0739,"Картридж AR020T для принтеров Sharp AR-5516, AR-5520D",Эксперимент1,8.0,2,7528,0,0,0,,продажи 90-180 дн назад
1153669759,1748,"Картридж T650H21E для принтеров Lexmark T650, T652 черный",Эксперимент1,9.0,1,7522,0,0,0,,продажи 90-180 дн назад
930639432,2389,"Картридж TN-423C для принтеров Brother и DCP-L8410CDW, HL-L8",Эксперимент1,8.0,3,7454,0,0,0,,продажи 90-180 дн назад
1273237792,4745,"Картридж CL-461XL для принтеров Canon Pixma MG5740, Pixma MG",Эксперимент1,8.0,1,7391,0,25,0,,продажи 90-180 дн назад
906877559,3218,"Фотобарабан 051D для принтеров Canon i-SENSYS LBP-162, MF 26",от 1000-2000,12.0,4,7391,0,1,0,,продажи 90-180 дн назад
1716069616,4648,Картридж TK-8545M для принтеров Kyocera TASKalfa 4054ci пурп,Пустые РК,13.0,1,7361,0,0,0,,продажи 90-180 дн назад
2926828979,6715,Фотобарабан + картридж THM130+THM130 черный,Эксперимент1,8.0,1,7359,0,0,0,,продажи 90-180 дн назад
904473371,1226,"Картридж LC563Y для принтеров Brother и MFC-J2310, MFC J2510",Эксперимент1,7.0,7,7302,0,23,0,,продажи 90-180 дн назад
652576967,2393,"Картридж KP-108in / RP-108 для Canon CP1300, CP1500, CP1000,",от 5000 до 10000,12.0,1,7297,0,92,0,,продажи 90-180 дн назад
652463361,53416,"Картридж для Samsung ML-2510, ML-2570, ML 2571, SCX-4321, SC",Эксперимент1,8.0,3,7258,0,17,0,,продажи 90-180 дн назад
1759746653,5742,"Картридж THM247 для принтеров Катюша M247, Р247 черный",Эксперимент1,8.0,1,7253,0,7,0,,продажи 90-180 дн назад
1153395539,0850,"Картриджи LC-900 для принтеров Brother и DCP-110C, DCP 115C,",Эксперимент1,8.0,3,7166,0,15,0,,продажи 90-180 дн назад
873314195,3710,"Фотобарабан DK-1200 DU для принтеров Kyocera EcoSys M2235, M",Эксперимент1,8.0,1,7136,0,4,0,,продажи 90-180 дн назад
2129697349,6133,"Картриджи PGI-5BK/CLI-8 для принтеров Canon Pixma iP3300, Pi",Эксперимент1,8.8,3,7131,0,20,0,,продажи 90-180 дн назад
930638331,2304,"Картридж 046HY для принтеров Canon и i-SENSYS LBP MF730, LBP",Эксперимент1,8.0,2,7116,0,8,0,,продажи 90-180 дн назад
653450891,2137,"Картридж TK-5240M для принтеров Kyocera Ecosys M5526cdn, P50",Эксперимент1,8.0,3,7080,0,0,0,,продажи 90-180 дн назад
866443217,1575,"Картридж D8J10A для принтеров HP Officejet Color X555dn, Off",Эксперимент1,8.0,1,7072,0,0,0,,продажи 90-180 дн назад
2661349069,6384,"Картридж TL-R5220X для принтеров BM5201ADN, BP5200DN черный",от 5000 до 10000,12.0,1,6988,0,21,0,,продажи 90-180 дн назад
2916033944,6639,Фотобарабан + картридж DR-2405+TN-2424 для принтеров Brother,Эксперимент1,8.0,1,6980,0,32,0,,продажи 90-180 дн назад
1165086536,2780,Картридж 46507520 для принтеров OKI и C612 черный,Эксперимент1,8.8,1,6965,0,0,0,,продажи 90-180 дн назад
904483507,3822,"Картридж SJIC22PBK для принтеров Epson ColorWorks C3500, TM-",от 2000 до 5000,12.0,2,6920,0,0,0,,продажи 90-180 дн назад
652487349,3523,"Картридж CF289X для принтеров HP LaserJet M507, LJ M528 черн",от 2000 до 5000,12.0,2,6896,0,0,0,,продажи 90-180 дн назад
652487349,3523,"Картридж CF289X для принтеров HP LaserJet M507, LJ M528 черн",Эксперимент1,9.0,2,6896,0,0,0,,продажи 90-180 дн назад
4504058304,23554del1,Картридж для Canon i-SENSYS MF421dw,Эксперимент1,8.0,2,6866,0,0,0,,продажи 90-180 дн назад
864225805,1311,"Картридж 52D5X00 для принтеров Lexmark MS812dn, MS811dn",Эксперимент1,8.0,1,6811,0,6,0,,продажи 90-180 дн назад
3557210832,6817,"Картридж CF259X для принтеров HP LaserJet M406, LJ Pro M304,",Эксперимент1,8.0,2,6738,0,0,0,,продажи 90-180 дн назад
3557210832,6817,"Картридж CF259X для принтеров HP LaserJet M406, LJ Pro M304,",от 2000 до 5000,13.0,2,6738,0,0,0,,продажи 90-180 дн назад
930623151,0121,"Картридж TK-420 для принтеров Kyocera KM-1635, KM-1650, KM 2",от 2000 до 5000,12.0,2,6731,0,0,0,,продажи 90-180 дн назад
863386849,3428,"Картридж TN-213M для принтеров Brother и DCP-L3550, HL-L3230",Эксперимент1,8.0,2,6704,0,0,0,,продажи 90-180 дн назад
863390474,3427,"Картридж TN-213C для принтеров Brother и DCP-L3550, HL-L3230",Эксперимент1,8.0,2,6704,0,0,0,,продажи 90-180 дн назад
863385754,3429,"Картридж TN-213Y для принтеров Brother и DCP-L3550, HL-L3230",Эксперимент1,8.0,2,6704,0,0,0,,продажи 90-180 дн назад
651944847,0237,"Картридж TK-1140 для принтеров Kyocera EcoSys M2035DN, M2535",Эксперимент1,7.0,4,6624,0,6,0,,продажи 90-180 дн назад
651944847,0237,"Картридж TK-1140 для принтеров Kyocera EcoSys M2035DN, M2535",от 1000-2000,10.0,4,6624,0,10,0,,продажи 90-180 дн назад
1153216564,0501,"Картридж 12036SE для принтеров Lexmark E120, E120n черный",от 2000 до 5000,12.0,2,6610,0,24,0,,продажи 90-180 дн назад
652470207,2291,"Картридж CF532A для принтеров HP Color LJ Pro M154 a, LJ Pro",Эксперимент1,10.0,3,6584,0,19,0,,продажи 90-180 дн назад
874378448,4159,Картридж TL-5120H для принтеров BM5100ADN черный,Эксперимент1,8.0,3,6519,0,7,0,,продажи 90-180 дн назад
652352491,0743,"Картридж Q6003A для принтеров HP Color LaserJet 1600, LJ 260",Эксперимент1,8.0,1,6477,0,8,0,,продажи 90-180 дн назад
930625888,1615,"Картридж TN-3230 для принтеров Brother DCP-8070, DCP 8085DN,",Эксперимент1,10.0,3,6456,0,0,0,,продажи 90-180 дн назад
930613651,1152,"Картридж CF360X для принтеров HP и Color LJ M552dn, LJ-M553d",Эксперимент1,8.0,1,6427,0,0,0,,продажи 90-180 дн назад
2203231466,3468,Картриджи W2410A-W2413A для принтеров HP Color LaserJet Pro ,Эксперимент1,8.0,1,6379,0,7,0,,продажи 90-180 дн назад
1897483901,5869,"Картридж 842530 для принтеров Ricoh IM C4500LT, IM-C4510, IM",Эксперимент1,8.0,1,6361,0,0,0,,продажи 90-180 дн назад
3152800472,0489,"Картридж T0441 для Epson Stylus CX 6600, Stylus C64",от 0 до 1000,11.0,11,6330,0,39,0,,продажи 90-180 дн назад
873312854,3223,Картриджи W2030A-W2033A для принтеров HP Color LaserJet M454,Эксперимент1,8.0,1,6299,0,0,0,,продажи 90-180 дн назад
873312854,3223,Картриджи W2030A-W2033A для принтеров HP Color LaserJet M454,от 5000 до 10000,12.0,1,6299,0,0,0,,продажи 90-180 дн назад
1131187881,4929,"Картридж 74C5SCE для принтеров Lexmark CS720, CS720de, CX725",Вне РК — спрос без рекламы (08.08),15.0,1,6290,0,0,0,,продажи 90-180 дн назад
870872497,2245,"Картриджи CF350A-CF353A для принтеров HP Color LJ Pro M176n,",от 2000 до 5000,12.0,1,6273,0,14,0,,продажи 90-180 дн назад
651909710,0198,"Картридж 140XL для принтеров HP PhotoSmart C4483, C4480, Des",Эксперимент1,8.0,2,6236,0,11,0,,продажи 90-180 дн назад
3006511904,5083,"Картридж TNP-49K для принтеров Konica Minolta Bizhub C3351, ",Эксперимент1,8.0,1,6175,0,0,0,,продажи 90-180 дн назад
930639462,2347,Картриджи 106R03488-106R03695 для принтеров Xerox Phaser 651,Эксперимент1,8.0,1,6112,0,31,0,,продажи 90-180 дн назад
1153792143,2786,"Картридж 45862851 для принтеров OKI и MC 873, MC853 голубой",Эксперимент1,8.0,1,6089,0,19,0,,продажи 90-180 дн назад
3006490473,4201,"Картридж CF259A для принтеров HP LaserJet Pro M304, LJ Pro M",от 2000 до 5000,12.0,2,6042,0,0,0,,продажи 90-180 дн назад
873313307,3367,"Картридж TN-2135 для принтеров Brother и DCP-7030, DCP7032, ",Эксперимент1,8.0,3,6041,0,0,0,,продажи 90-180 дн назад
930641288,0868,"Картридж TK-580C для принтеров Kyocera и FS-C5150DN, ECOSYS ",Эксперимент1,8.0,2,5969,0,0,0,,продажи 90-180 дн назад
906875071,0826,"Картридж MLT-D117S для принтеров Samsung SCX-4650N, SCX-4655",от 2000 до 5000,13.0,2,5924,0,47,0,,продажи 90-180 дн назад
930614051,0119,"Картридж TK-130 для принтеров Kyocera FS-1128MFP, FS-1300D, ",от 1000-2000,13.0,3,5921,0,0,0,,продажи 90-180 дн назад
930614051,0119,"Картридж TK-130 для принтеров Kyocera FS-1128MFP, FS-1300D, ",Эксперимент1,8.0,3,5921,0,0,0,,продажи 90-180 дн назад
863393840,0088,"Картридж CE278A для принтеров HP LaserJet Pro M1536dnf, LJ P",Эксперимент1,8.0,3,5909,0,0,0,,продажи 90-180 дн назад
1692497034,5630,Картридж TK-5440C для принтеров Kyocera ECOSYS MA2100cfx гол,Эксперимент1,9.0,3,5899,0,0,0,,продажи 90-180 дн назад
930614746,1145,"Картридж 106R02723 для принтеров Xerox Phaser 3610, WC 3615 ",от 2000 до 5000,13.0,2,5860,0,0,0,,продажи 90-180 дн назад
1153670788,1799,"Картридж 44059108 для принтеров OKI C810, C830 черный",Эксперимент1,8.0,1,5846,0,0,0,,продажи 90-180 дн назад
652687877,2111,"Картридж MX23GTBA для принтеров Sharp MX-1810U, MX 2010U, MX",Эксперимент1,8.0,1,5775,0,0,0,,продажи 90-180 дн назад
1547264054,5417,"Чернила GI-41 для принтеров Canon Pixma G1420, Pixma G2420",от 1000-2000,12.0,3,5770,0,56,0,,продажи 90-180 дн назад
2226478970,1483,"Картридж PGI-1400XLBK для принтеров Canon MAXIFY MB2040, MB2",Эксперимент1,8.0,5,5728,0,47,0,,продажи 90-180 дн назад
4451984828,02321-del,Картридж для Panasonic KX-MB263,Эксперимент1,8.0,11,5711,0,119,1791,,продажи 90-180 дн назад
4451984828,02321-del,Картридж для Panasonic KX-MB263,от 0 до 1000,10.0,11,5711,0,30,986,,продажи 90-180 дн назад
