account,sku,offer_id,name,campaign,bid_now,bid_new,ceiling,margin_pct,qty_90d,revenue_90d
oz_acc2,1873144736,1285ULYEZMOV,"Картридж DS TN-3480 для принтеров Brother DCP-L5500dn, DCP L",от 0 до 3000,13.0,31,87.3,30.8,2,5684
oz_acc2,1873185297,4600QMCRBHZ8,"Лента DS C13S015610BA для принтеров Epson LQ-106KF, LQ 675KT",Все,10.0,25,72.0,32.3,2,5684
oz_acc2,1873185297,4600QMCRBHZ8,"Лента DS C13S015610BA для принтеров Epson LQ-106KF, LQ 675KT",от 0 до 3000,14.0,25,72.0,32.3,2,5684
oz_acc1,864225656,1078,"Картридж 006R01517 для принтеров Xerox WorkCentre 7525, WC 7",от 2000 до 5000,13.0,39,129.6,29.8,1,5678
oz_acc2,1883155801,2965PFR6QW9Z,Фотобарабан DS DK-1150 DU для принтеров Kyocera EcoSys M2040,Все,8.0,14,39.8,27.9,1,5669
oz_acc1,863393865,00605,Картридж для Canon i-SENSYS MF-5940dn,Эксперимент1,8.0,24,111.1,36.9,2,5653
oz_acc2,1873179883,4226Z0HDNVV9,Фотобарабан DS DR-241CL DU для принтеров Brother DCP-9020cdw,Все,8.0,24,97.5,31.5,2,5640
oz_acc1,863385790,3522,Картриджи T9441-T9444 для принтеров Epson WorkForce Pro C521,Эксперимент1,8.0,24,163.9,31.9,1,5621
oz_acc2,1883138407,1341C7FXUQEK,"Картридж DS 006R01461 для принтеров Xerox WorkCentre 7120, W",Все,8.0,14,41.1,27.9,1,5614
oz_acc1,1547263853,4581,"Картридж LK6WBN для принтеров Epson LabelWorks 1000P, LW 600",Эксперимент1,8.0,24,86.0,34.4,2,5592
oz_acc1,864225871,1281,"Картридж CF412A для принтеров HP LJ Color Pro M377dw, M452dn",Эксперимент1,10.0,30,109.1,36.1,2,5561
oz_acc1,4489629899,14562,Картридж для Canon Pixma MP220,Эксперимент1,8.0,24,326.7,28.5,1,5556
oz_acc2,1873178866,2633HBTEMKAQ,Картридж DS TN-221K для принтеров Konica Minolta Bizhub C227,Все,8.0,12,33.7,28.1,1,5534
oz_acc1,930617530,0892,"Картридж CZ192A для принтеров HP LaserJet Pro M435, LJ Pro M",Эксперимент1,8.0,24,78.2,30.8,1,5525
oz_acc1,866442758,1384,"Картридж 731H для принтеров Canon i-SENSYS LBP-7100Cn, LBP 7",от 2000 до 5000,14.0,42,128.2,36.0,2,5473
oz_acc1,866442758,1384,"Картридж 731H для принтеров Canon i-SENSYS LBP-7100Cn, LBP 7",Эксперимент1,10.0,16,45.0,36.0,2,5473
oz_acc1,1999421449,5963,"Картридж TK-1260 для принтеров Kyocera PA4000wx, PA4000x чер",от 2000 до 5000,12.0,36,122.5,33.1,1,5422
oz_acc1,4452002790,030523,Картридж для HP DeskJet 930,Эксперимент1,8.0,24,74.1,33.2,1,5408
oz_acc2,1883225785,2438DOW0SULV,"Картридж DS C-EXV39 для принтеров Canon iR Advance 4025i, iR",Все,8.0,14,40.0,28.5,1,5398
oz_acc2,3762443483,6639DBOWDTC5,Фотобарабан + картридж DS DR-2405+TN-2424 для принтеров Brot,Все,8.0,12,33.9,25.3,1,5391
oz_acc1,866443204,1573,"Картридж D8J08A для принтеров HP Officejet Color X555dn, Off",Эксперимент1,9.0,23,64.9,32.4,1,5374
oz_acc1,866443020,1572,"Картридж D8J07A для принтеров HP Officejet Color X555dn, Off",Эксперимент1,9.0,23,64.9,32.4,1,5356
oz_acc2,1873181799,4836G2ILCE8C,"Картридж DS 3ED69A для принтеров HP DesignJet Studio, DJ Stu",Все,8.0,16,44.9,29.4,1,5325
oz_acc1,4543085498,67614,Картридж для HP LaserJet Pro MFP 3102fdw,Эксперимент1,8.0,24,127.6,32.5,1,5317
oz_acc2,1883191665,1434SDGAG8F1,"Картридж DS T1810E для принтеров Toshiba e-Studio 181, e Stu",Все,8.0,13,36.1,27.3,1,5247
oz_acc2,1999438034,5969RY9P9VUP,"Картридж DS TN-2510XL для принтеров Brother DCP-L2620DWR, DC",Все,9.0,27,86.5,32.6,2,5238
oz_acc1,1744145189,5735,"Картридж BPGT20MA для принтеров Sharp и C-CUBE-BP10Р 20EU, B",Эксперимент1,8.0,24,92.0,33.1,1,5197
oz_acc2,1916264629,0654TPHVGZRU,"Картридж DS 106R01161 для принтеров Lexmark C935, Phaser 776",Все,8.0,11,30.6,27.8,1,5188
oz_acc1,4451926495,011210,Картридж для Brother DCP-8065DN,Эксперимент1,8.0,24,100.5,33.8,2,5187
oz_acc1,3855425704,6410,Картридж TK-5450C для принтеров Kyocera ECOSYS MA2600cfx гол,Эксперимент1,8.0,24,118.9,36.2,1,5185
oz_acc1,4493527052,23171,Картридж для Canon i-SENSYS LBP-351,Эксперимент1,8.0,23,67.1,29.7,1,5177
oz_acc1,1155650091,2640,"Картридж TN-324M для принтеров Konica Minolta и Bizhub C258,",Эксперимент1,9.0,24,69.8,33.9,1,5158
oz_acc2,1883168055,2891OXJ1L50S,Картридж DS TNP-41 для принтеров Konica Minolta Bizhub 3320 ,Все,9.0,13,37.0,28.4,1,5157
oz_acc1,4515728038,36741,Картридж для Ricoh Aficio MP501,Эксперимент1,8.0,22,61.7,32.7,1,5145
oz_acc2,1822918614,0348YSGEZHI1,"Картридж DS CE401A для принтеров HP LJ M551dn, LJ-M551n, LJM",Все,8.0,14,40.6,28.6,1,5144
oz_acc1,3953676250,6409,Картридж TK-5450B для принтеров Kyocera ECOSYS MA2600cfx чер,Эксперимент1,8.0,24,107.1,33.1,1,5142
oz_acc2,1885395503,2640O9FKISO5,Картридж DS TN-324M для принтеров Konica Minolta Bizhub C258,Все,8.0,13,37.9,29.7,1,5133
oz_acc1,4543094164,66391,Фотобарабан + картридж для Brother DCP-L2550DW,Эксперимент1,8.0,21,60.2,27.9,1,5131
oz_acc1,906876626,2226,"Картридж 51F5H00 для принтеров Lexmark MS312, MS415dn, MS312",Эксперимент1,8.0,24,97.0,32.9,2,5127
oz_acc1,3674688702,6596,Картридж TK-5480K для принтеров Kyocera ECOSYS MA2101cfx чер,Эксперимент1,8.0,18,50.2,32.2,1,5108
oz_acc2,1885392719,4639G3LAKHOH,"Картридж DS 652XL CL для принтеров HP DeskJet 3636, DeskJet ",Все,9.0,11,32.5,30.1,1,5083
oz_acc2,1883144734,4543S82GUJDK,"Картридж DS C-EXV59 для принтеров Canon imageRUNNER 2625i, i",Все,8.0,12,34.4,26.8,1,5068
oz_acc1,4451978146,02025,Картридж для HP DeskJet 2050A,Эксперимент1,8.0,24,71.9,35.2,1,5067
oz_acc1,4451978109,02024,Картридж для HP DeskJet 2050 - J510a,от 2000 до 5000,12.0,23,66.3,32.9,1,5064
oz_acc1,4451978109,02024,Картридж для HP DeskJet 2050 - J510a,Эксперимент1,8.0,23,66.3,32.9,1,5064
oz_acc1,653209768,0858,"Картридж TN-245M для принтеров Brother DCP-9020cdw, HL-3140c",Эксперимент1,8.0,24,108.4,37.9,2,5064
oz_acc2,1885398366,2762WT7NTE6L,"Картридж DS TK-8335M для принтеров Kyocera TASKalfa 3252ci, ",Все,8.0,24,128.2,30.2,1,5052
oz_acc1,4451984487,020238,Картридж для HP DeskJet 3059A,от 2000 до 5000,12.0,23,64.6,32.2,1,5046
oz_acc1,1665177812,5550,Картридж T09 для принтеров Canon и i-SENSYS X C1127 черный,от 2000 до 5000,12.0,36,126.5,30.3,1,5045
oz_acc1,1665177812,5550,Картридж T09 для принтеров Canon и i-SENSYS X C1127 черный,Эксперимент1,8.0,24,126.5,30.3,1,5045
oz_acc2,2241828171,5291M9DZM0QT,"Лента DS S0720670 для принтеров Dymo Label Manager 160, LM 2",Все,8.0,23,65.3,67.3,3,5034
oz_acc2,2241828171,5291M9DZM0QT,"Лента DS S0720670 для принтеров Dymo Label Manager 160, LM 2",от 0 до 3000,11.0,23,65.3,67.3,3,5034
oz_acc1,4490428697,17182,Картридж для Kyocera EcoSys M2635dn,от 1000-2000,12.0,14,41.0,32.5,3,5030
oz_acc1,1770287598,57571,"Картридж для Kyocera TASKalfa MZ3200, MZ3200i",от 2000 до 5000,13.0,24,68.2,31.9,1,5029
oz_acc2,1885395677,2639WHPHIR0O,Картридж DS TN-324C для принтеров Konica Minolta Bizhub C258,Все,9.0,26,73.8,29.7,1,5028
oz_acc1,930609264,0392,"Картридж Q3960A для принтеров HP и Color LaserJet 2550L, LJ ",от 2000 до 5000,12.0,25,70.1,34.5,1,5009
oz_acc1,930609264,0392,"Картридж Q3960A для принтеров HP и Color LaserJet 2550L, LJ ",Эксперимент1,8.0,24,70.1,34.5,1,5009
oz_acc2,1885398463,2760Y8ZUKBTD,"Картридж DS TK-8335K для принтеров Kyocera TASKalfa 3252ci, ",Все,8.0,15,42.5,30.6,1,5006
oz_acc1,930641469,0538,"Картридж TK-710 для принтеров Kyocera FS-9130DN, FS-9530DN ч",от 2000 до 5000,13.0,39,150.5,31.2,1,5005
oz_acc1,930641469,0538,"Картридж TK-710 для принтеров Kyocera FS-9130DN, FS-9530DN ч",Эксперимент1,9.0,27,150.5,31.2,1,5005
oz_acc1,1869841159,5706,Лента M210-750-488 для принтеров Brady M210 черный,от 2000 до 5000,12.0,36,128.4,31.1,1,4989
oz_acc1,866443017,1574,"Картридж D8J09A для принтеров HP Officejet Color X555dn, Off",от 2000 до 5000,13.0,39,184.8,32.4,1,4973
oz_acc1,866442915,1434,"Картридж T1810E для принтеров Toshiba e-Studio 181, e Studio",Эксперимент1,8.0,22,62.8,29.7,1,4959
oz_acc2,1873180717,2250DTNEX8KV,"Картриджи DS CLI-451 для принтеров Canon Pixma iP7240, Pixma",Все,8.0,24,90.0,33.1,2,4942
oz_acc2,1873180717,2250DTNEX8KV,"Картриджи DS CLI-451 для принтеров Canon Pixma iP7240, Pixma",от 0 до 3000,14.0,31,90.0,33.1,2,4942
oz_acc1,1911203514,5879,"Фотобарабан 55B0ZA0 для принтеров Lexmark MS331, MS431, MX33",Эксперимент1,8.0,24,69.9,32.6,1,4879
oz_acc2,1883145142,5593WSJKPDT1,Картридж DS M210-750-430 для принтеров Brady M210 черный,Все,8.0,24,116.4,30.8,1,4876
oz_acc2,1883170609,3431OELZJTRE,"Картридж DS TN-217BK для принтеров Brother DCP-L3550, HL-L32",Все,9.0,27,91.2,35.9,2,4848
oz_acc2,1883170609,3431OELZJTRE,"Картридж DS TN-217BK для принтеров Brother DCP-L3550, HL-L32",от 0 до 3000,13.0,32,91.2,35.9,2,4848
oz_acc1,930630401,2639,"Картридж TN-324C для принтеров Konica Minolta и Bizhub C258,",от 2000 до 5000,12.0,36,146.2,32.1,1,4818
oz_acc2,1885398159,2763CRTDY6YS,"Картридж DS TK-8335Y для принтеров Kyocera TASKalfa 3252ci, ",Все,8.0,24,128.2,30.2,1,4817
oz_acc2,1885398489,2761HN4UDUZ8,"Картридж DS TK-8335C для принтеров Kyocera TASKalfa 3252ci, ",Все,8.0,24,128.2,30.2,1,4817
oz_acc1,1261461505,4688,"Картридж №963 для принтеров HP OfficeJet Pro 9010, OfficeJet",от 2000 до 5000,13.0,39,125.8,32.3,1,4811
oz_acc1,1261461505,4688,"Картридж №963 для принтеров HP OfficeJet Pro 9010, OfficeJet",Эксперимент1,8.0,24,125.8,32.3,1,4811
oz_acc2,1883155186,4997LFDVUE2M,"Картридж DS T7891 для принтеров Epson WorkForce Pro WF-5110,",Все,8.0,22,63.3,27.8,2,4803
oz_acc2,1883155186,4997LFDVUE2M,"Картридж DS T7891 для принтеров Epson WorkForce Pro WF-5110,",от 0 до 3000,12.0,22,63.3,27.8,2,4803
oz_acc1,1261510003,4835,"Картридж 3ED68A для принтеров HP и DesignJet Studio, DJ Stud",Эксперимент1,8.0,24,67.2,35.1,1,4785
oz_acc1,4515703533,32648,Картридж для M7200FDW,Эксперимент1,8.0,24,91.0,39.7,2,4778
oz_acc2,1883188493,2638ZHD54QGU,Картридж DS TN-324BK для принтеров Konica Minolta Bizhub C25,Все,8.0,13,36.1,29.7,1,4777
oz_acc1,4450878845,00184,Картридж для Canon FC-228,Эксперимент1,8.0,23,66.6,31.6,1,4755
oz_acc2,2241736400,5635WX9IM9JS,Картридж DS P 501H для принтеров Ricoh P 500 черный,Все,9.0,16,44.3,26.8,1,4740
oz_acc1,4450871107,001818,Картридж для Canon FC-226,от 2000 до 5000,12.0,25,71.8,33.7,1,4718
oz_acc2,1885390099,3806C63FEW6N,"Картридж DS W2120X для принтеров HP Color LJ M554 dn, LJ M55",Все,9.0,11,32.3,28.6,1,4711
oz_acc1,4489625603,13231,Картридж для Panasonic KX-MB2110,Эксперимент1,8.0,24,85.8,33.5,2,4696
oz_acc2,1883130657,1418O9I5ALKX,"Картридж DS 44315306 для принтеров OKI Data C610cdn, DataC61",Все,8.0,12,35.2,28.2,1,4696
oz_acc1,2129690208,6117,Фотобарабан + картридж TL-5126X+DL-5126 для принтеров BM5106,от 2000 до 5000,12.0,21,58.6,32.1,1,4686
oz_acc1,4481053375,10425,Картридж для Samsung Xpress M2022,Эксперимент1,8.0,24,72.9,33.6,2,4684
oz_acc2,1873189235,1042WS4KQ1VU,Картридж DS MLT-D111S для принтеров Samsung Xpress M2020 чер,Все,8.0,23,65.0,29.3,2,4682
oz_acc2,1873189235,1042WS4KQ1VU,Картридж DS MLT-D111S для принтеров Samsung Xpress M2020 чер,от 0 до 3000,12.0,23,65.0,29.3,2,4682
oz_acc1,3279797462,0342,"Картриджи 920XL для принтеров HP OfficeJet 6000, OfficeJet 6",Эксперимент1,8.0,24,93.9,34.5,2,4669
oz_acc2,1916292016,5417TNX10ML6,"Чернила DS GI-41 для принтеров Canon Pixma G1420, Pixma G242",Все,8.0,24,75.0,35.3,2,4639
oz_acc2,1916292016,5417TNX10ML6,"Чернила DS GI-41 для принтеров Canon Pixma G1420, Pixma G242",от 0 до 3000,12.0,26,75.0,35.3,2,4639
oz_acc1,4504655602,26382,Картридж для Konica Minolta Bizhub C308,от 2000 до 5000,12.0,19,54.9,28.9,1,4624
oz_acc1,4504655602,26382,Картридж для Konica Minolta Bizhub C308,Эксперимент1,8.0,19,54.9,28.9,1,4624
oz_acc1,930617502,2356,"Картридж CF231A для принтеров HP LaserJet M206dn Ultra, LJ M",Эксперимент1,8.0,24,81.7,33.8,2,4620
oz_acc1,1153219507,0676,Картридж 106R01446 для принтеров Xerox Phaser 7500 черный,от 2000 до 5000,12.0,36,154.5,31.2,1,4616
oz_acc1,1153219507,0676,Картридж 106R01446 для принтеров Xerox Phaser 7500 черный,Эксперимент1,8.0,24,154.5,31.2,1,4616
oz_acc2,1883370161,4434UU1ZP70G,"Картридж DS №112 для принтеров Epson EcoTank L-11160, L 1515",Все,8.0,10,29.7,31.9,3,4614
oz_acc1,651927614,16661,"Картридж для HP LaserJet Pro M203dn, i-SENSYS LBP162dw, i SE",от 0 до 1000,12.0,24,67.5,30.2,2,4597
oz_acc1,4493577865,21931,Фотобарабан для HP LaserJet Pro M129,от 1000-2000,12.0,23,65.2,32.6,2,4582
oz_acc1,4493577865,21931,Фотобарабан для HP LaserJet Pro M129,Эксперимент1,8.0,23,65.2,32.6,2,4582
oz_acc1,906876718,22262,"Картридж для Lexmark MS312dn, MS312, MS415, MS415dn",Эксперимент1,8.0,24,97.0,32.9,2,4548
oz_acc2,1883154354,3745DGG9RJJH,"Картридж DS 408184 для принтеров Ricoh Aficio SPC360, SPC361",Все,8.0,11,31.8,29.1,1,4515
oz_acc2,2241735693,5626F4RDBF7Z,Картридж DS TK-5380K для принтеров Kyocera ECOSYS MA4000cifx,Все,8.0,24,196.8,26.2,1,4507
oz_acc2,2241735693,5626F4RDBF7Z,Картридж DS TK-5380K для принтеров Kyocera ECOSYS MA4000cifx,3000-5000,12.0,36,196.8,26.2,1,4507
oz_acc2,1822916721,0284H7DZDYXQ,"Картридж DS CL-51 для принтеров Canon FAX-JX200, FAX JX210P,",Все,8.0,13,37.2,31.7,1,4475
oz_acc1,930641917,1129,"Картридж 006R01399 для принтеров Xerox WorkCentre 7425, WC-7",от 2000 до 5000,12.0,36,226.4,28.3,1,4473
oz_acc2,1873187196,5370O2HDFANL,"Картридж DS TN-118 для принтеров Konica Minolta Bizhub 164, ",Все,8.0,24,73.3,30.4,2,4455
oz_acc2,1873187196,5370O2HDFANL,"Картридж DS TN-118 для принтеров Konica Minolta Bizhub 164, ",от 0 до 3000,12.0,26,73.3,30.4,2,4455
oz_acc2,1873185883,1168PMBVMGXO,"Картридж DS 737 для принтеров Canon i-SENSYS LBP151dw, MF212",Все,9.0,22,62.7,30.2,2,4442
oz_acc2,1873185883,1168PMBVMGXO,"Картридж DS 737 для принтеров Canon i-SENSYS LBP151dw, MF212",от 0 до 3000,12.0,22,62.7,30.2,2,4442
oz_acc1,864225289,0994,"Картридж 44469715 для принтеров OKI C310dn, c310n, c330, C33",Эксперимент1,11.0,27,77.9,33.3,2,4438
oz_acc1,904484116,4367,Картридж №46 для принтеров HP DeskJet Ink Advantage Ultra 47,от 2000 до 5000,12.0,36,138.7,33.7,1,4425
oz_acc2,1873180169,0850B4WDXAEU,"Картриджи DS LC-900 для принтеров Brother DCP-110C, DCP 115C",Все,8.0,24,74.2,33.0,2,4407
oz_acc2,1883167318,3746E7VOSFT2,"Картридж DS 408185 для принтеров Ricoh Aficio SPC360, SPC361",Все,8.0,11,31.2,29.0,1,4368
oz_acc2,1873182896,3669UNLF83W5,Картридж DS 106R03765 для принтеров Xerox VersaLink C7000 че,Все,8.0,24,109.5,27.7,1,4367
oz_acc2,1883157903,3748PSUIDLW0,"Картридж DS 408187 для принтеров Ricoh Aficio SPC360, SPC361",Все,8.0,11,31.2,29.0,1,4358
oz_acc2,1886469641,3747YRODWGF4,"Картридж DS 408186 для принтеров Ricoh Aficio SPC360, SPC361",Все,8.0,11,31.2,29.0,1,4358
oz_acc2,1873188130,2135WXLSE7VV,"Картридж DS TK-5240BK для принтеров Kyocera Ecosys M5526cdn,",Все,8.0,24,67.8,29.2,2,4335
oz_acc2,1873188130,2135WXLSE7VV,"Картридж DS TK-5240BK для принтеров Kyocera Ecosys M5526cdn,",от 0 до 3000,12.0,24,67.8,29.2,2,4335
oz_acc2,1873183413,4159AYVJZ38X,Картридж DS TL-5120H для принтеров BM5100ADN черный,Все,8.0,24,67.7,30.0,2,4332
oz_acc2,1873183413,4159AYVJZ38X,Картридж DS TL-5120H для принтеров BM5100ADN черный,от 0 до 3000,12.0,24,67.7,30.0,2,4332
oz_acc2,1883231031,2971PESE5QJJ,"Фотобарабан DS 049DU для принтеров Canon i-SENSYS LBP-112w, ",Все,8.0,23,65.4,31.5,2,4326
oz_acc2,1883231031,2971PESE5QJJ,"Фотобарабан DS 049DU для принтеров Canon i-SENSYS LBP-112w, ",от 0 до 3000,14.0,23,65.4,31.5,2,4326
oz_acc2,1873147906,0905YK2IVKUW,"Картриджи DS LC-1240 для принтеров Brother DCP-J525W, DCP J7",Все,9.0,27,108.3,31.4,2,4316
oz_acc2,1873147906,0905YK2IVKUW,"Картриджи DS LC-1240 для принтеров Brother DCP-J525W, DCP J7",от 0 до 3000,12.0,36,108.3,31.4,2,4316
oz_acc1,4450894367,00252,Картридж для HP LaserJet M3035 MFP,от 2000 до 5000,12.0,16,46.5,26.5,1,4305
oz_acc1,4527394791,55271,Картридж для HP LaserJet Pro 3003dw,от 2000 до 5000,12.0,36,192.0,31.4,1,4299
oz_acc1,4527394791,55271,Картридж для HP LaserJet Pro 3003dw,Эксперимент1,8.0,24,67.4,31.4,1,4299
oz_acc1,1155648826,0068,"Картриджи 934XL-935XL для принтеров HP OfficeJet Pro 6230, O",Эксперимент1,8.0,24,113.2,31.6,1,4295
oz_acc1,4451926294,01091,Картридж для Samsung SCX-4500,от 2000 до 5000,12.0,30,86.4,34.2,1,4289
oz_acc1,4451926294,01091,Картридж для Samsung SCX-4500,Эксперимент1,8.0,24,86.4,34.2,1,4289
oz_acc1,4489624149,13242,Картридж для Ricoh Aficio SP111SF,Эксперимент1,8.0,24,122.1,31.7,1,4280
oz_acc1,2913148341,6635,Фотобарабан + картридж DR-3400+TN-3480 для принтеров Brother,от 2000 до 5000,12.0,19,53.7,28.6,1,4231
oz_acc1,4480825919,08514,Картридж для Brother HL-L2365DWR,от 1000-2000,12.0,21,60.4,34.6,2,4231
oz_acc1,4480825919,08514,Картридж для Brother HL-L2365DWR,Эксперимент1,8.0,21,60.4,34.6,2,4231
oz_acc1,4463790069,05613,Картридж для Kyocera FS-6525MFP,от 2000 до 5000,12.0,36,118.9,35.1,1,4225
oz_acc1,4463790069,05613,Картридж для Kyocera FS-6525MFP,Эксперимент1,8.0,24,118.9,35.1,1,4225
oz_acc2,1883157756,0997KD0A3B9D,"Картридж DS 44469810 для принтеров OKI C510, C510dn, C511, C",Все,8.0,10,29.6,27.7,1,4219
oz_acc1,2129710172,6182,"Картридж 106R03487 для принтеров Xerox Phaser 6510, WC 6515 ",от 1000-2000,12.0,21,61.0,30.9,2,4213
oz_acc2,1916263469,1094B6UKV1DF,"Картридж DS 106R01410 для принтеров Xerox WorkCentre 4250, W",Все,8.0,24,118.0,28.3,1,4213
oz_acc1,866442920,1415,"Картридж TK-8305Y для принтеров Kyocera TASKalfa 3050i, TASK",от 2000 до 5000,13.0,22,63.4,31.0,1,4205
oz_acc1,4527407669,54391,Картридж для Brother MFC-J3540DW,от 2000 до 5000,12.0,36,140.1,33.4,1,4195
oz_acc1,652474821,0104,"Картридж CC530A для принтеров HP Color LaserJet CM2320fx, LJ",Эксперимент1,8.0,12,34.4,29.4,1,4188
oz_acc1,930613391,0809,Картридж CE411A для принтеров HP Color LaserJet Pro 300 M351,Эксперимент1,8.0,24,101.6,34.1,1,4162
oz_acc1,930641177,0753,Картридж CE390A для принтеров HP LaserJet M4555 черный,от 2000 до 5000,12.0,36,139.0,29.5,1,4158
oz_acc2,1873148476,0825TVETLVA0,"Картридж DS CF283A для принтеров HP LaserJet Pro M125, LJ Pr",Все,8.0,23,66.5,31.6,2,4152
oz_acc2,1873148476,0825TVETLVA0,"Картридж DS CF283A для принтеров HP LaserJet Pro M125, LJ Pr",от 0 до 3000,12.0,23,66.5,31.6,2,4152
oz_acc2,1885410497,3258GVLN2LEE,"Тонер DS TN-420X для принтеров M6700D, M6800FDW, M7100DN, M7",Все,9.0,27,80.3,29.1,2,4152
oz_acc2,1885410497,3258GVLN2LEE,"Тонер DS TN-420X для принтеров M6700D, M6800FDW, M7100DN, M7",от 0 до 3000,12.0,28,80.3,29.1,2,4152
oz_acc1,873313041,3635,"Картридж TK-5195Bk для принтеров Kyocera и TASKalfa 306, TAS",от 2000 до 5000,13.0,39,134.2,30.8,1,4140
oz_acc2,1883171394,3520JHL15I1T,"Картридж DS T9443 для принтеров Epson WorkForce Pro C5210, W",Все,8.0,24,68.4,32.1,2,4133
oz_acc1,4489630378,14303,Картридж для Ricoh Aficio SP311SFN,от 2000 до 5000,12.0,27,78.0,29.4,1,4131
oz_acc1,4489630378,14303,Картридж для Ricoh Aficio SP311SFN,Эксперимент1,8.0,24,78.0,29.4,1,4131
oz_acc2,1873188514,5242XUJ2XFFG,"Картридж DS 069H для принтеров Canon i-SENSYS LBP-673Cdw, MF",Все,9.0,27,125.7,30.4,1,4130
oz_acc1,2929457423,6743,Фотобарабан + картридж DL-425 DU+TL-425U для принтеров M7105,Пустые РК,12.0,36,107.2,27.5,1,4125
oz_acc1,4507522657,31991,Картридж для Ricoh Aficio SP-3710SF,от 2000 до 5000,12.0,36,117.6,30.9,1,4068
oz_acc1,4507522657,31991,Картридж для Ricoh Aficio SP-3710SF,Эксперимент1,8.0,24,117.6,30.9,1,4068
oz_acc1,4527379778,44816,Картридж для CM1100ADW,от 2000 до 5000,12.0,36,116.9,31.9,1,4037
oz_acc1,4527379778,44816,Картридж для CM1100ADW,Эксперимент1,8.0,24,116.9,31.9,1,4037
oz_acc2,1885384150,0783TI2R8WTL,"Картридж DS CF350A для принтеров HP Color LJ Pro M176n, LJ P",Все,8.0,19,54.9,28.3,2,4037
oz_acc2,1885384150,0783TI2R8WTL,"Картридж DS CF350A для принтеров HP Color LJ Pro M176n, LJ P",от 0 до 3000,10.0,19,54.9,28.3,2,4037
oz_acc1,1510948990,5386,"Картридж 055H M для принтеров Canon и i-SENSYS MF 741, MF 74",Эксперимент1,9.0,27,131.7,35.2,1,4026
oz_acc2,1916281647,3844VXRUPTKP,"Чернила DS BT6000BK-BT5000Y для принтеров Brother DCP-T300, ",от 0 до 3000,10.0,20,57.7,31.3,2,4025
oz_acc1,4518320010,42645,Картридж для Xerox AltaLink C8055,Эксперимент1,8.0,24,99.1,34.1,1,3963
oz_acc1,874373644,4482,Картридж CTL-1100XC голубой,Эксперимент1,8.0,24,125.3,34.0,1,3953
oz_acc2,1916294132,5546PR9R1J09,"Картридж DS 067BK для принтеров Canon i-SENSYS LBP631CW, LBP",Все,8.0,18,50.9,30.5,1,3951
oz_acc1,864225391,1079,"Картридж 006R01518 для принтеров Xerox и WorkCentre 7525, WC",от 2000 до 5000,13.0,39,138.5,32.7,1,3950
oz_acc1,652454549,0740,"Картридж Q6000A для принтеров HP Color LaserJet 1600, LJ 260",Эксперимент1,8.0,24,73.8,30.3,1,3944
oz_acc1,863389273,0109,"Картридж ML-1630 для принтеров Samsung SCX-4500, SCX-4501, M",от 2000 до 5000,12.0,36,193.0,34.2,1,3933
oz_acc2,3260681116,6808N49CPGQ3,"Картридж DS W1490X для принтеров HP LaserJet Pro 4002, LJ Pr",Все,8.0,24,133.6,31.0,1,3929
oz_acc2,1873145366,4483KJCF557M,Картридж DS CTL-1100XM пурпурный,Все,8.0,24,122.1,31.6,1,3921
oz_acc1,2923195813,6676,Фотобарабан + картридж DR-2175 DU+TN-2175 для принтеров Brot,Эксперимент1,9.0,27,106.0,28.1,1,3918
oz_acc1,870872418,2361,"Картридж CF411X для принтеров HP LJ Color Pro M377dw, M452dn",Эксперимент1,10.0,14,40.9,31.3,1,3905
oz_acc1,4451922817,00872,Картридж для HP LaserJet Pro M1217,Эксперимент1,8.0,20,57.9,31.3,2,3902
oz_acc2,1916269960,5287VWVGQN1E,Картридж DS T1A для принтеров Deli M2500AD черный,Все,8.0,24,121.0,30.6,1,3899
oz_acc2,1916269960,5287VWVGQN1E,Картридж DS T1A для принтеров Deli M2500AD черный,3000-5000,12.0,36,121.0,30.6,1,3899
oz_acc1,4444699662,00024,Картридж для HP LaserJet 1018,от 1000-2000,12.0,26,74.3,35.0,2,3888
oz_acc1,4444699662,00024,Картридж для HP LaserJet 1018,Эксперимент1,8.0,24,74.3,35.0,2,3888
oz_acc1,904483534,3854,"Чернила №101 для принтеров Epson L 4160, L-4167, L 6170, L 6",Эксперимент1,9.0,22,64.0,33.9,2,3880
oz_acc1,4480824597,08621,Картридж для Kyocera TASKalfa 300i,от 2000 до 5000,12.0,36,111.9,31.3,1,3871
oz_acc1,4480824597,08621,Картридж для Kyocera TASKalfa 300i,Эксперимент1,8.0,24,111.9,31.3,1,3871
oz_acc1,1139101709,5035,"Картридж 82 M для принтеров HP DesignJet 500, DJ 510, DJ 800",от 2000 до 5000,12.0,36,114.6,33.9,1,3859
oz_acc1,1139101724,5036,"Картридж 82 Y для принтеров HP DesignJet 500, DJ 510, DJ 800",от 2000 до 5000,12.0,36,123.9,33.9,1,3859
oz_acc1,4527389129,528711,Картридж для Deli M2500DW,от 2000 до 5000,12.0,36,129.2,34.0,1,3838
oz_acc1,4527389129,528711,Картридж для Deli M2500DW,Эксперимент1,8.0,24,129.2,34.0,1,3838
oz_acc1,1692351812,5286,"Картридж T1 для принтеров Deli и M2500DW, P2500DW черный",от 2000 до 5000,12.0,36,122.6,31.9,1,3831
oz_acc1,4489623389,13122,Картридж для Lexmark MX310dn,от 2000 до 5000,12.0,36,102.0,31.3,1,3825
