# oz_acc2: реклама 2026-07-27..2026-08-17 (22 дн), поиск 4 нед с 2026-07-13, продажи вся история, маржа: margin_safe = margin_own_live - 10.6 п.п.; построено 2026-08-18 — трафика нет и не было
sku,offer_id,name,in_ads,bid,n_camp,camp_titles,ad_views,ad_clicks,ctr,cpc,ad_spend,spend_30d,ad_orders,ad_rev,ad_drr,ad_cr,ad_days_shown,clicks14,spend14,ad_orders14,ad_rev14,s_demand,s_views,s_orders,s_gmv,pos_avg,pos_best,s_views_all,s_orders_all,s_demand_all,s_weeks,qty30,rev30,qty90,rev90,qty_all,rev_all,n_post,canc,cancel_share,last_sale,days_since_sale,free_fbo,our_price,buyer_price,margin_own_live,margin_safe,net_live,cr_bucket,ceiling_live,ceiling_safe,headroom,segment,tier,note
1883349949,3682I4HWGJB3,"Картридж DS T01C1 для принтеров Epson WorkForce Pro C529, WF Pro C579 черный",True,8.0,1,Все,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,11407.0,,,,,0.031,,,,no_traffic,,"в рекламе, показов нет; спроса по фразам тоже нет"
1883350054,2998OU3066ZO,"Картридж DS S050035M для принтеров Epson AcuLaser C1000, C2000 пурпурный",False,,0,,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,15000.0,,,,,0.031,,,,no_traffic,,вне рекламы; спроса по фразам тоже нет
1883350091,2505M9JJTW8H,Картридж DS S050088 для принтеров Epson AcuLaser C4000 желтый,False,,0,,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,45000.0,,,,,0.031,,,,no_traffic,,вне рекламы; спроса по фразам тоже нет
1883350106,2818A1CFX923,"Картриджи DS T676XL для принтеров Epson WorkForce Pro WP-4010, WP 4020, WP4023, WP-4090, WP4520, WP 4530",False,,0,,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,15000.0,,,,,0.031,,,,no_traffic,,вне рекламы; спроса по фразам тоже нет
1883350211,2997KFSDK3DG,"Картридж DS S050036C для принтеров Epson AcuLaser C1000, C2000 голубой",False,,0,,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,15000.0,,,,,0.031,,,,no_traffic,,вне рекламы; спроса по фразам тоже нет
1883350669,3685JYXFHLCL,"Картридж DS T01C4 для принтеров Epson WorkForce Pro C529, WF Pro C579 желтый",True,8.0,1,Все,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,14838.0,,,,,0.031,,,,no_traffic,,"в рекламе, показов нет; спроса по фразам тоже нет"
1883351435,4841K0DV20XJ,Картридж DS T46S3 для принтеров Epson SureColor P700 пурпурный,True,8.0,1,Все,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,5143.0,,,,,0.019,,,,no_traffic,,"в рекламе, показов нет; спроса по фразам тоже нет"
1883351511,2503SU9NDCSK,Картридж DS S050090 для принтеров Epson AcuLaser C4000 голубой,False,,0,,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,45000.0,,,,,0.031,,,,no_traffic,,вне рекламы; спроса по фразам тоже нет
1883351602,3830VEXFUDJN,Картридж DS SJIC26PY для принтеров Epson ColorWorks C7500 желтый,False,,0,,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,6131.0,,,,,0.019,,,,no_traffic,,вне рекламы; спроса по фразам тоже нет
1883352008,3684QBHX6Z9U,"Картридж DS T01C3 для принтеров Epson WorkForce Pro C529, WF Pro C579 пурпурный",True,8.0,1,Все,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,14838.0,,,,,0.031,,,,no_traffic,,"в рекламе, показов нет; спроса по фразам тоже нет"
1883352374,2577C17GTRR3,"Картриджи DS T0321/ T0422-T0424 для принтеров Epson Stylus C82, StylusC82N",False,,0,,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,3133.0,,,,,0.0281,,,,no_traffic,,вне рекламы; спроса по фразам тоже нет
1883353196,2817AFBAUQP8,"Картридж DS T676XL4 для принтеров Epson WorkForce Pro WP-4010, WP 4020, WP4023, WP-4090, WP4520, WP 4530 желтый",False,,0,,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,15000.0,,,,,0.031,,,,no_traffic,,вне рекламы; спроса по фразам тоже нет
1883353233,0834UKKR8C11,"Картридж DS T019 для принтеров Epson Stylus Color 880, Stylus 880i черный",False,,0,,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,518.0,,,,,0.0323,,,,no_traffic,,вне рекламы; спроса по фразам тоже нет
1883353464,1536CYKUMBFV,"Картридж DS T1631 для принтеров Epson WF-2630, WF 2650, WF2660, WF-2010W, WF2510WF, WF 2520NF черный",False,,0,,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,15000.0,,,,,0.031,,,,no_traffic,,вне рекламы; спроса по фразам тоже нет
1883354690,4493RUGJ79IG,"Картридж DS C13T27144010 для принтеров Epson WorkForce 3620, WF 3640DTWF, WF 7110DTW, WF 7610DWF желтый",False,,0,,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,15000.0,,,,,0.031,,,,no_traffic,,вне рекламы; спроса по фразам тоже нет
1883354802,3011JO75DUQX,"Картридж DS C-EXV28C для принтеров Canon iR Advance 5051, iR Advance 5250 голубой",False,,0,,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,11478.0,,,,,0.031,,,,no_traffic,,вне рекламы; спроса по фразам тоже нет
1883355608,2567V7MEVFGL,"Картридж DS T0331 для принтеров Epson Stylus 950, Stylus 960 черный",False,,0,,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,15000.0,,,,,0.031,,,,no_traffic,,вне рекламы; спроса по фразам тоже нет
1883356091,2574EMSSZ3PW,"Картридж DS T0422 для принтеров Epson Stylus C82, StylusC82N голубой",False,,0,,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,504.0,,,,,0.0323,,,,no_traffic,,вне рекламы; спроса по фразам тоже нет
1883356931,1538EXOREQ2Y,"Картридж DS T1633 для принтеров Epson WF-2630, WF 2650, WF2660, WF-2010W, WF2510WF, WF 2520NF пурпурный",False,,0,,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,15000.0,,,,,0.031,,,,no_traffic,,вне рекламы; спроса по фразам тоже нет
1883357056,2685ZXE6FVQF,Картридж DS T1594 для принтеров Epson Stylus Photo R2000 желтый,False,,0,,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,15000.0,,,,,0.031,,,,no_traffic,,вне рекламы; спроса по фразам тоже нет
1883357179,2693R7YJN4WK,"Картридж DS T6065 для принтеров Epson Stylus Pro 4800, Stylus Pro 4880 светло-голубой",False,,0,,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,9025.0,,,,,0.019,,,,no_traffic,,вне рекламы; спроса по фразам тоже нет
1883357296,2815KEGSROY3,"Картридж DS T676XL2 для принтеров Epson WorkForce Pro WP-4010, WP 4020, WP4023, WP-4090, WP4520, WP 4530 голубой",False,,0,,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,15000.0,,,,,0.031,,,,no_traffic,,вне рекламы; спроса по фразам тоже нет
1883357376,1539D8KXJLLP,"Картридж DS T1634 для принтеров Epson WF-2630, WF 2650, WF2660, WF-2010W, WF2510WF, WF 2520NF желтый",False,,0,,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,15000.0,,,,,0.031,,,,no_traffic,,вне рекламы; спроса по фразам тоже нет
1883357574,1537DRS6RCTS,"Картридж DS T1632 для принтеров Epson WF-2630, WF 2650, WF2660, WF-2010W, WF2510WF, WF 2520NF голубой",False,,0,,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,15000.0,,,,,0.031,,,,no_traffic,,вне рекламы; спроса по фразам тоже нет
1883357778,2691VXT1WBQJ,"Картридж DS T6063 для принтеров Epson Stylus Pro 4800, Stylus Pro 4880 пурпурный",False,,0,,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,15000.0,,,,,0.031,,,,no_traffic,,вне рекламы; спроса по фразам тоже нет
1883357964,2694HFA0EPJK,"Картридж DS T6066 для принтеров Epson Stylus Pro 4800, Stylus Pro 4880 светло-пурпурный",False,,0,,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,9025.0,,,,,0.019,,,,no_traffic,,вне рекламы; спроса по фразам тоже нет
1883358946,1920DQGQ74FR,"Картридж DS T596A для принтеров Epson Stylus Pro 7700, Stylus Pro 7890 оранжевый",False,,0,,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,15028.0,,,,,0.031,,,,no_traffic,,вне рекламы; спроса по фразам тоже нет
1883358951,1921VXAD7A35,"Картридж DS T596B для принтеров Epson Stylus Pro 7700, Stylus Pro 7890 зеленый",False,,0,,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,15028.0,,,,,0.031,,,,no_traffic,,вне рекламы; спроса по фразам тоже нет
1883359548,0837JBRD176A,"Картридж DS T050 для принтеров Epson Stylus Color 400, Stylus 440 черный",False,,0,,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,15000.0,,,,,0.031,,,,no_traffic,,вне рекламы; спроса по фразам тоже нет
1883360254,5003WUEOAN6V,"Картридж DS T8782 для принтеров Epson WorkForce Pro R5190, WF Pro R5690 голубой",False,,0,,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,77011.0,,,,,0.031,,,,no_traffic,,вне рекламы; спроса по фразам тоже нет
1883360448,5002GW81CN3S,"Картридж DS T8781 для принтеров Epson WorkForce Pro R5190, WF Pro R5690 черный",False,,0,,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,70867.0,,,,,0.031,,,,no_traffic,,вне рекламы; спроса по фразам тоже нет
1883360655,5014ORV4R7X0,Картридж DS T3242 для принтеров Epson SureColor P400 голубой,False,,0,,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,15000.0,,,,,0.031,,,,no_traffic,,вне рекламы; спроса по фразам тоже нет
1883360669,5004NZUCGBR0,"Картридж DS T8783 для принтеров Epson WorkForce Pro R5190, WF Pro R5690 пурпурный",False,,0,,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,77011.0,,,,,0.031,,,,no_traffic,,вне рекламы; спроса по фразам тоже нет
1883360672,5018FQWAMRI9,Картридж DS T3248 для принтеров Epson SureColor P400 черный матовый,False,,0,,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,4979.0,,,,,0.0281,,,,no_traffic,,вне рекламы; спроса по фразам тоже нет
1883360680,5021ZZZBEYTL,"Картридж DS T7541 для принтеров Epson WorkForce Pro WF-8090, WF-8590 черный",False,,0,,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,45000.0,,,,,0.031,,,,no_traffic,,вне рекламы; спроса по фразам тоже нет
1883360947,5022QEM9PFU1,"Картридж DS T7542 для принтеров Epson WorkForce Pro WF-8090, WF-8590 голубой",False,,0,,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,45000.0,,,,,0.031,,,,no_traffic,,вне рекламы; спроса по фразам тоже нет
1883361172,5026U1TZ6LLM,"Картридж DS T5637 для принтеров Epson Stylus Pro 7800, Stylus Pro 9800 серый",True,8.0,1,Все,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,12158.0,,,,,0.031,,,,no_traffic,,"в рекламе, показов нет; спроса по фразам тоже нет"
1883361233,5024ROR748YW,"Картридж DS T7544 для принтеров Epson WorkForce Pro WF-8090, WF-8590 желтый",False,,0,,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,45000.0,,,,,0.031,,,,no_traffic,,вне рекламы; спроса по фразам тоже нет
1883361631,2816CGYMRKJG,"Картридж DS T676XL3 для принтеров Epson WorkForce Pro WP-4010, WP 4020, WP4023, WP-4090, WP4520, WP 4530 пурпурный",False,,0,,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,1953.0,,,,,0.0386,,,,no_traffic,,вне рекламы; спроса по фразам тоже нет
1883361783,3798SOA6DOHU,"Картридж DS T04B3 M для принтеров Epson WorkForce Pro C8190, WF Pro C8690 пурпурный",True,12.0,2,5000-10000 / Все,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,8650.0,,,,,0.019,,,,no_traffic,,"в рекламе, показов нет; спроса по фразам тоже нет"
1883361880,3832J0ZW5EI0,Картридж DS SJIC30PBK для принтеров Epson ColorWorks C7500G черный,False,,0,,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,16402.0,,,,,0.031,,,,no_traffic,,вне рекламы; спроса по фразам тоже нет
1883361886,2555X9A4SYO5,Картридж DS T001 для принтеров Epson Stylus Photo 1200,False,,0,,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,15000.0,,,,,0.031,,,,no_traffic,,вне рекламы; спроса по фразам тоже нет
1883361999,4842SJNXZH0B,Картридж DS T46S4 для принтеров Epson SureColor P700 желтый,True,8.0,1,Все,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,5143.0,,,,,0.019,,,,no_traffic,,"в рекламе, показов нет; спроса по фразам тоже нет"
1883362019,2494ZQD264G5,Картридж DS S051035 для принтеров Epson EPL N2000 черный,False,,0,,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,45000.0,,,,,0.031,,,,no_traffic,,вне рекламы; спроса по фразам тоже нет
1883362077,2600ON6P94A6,Картридж DS T0764 для принтеров Epson Stylus C58 желтый,False,,0,,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,45000.0,,,,,0.031,,,,no_traffic,,вне рекламы; спроса по фразам тоже нет
1883362100,2559QIQQJHBF,"Картридж DS T015 для принтеров Epson Stylus Photo 2000, Stylus Photo 2000P черный",False,,0,,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,15000.0,,,,,0.031,,,,no_traffic,,вне рекламы; спроса по фразам тоже нет
1883362140,2556TH81QIOZ,"Картридж DS T003 для принтеров Epson Stylus Color 900, Stylus 980 черный",False,,0,,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,45000.0,,,,,0.031,,,,no_traffic,,вне рекламы; спроса по фразам тоже нет
1883362148,2584X3OXTJHF,"Картридж DS T0563 для принтеров Epson Stylus Photo R250, Stylus Photo RX430 пурпурный",False,,0,,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,45000.0,,,,,0.031,,,,no_traffic,,вне рекламы; спроса по фразам тоже нет
1883362181,4846LMSQX29Y,Картридж DS T46S9 для принтеров Epson SureColor P700 светло-серый,False,,0,,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,5143.0,,,,,0.019,,,,no_traffic,,вне рекламы; спроса по фразам тоже нет
1883362204,2570ZLN0QS4F,"Картридж DS T0334 для принтеров Epson Stylus 950, Stylus 960 желтый",False,,0,,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,15000.0,,,,,0.031,,,,no_traffic,,вне рекламы; спроса по фразам тоже нет
1883362268,2560ACSWG0N6,"Картридж DS T016 для принтеров Epson Stylus Photo 2000, Stylus Photo 2000P набор cmyk lclm",False,,0,,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,45000.0,,,,,0.031,,,,no_traffic,,вне рекламы; спроса по фразам тоже нет
1883362359,2595Z6W2GAKW,"Картридж DS T0754 для принтеров Epson Stylus C59, Stylus CX2900 желтый",False,,0,,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,45000.0,,,,,0.031,,,,no_traffic,,вне рекламы; спроса по фразам тоже нет
1883362410,2579HTRFDNSH,"Картридж DS T051 для принтеров Epson Stylus Color 1160, Stylus 1520 черный",False,,0,,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,45000.0,,,,,0.031,,,,no_traffic,,вне рекламы; спроса по фразам тоже нет
1883362451,2583LXX51GE2,"Картридж DS T0562 для принтеров Epson Stylus Photo R250, Stylus Photo RX430 голубой",False,,0,,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,45000.0,,,,,0.031,,,,no_traffic,,вне рекламы; спроса по фразам тоже нет
1883362498,2599VAQJTN6F,Картридж DS T0763 для принтеров Epson Stylus C58 пурпурный,False,,0,,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,45000.0,,,,,0.031,,,,no_traffic,,вне рекламы; спроса по фразам тоже нет
1883362499,4995ON4PU5U6,Картридж DS T7609 для принтеров Epson SureColor P600 светло-серый,True,8.0,1,Все,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,6580.0,,,,,0.019,,,,no_traffic,,"в рекламе, показов нет; спроса по фразам тоже нет"
1883362504,2582G570K67A,"Картридж DS T0561 для принтеров Epson Stylus Photo R250, Stylus Photo RX430 черный",False,,0,,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,45000.0,,,,,0.031,,,,no_traffic,,вне рекламы; спроса по фразам тоже нет
1883362614,2593YLZBB247,"Картридж DS T0752 для принтеров Epson Stylus C59, Stylus CX2900 голубой",False,,0,,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,45000.0,,,,,0.031,,,,no_traffic,,вне рекламы; спроса по фразам тоже нет
1883362719,2594BN1BOQWL,"Картридж DS T0753 для принтеров Epson Stylus C59, Stylus CX2900 пурпурный",False,,0,,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,45000.0,,,,,0.031,,,,no_traffic,,вне рекламы; спроса по фразам тоже нет
1883362722,2597TTUM4YNR,Картридж DS T0761 для принтеров Epson Stylus C58 черный,False,,0,,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,45000.0,,,,,0.031,,,,no_traffic,,вне рекламы; спроса по фразам тоже нет
1883362919,2598ZPMMKIEC,Картридж DS T0762 для принтеров Epson Stylus C58 голубой,False,,0,,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,45000.0,,,,,0.031,,,,no_traffic,,вне рекламы; спроса по фразам тоже нет
1883363008,2999QK1VUSIA,"Картридж DS S050034Y для принтеров Epson AcuLaser C1000, C2000 желтый",False,,0,,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,15000.0,,,,,0.031,,,,no_traffic,,вне рекламы; спроса по фразам тоже нет
1883363032,2585OR1IPZXT,"Картридж DS T0564 для принтеров Epson Stylus Photo R250, Stylus Photo RX430 желтый",False,,0,,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,45000.0,,,,,0.031,,,,no_traffic,,вне рекламы; спроса по фразам тоже нет
1883363233,2592FOQFOZJ7,"Картридж DS T0751 для принтеров Epson Stylus C59, Stylus CX2900 черный",False,,0,,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,45000.0,,,,,0.031,,,,no_traffic,,вне рекламы; спроса по фразам тоже нет
1883363927,2697ZW4TGT4R,"Картридж DS T6148 для принтеров Epson Stylus Pro 4400, Stylus Pro 4450 черный матовый",True,8.0,1,Все,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,12349.0,,,,,0.031,,,,no_traffic,,"в рекламе, показов нет; спроса по фразам тоже нет"
1883364189,2690MNP94AE2,"Картридж DS T6062 для принтеров Epson Stylus Pro 4800, Stylus Pro 4880 голубой",False,,0,,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,9025.0,,,,,0.019,,,,no_traffic,,вне рекламы; спроса по фразам тоже нет
1883367310,4498SAWONPHQ,"Картридж DS T7901 для принтеров Epson WorkForce Pro WF-4630, WF 4640, WF5110, WF-5190, WF5620, WF 5690 черный",False,,0,,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,2597.0,,,,,0.0281,,,,no_traffic,,вне рекламы; спроса по фразам тоже нет
1883370203,2696O59788PK,"Картридж DS T6069 для принтеров Epson Stylus Pro 4800, Stylus Pro 4880 светло-серый",False,,0,,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,9025.0,,,,,0.019,,,,no_traffic,,вне рекламы; спроса по фразам тоже нет
1883370765,5023TLK0PMHP,"Картридж DS T7543 для принтеров Epson WorkForce Pro WF-8090, WF-8590 пурпурный",False,,0,,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,45000.0,,,,,0.031,,,,no_traffic,,вне рекламы; спроса по фразам тоже нет
1883371992,4150DUXB2DNJ,"Картридж DS S050010 для принтеров Epson EPL-5700, EPL5800 черный",False,,0,,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,6153.0,,,,,0.019,,,,no_traffic,,вне рекламы; спроса по фразам тоже нет
1883400320,4496VKNYEOXM,"Картридж DS T7903 для принтеров Epson WorkForce Pro WF-4630, WF 4640, WF5110, WF-5190, WF5620, WF 5690 пурпурный",True,8.0,1,Все,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,4865.0,,,,,0.0281,,,,no_traffic,,"в рекламе, показов нет; спроса по фразам тоже нет"
1883403276,4992KSGVMMNM,Картридж DS T7606 для принтеров Epson SureColor P600 светло-пурпурный,True,8.0,1,Все,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,6681.0,,,,,0.019,,,,no_traffic,,"в рекламе, показов нет; спроса по фразам тоже нет"
1885381388,1915CUD4IQ9S,"Картридж DS T5965 для принтеров Epson Stylus Pro 7700, Stylus Pro 7890 светло-голубой",False,,0,,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,45000.0,,,,,0.031,,,,no_traffic,,вне рекламы; спроса по фразам тоже нет
1885381420,2566IATTRTIS,"Картриджи DS T0321-T0324 для принтеров Epson Stylus C70, Stylus C80",True,12.0,2,Все / от 0 до 3000,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,3493.0,,,,,0.0281,,,,no_traffic,,"в рекламе, показов нет; спроса по фразам тоже нет"
1885381469,1918ONID7C9D,"Картридж DS T5968 для принтеров Epson Stylus Pro 7700, Stylus Pro 7890 черный матовый",False,,0,,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,17453.0,,,,,0.031,,,,no_traffic,,вне рекламы; спроса по фразам тоже нет
1885381509,2606MH0WRM3N,"Картриджи DS T2601-T2614 для принтеров Epson Expression XP-600, XP 605, XP700, XP-710, XP800, XP 820",False,,0,,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,45000.0,,,,,0.031,,,,no_traffic,,вне рекламы; спроса по фразам тоже нет
1885381558,5281XUPQPTXD,"Картридж DS T7412 для принтеров Epson SureColor F6000, SureColorF6070 голубой",False,,0,,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,6653.0,,,,,0.019,,,,no_traffic,,вне рекламы; спроса по фразам тоже нет
