# oz_acc1: реклама 2026-07-27..2026-08-15 (19 дн), поиск 4 нед с 2026-07-13, продажи вся история, маржа: margin_safe = margin_own_live - 10.6 п.п.; построено 2026-08-17 — трафик есть, реклама ест
sku,offer_id,name,in_ads,bid,n_camp,camp_titles,ad_views,ad_clicks,ctr,cpc,ad_spend,spend_30d,ad_orders,ad_rev,ad_drr,ad_cr,ad_days_shown,clicks14,spend14,ad_orders14,ad_rev14,s_demand,s_views,s_orders,s_gmv,pos_avg,pos_best,s_views_all,s_orders_all,s_demand_all,s_weeks,qty30,rev30,qty90,rev90,qty_all,rev_all,n_post,canc,cancel_share,last_sale,days_since_sale,free_fbo,our_price,buyer_price,margin_own_live,margin_safe,net_live,cr_bucket,ceiling_live,ceiling_safe,headroom,segment,tier,note
4527379255,45546,Лента для принтера для Epson LabelWorks Z700,False,,0,,250,7,2.8,7.0,49.29,78,0.0,0.0,,0.0,13,5,30.27,0.0,0.0,612,160,0,0,60.2500000000000000,40,355,0,966,7,0,0,0,0,0,0,0,0,,,,0,2448.0,,30.98,20.4,758.39,0.0434,27.6,16.4,,ad_eater,E1,"7 кликов, 0 рекламных заказов; продаж не было вовсе"
4515702908,325217,Картридж для Epson 8635-10,False,,0,,1165,6,0.52,8.1,48.46,77,0.0,0.0,,0.0,8,0,0.0,0.0,0.0,25,19,0,0,57.6666666666666667,35,45,0,54,6,0,0,0,0,0,0,0,0,,,,0,3234.0,,31.31,20.7,1012.53,0.0434,36.9,22.0,,ad_eater,E1,"6 кликов, 0 рекламных заказов; продаж не было вовсе"
4527388717,52203,Фотобарабан для BM5106ADN,False,,0,,336,6,1.79,8.0,48.23,76,0.0,0.0,,0.0,13,6,48.23,0.0,0.0,160,46,0,0,72.0000000000000000,31,53,0,491,7,0,0,0,0,0,0,0,0,,,,0,2898.0,,27.99,17.4,811.06,0.0434,28.9,15.6,,ad_eater,E1,"6 кликов, 0 рекламных заказов; продаж не было вовсе"
4515702418,32512,Картридж для Epson LQ-680,False,,0,,691,6,0.87,8.0,47.88,76,0.0,0.0,,0.0,13,5,39.99,0.0,0.0,37,16,0,0,70.5000000000000000,12,25,0,47,7,0,0,0,0,0,0,0,0,,,,0,1569.0,,29.73,19.1,466.5,0.0558,21.7,12.3,,ad_eater,E1,"6 кликов, 0 рекламных заказов; продаж не было вовсе"
901543962,4414,"Чернила GI-43M для принтеров Canon Pixma G540, Pixma G640 пурпурный",False,,0,,1683,8,0.48,5.9,47.58,75,0.0,0.0,,0.0,13,8,47.58,0.0,0.0,197,70,0,0,131.0000000000000000,101,120,0,294,7,0,0,0,0,0,0,0,0,,,,0,744.0,,22.05,11.5,164.05,0.0673,8.5,3.3,,ad_eater,E1,"8 кликов, 0 рекламных заказов; продаж не было вовсе"
2921279200,6661,"Фотобарабан + картридж DK-5230 DU+TK-5230 для принтеров Kyocera Ecosys M5521cdn, M5526cdn, P5021cdn, P5026cdn",False,,0,,121,3,2.48,15.2,45.57,72,0.0,0.0,,0.0,10,2,34.06,0.0,0.0,1025,297,0,0,43.2500000000000000,22,497,0,1483,7,0,0,0,0,0,0,0,0,,,,0,18322.0,,22.07,11.5,4043.23,0.0539,168.5,64.2,,ad_eater,E1,"3 кликов, 0 рекламных заказов; продаж не было вовсе"
3558739285,5687,"Заправочный комплект HP-650 для принтеров HP DeskJet Ink Advantage 1516, DeskJet Ink Advantage 2515, DJ 2516, DJ 2545, DJ 3545, DJ 4515, DJ 4645 черный",False,,0,,612,5,0.82,9.1,45.57,72,0.0,0.0,,0.0,13,5,45.57,0.0,0.0,643,214,0,0,144.7500000000000000,116,399,0,1054,7,0,0,0,0,0,0,0,0,,,,0,2576.0,,30.86,20.3,795.08,0.0434,28.9,17.1,,ad_eater,E1,"5 кликов, 0 рекламных заказов; продаж не было вовсе"
1131187872,4932,"Картриджи 74C5SKE-74C5SYE для принтеров Lexmark CS720, CS720de, CX725, CX725de",False,,0,,23,2,8.7,22.2,44.47,70,0.0,0.0,,0.0,10,2,44.47,0.0,0.0,20,19,0,0,61.3333333333333333,31,50,0,76,6,0,0,0,0,0,0,0,0,,,,0,37483.0,,21.15,10.5,7928.12,0.0539,326.1,111.1,,ad_eater,E1,"2 кликов, 0 рекламных заказов; продаж не было вовсе"
652548083,0129,"Картридж BCI-24 для принтеров Canon и SmartBase MP360, SmartBase-MP370, BJC-2000, BJC 2100, BJ i250, BJ i320 цветной",True,10.0,1,от 0 до 1000,300,5,1.67,8.7,43.57,69,0.0,0.0,,0.0,19,5,43.57,0.0,0.0,1764,353,0,0,39.2500000000000000,34,761,0,6368,7,0,0,0,0,0,0,0,0,,,,0,,,,,,0.0673,,,,ad_eater,E1,"5 кликов, 0 рекламных заказов; продаж не было вовсе"
1798004896,5552,"Картридж TNP-76 для принтеров Konica bizhub 4020i, 4000i",True,12.0,1,от 2000 до 5000,193,5,2.59,8.7,43.41,69,0.0,0.0,,0.0,19,3,28.42,0.0,0.0,18367,217,0,0,30.7500000000000000,18,307,0,28251,7,0,0,0,0,0,0,1,1,100.0,,,0,5014.0,,27.21,16.6,1364.27,0.0389,43.3,22.6,10.6,ad_eater,E1,"5 кликов, 0 рекламных заказов; продаж не было вовсе"
