snapshot_date,campaign_id,campaign_title,sku,offer_id,name,bid,ad_spend_window,ad_clicks,rev90
2026-08-18,13424726,Все,1873184542,3430ZBSAEB5X,"Картриджи DS TN-213 для принтеров Brother DCP-L3550CDW, HL-L3230CDW, MFC-L3770CDW",9.0,28.32,2.0,0.0
2026-08-18,13424726,Все,1873184987,3265UEBBHZGN,"Картридж DS PC-110H для принтеров M6000, M6005, P1000, P1050, P2000, P2010, P5000, P5005 черный",8.0,8.56,2.0,0.0
2026-08-18,13424726,Все,1873185278,0722NQDM51V6,Картриджи DS CLP-510 для принтеров Samsung CLP-510,8.0,11.41,1.0,0.0
2026-08-18,13424726,Все,1873185443,3176SO772UIX,Картриджи DS C-EXV54 для принтеров Canon ImageRunner C3025,8.0,10.64,1.0,0.0
2026-08-18,19250899,от 0 до 3000,1873185581,2384FZBTMA0T,"Картридж DS TN-414 для принтеров Konica Minolta Bizhub 363, Bizhub 423 черный",12.0,71.43,8.0,0.0
2026-08-18,13424726,Все,1873185581,2384FZBTMA0T,"Картридж DS TN-414 для принтеров Konica Minolta Bizhub 363, Bizhub 423 черный",8.0,71.43,8.0,0.0
2026-08-18,13424726,Все,1873185645,4372QVTL79YB,"Фотобарабан DS 013R00656 DU для принтеров Xerox DC-700, DCP-700, DCP 770 цветной",8.0,21.78,2.0,0.0
2026-08-18,13424988,3000-5000,1873185892,4294EWYVW4GG,"Картридж DS W2032X для принтеров HP Color LaserJet Enterprise M454dn, LJ Pro M454dw, M480f, M479dw, M479fdw желтый",12.0,15.01,2.0,0.0
2026-08-18,13424726,Все,1873185892,4294EWYVW4GG,"Картридж DS W2032X для принтеров HP Color LaserJet Enterprise M454dn, LJ Pro M454dw, M480f, M479dw, M479fdw желтый",8.0,15.01,2.0,0.0
2026-08-18,19250899,от 0 до 3000,1873186066,1233NMYRIP6S,"Картридж DS LC985BK для принтеров Brother DCP-J125, DCP J140W, MFC-J220, MFCJ265W черный",12.0,7.92,1.0,0.0
2026-08-18,13424726,Все,1873186066,1233NMYRIP6S,"Картридж DS LC985BK для принтеров Brother DCP-J125, DCP J140W, MFC-J220, MFCJ265W черный",8.0,7.92,1.0,0.0
2026-08-18,19250899,от 0 до 3000,1873186559,3622APAJGNT7,"Картридж DS 177 для принтеров HP PhotoSmart 3110, PhotoSmart 3200 черный",11.0,18.75,3.0,0.0
2026-08-18,13424726,Все,1873186559,3622APAJGNT7,"Картридж DS 177 для принтеров HP PhotoSmart 3110, PhotoSmart 3200 черный",6.0,18.75,3.0,0.0
2026-08-18,13424726,Все,1873186826,4448JPIKCLHC,"Картридж DS 27XXL для принтеров Epson WorkForce 3640DTWF, WF 7110DTW, WF 7610DWF черный",8.0,20.79,3.0,0.0
2026-08-18,13424726,Все,1873186842,5091RWHDZHI1,"Фотобарабан DS IUP16 для принтеров Konica Minolta Bizhub 3300, 3301P, 4000P, 4700P черный",8.0,13.49,2.0,0.0
2026-08-18,13424726,Все,1873186940,4662U0AV2U7F,"Картридж DS M21-750595RD для принтеров Brady BMP 21-LAB, BMP 21-PLUS",8.0,14.88,2.0,0.0
2026-08-18,13424726,Все,1873187268,1869BX9DOH3Q,"Картридж DS GC-41 C для принтеров Ricoh Aficio SG2100N, SG3100SNw, SG3110 DNw, SG7100 голубой",8.0,2.98,1.0,0.0
2026-08-18,13424726,Все,1873187283,5191P3ZJI38V,"Картридж DS T-2802E для принтеров Toshiba e-Studio 2802AF, e-Studio 2802AM черный",8.0,6.58,1.0,0.0
2026-08-18,13424726,Все,1873187290,5475QQWLQL5U,"Картридж DS BCI-5EY для принтеров Canon BJ-F300, BJ F600, BJC-3000, BJC3010, BJ 535PD, BJ F360 желтый",8.0,9.1,1.0,0.0
2026-08-18,13424726,Все,1873187319,2126SOVSB0FJ,"Картридж DS T-4530E для принтеров Toshiba e-Studio 255, e Studio 305, eStudio 355, e-Studio 455 черный",8.0,5.95,1.0,0.0
2026-08-18,13424726,Все,1873187713,3707F86L6I4N,"Фотобарабан DS 113R00780 DU для принтеров Xerox VersaLink C7020, VersaLinkC7025 черный",8.0,22.62,4.0,0.0
2026-08-18,13424726,Все,1873188146,1073BS5WCYV5,"Картридж DS 006R01160 для принтеров Xerox WorkCentre 5325, WC 5330, WC-5335 черный",8.0,6.99,1.0,0.0
2026-08-18,13424726,Все,1873189014,1263T7D2TCYP,"Картридж DS T0792 для принтеров Epson Stylus Photo 1400, Stylus Photo 1500W голубой",8.0,11.12,1.0,0.0
2026-08-18,13424726,Все,1873189192,2184I6E4OL1U,"Картридж DS 953XLC для принтеров HP OfficeJet Pro 7720, OfficeJet Pro 7730 голубой",8.0,29.21,3.0,0.0
2026-08-18,19250899,от 0 до 3000,1873189213,2410AME03CA0,"Картридж DS TK-6115 для принтеров Kyocera Ecosys M4125idn, M4132idn черный",12.0,15.96,1.0,0.0
2026-08-18,13424726,Все,1873189213,2410AME03CA0,"Картридж DS TK-6115 для принтеров Kyocera Ecosys M4125idn, M4132idn черный",8.0,15.96,1.0,0.0
2026-08-18,13424726,Все,1873189514,0999UMEFGSU1,"Картридж DS 44469753 для принтеров OKI C531, Data C510, DataC511, MC561, MC562 пурпурный",8.0,1.0,1.0,0.0
2026-08-18,13424726,Все,1873189607,3584HM8XX4D0,"Картриджи DS PFI-107 для принтеров Canon iPF-670, iPF680",8.0,15.04,1.0,0.0
2026-08-18,13424726,Все,1873189660,1508C87SEN6S,"Картридж DS PGI-9M для принтеров Canon Pixma Pro9000 Mark II, Pixma PRO9500 пурпурный",8.0,7.8,1.0,0.0
2026-08-18,19250899,от 0 до 3000,1873189731,5301IB2C9MNB,Лента DS S0721660 для принтеров Dymo Letra Tag 100H черный,10.0,50.55,6.0,0.0
2026-08-18,13424726,Все,1873189731,5301IB2C9MNB,Лента DS S0721660 для принтеров Dymo Letra Tag 100H черный,8.0,50.55,6.0,0.0
2026-08-18,13424726,Все,1873189975,2314RJRR74X9,"Картриджи DS 650 для принтеров HP DeskJet 1515, DeskJet 2545, DJ 2516, DJ 3545, DJ 4515, DJ 4615, LJ 1015",8.0,11.58,1.0,0.0
2026-08-18,13424726,Все,1873190152,5146RF1QI2UB,"Фотобарабан DS 44844470 для принтеров OKI Data MC853, MC873 пурпурный",8.0,21.76,2.0,0.0
2026-08-18,19250899,от 0 до 3000,1873190215,3759TC7T1P2C,"Чернила DS GI-490 для принтеров Canon Pixma G1400, PixmaG1410",13.0,13.91,1.0,0.0
2026-08-18,13424726,Все,1873190215,3759TC7T1P2C,"Чернила DS GI-490 для принтеров Canon Pixma G1400, PixmaG1410",7.0,13.91,1.0,0.0
2026-08-18,13424726,Все,1873190352,0995S7ZQLLC0,"Картридж DS 44469714 для принтеров OKI C310dn, C330dn, C331, C531, Data C510, Data C511, MC352dn, MC361dn MC561dn MC562dn желтый",8.0,9.97,1.0,0.0
2026-08-18,13424988,3000-5000,1873190491,2176HASZIYZY,"Картриджи DS TK-5230 для принтеров Kyocera Ecosys M5521cdn, P5021cdn",15.0,15.94,2.0,0.0
2026-08-18,13424726,Все,1873190491,2176HASZIYZY,"Картриджи DS TK-5230 для принтеров Kyocera Ecosys M5521cdn, P5021cdn",9.0,15.94,2.0,0.0
2026-08-18,19250899,от 0 до 3000,1873190636,0921E68F46HQ,Картриджи DS T1291-T1294,12.0,22.34,3.0,0.0
2026-08-18,13424726,Все,1873190636,0921E68F46HQ,Картриджи DS T1291-T1294,8.0,22.34,3.0,0.0
2026-08-18,13424726,Все,1873190995,4656PID830U4,"Картридж DS M21-375595YL для принтеров Brady BMP 21-LAB, BMP 21-PLUS",9.0,115.59,13.0,0.0
2026-08-18,13424726,Все,1873191093,0794ZZE0AWFR,"Картридж DS CLT-M406S для принтеров Samsung CLP-360, CLP 362, CLX-3300, CLX3302, SL-C410, SL C460 пурпурный",8.0,7.33,1.0,0.0
2026-08-18,13424726,Все,1873191141,1702OUIOO7NL,"Картридж DS TK-8505C для принтеров Kyocera TASKalfa 4550ci, TASKalfa4551ci голубой",8.0,7.57,1.0,0.0
2026-08-18,13424726,Все,1873192297,2223LAN53O1X,"Картридж DS MLT-D704S для принтеров Samsung MultiXpress K3250NR, K3300NR черный",8.0,4.74,1.0,0.0
2026-08-18,13424726,Все,1873192366,0756KKS1EEEM,"Картриджи DS CE410A-CE413A для принтеров HP Color LaserJet Pro 300 M351a, M375nw, HP M451dn, HP-M451dw, HPM451nw, HP MFP M475dn",8.0,6.2,1.0,0.0
2026-08-18,19250899,от 0 до 3000,1873197264,1144LCX3OOXQ,"Картридж DS 106R02778 для принтеров Xerox Phaser 3052, Phaser 3260, WC 3215, WC 3225 черный",12.0,7.42,1.0,0.0
2026-08-18,13424726,Все,1873197264,1144LCX3OOXQ,"Картридж DS 106R02778 для принтеров Xerox Phaser 3052, Phaser 3260, WC 3215, WC 3225 черный",8.0,7.42,1.0,0.0
2026-08-18,13424726,Все,1873225017,4819VBDC7N4D,"Фотобарабан DS 013R00686 для принтеров Xerox AltaLink B8155, B8170 черный",8.0,1.0,1.0,0.0
2026-08-18,19250899,от 0 до 3000,1873225216,5389BFMONPPA,"Картридж DS ML-1610 для принтеров Samsung ML 1615, ML1620, ML-1625, ML2010, ML 2015, ML-2020, ML 2510, ML2570 SCX-4321 SCX4521 черный",12.0,11.48,1.0,0.0
2026-08-18,13424726,Все,1873225216,5389BFMONPPA,"Картридж DS ML-1610 для принтеров Samsung ML 1615, ML1620, ML-1625, ML2010, ML 2015, ML-2020, ML 2510, ML2570 SCX-4321 SCX4521 черный",9.0,11.48,1.0,0.0
2026-08-18,13424726,Все,1873225840,1258NWZ71TFQ,Картридж DS T0595 для принтеров Epson Stylus Photo R2400 светло-голубой,8.0,7.94,1.0,0.0
2026-08-18,13424726,Все,1873226067,5471ZBAOV953,"Картридж DS BCI-5EC для принтеров Canon BJ-F300, BJ F600, BJC-3000, BJC3010, BJ 535PD, BJ F360 голубой",8.0,11.51,1.0,0.0
2026-08-18,13424726,Все,1873226178,2769GNWJ6I3D,"Картриджи DS TK-8345 для принтеров Kyocera TASKalfa 2552ci, TASKalfa 2553",8.0,3.11,1.0,0.0
2026-08-18,13424726,Все,1873228242,5001AL597DO0,"Картриджи DS T7891-T7894 для принтеров Epson WorkForce Pro WF-5110, WF 5190, WF5620, WF-5690",8.0,14.94,1.0,0.0
2026-08-18,13424726,Все,1873228645,2631FYL4ARKR,"Картридж DS CLT-Y809S для принтеров Samsung CLX-9201, CLX 9251 желтый",8.0,1.0,1.0,0.0
2026-08-18,13424726,Все,1875262256,4425WHPCGM3Z,"Картридж DS LC3617M для принтеров Brother MFC-J2330DW, MFC J2730DW пурпурный",9.0,5.24,1.0,0.0
2026-08-18,19250899,от 0 до 3000,1882822163,2733S77HJQ37,"Лента DS TZe-141 для принтеров Brother PT-1300, PT 1400, PT1500, PT-1600, PT1650, PT 1700 черный",12.0,16.08,2.0,0.0
2026-08-18,13424726,Все,1882822163,2733S77HJQ37,"Лента DS TZe-141 для принтеров Brother PT-1300, PT 1400, PT1500, PT-1600, PT1650, PT 1700 черный",7.0,16.08,2.0,0.0
2026-08-18,13424726,Все,1882823270,4475VKYIL7LK,"Картридж DS 730PBK для принтеров HP DesignJet T1700, DJ T1700dr фото-черный",8.0,7.04,1.0,0.0
2026-08-18,13425039,5000-10000,1882829957,4697IEZWS7B6,"Картриджи DS №912 для принтеров HP OfficeJet 8010, OfficeJet8012",12.0,14.16,2.0,0.0
2026-08-18,13424726,Все,1882830517,1082O2WPJ22C,"Картриджи DS 006R01517-006R01520 для принтеров Xerox WorkCentre 7525, WC 7530, WC-7535, WC 7545",8.0,12.65,2.0,0.0
2026-08-18,19250899,от 0 до 3000,1882837230,1169SPLW5SBU,"Фотобарабан DS 101R00474 DU для принтеров Xerox Phaser 3052, Phaser 3260, WC 3215, WC 3225 черный",10.0,7.8,2.0,0.0
2026-08-18,13424726,Все,1882837230,1169SPLW5SBU,"Фотобарабан DS 101R00474 DU для принтеров Xerox Phaser 3052, Phaser 3260, WC 3215, WC 3225 черный",7.0,7.8,2.0,0.0
2026-08-18,13424726,Все,1882851411,4131QGH6OKVH,Картридж DS W2000A для принтеров HP Color LJ M751 черный,8.0,6.51,1.0,0.0
2026-08-18,19250899,от 0 до 3000,1882854617,1731YCBYKWRQ,"Картридж DS 70C8HK0 для принтеров Lexmark CS310, CS410, CS510 черный",12.0,11.82,1.0,0.0
2026-08-18,13424726,Все,1882854617,1731YCBYKWRQ,"Картридж DS 70C8HK0 для принтеров Lexmark CS310, CS410, CS510 черный",8.0,11.82,1.0,0.0
2026-08-18,13424726,Все,1882881607,0526F6DOA0TG,"Фотобарабан DS KX-FA78A DU для принтеров Panasonic KX-FL501, KX FL502, KXFL503RU черный",8.0,7.1,1.0,0.0
2026-08-18,13424726,Все,1883113551,5386JB32ZQE5,"Картридж DS 055H M для принтеров Canon i-SENSYS MF 741, MF 743 пурпурный",8.0,8.42,2.0,0.0
2026-08-18,19250899,от 0 до 3000,1883113573,3755JTXAHO02,"Чернила DS GI-490PGBK для принтеров Canon Pixma G1400, PixmaG1410 черный",10.0,180.1,22.0,0.0
2026-08-18,13424726,Все,1883113573,3755JTXAHO02,"Чернила DS GI-490PGBK для принтеров Canon Pixma G1400, PixmaG1410 черный",8.0,180.1,22.0,0.0
2026-08-18,13424726,Все,1883114841,3642EL3SV1WT,"Фотобарабан DS DK-5230 DU для принтеров Kyocera Ecosys M5521cdn, M5526cdn, P5021cdn, P5026cdn черный",8.0,1.04,1.0,0.0
2026-08-18,19250899,от 0 до 3000,1883116041,0980GBVCF0M0,"Картридж DS 44992404 для принтеров OKI B401, MB441, MB451w черный",12.0,14.64,1.0,0.0
2026-08-18,13424726,Все,1883116041,0980GBVCF0M0,"Картридж DS 44992404 для принтеров OKI B401, MB441, MB451w черный",8.0,14.64,1.0,0.0
2026-08-18,13424726,Все,1883119859,1705W1CX9ZW8,"Картридж DS TK-8505Y для принтеров Kyocera TASKalfa 4550ci, TASKalfa4551ci желтый",8.0,15.22,2.0,0.0
2026-08-18,13424726,Все,1883122995,1254G3A5GXPN,Картридж DS T0591 для принтеров Epson Stylus Photo R2400 черный,8.0,11.04,1.0,0.0
2026-08-18,19250899,от 0 до 3000,1883124098,0963DB9UXTSH,"Картридж DS 72 PBK для принтеров HP DesignJet T120, DJ T1708, DJ T520 черный",12.0,7.3,1.0,0.0
2026-08-18,13424726,Все,1883124098,0963DB9UXTSH,"Картридж DS 72 PBK для принтеров HP DesignJet T120, DJ T1708, DJ T520 черный",8.0,7.3,1.0,0.0
2026-08-18,19250899,от 0 до 3000,1883125148,2206EULRMN8H,"Картридж DS S015327BA для принтеров Epson FX-2190, LQ-2090 черный",12.0,25.46,3.0,0.0
2026-08-18,13424726,Все,1883125148,2206EULRMN8H,"Картридж DS S015327BA для принтеров Epson FX-2190, LQ-2090 черный",8.0,25.46,3.0,0.0
2026-08-18,19250899,от 0 до 3000,1883126798,4231WVVZFQSC,"Картридж DS W1335X для принтеров HP LaserJet M438n, LJ M440, LJ-M442dn, LJM443nda черный",12.0,6.27,1.0,0.0
2026-08-18,13424726,Все,1883126798,4231WVVZFQSC,"Картридж DS W1335X для принтеров HP LaserJet M438n, LJ M440, LJ-M442dn, LJM443nda черный",8.0,6.27,1.0,0.0
2026-08-18,13424726,Все,1883128057,2020G601V2RA,"Картридж DS TN-216Y для принтеров Konica Minolta Bizhub 280, Bizhub C220 желтый",8.0,7.26,1.0,0.0
2026-08-18,13424726,Все,1883129690,1752YPWWRQL0,Фотобарабан DS W850H22G для принтеров Lexmark W850 черный,8.0,5.6,1.0,0.0
2026-08-18,19250899,от 0 до 3000,1883131173,2970AUV4NM20,"Картридж DS 047 для принтеров Canon i-SENSYS LBP-110, LBP113, MF110, MF112, MF 113 черный",12.0,10.98,1.0,0.0
2026-08-18,13424726,Все,1883131173,2970AUV4NM20,"Картридж DS 047 для принтеров Canon i-SENSYS LBP-110, LBP113, MF110, MF112, MF 113 черный",8.0,10.98,1.0,0.0
2026-08-18,13424726,Все,1883131212,3824UHU3M2L2,"Картридж DS SJIC22PM для принтеров Epson ColorWorks C3500, TM-C3500 пурпурный",8.0,11.33,1.0,0.0
2026-08-18,13424726,Все,1883131363,4308NYAKJESF,"Картридж DS TN-328C для принтеров Konica Minolta Bizhub C250i, C300i, C360i голубой",8.0,6.48,1.0,0.0
2026-08-18,13425066,10000-500000,1883131604,3485VMGKBWDI,"Картриджи DS PG-440XL-CL-441XL для принтеров Canon Pixma GM4040, Pixma MG2140",12.0,10.41,1.0,0.0
2026-08-18,13424726,Все,1883131604,3485VMGKBWDI,"Картриджи DS PG-440XL-CL-441XL для принтеров Canon Pixma GM4040, Pixma MG2140",8.0,10.41,1.0,0.0
2026-08-18,13425066,10000-500000,1883131764,4319BYZM3P2H,"Картридж DS T6931 для принтеров Epson SureColor SC-SC-T7200, SC T3000, SCT3200, SC-T5000, SCT5200, SC T7000 фото-черный",12.0,18.56,1.0,0.0
2026-08-18,13424726,Все,1883131764,4319BYZM3P2H,"Картридж DS T6931 для принтеров Epson SureColor SC-SC-T7200, SC T3000, SCT3200, SC-T5000, SCT5200, SC T7000 фото-черный",8.0,18.56,1.0,0.0
2026-08-18,13424726,Все,1883132731,4323QXH9AF32,"Картридж DS T6935 для принтеров Epson SureColor SC-SC-T7200, SC T3000, SCT3200, SC-T5000, SCT5200, SC T7000 черный матовый",8.0,22.17,2.0,0.0
2026-08-18,13424726,Все,1883133086,5385JXKQY1EU,"Картридж DS 055H C для принтеров Canon i-SENSYS MF 741, MF 743 голубой",8.0,6.68,1.0,0.0
2026-08-18,13424726,Все,1883133225,1239HWYAMPO3,"Картридж DS PFI-102C для принтеров Canon iPF 650, iPF500 голубой",8.0,8.09,1.0,0.0
2026-08-18,13424726,Все,1883133369,0731V7OBS8SO,"Картридж DS KX-FAT400A для принтеров Panasonic KX-MB1500, KX-MB1520RU черный",8.0,6.67,1.0,0.0
2026-08-18,13424726,Все,1883134081,4181DN0IN78P,"Картридж DS W9005MC для принтеров HP LaserJet E72525, LJ-E72530, LJE72535, LJ E72540 черный",9.0,6.09,1.0,0.0
2026-08-18,19250899,от 0 до 3000,1883134729,0836D7SF7FEY,"Картридж DS T029 для принтеров Epson Stylus C60, Stylus C61 цветной",10.0,18.55,2.0,0.0
2026-08-18,13424726,Все,1883134729,0836D7SF7FEY,"Картридж DS T029 для принтеров Epson Stylus C60, Stylus C61 цветной",6.0,18.55,2.0,0.0
2026-08-18,13424726,Все,1883134750,0994DUHQ6I1Q,"Картридж DS 44469715 для принтеров OKI C310dn, C330dn, C331, C531, Data C510, Data C511, MC352dn, MC361dn MC561dn MC562dn пурпурный",9.0,13.16,1.0,0.0
2026-08-18,19250899,от 0 до 3000,1883135599,4597YWM09O53,"Лента DS TZE-S221 для принтеров Brother PT-1000, PT1010, PT 1090, PT-1100, PT 1120, PT113 черный",12.0,6.69,1.0,0.0
2026-08-18,13424726,Все,1883135599,4597YWM09O53,"Лента DS TZE-S221 для принтеров Brother PT-1000, PT1010, PT 1090, PT-1100, PT 1120, PT113 черный",8.0,6.69,1.0,0.0
2026-08-18,13424726,Все,1883135828,2748WXSC1N3A,"Лента DS TZe-641 для принтеров Brother PT-1300, PT 1400, PT1500, PT-1600, PT1650, PT 1700 желтый",8.0,20.68,3.0,0.0
2026-08-18,13425066,10000-500000,1883135858,2128ER9G0LBF,"Сервисный комплект DS MK-410 для принтеров Kyocera KM-1620, KM 1635, KM1650, KM-2020, KM2035, KM 2050 черный",12.0,11.37,1.0,0.0
2026-08-18,13424726,Все,1883135858,2128ER9G0LBF,"Сервисный комплект DS MK-410 для принтеров Kyocera KM-1620, KM 1635, KM1650, KM-2020, KM2035, KM 2050 черный",8.0,11.37,1.0,0.0
2026-08-18,19250899,от 0 до 3000,1883135884,0824C3A2SQVB,"Картридж DS T028 для принтеров Epson C60, C61, CX3100 черный",10.0,5.19,1.0,0.0
2026-08-18,13424726,Все,1883135884,0824C3A2SQVB,"Картридж DS T028 для принтеров Epson C60, C61, CX3100 черный",6.0,5.19,1.0,0.0
2026-08-18,13424726,Все,1883136189,0736MZRXSVBH,"Картридж DS MLT-D209L для принтеров Samsung ML-2853, ML 2855, SCX-4824, SCX4826 черный",8.0,6.39,1.0,0.0
2026-08-18,19250899,от 0 до 3000,1883136396,1261JP6AYX3Z,Картридж DS T0598 для принтеров Epson Stylus Photo R2400 черный матовый,12.0,19.58,2.0,0.0
2026-08-18,13424726,Все,1883136396,1261JP6AYX3Z,Картридж DS T0598 для принтеров Epson Stylus Photo R2400 черный матовый,8.0,19.58,2.0,0.0
2026-08-18,13424726,Все,1883137146,4145Y9X28YPS,"Картридж DS №963XL для принтеров HP OfficeJet Pro 9010, OfficeJet Pro 9013 желтый",8.0,39.28,5.0,0.0
2026-08-18,19250899,от 0 до 3000,1883138159,4423U2IB0C3T,"Картридж DS LC3617BK для принтеров Brother MFC-J2330DW, MFC J2730DW черный",12.0,7.82,1.0,0.0
2026-08-18,13424726,Все,1883138159,4423U2IB0C3T,"Картридж DS LC3617BK для принтеров Brother MFC-J2330DW, MFC J2730DW черный",8.0,7.82,1.0,0.0
2026-08-18,19250899,от 0 до 3000,1883138547,3539O5J849H0,"Картридж DS TN-2375X для принтеров Brother DCP-L2500, DCP L2520, HL-L2300, HLL2340, HL L2360, HL-L2365, HL L2380, MFC-L2700 MFCL2720DWR черный",12.0,4.92,1.0,0.0
2026-08-18,13424726,Все,1883138547,3539O5J849H0,"Картридж DS TN-2375X для принтеров Brother DCP-L2500, DCP L2520, HL-L2300, HLL2340, HL L2360, HL-L2365, HL L2380, MFC-L2700 MFCL2720DWR черный",8.0,4.92,1.0,0.0
2026-08-18,13424726,Все,1883138632,4782JQPWU4A0,Картридж DS T46S8 для принтеров Epson SureColor P700 черный матовый,8.0,10.15,1.0,0.0
2026-08-18,13424726,Все,1883139139,0938QX91WEEE,Картридж DS T5596 для принтеров Epson Stylus Photo RX700 светло-пурпурный,8.0,9.44,1.0,0.0
2026-08-18,13424726,Все,1883139469,0820LL8MAXTQ,"Картридж DS CLI-451M для принтеров Canon Pixma iP7240, Pixma iP8740 пурпурный",8.0,7.98,1.0,0.0
2026-08-18,13424726,Все,1883139478,0590U4CSNY7W,"Картридж DS LC-900Y для принтеров Brother DCP-110C, DCP 115C, FAX-1835C, FAX1840C, MFC-210C, MFC 215C желтый",8.0,7.88,1.0,0.0
2026-08-18,13424988,3000-5000,1883139857,4834Z3UY1130,"Картридж DS 3ED67A для принтеров HP DesignJet Studio, DJ Studio Steel, DJ T210, DJ T230 голубой",12.0,12.57,1.0,0.0
2026-08-18,13424726,Все,1883139857,4834Z3UY1130,"Картридж DS 3ED67A для принтеров HP DesignJet Studio, DJ Studio Steel, DJ T210, DJ T230 голубой",8.0,12.57,1.0,0.0
2026-08-18,13424726,Все,1883139914,1490JZ080V9H,"Картридж DS PGI-2400XLY для принтеров Canon MAXIFY iB4040, iB4140, MB5040, MB5140 желтый",8.0,9.8,1.0,0.0
2026-08-18,13425039,5000-10000,1883140141,5374QK0DW3CT,"Картридж DS 069H для принтеров Canon i-SENSYS LBP673Cdw, MF752Cdw, MF754Cdw черный",12.0,7.63,1.0,0.0
2026-08-18,13424726,Все,1883140141,5374QK0DW3CT,"Картридж DS 069H для принтеров Canon i-SENSYS LBP673Cdw, MF752Cdw, MF754Cdw черный",8.0,7.63,1.0,0.0
2026-08-18,13424726,Все,1883140206,3758AE57XNYX,"Чернила DS GI-490Y для принтеров Canon Pixma G1400, PixmaG1410 желтый",8.0,7.19,1.0,0.0
2026-08-18,13424726,Все,1883140299,2395R7QVFK0Y,"Картридж DS PG-440XL для принтеров Canon Pixma MG2140, PixmaMG2240 черный",8.0,7.18,1.0,0.0
2026-08-18,13424726,Все,1883141284,2746X0DIW94W,"Лента DS TZe-621 для принтеров Brother PT-1000, PT 1005, PT1010, PT-1080, PT1090, PT 1100 желтый",8.0,14.43,2.0,0.0
2026-08-18,13424726,Все,1883141716,5580GNNVT67M,"Картридж DS W1350A для принтеров HP LaserJet M209, LJ-M209dw, LJM209dwe черный",8.0,6.28,1.0,0.0
2026-08-18,13424726,Все,1883142142,2807V7GFLV7Z,"Фотобарабан DS MLT-R709 DU для принтеров Samsung SCX-8123ND, SCX-8128ND черный",8.0,5.2,1.0,0.0
2026-08-18,13424726,Все,1883142438,4769NPLYUWC2,"Картридж DS M21-750427 для принтеров Brady BMP 21-LAB, BMP 21-PLUS",8.0,7.15,1.0,0.0
2026-08-18,13424726,Все,1883142445,3093D2HP4Z3R,"Картридж DS CF470X для принтеров HP Color LJ Flow M681dh, LJ Flow M681f черный",8.0,7.19,1.0,0.0
2026-08-18,13424726,Все,1883142544,0744B2QBS68E,"Картридж DS CE255X для принтеров HP LaserJet P3010, LJ Pro M521dn, LJ Pro M521dw, LJP3015 черный",8.0,7.28,1.0,0.0
2026-08-18,13424726,Все,1883142674,3359ESJ705F9,"Картридж DS №991XL для принтеров HP PageWide 755dn, PW 779dn, PW Color 774dn, PW Pro 750dw, PW Pro 772dn черный",8.0,20.6,2.0,0.0
2026-08-18,19250899,от 0 до 3000,1883142965,0612FA3BELBR,Картридж DS 108R00796 для принтеров Xerox Phaser 3635 черный,12.0,10.55,1.0,0.0
2026-08-18,13424726,Все,1883142965,0612FA3BELBR,Картридж DS 108R00796 для принтеров Xerox Phaser 3635 черный,8.0,10.55,1.0,0.0
2026-08-18,13424726,Все,1883143430,1324TGBP7BR6,Картридж DS SP110E для принтеров Ricoh Aficio SP111 черный,8.0,6.62,1.0,0.0
2026-08-18,13424726,Все,1883143571,3680T0SKPBUV,"Картридж DS PFI-710MBk для принтеров Canon iPF TX2000, iPF TX3000 черный матовый",8.0,15.1,1.0,0.0
2026-08-18,19250899,от 0 до 3000,1883143992,1279CI5GF67N,"Картридж DS CF410A для принтеров HP LJ Color Pro M377dw, M452dn, M452nw, M477fdn, M477fdw черный",12.0,14.14,1.0,0.0
2026-08-18,13424726,Все,1883143992,1279CI5GF67N,"Картридж DS CF410A для принтеров HP LJ Color Pro M377dw, M452dn, M452nw, M477fdn, M477fdw черный",8.0,14.14,1.0,0.0
2026-08-18,13424726,Все,1883144037,2682HEWI31KC,Картридж DS T1591 для принтеров Epson Stylus Photo R2000 черный,8.0,19.75,3.0,0.0
2026-08-18,13424726,Все,1883144170,3225CW3I3TRR,"Картридж DS W2031X для принтеров HP Color LaserJet M454dn, LJ Pro M454dw, M480f, M479dw, M479fdw голубой",8.0,8.92,1.0,0.0
2026-08-18,13424726,Все,1883144340,0873XEDMPORQ,"Картридж DS TK-590M для принтеров Kyocera EcoSys M6026cdn, M6526cdn, FS-C2026, FS-C2126, FSC2526, FS C2626 пурпурный",8.0,1.0,1.0,0.0
2026-08-18,13424726,Все,1883144764,0853M3XSTW6C,"Картридж DS TN-3380 для принтеров Brother DCP-8110DN, DCP 8250DN, HL-5440D, HL5450DN, HL-5470DW, HL6180DW, MFC-8520DN, MFC 8710DW черный",8.0,9.58,1.0,0.0
2026-08-18,13424726,Все,1883144917,4860PXTS7O85,"Картридж DS 006R01583 для принтеров Xerox WorkCentre pro 4110, WCP 4112 черный",8.0,14.23,2.0,0.0
2026-08-18,13424726,Все,1883145287,0773QYROXPC5,Картридж DS Q6473A для принтеров HP Color LaserJet 3600 пурпурный,8.0,7.08,1.0,0.0
2026-08-18,13424726,Все,1883145884,2153KW865K7O,"Картридж DS CF541A для принтеров HP LaserJet Pro Color M254dw, LJ Pro Color M280nw голубой",8.0,7.32,1.0,0.0
2026-08-18,19250899,от 0 до 3000,1883146158,4413LES9ABTM,"Чернила DS GI-43BK для принтеров Canon Pixma G540, Pixma G640 черный",12.0,7.53,1.0,0.0
