nm_id;артикул;наша_цена_покупателя;цена_продающегося_родственника;отклонение_%;чистая_₽;маржа_%
859848234;00199;1880.0;1834.0;3;523.56;23.44
1002610368;11707;1343.0;1309.0;3;329.01;24.5
1002610532;117010;1343.0;1309.0;3;329.01;24.5
964820969;079223;1750.0;1693.0;3;314.16;16.73
199565737;38983;1635.0;1608.0;2;565.68;32.23
964297157;001851;3365.0;3310.0;2;1030.17;25.78
964485689;02072;3783.0;3718.0;2;936.33;20.84
964297277;001852;3365.0;3310.0;2;1030.17;25.78
964485752;02073;3783.0;3718.0;2;936.33;20.84
964485964;02075;3783.0;3718.0;2;936.33;20.84
967361437;02077;3783.0;3718.0;2;936.33;20.84
199574819;53704;1581.0;1553.0;2;247.64;14.6
199574821;53706;1581.0;1553.0;2;247.64;14.6
964315742;00188;3365.0;3310.0;2;1030.17;25.78
200166200;079222;1721.0;1693.0;2;295.43;15.99
200166241;07926;1721.0;1693.0;2;295.43;15.99
200166242;079225;1721.0;1693.0;2;295.43;15.99
200166258;079226;1721.0;1693.0;2;295.43;15.99
200166260;07922;1721.0;1693.0;2;295.43;15.99
964316022;00189;3365.0;3310.0;2;1030.17;25.78
200166272;079221;1721.0;1693.0;2;295.43;15.99
200166273;079215;1721.0;1693.0;2;295.43;15.99
200166310;079210;1721.0;1693.0;2;295.43;15.99
200166326;07929;1721.0;1693.0;2;295.43;15.99
200166353;079219;1721.0;1693.0;2;295.43;15.99
200166355;079214;1721.0;1693.0;2;295.43;15.99
200166380;07923;1721.0;1693.0;2;295.43;15.99
200166394;079216;1721.0;1693.0;2;295.43;15.99
200166486;079211;1721.0;1693.0;2;295.43;15.99
964783248;13232;1805.0;1776.0;2;337.15;17.4
964783257;13235;1805.0;1776.0;2;337.15;17.4
964783265;13236;1805.0;1776.0;2;337.15;17.4
216403601;53701;1581.0;1553.0;2;247.64;14.6
199569619;12792;1812.0;1768.0;2;381.27;17.71
199569649;12796;1812.0;1768.0;2;381.27;17.71
199569651;12795;1812.0;1768.0;2;381.27;17.71
199569712;12791;1812.0;1768.0;2;381.27;17.71
964702791;24003;2164.0;2128.0;2;546.24;21.25
964702802;24002;2164.0;2128.0;2;546.24;21.25
216429285;0283;3211.0;3159.0;2;1167.5;30.61
964867006;13338;3078.0;3032.0;2;846.86;23.16
964875361;35472;1824.0;1792.0;2;358.97;16.56
199333796;2049;1837.0;1806.0;2;392.22;17.97
256203033;5597;2840.0;2795.0;2;825.51;24.47
964295266;001810;3365.0;3310.0;2;1030.17;25.78
209714348;23124;2953.0;2908.0;2;1077.99;30.73
967392823;02302;1505.0;1469.0;2;499.53;30.93
199335612;5348;1919.0;1885.0;2;430.29;18.88
199569701;12793;1812.0;1768.0;2;381.27;17.71
964296550;001846;3365.0;3310.0;2;1030.17;25.78
964255970;11702;1326.0;1309.0;1;318.67;24.03
967508982;54061;1715.0;1702.0;1;465.56;22.85
967509062;54062;1715.0;1702.0;1;465.56;22.85
860497967;02391;1267.0;1249.0;1;271.96;21.46
860497979;02392;1267.0;1249.0;1;271.96;21.46
860498009;02393;1267.0;1249.0;1;271.96;21.46
1002744523;16665;1715.0;1691.0;1;467.13;22.93
1002744606;16667;1715.0;1691.0;1;467.13;22.93
181104941;0004;2859.0;2829.0;1;1255.06;36.95
181049971;001912;1848.0;1834.0;1;500.53;22.8
199565288;001911;1848.0;1834.0;1;500.53;22.8
199565338;07292;2534.0;2534.0;0;886.89;29.46
967347206;029713;899.0;899.0;0;321.97;35.81
199565488;01046;1939.0;1939.0;0;541.16;23.49
964288749;058722;799.0;799.0;0;319.68;40.01
200163703;019457;1490.0;1488.0;0;486.46;32.63
964288920;05873;799.0;799.0;0;319.68;40.01
199565741;08381;639.0;639.0;0;189.81;29.7
199565739;08389;639.0;639.0;0;189.81;29.7
199565754;08388;639.0;639.0;0;189.81;29.7
199565751;01889;789.0;789.0;0;266.06;33.72
199565759;08385;639.0;639.0;0;189.81;29.7
199565760;01881;789.0;789.0;0;266.06;33.72
964288964;05874;799.0;799.0;0;319.68;40.01
199565772;01884;789.0;789.0;0;266.06;33.72
199565794;09012;1280.0;1280.0;0;471.75;36.85
199565793;083812;639.0;639.0;0;189.81;29.7
216424934;02371;1359.0;1359.0;0;339.65;24.98
199565798;007415;2476.0;2476.0;0;1136.09;38.63
199565800;007414;2476.0;2476.0;0;1136.09;38.63
199565827;09013;1280.0;1280.0;0;471.75;36.85
964289060;05875;799.0;799.0;0;319.68;40.01
199565870;00747;2476.0;2476.0;0;1136.09;38.63
967303725;059123;819.0;819.0;0;281.31;34.35
199565893;090110;1280.0;1280.0;0;471.75;36.85
860496466;02381;1232.0;1232.0;0;340.03;27.6
860496470;02382;1232.0;1232.0;0;340.03;27.6
860496478;02383;1232.0;1232.0;0;340.03;27.6
964387450;08181;779.0;779.0;0;309.51;39.73
1003684496;60351;1918.0;1918.0;0;753.97;33.08
199574166;34487;2121.0;2121.0;0;471.15;18.7
964289269;05877;799.0;799.0;0;319.68;40.01
200164137;019847;1782.0;1782.0;0;652.31;30.82
964289332;05878;799.0;799.0;0;319.68;40.01
964379491;012817;1125.0;1125.0;0;473.99;42.13
199574378;41593;1442.0;1442.0;0;304.53;19.68
200164249;01982;1782.0;1782.0;0;652.31;30.82
1002906570;21932;1464.0;1470.0;0;473.77;30.14
964387800;081810;779.0;779.0;0;309.51;39.73
181052382;0188;789.0;789.0;0;266.06;33.72
964379696;012819;1125.0;1125.0;0;473.99;42.13
967304244;05914;819.0;819.0;0;281.31;34.35
209724471;2125;2945.0;2945.0;0;872.69;24.95
200164425;01983;1782.0;1782.0;0;652.31;30.82
964379762;01282;1125.0;1125.0;0;473.99;42.13
964281475;059511;769.0;769.0;0;255.89;33.28
199566474;23656;1401.0;1401.0;0;145.05;10.35
199574698;53514;1504.0;1504.0;0;309.29;19.16
216450271;38503;917.0;917.0;0;344.69;37.59
199566562;36691;2998.0;2998.0;0;920.05;25.83
964420920;029711;899.0;899.0;0;321.97;35.81
967304539;05917;819.0;819.0;0;281.31;34.35
964388199;08182;779.0;779.0;0;309.51;39.73
967353721;09225;979.0;979.0;0;362.63;37.04
964421008;029712;899.0;899.0;0;321.97;35.81
967304604;059515;769.0;769.0;0;255.89;33.28
967517598;012853;1125.0;1125.0;0;473.99;42.13
964380088;012823;1125.0;1125.0;0;473.99;42.13
967350730;15321;1143.0;1143.0;0;482.94;42.25
964388365;08184;779.0;779.0;0;309.51;39.73
964371987;01301;709.0;709.0;0;273.93;38.64
964421157;029714;899.0;899.0;0;321.97;35.81
964281898;059513;769.0;769.0;0;255.89;33.28
964372080;013011;709.0;709.0;0;273.93;38.64
967304870;059512;769.0;769.0;0;255.89;33.28
964380339;012826;1125.0;1125.0;0;473.99;42.13
964282046;059514;769.0;769.0;0;255.89;33.28
964421347;029715;899.0;899.0;0;321.97;35.81
964388588;08185;779.0;779.0;0;309.51;39.73
964429550;015130;809.0;809.0;0;324.76;40.14
964388602;08187;779.0;779.0;0;309.51;39.73
964953852;012854;1125.0;1125.0;0;473.99;42.13
967305030;059522;769.0;769.0;0;255.89;33.28
967321422;012810;1125.0;1125.0;0;473.99;42.13
964372311;013012;709.0;709.0;0;273.93;38.64
964429659;015132;809.0;809.0;0;324.76;40.14
964388725;08188;779.0;779.0;0;309.51;39.73
964421538;029716;899.0;899.0;0;321.97;35.81
967321571;012814;1125.0;1125.0;0;473.99;42.13
964372492;01302;709.0;709.0;0;273.93;38.64
964429856;015135;809.0;809.0;0;324.76;40.14
967305254;059525;769.0;769.0;0;255.89;33.28
964388930;01841;569.0;569.0;0;154.23;27.1
964388975;01842;569.0;569.0;0;154.23;27.1
964282480;059516;769.0;769.0;0;255.89;33.28
216352885;33831;11623.0;11623.0;0;5321.86;36.72
964954233;012857;1125.0;1125.0;0;473.99;42.13
964372641;01303;709.0;709.0;0;273.93;38.64
964282529;059517;769.0;769.0;0;255.89;33.28
967518399;012860;1125.0;1125.0;0;473.99;42.13
681322692;015111;809.0;809.0;0;324.76;40.14
200165574;08944;969.0;969.0;0;357.55;36.9
967518425;012863;1125.0;1125.0;0;473.99;42.13
964421875;02972;899.0;899.0;0;321.97;35.81
967305472;05958;769.0;769.0;0;255.89;33.28
964430107;015136;809.0;809.0;0;324.76;40.14
964372779;01305;709.0;709.0;0;273.93;38.64
200165680;08942;969.0;969.0;0;357.55;36.9
967321918;012820;1125.0;1125.0;0;473.99;42.13
964282689;059518;769.0;769.0;0;255.89;33.28
964421993;02973;899.0;899.0;0;321.97;35.81
964372843;01306;709.0;709.0;0;273.93;38.64
964389235;01844;569.0;569.0;0;154.23;27.1
200165808;08943;969.0;969.0;0;357.55;36.9
964954552;012859;1125.0;1125.0;0;473.99;42.13
200165827;32323;1832.0;1832.0;0;459.84;21.12
964372950;01308;709.0;709.0;0;273.93;38.64
967305709;05871;799.0;799.0;0;319.68;40.01
200165870;21952;1608.0;1608.0;0;277.76;16.09
964430356;015137;809.0;809.0;0;324.76;40.14
200165912;02916;1007.0;1007.0;0;366.67;36.41
964282913;059519;769.0;769.0;0;255.89;33.28
964422181;02975;899.0;899.0;0;321.97;35.81
200165935;02914;1007.0;1007.0;0;366.67;36.41
964373051;01309;709.0;709.0;0;273.93;38.64
200165972;029110;1007.0;1007.0;0;366.67;36.41
964389479;01847;569.0;569.0;0;154.23;27.1
967305836;058712;799.0;799.0;0;319.68;40.01
964389535;01848;569.0;569.0;0;154.23;27.1
199330542;0230;1469.0;1469.0;0;411.11;27.97
964430581;015139;809.0;809.0;0;324.76;40.14
215239429;3369;1493.0;1491.0;0;295.16;19.76
200166151;12321;1220.0;1220.0;0;445.3;36.5
964422411;02976;899.0;899.0;0;321.97;35.81
964422420;02978;899.0;899.0;0;321.97;35.81
200166170;12183;989.0;989.0;0;357.72;36.17
967306038;058715;799.0;799.0;0;319.68;40.01
964283213;059520;769.0;769.0;0;255.89;33.28
967347034;029710;899.0;899.0;0;321.97;35.81
199330662;0104;1939.0;1939.0;0;541.16;23.49
200166264;02805;1537.0;1537.0;0;188.33;11.41
216451964;3850;917.0;917.0;0;344.69;37.59
964430717;01514;809.0;809.0;0;324.76;40.14
967306124;058718;799.0;799.0;0;319.68;40.01
964955028;326210;1662.0;1662.0;0;322.41;18.07
967306157;058721;799.0;799.0;0;319.68;40.01
964422584;02979;899.0;899.0;0;321.97;35.81
215239654;015110;809.0;809.0;0;324.76;40.14
964447208;01463;521.0;521.0;0;172.63;33.13
964283405;059521;769.0;769.0;0;255.89;33.28
215239723;015129;809.0;809.0;0;324.76;40.14
215239727;092212;979.0;979.0;0;362.63;37.04
967347283;02974;899.0;899.0;0;321.97;35.81
439970908;10323;4050.0;4050.0;0;1004.73;20.89
215239921;09223;979.0;979.0;0;362.63;37.04
967306489;05879;799.0;799.0;0;319.68;40.01
327912743;07103;3538.0;3538.0;0;782.24;18.61
964283695;059523;769.0;769.0;0;255.89;33.28
215239984;015123;809.0;809.0;0;324.76;40.14
967421266;528710;2502.0;2502.0;0;587.39;19.77
964283748;059524;769.0;769.0;0;255.89;33.28
215240053;08564;1491.0;1495.0;0;360.36;22.52
216452476;38501;917.0;917.0;0;344.69;37.59
215240062;09222;979.0;979.0;0;362.63;37.04
967421367;52875;2502.0;2502.0;0;587.39;19.77
964283891;05953;769.0;769.0;0;255.89;33.28
967421586;52878;2502.0;2502.0;0;587.39;19.77
964382413;01283;1125.0;1125.0;0;473.99;42.13
200167187;10423;1497.0;1499.0;0;224.07;13.94
200167188;10429;1499.0;1499.0;0;158.91;10.6
215240472;08565;1491.0;1495.0;0;360.36;22.52
200167219;10424;1497.0;1499.0;0;224.07;13.94
200167220;104213;1497.0;1499.0;0;224.07;13.94
200167221;104210;1497.0;1499.0;0;224.07;13.94
200167222;10426;1497.0;1499.0;0;224.07;13.94
215240511;09227;979.0;979.0;0;362.63;37.04
215240509;09226;979.0;979.0;0;362.63;37.04
215240526;09228;979.0;979.0;0;362.63;37.04
181096296;0291;1007.0;1007.0;0;366.67;36.41
200167389;21672;1335.0;1335.0;0;127.73;9.57
964284475;05959;769.0;769.0;0;255.89;33.28
199569474;32642;1442.0;1442.0;0;171.12;11.06
215240774;26382;3060.0;3060.0;0;777.88;21.4
199569493;32645;1442.0;1442.0;0;171.12;11.06
964382815;012833;1125.0;1125.0;0;473.99;42.13
199569503;32648;1442.0;1442.0;0;171.12;11.06
199569507;07101;3538.0;3538.0;0;782.24;18.61
200167518;32624;1662.0;1662.0;0;322.41;18.07
199569533;07102;3538.0;3538.0;0;782.24;18.61
200167560;35543;1215.0;1215.0;0;509.05;41.88
200167561;35542;1215.0;1215.0;0;509.05;41.88
967323786;012848;1125.0;1125.0;0;473.99;42.13
199569550;05021;3966.0;3966.0;0;1705.38;36.2
199569554;05025;3966.0;3966.0;0;1705.38;36.2
199569560;05022;3966.0;3966.0;0;1705.38;36.2
199569565;05024;3966.0;3966.0;0;1705.38;36.2
967348401;01511;809.0;809.0;0;324.76;40.14
199569622;10354;2725.0;2725.0;0;715.81;22.11
199569640;10355;2725.0;2725.0;0;715.81;22.11
199569700;10351;2725.0;2725.0;0;715.81;22.11
967323941;012850;1125.0;1125.0;0;473.99;42.13
964284729;09019;1280.0;1280.0;0;471.75;36.85
964383041;012836;1125.0;1125.0;0;473.99;42.13
964276565;059111;819.0;819.0;0;281.31;34.35
199569777;14345;3129.0;3129.0;0;713.71;19.2
967348607;015126;809.0;809.0;0;324.76;40.14
199565753;01885;789.0;789.0;0;266.06;33.72
967324170;01288;1125.0;1125.0;0;473.99;42.13
967348765;015133;809.0;809.0;0;324.76;40.14
964383304;012839;1125.0;1125.0;0;473.99;42.13
967348858;015141;809.0;809.0;0;324.76;40.14
964285082;058710;799.0;799.0;0;319.68;40.01
967348921;01518;809.0;809.0;0;324.76;40.14
964285174;058711;799.0;799.0;0;319.68;40.01
964252439;007413;2476.0;2476.0;0;1136.09;38.63
199570291;02076;3718.0;3718.0;0;889.2;20.13
964383630;012840;1125.0;1125.0;0;473.99;42.13
257807249;0151;809.0;809.0;0;324.76;40.14
964285409;058713;799.0;799.0;0;319.68;40.01
967324665;081811;779.0;779.0;0;309.51;39.73
1002443797;01092;5987.0;5987.0;0;2782.97;36.81
1002443819;01093;5987.0;5987.0;0;2782.97;36.81
327898200;01047;1939.0;1939.0;0;541.16;23.49
964285536;058714;799.0;799.0;0;319.68;40.01
967300196;059110;819.0;819.0;0;281.31;34.35
964277362;059114;819.0;819.0;0;281.31;34.35
1002443895;01094;5987.0;5987.0;0;2782.97;36.81
263820513;0595;769.0;769.0;0;255.89;33.28
847860973;01391;926.0;926.0;0;374.93;40.49
215241963;015113;809.0;809.0;0;324.76;40.14
967300349;059115;819.0;819.0;0;281.31;34.35
215241982;015118;809.0;809.0;0;324.76;40.14
215242037;015128;809.0;809.0;0;324.76;40.14
964285824;058716;799.0;799.0;0;319.68;40.01
215242252;015143;809.0;809.0;0;324.76;40.14
199333140;1035;2725.0;2725.0;0;715.81;22.11
1003656723;57151;10597.0;10597.0;0;4346.44;32.89
964277860;059116;819.0;819.0;0;281.31;34.35
964277863;059117;819.0;819.0;0;281.31;34.35
199333511;1434;3129.0;3129.0;0;713.71;19.2
964384414;012845;1125.0;1125.0;0;473.99;42.13
209753849;03185;1171.0;1171.0;0;496.97;42.44
967325460;08186;779.0;779.0;0;309.51;39.73
964278051;059119;819.0;819.0;0;281.31;34.35
964384549;012846;1125.0;1125.0;0;473.99;42.13
216422208;000214;1405.0;1405.0;0;91.5;6.07
967350087;08386;639.0;639.0;0;189.81;29.7
964598299;03186;1171.0;1171.0;0;496.97;42.44
967325539;08189;779.0;779.0;0;309.51;39.73
964278136;05912;819.0;819.0;0;281.31;34.35
209663926;14602;998.0;998.0;0;410.73;41.15
964286400;058717;799.0;799.0;0;319.68;40.01
964286432;058719;799.0;799.0;0;319.68;40.01
216356943;030611;3535.0;3535.0;0;1087.16;25.89
964286652;058720;799.0;799.0;0;319.68;40.01
216422590;00812;1422.0;1422.0;0;302.67;19.83
1002453187;019712;1755.0;1755.0;0;566.35;30.07
216422614;00742;2476.0;2476.0;0;1136.09;38.63
199334157;2354;2838.0;2838.0;0;1183.25;35.1
216430952;38556;935.0;935.0;0;354.08;37.87
964278655;059122;819.0;819.0;0;281.31;34.35
964442583;02917;1007.0;1007.0;0;366.67;36.41
964598234;03182;1171.0;1171.0;0;496.97;42.44
209664474;14603;998.0;998.0;0;410.73;41.15
967350796;15326;1143.0;1143.0;0;482.94;42.25
964246032;02343;1315.0;1315.0;0;514.15;39.09
964442643;02918;1007.0;1007.0;0;366.67;36.41
209762880;41812;12242.0;12242.0;0;5367.48;35.16
964442703;02919;1007.0;1007.0;0;366.67;36.41
209762901;41815;12242.0;12242.0;0;5367.48;35.16
967350947;09276;859.0;859.0;0;301.64;35.11
209779373;44282;899.0;899.0;0;392.83;43.69
964598444;03187;1171.0;1171.0;0;496.97;42.44
964385459;01286;1125.0;1125.0;0;473.99;42.13
964278986;059124;819.0;819.0;0;281.31;34.35
209779429;44332;917.0;917.0;0;393.23;42.88
209779442;44334;917.0;917.0;0;393.23;42.88
209779448;44335;917.0;917.0;0;393.23;42.88
209779455;44336;917.0;917.0;0;393.23;42.88
209779465;44337;917.0;917.0;0;393.23;42.88
209779490;44339;917.0;917.0;0;393.23;42.88
964442923;15325;1143.0;1143.0;0;482.94;42.25
964385616;01287;1125.0;1125.0;0;473.99;42.13
964442990;15327;1143.0;1143.0;0;482.94;42.25
964279192;059125;819.0;819.0;0;281.31;34.35
964598764;03189;1171.0;1171.0;0;496.97;42.44
199572546;13101;3115.0;3115.0;0;688.33;18.6
199572552;13102;3115.0;3115.0;0;688.33;18.6
199572551;13103;3115.0;3115.0;0;688.33;18.6
964443223;09273;859.0;859.0;0;301.64;35.11
215243926;443310;917.0;917.0;0;393.23;42.88
209665196;1532;1143.0;1143.0;0;482.94;42.25
199572657;14342;3129.0;3129.0;0;713.71;19.2
964443328;09275;859.0;859.0;0;301.64;35.11
964648182;019711;1755.0;1755.0;0;566.35;30.07
964443388;09277;859.0;859.0;0;301.64;35.11
216423713;00745;2476.0;2476.0;0;1136.09;38.63
964443459;09278;859.0;859.0;0;301.64;35.11
964648356;01973;1755.0;1755.0;0;566.35;30.07
964279750;059127;819.0;819.0;0;281.31;34.35
216432076;00122;1834.0;1834.0;0;362.38;18.41
964648411;01977;1755.0;1755.0;0;566.35;30.07
216448559;38506;917.0;917.0;0;344.69;37.59
209755734;14601;998.0;998.0;0;410.73;41.15
967319235;013010;709.0;709.0;0;273.93;38.64
200163034;14832;1333.0;1333.0;0;566.89;42.51
200167240;104211;1497.0;1499.0;0;224.07;13.94
200163047;14834;1333.0;1333.0;0;566.89;42.51
964706044;12101;2761.0;2761.0;0;597.83;18.23
209665801;03184;1171.0;1171.0;0;496.97;42.44
967319411;013013;709.0;709.0;0;273.93;38.64
199573372;23541;2838.0;2838.0;0;1183.25;35.1
236322704;5353;1427.0;1427.0;0;252.15;16.46
964280222;05915;819.0;819.0;0;281.31;34.35
216448938;38505;917.0;917.0;0;344.69;37.59
967319486;01307;709.0;709.0;0;273.93;38.64
964280294;05916;819.0;819.0;0;281.31;34.35
199565496;02083;1477.0;1498.0;-1;300.12;18.93
199574183;34921;3452.0;3497.0;-1;1141.83;27.85
200164615;020031;2669.0;2708.0;-1;1149.31;36.25
967313157;34923;3452.0;3497.0;-1;1141.83;27.85
967298048;024910;1516.0;1539.0;-1;297.75;18.29
967298092;02496;1516.0;1539.0;-1;297.75;18.29
199333335;1319;2532.0;2570.0;-1;704.21;23.41
199334855;3492;3452.0;3497.0;-1;1141.83;27.85
199572523;13191;2532.0;2570.0;-1;704.21;23.41
964262970;02491;1516.0;1539.0;-1;297.75;18.29
199572554;13196;2532.0;2570.0;-1;704.21;23.41
199572573;13195;2532.0;2570.0;-1;704.21;23.41
964263091;02492;1516.0;1539.0;-1;297.75;18.29
1005788375;52902;4175.0;4222.0;-1;1616.13;32.59
964263488;02499;1516.0;1539.0;-1;297.75;18.29
967475418;46008;1451.0;1477.0;-2;529.78;34.03
199565892;12311;1102.0;1125.0;-2;411.76;37.35
199574157;34482;2085.0;2121.0;-2;445.18;17.98
199574616;53348;1816.0;1848.0;-2;486.6;22.55
199566538;10951;1544.0;1576.0;-2;387.72;23.4
989784702;42432;12116.0;12377.0;-2;5436.35;35.98
215239932;26381;3011.0;3060.0;-2;742.21;20.75
200166698;11441;1654.0;1681.0;-2;297.45;16.76
860384625;53555;1617.0;1642.0;-2;346.23;19.95
860384661;53556;1617.0;1642.0;-2;346.23;19.95
215240647;13844;2000.0;2034.0;-2;463.94;19.53
215240676;22941;1816.0;1848.0;-2;365.04;16.92
681300128;0018;3256.0;3310.0;-2;951.75;24.61
1002674325;153017;1459.0;1483.0;-2;707.65;48.5
1002674328;153018;1459.0;1483.0;-2;707.65;48.5
1002674338;153019;1459.0;1483.0;-2;707.65;48.5
1002674340;153020;1459.0;1483.0;-2;707.65;48.5
199334562;2969;1689.0;1720.0;-2;324.59;17.9
209664869;1311;3791.0;3854.0;-2;964.86;21.43
964344809;11687;1436.0;1465.0;-2;203.33;13.19
209755368;13113;3791.0;3854.0;-2;964.86;21.43
209755388;13115;3791.0;3854.0;-2;964.86;21.43
199573069;21451;2319.0;2358.0;-2;534.29;19.4
199573263;22943;1816.0;1848.0;-2;365.04;16.92
199573273;22947;1816.0;1848.0;-2;365.04;16.92
967474991;46007;1451.0;1477.0;-2;529.78;34.03
199573311;22942;1816.0;1848.0;-2;325.04;15.07
199573744;30554;6201.0;6386.0;-3;1864.47;23.81
199573746;30553;6201.0;6386.0;-3;1864.47;23.81
199573747;30551;6201.0;6386.0;-3;1864.47;23.81
964551106;020013;2630.0;2708.0;-3;1121.36;35.89
964551167;020014;2630.0;2708.0;-3;1121.36;35.89
964551470;020018;2630.0;2708.0;-3;1121.36;35.89
964593186;020089;2630.0;2708.0;-3;1121.36;35.89
216360600;0411;6482.0;6679.0;-3;1928.84;23.56
964552445;020019;2630.0;2708.0;-3;1121.36;35.89
964552589;020022;2630.0;2708.0;-3;1121.36;35.89
964552694;020023;2630.0;2708.0;-3;1121.36;35.89
964552752;02003;2630.0;2708.0;-3;1121.36;35.89
216361129;04113;6482.0;6679.0;-3;1928.84;23.56
964593911;020090;2630.0;2708.0;-3;1121.36;35.89
964552960;020034;2630.0;2708.0;-3;1121.36;35.89
964249883;00873;1540.0;1585.0;-3;326.09;19.73
200165789;08941;939.0;969.0;-3;339.87;36.16
216361395;31925;2039.0;2103.0;-3;526.21;21.72
200165824;21951;1556.0;1608.0;-3;243.33;14.57
200165875;21954;1556.0;1608.0;-3;243.33;14.57
216361466;31927;2039.0;2103.0;-3;526.21;21.72
967314055;02086;1451.0;1498.0;-3;218.62;15.06
200166046;11706;1275.0;1309.0;-3;287.64;22.56
200166066;11705;1275.0;1309.0;-3;287.64;22.56
964587889;020075;2630.0;2708.0;-3;1121.36;35.89
964553435;020035;2630.0;2708.0;-3;1121.36;35.89
200166171;31142;1409.0;1452.0;-3;562.93;37.21
200166174;31141;1409.0;1452.0;-3;562.93;37.21
964594531;020091;2630.0;2708.0;-3;1121.36;35.89
1002539896;052512;1415.0;1461.0;-3;326.47;21.5
1002539920;052513;1415.0;1461.0;-3;326.47;21.5
967372137;0200100;2630.0;2708.0;-3;1121.36;35.89
964595060;020092;2630.0;2708.0;-3;1121.36;35.89
199331268;1301;2497.0;2582.0;-3;594.2;20.03
967372365;020033;2630.0;2708.0;-3;1121.36;35.89
967372392;020015;2630.0;2708.0;-3;1121.36;35.89
967372430;020036;2630.0;2708.0;-3;1121.36;35.89
964595365;020096;2630.0;2708.0;-3;1121.36;35.89
967372458;020041;2630.0;2708.0;-3;1121.36;35.89
967372494;020050;2630.0;2708.0;-3;1121.36;35.89
964554512;020037;2630.0;2708.0;-3;1121.36;35.89
964579170;020062;2630.0;2708.0;-3;1121.36;35.89
209727372;2895;4948.0;5108.0;-3;2168.76;34.71
199331737;0221;2549.0;2638.0;-3;877.5;28.98
964268002;267114;2079.0;2143.0;-3;552.77;22.38
964554746;020038;2630.0;2708.0;-3;1121.36;35.89
964587525;020073;2630.0;2708.0;-3;1121.36;35.89
199569472;32644;1442.0;1494.0;-3;171.12;11.06
964579461;020064;2630.0;2708.0;-3;1121.36;35.89
964587695;020074;2630.0;2708.0;-3;1121.36;35.89
964555190;020046;2630.0;2708.0;-3;1121.36;35.89
964596264;020098;2630.0;2708.0;-3;1121.36;35.89
209760839;28954;4948.0;5108.0;-3;2168.76;34.71
964555388;020049;2630.0;2708.0;-3;1121.36;35.89
199570166;01215;3039.0;3145.0;-3;1058.83;29.33
964555519;02005;2630.0;2708.0;-3;1121.36;35.89
964588315;020078;2630.0;2708.0;-3;1121.36;35.89
964550867;020012;2630.0;2708.0;-3;1121.36;35.89
964580168;020065;2630.0;2708.0;-3;1121.36;35.89
964555764;020055;2630.0;2708.0;-3;1121.36;35.89
964252792;23885;1746.0;1791.0;-3;298.51;15.93
199570587;05257;1415.0;1461.0;-3;326.47;21.5
199570594;05251;1415.0;1461.0;-3;326.47;21.5
199570611;05259;1415.0;1461.0;-3;326.47;21.5
964580534;020070;2630.0;2708.0;-3;1121.36;35.89
964588762;02008;2630.0;2708.0;-3;1121.36;35.89
964556148;020057;2630.0;2708.0;-3;1121.36;35.89
964589179;020080;2630.0;2708.0;-3;1121.36;35.89
964589362;020082;2630.0;2708.0;-3;1121.36;35.89
964589578;020083;2630.0;2708.0;-3;1121.36;35.89
964647174;03084;1997.0;2068.0;-3;774.1;32.62
964647217;03088;1997.0;2068.0;-3;774.1;32.62
964573528;020058;2630.0;2708.0;-3;1121.36;35.89
724736407;11704;1275.0;1309.0;-3;287.64;22.56
199334715;3055;6201.0;6386.0;-3;1864.47;23.81
964574519;02006;2630.0;2708.0;-3;1121.36;35.89
964271461;26719;2079.0;2143.0;-3;552.77;22.38
964591118;020088;2630.0;2708.0;-3;1121.36;35.89
199573042;21772;4097.0;4235.0;-3;1084.5;20.96
199573058;21452;2280.0;2358.0;-3;506.36;18.69
964345478;02081;1456.0;1498.0;-3;286.54;18.33
964550470;02001;2630.0;2708.0;-3;1121.36;35.89
964345679;02084;1451.0;1498.0;-3;218.62;15.06
967311355;31922;2039.0;2103.0;-3;526.21;21.72
506175691;02497;1479.0;1539.0;-4;207.74;14.04
200165575;08124;1830.0;1898.0;-4;453.93;20.87
200165657;08123;1830.0;1898.0;-4;453.93;20.87
200165805;08121;1830.0;1898.0;-4;453.93;20.87
964332968;52371;1962.0;2052.0;-4;700.1;30.04
208142407;13238;1687.0;1776.0;-5;259.87;14.35
208142438;13239;1687.0;1776.0;-5;259.87;14.35
208142471;132312;1687.0;1776.0;-5;259.87;14.35
208142500;13237;1687.0;1776.0;-5;259.87;14.35
199565499;07401;3686.0;3877.0;-5;767.14;17.52
199565506;07404;3686.0;3877.0;-5;767.14;17.52
199565508;07403;3686.0;3877.0;-5;767.14;17.52
199565513;07405;3686.0;3877.0;-5;767.14;17.52
199565522;07402;3686.0;3877.0;-5;767.14;17.52
199565527;07406;3686.0;3877.0;-5;767.14;17.52
208142558;132311;1687.0;1776.0;-5;259.87;14.35
199565546;07407;3686.0;3877.0;-5;767.14;17.52
964486093;11901;1839.0;1938.0;-5;344.08;17.44
208143429;1323;1687.0;1776.0;-5;259.87;14.35
967361656;11525;4014.0;4219.0;-5;1054.33;20.8
967509910;54471;4768.0;5045.0;-5;1720.7;28.58
967509976;54472;4768.0;5045.0;-5;1720.7;28.58
964487288;11521;4014.0;4219.0;-5;1054.33;20.8
181097494;0734;1092.0;1152.0;-5;82.41;7.54
964294227;022714;1631.0;1716.0;-5;357.27;20.4
