account,sku,offer_id,name,campaign,bid_now,ceiling,margin_pct,qty_90d,revenue_90d,reason
oz_acc2,1883145531,0929Z931EXDM,"Картридж DS T2632 для принтеров Epson Expression XP-510, XP ",Все,8.0,4.9,20.8,0,0,маржа ниже KPI
oz_acc2,1883146158,4413LES9ABTM,"Чернила DS GI-43BK для принтеров Canon Pixma G540, Pixma G64",Все,8.0,7.7,25.2,0,0,ставка выше потолка
oz_acc2,1883146158,4413LES9ABTM,"Чернила DS GI-43BK для принтеров Canon Pixma G540, Pixma G64",от 0 до 3000,12.0,7.7,25.2,0,0,ставка выше потолка
oz_acc2,1883146961,4479P2JRFPYD,Картриджи DS TK-8365 для принтеров Kyocera TASKalfa 2554,Все,8.0,152.5,23.5,0,0,маржа ниже KPI
oz_acc2,1883147177,0598RZD4URTF,"Картридж DS LC-1100Y для принтеров Brother DCP-145C, DCP 163",Все,6.0,6.7,23.4,0,0,маржа ниже KPI
oz_acc2,1883147404,1798QVK2KMUK,"Фотобарабан DS 44064009 DU для принтеров OKI C 810, C 821, C",Все,8.0,364.5,24.9,0,0,маржа ниже KPI
oz_acc2,1883147949,0976B871FAP0,"Картридж DS 971XLC для принтеров HP Officejet Pro X451dw, Of",Все,8.0,6.5,18.1,0,0,маржа ниже KPI
oz_acc2,1883148214,2347BLRNMD63,Картриджи DS 106R03488-106R03695 для принтеров Xerox Phaser ,Все,8.0,169.8,23.7,0,0,маржа ниже KPI
oz_acc2,1883148419,3805IPCZ5HFE,"Картриджи DS №913A для принтеров HP PageWide 377, PW Color 3",Все,8.0,278.5,24.9,1,14129,маржа ниже KPI
oz_acc2,1883148838,1304L4DF4L21,"Картриджи DS TK-5140 для принтеров Kyocera ECOSYS M6030cdn, ",Все,8.0,48.3,24.0,1,2996,маржа ниже KPI
oz_acc2,1883151008,1446N71HA9RI,"Картридж DS CLI-471XLBK для принтеров Canon Pixma MG5740, Pi",Все,7.0,5.7,21.9,3,1997,маржа ниже KPI
oz_acc2,1883151008,1446N71HA9RI,"Картридж DS CLI-471XLBK для принтеров Canon Pixma MG5740, Pi",от 0 до 3000,13.0,5.7,21.9,3,1997,маржа ниже KPI
oz_acc2,1883151077,2239S29TEKQE,"Картриджи DS TN-325 для принтеров Brother DCP-9055, DCP 9270",Все,8.0,44.8,24.5,0,0,маржа ниже KPI
oz_acc2,1883151077,2239S29TEKQE,"Картриджи DS TN-325 для принтеров Brother DCP-9055, DCP 9270",3000-5000,12.0,44.8,24.5,0,0,маржа ниже KPI
oz_acc2,1883151739,2983CYKZZ5E7,Картриджи DS 106R03745-106R03748 для принтеров Xerox VersaLi,Все,8.0,422.9,24.0,0,0,маржа ниже KPI
oz_acc2,1883153761,2237MM3ABPIH,"Картриджи DS TN-135 для принтеров Brother DCP-9040CN, DCP 90",Все,8.0,235.4,24.7,0,0,маржа ниже KPI
oz_acc2,1883153761,2237MM3ABPIH,"Картриджи DS TN-135 для принтеров Brother DCP-9040CN, DCP 90",5000-10000,12.0,235.4,24.7,0,0,маржа ниже KPI
oz_acc2,1883153869,1133SU4XPU6Y,Картриджи DS 006R01399-006R01402 для принтеров Xerox WorkCen,Все,8.0,363.2,24.6,0,0,маржа ниже KPI
oz_acc2,1883154148,3366DJCE660X,Картриджи DS TK-8525 для принтеров Kyocera Taskalfa 4052ci,Все,8.0,227.0,24.1,0,0,маржа ниже KPI
oz_acc2,1883154533,4716WT6VFINY,Фотобарабан DS 108R01121 BK DU для принтеров Xerox Phaser 66,Все,8.0,154.2,24.8,0,0,маржа ниже KPI
oz_acc2,1883155370,4418GSSGAMR5,"Чернила DS GI-40Y для принтеров Canon Pixma G5040, Pixma G60",Все,8.0,7.1,24.5,0,0,маржа ниже KPI
oz_acc2,1883155943,2831YHSSF4O5,Картриджи DS PFI-106 для принтеров Canon iPF iPF 6350,Все,8.0,3643.6,21.1,0,0,маржа ниже KPI
oz_acc2,1883157525,0896V86NCYIF,Картридж DS 655M для принтеров HP DeskJet Ink Advantage 4625,Все,8.0,8.3,24.9,0,0,маржа ниже KPI
oz_acc2,1883157990,2550FZHQZMV9,Картридж DS 43837134 для принтеров OKI Data-C9655 пурпурный,Все,8.0,378.1,24.8,0,0,маржа ниже KPI
oz_acc2,1883158529,1257W98UTQFU,Картридж DS T0594 для принтеров Epson Stylus Photo R2400 жел,Все,8.0,2.0,14.3,0,0,маржа ниже KPI
oz_acc2,1883158617,0925JQNIQ1QR,"Картридж DS T1304XL для принтеров Epson Stylus Office B42WD,",Все,8.0,8.0,24.9,0,0,маржа ниже KPI
oz_acc2,1883158691,3441T94GH7NU,"Картридж DS T9651 для принтеров Epson WorkForce Pro M5298, W",Все,8.0,64.6,19.7,0,0,маржа ниже KPI
oz_acc2,1883159676,1112ZAHE4GS9,Картриджи DS 106R02612-106R02609 для принтеров Xerox Phaser ,Все,8.0,374.1,24.7,0,0,маржа ниже KPI
oz_acc2,1883159927,1207DWLL17VS,"Картридж DS CF312A для принтеров HP Color LJ M855dn, LJ-M855",Все,8.0,148.5,24.5,0,0,маржа ниже KPI
oz_acc2,1883162613,1026Q7GCXGEF,"Картриджи DS 44059117-44059120 для принтеров OKI C810, C830",Все,8.0,363.2,24.6,0,0,маржа ниже KPI
oz_acc2,1883162988,4907S3IK2PUR,Картриджи DS 78C5UKE - 78C5UYE для принтеров Lexmark LaserPr,Все,8.0,1503.6,21.8,0,0,маржа ниже KPI
oz_acc2,1883163535,0591ERMDHQ3A,"Картридж DS LC-1000BK для принтеров Brother DCP-130C, DCP 15",Все,6.0,7.7,24.6,0,0,маржа ниже KPI
oz_acc2,1883163535,0591ERMDHQ3A,"Картридж DS LC-1000BK для принтеров Brother DCP-130C, DCP 15",от 0 до 3000,10.0,7.7,24.6,0,0,маржа ниже KPI
oz_acc2,1883163795,4420PAM4JTP1,"Чернила DS GI-40M для принтеров Canon Pixma G5040, Pixma G60",Все,8.0,7.1,24.5,0,0,маржа ниже KPI
oz_acc2,1883164107,5514YWLLZPOE,"Картридж DS IU-214M для принтеров Konica Minolta Bizhub 227,",Все,8.0,852.8,22.6,0,0,маржа ниже KPI
oz_acc2,1883164429,3133VAWLAZIW,Картридж DS T0599 для принтеров Epson Stylus Photo R2400 све,Все,8.0,2.0,14.3,0,0,маржа ниже KPI
oz_acc2,1883164429,3133VAWLAZIW,Картридж DS T0599 для принтеров Epson Stylus Photo R2400 све,от 0 до 3000,12.0,2.0,14.3,0,0,маржа ниже KPI
oz_acc2,1883164562,3946A0GL5KY2,"Картридж DS 976YK для принтеров HP PageWide P55250, PW P5775",Все,8.0,267.6,24.8,0,0,маржа ниже KPI
oz_acc2,1883165130,1221PC3TWLDG,"Картридж DS LC525XLY для принтеров Brother DCP-J100, DCP J10",Все,7.0,5.2,20.6,2,1290,маржа ниже KPI
oz_acc2,1883165143,3108SULQ3XWC,"Картриджи DS CLT-506L для принтеров Samsung CLP-680ND, CLX-6",Все,8.0,319.6,23.6,0,0,маржа ниже KPI
oz_acc2,1883165314,3557LZETKQRO,"Картриджи DS TK-865 для принтеров Kyocera TASKalfa 250ci, TA",Все,8.0,535.1,22.2,0,0,маржа ниже KPI
oz_acc2,1883165763,2265MK9VNF7K,"Картриджи DS TK-580 для принтеров Kyocera FS-C5150DN, ECOSYS",Все,8.0,201.4,24.3,0,0,маржа ниже KPI
oz_acc2,1883165763,2265MK9VNF7K,"Картриджи DS TK-580 для принтеров Kyocera FS-C5150DN, ECOSYS",5000-10000,14.0,201.4,24.3,0,0,маржа ниже KPI
oz_acc2,1883167346,4734BBAZRE6R,Картриджи DS TN-227 для принтеров Konica Minolta Bizhub C257,Все,8.0,251.2,24.7,0,0,маржа ниже KPI
oz_acc2,1883167464,1448HG5VP8N8,"Картридж DS CLI-471XLGY для принтеров Canon Pixma MG7740, Pi",Все,6.0,5.4,21.1,9,6229,маржа ниже KPI
oz_acc2,1883167464,1448HG5VP8N8,"Картридж DS CLI-471XLGY для принтеров Canon Pixma MG7740, Pi",от 0 до 3000,10.0,5.4,21.1,9,6229,маржа ниже KPI
oz_acc2,1883168327,1457S3S00PM4,"Картридж DS PGI-35BK для принтеров Canon Pixma iP100, Pixma ",Все,9.0,0.3,5.9,3,2809,маржа ниже KPI
oz_acc2,1883168327,1457S3S00PM4,"Картридж DS PGI-35BK для принтеров Canon Pixma iP100, Pixma ",от 0 до 3000,11.0,0.3,5.9,3,2809,маржа ниже KPI
oz_acc2,1883170130,1255MWOKAFO1,Картридж DS T0592 для принтеров Epson Stylus Photo R2400 гол,Все,8.0,2.0,14.3,0,0,маржа ниже KPI
oz_acc2,1883170326,2255LS3UM1JL,Картриджи DS S050630-S050627 для принтеров Epson AcuLaser 29,Все,8.0,92.3,23.6,0,0,маржа ниже KPI
oz_acc2,1883170924,0507VLLINNNV,"Картридж DS 64016HE для принтеров Lexmark T640, T642 черный",Все,8.0,195.8,24.8,0,0,маржа ниже KPI
oz_acc2,1883170937,2756ZGUQ7LUY,"Картриджи DS TN-900 для принтеров Brother HL-L9200CDWT, MFC-",Все,8.0,293.0,24.4,0,0,маржа ниже KPI
oz_acc2,1883171643,1762JCC6SRGR,"Фотобарабан DS 42102802 для принтеров OKI B4100, B4200, B430",Все,8.0,170.7,24.7,0,0,маржа ниже KPI
oz_acc2,1883171719,3185LYYYDIOM,"Чернила DS T6733 для принтеров Epson L-1800, L-800, L 805, L",Все,8.0,5.6,22.4,0,0,маржа ниже KPI
oz_acc2,1883172495,1264TYMTYC70,"Картридж DS T0793 для принтеров Epson Stylus Photo 1400, Sty",Все,8.0,6.9,23.7,0,0,маржа ниже KPI
oz_acc2,1883177069,4530KXHIHV0Z,Картриджи DS MX-61GTBA - MX-61GTYA для принтеров Sharp MX-30,Все,8.0,443.5,24.1,1,20090,маржа ниже KPI
oz_acc2,1883188538,0801PE691PU4,"Картридж DS 177LM для принтеров HP PhotoSmart 3110, PhotoSma",Все,6.0,7.4,24.2,0,0,маржа ниже KPI
oz_acc2,1883188659,1991PBFZFFB3,"Картридж DS 006R01551 для принтеров Xerox WorkCentre 5845, W",Все,8.0,261.4,24.1,0,0,маржа ниже KPI
oz_acc2,1883191852,3709IIZ702M9,Картриджи DS TN-321 для принтеров Konica Minolta Bizhub C224,Все,8.0,193.1,23.8,0,0,маржа ниже KPI
oz_acc2,1883192008,1331D8IUH1KQ,"Картридж DS MLT-D116L для принтеров Samsung Xpress SL-M2625,",Все,8.0,175.7,24.7,0,0,маржа ниже KPI
oz_acc2,1883193688,3681LFHE72IW,"Картриджи DS PFI-710 для принтеров Canon iPF TX2000, iPF TX3",Все,8.0,1346.2,21.8,0,0,маржа ниже KPI
oz_acc2,1883196358,5247EBQRS231,"Фотобарабан DS DR-321CL для принтеров Brother HL-L8250, HL L",Все,8.0,450.7,24.0,0,0,маржа ниже KPI
oz_acc2,1883201032,2877QLQI1WTW,"Картридж DS C-EXV15 для принтеров Canon ImageRunner 7085, IR",Все,8.0,165.7,24.7,0,0,маржа ниже KPI
oz_acc2,1883210950,4343I136QRRT,"Картридж DS MK-4105 для принтеров Kyocera TASKalfa 1800, TAS",Все,8.0,540.9,24.9,0,0,маржа ниже KPI
oz_acc2,1883212152,4422CJ2XXSR3,"Чернила DS BTD60BK для принтеров Brother DCP-T310, DCP T510W",Все,8.0,7.3,24.7,0,0,маржа ниже KPI
oz_acc2,1883212152,4422CJ2XXSR3,"Чернила DS BTD60BK для принтеров Brother DCP-T310, DCP T510W",от 0 до 3000,10.0,7.3,24.7,0,0,маржа ниже KPI
oz_acc2,1883215675,2260EQTP8QJ3,Картриджи DS TK-520 для принтеров Kyocera FS-C5015N,Все,8.0,352.5,21.9,0,0,маржа ниже KPI
oz_acc2,1883217624,0592XV5IBHU9,"Картридж DS LC-1000C для принтеров Brother DCP-130C, DCP 150",Все,6.0,7.0,24.4,0,0,маржа ниже KPI
oz_acc2,1883218021,3841MCD7FJO8,"Чернила DS BT5000C для принтеров Brother DCP-T300, DCP T310,",Все,8.0,4.8,20.8,1,607,маржа ниже KPI
oz_acc2,1883218669,1466T8V5PJUD,"Картридж DS LC-1280XBK для принтеров Brother MFC-J5910DW, MF",Все,8.0,7.8,24.8,0,0,маржа ниже KPI
oz_acc2,1883218669,1466T8V5PJUD,"Картридж DS LC-1280XBK для принтеров Brother MFC-J5910DW, MF",от 0 до 3000,12.0,7.8,24.8,0,0,маржа ниже KPI
oz_acc2,1883218872,3842I1YDIS96,"Чернила DS BT5000M для принтеров Brother DCP-T300, DCP T310,",Все,8.0,3.6,18.1,0,0,маржа ниже KPI
oz_acc2,1883219019,3538JBWWC2ZY,"Картриджи DS TN-910 для принтеров Brother HL-L9310, MFC-L957",Все,8.0,93.0,23.6,0,0,маржа ниже KPI
oz_acc2,1883219363,3152SO6NGVRK,"Картриджи DS TN-241 для принтеров Brother DCP-9020cdw, HL-31",Все,8.0,43.0,24.4,0,0,маржа ниже KPI
oz_acc2,1883219363,3152SO6NGVRK,"Картриджи DS TN-241 для принтеров Brother DCP-9020cdw, HL-31",3000-5000,13.0,43.0,24.4,0,0,маржа ниже KPI
oz_acc2,1883219452,3435MAUL34R7,"Картриджи DS TN-217 для принтеров Brother DCP-L3550CDW, HL-L",Все,8.0,40.0,24.9,1,5340,маржа ниже KPI
oz_acc2,1883219452,3435MAUL34R7,"Картриджи DS TN-217 для принтеров Brother DCP-L3550CDW, HL-L",3000-5000,12.0,40.0,24.9,1,5340,маржа ниже KPI
oz_acc2,1883222364,1956BQBI963I,"Картридж DS C-EXV17C для принтеров Canon iR-C4080i, iR C4580",Все,8.0,214.9,24.8,0,0,маржа ниже KPI
oz_acc2,1883223009,1975EQ5VQHCP,"Картридж DS C-EXV8C для принтеров Canon iR-C2620, iR C3200N,",Все,8.0,467.4,25.0,0,0,маржа ниже KPI
oz_acc2,1883223012,1976UOJ2R245,"Картридж DS C-EXV8M для принтеров Canon iR-C2620, iR C3200N,",Все,8.0,467.4,25.0,0,0,маржа ниже KPI
oz_acc2,1883223040,3412TNQT4EN9,Картриджи DS TK-8800 для принтеров Kyocera EcoSys P8060,Все,8.0,435.9,24.2,0,0,маржа ниже KPI
oz_acc2,1883223144,1958JC5E6O6K,"Картридж DS C-EXV17Y для принтеров Canon iR-C4080i, iR C4580",Все,8.0,214.9,24.8,0,0,маржа ниже KPI
oz_acc2,1883223301,4961BC1YXV7J,"Фотобарабан DS C-EXV53 для принтеров Canon iR Advance 4525i,",Все,8.0,157.8,24.3,0,0,маржа ниже KPI
oz_acc2,1883223657,3644F135Q8TD,"Картридж DS C-EXV51Bk для принтеров Canon iR Advance C5535, ",Все,8.0,308.1,24.7,1,15827,маржа ниже KPI
oz_acc2,1883225309,1447KT2NW7KB,"Картридж DS CLI-471XLC для принтеров Canon Pixma MG5740, Pix",Все,8.0,6.7,24.6,1,682,маржа ниже KPI
oz_acc2,1883225340,3757IZQJ5WXS,"Чернила DS GI-490M для принтеров Canon Pixma G1400, PixmaG14",Все,8.0,5.6,21.7,0,0,маржа ниже KPI
oz_acc2,1883225908,2837JNQJ464I,Картридж DS PFI-207 для принтеров Canon iPF iPF 685,Все,8.0,883.4,21.8,0,0,маржа ниже KPI
oz_acc2,1883226693,3023QG6OKKLK,Фотобарабан DS C-EXV37 DU для принтеров Canon ImageRunner 17,Все,8.0,396.8,24.9,0,0,маржа ниже KPI
oz_acc2,1883226949,3843SR8NHCUM,"Чернила DS BT5000Y для принтеров Brother DCP-T300, DCP T310,",Все,6.0,3.6,18.1,0,0,маржа ниже KPI
oz_acc2,1883227275,4416IU5TI98V,"Чернила DS GI-43C для принтеров Canon Pixma G540, Pixma G640",Все,8.0,7.7,25.2,0,0,ставка выше потолка
oz_acc2,1883227951,4774LP5WESM0,Фотобарабан DS DUEXV34Y для принтеров Canon ImageRunner Adva,Все,8.0,975.8,22.6,0,0,маржа ниже KPI
oz_acc2,1883228008,2959A6FM69EZ,Фотобарабан DS C-EXV32 DU для принтеров Canon ImageRunner 25,Все,8.0,321.7,24.8,0,0,маржа ниже KPI
oz_acc2,1883229129,3022MYFXE7CW,"Картриджи DS 034 для принтеров Canon imageRUNNER C1225, iR M",Все,8.0,204.6,23.8,0,0,маржа ниже KPI
oz_acc2,1883229749,1959S9VOMS65,"Картридж DS C-EXV22 для принтеров Canon iR-5055, iR 5065, iR",Все,8.0,263.2,25.0,0,0,маржа ниже KPI
oz_acc2,1883229813,3075AUSU2S08,"Картриджи DS 728XL для принтеров HP DesignJet T730, DJ T830",Все,8.0,574.7,24.8,2,66554,маржа ниже KPI
oz_acc2,1883229813,3075AUSU2S08,"Картриджи DS 728XL для принтеров HP DesignJet T730, DJ T830",10000-500000,12.0,574.7,24.8,2,66554,маржа ниже KPI
oz_acc2,1883230030,1954VKHJXY4Y,"Картридж DS C-EXV16Y для принтеров Canon CLC 4141, CLC 4040 ",Все,8.0,469.1,22.4,0,0,маржа ниже KPI
oz_acc2,1883230187,1974BJMH5ZT2,"Картридж DS C-EXV8BK для принтеров Canon iR-C2620, iR C3200N",Все,8.0,467.4,25.0,0,0,маржа ниже KPI
oz_acc2,1883230635,0831PLKD65W2,"Фотобарабан DS C-EXV11 DU для принтеров Canon iR-2230, iR 28",Все,8.0,311.2,24.7,0,0,маржа ниже KPI
oz_acc2,1883230732,1957G0JRTLI7,"Картридж DS C-EXV17M для принтеров Canon iR-C4080i, iR C4580",Все,8.0,214.9,24.8,0,0,маржа ниже KPI
oz_acc2,1883230853,3478VCBGZJS8,"Картриджи DS 055H для принтеров Canon i-SENSYS MF 741, MF 74",Все,8.0,140.1,24.8,0,0,маржа ниже KPI
oz_acc2,1883231240,4775REBNV5SM,Фотобарабан DS DUEXV34Bk для принтеров Canon ImageRunner Adv,Все,8.0,551.0,22.6,0,0,маржа ниже KPI
oz_acc2,1883231878,1482LUJ1XNY2,"Картридж DS CLI-526C для принтеров Canon Pixma iP4850, Pixma",Все,6.0,-0.6,0.7,1,326,маржа ниже KPI
oz_acc2,1883232380,1449IQZZ3T2M,"Картридж DS CLI-471XLM для принтеров Canon Pixma MG5740, Pix",Все,8.0,6.7,24.6,1,682,маржа ниже KPI
oz_acc2,1883232409,1947ET23PZO8,"Фотобарабан DS EXV5DU для принтеров Canon iR-1600, iR 1605, ",Все,8.0,255.8,24.5,0,0,маржа ниже KPI
oz_acc2,1883232409,1947ET23PZO8,"Фотобарабан DS EXV5DU для принтеров Canon iR-1600, iR 1605, ",5000-10000,12.0,255.8,24.5,0,0,маржа ниже KPI
oz_acc2,1883233402,1480HCKA476D,"Картридж DS CLI-526M для принтеров Canon Pixma iP4850, Pixma",Все,8.0,-0.6,0.9,1,322,маржа ниже KPI
oz_acc2,1883233402,1480HCKA476D,"Картридж DS CLI-526M для принтеров Canon Pixma iP4850, Pixma",от 0 до 3000,12.0,-0.6,0.9,1,322,маржа ниже KPI
oz_acc2,1883233691,0818GNUCW2IN,"Картридж DS CLI-451BK для принтеров Canon Pixma iP7240, Pixm",от 0 до 3000,10.0,7.5,25.0,0,0,ставка выше потолка
oz_acc2,1883235246,1503B1XIPWS9,"Картридж DS PGI-525BK для принтеров Canon Pixma iP4850, Pixm",Все,6.0,3.7,19.2,2,1110,маржа ниже KPI
oz_acc2,1883235246,1503B1XIPWS9,"Картридж DS PGI-525BK для принтеров Canon Pixma iP4850, Pixm",от 0 до 3000,12.0,3.7,19.2,2,1110,маржа ниже KPI
oz_acc2,1883235322,1481FSW3WT3D,"Картридж DS CLI-526Y для принтеров Canon Pixma iP4850, Pixma",Все,6.0,-0.6,0.7,1,322,маржа ниже KPI
oz_acc2,1883235589,0819YFH2RDF4,"Картридж DS CLI-451C для принтеров Canon Pixma iP7240, Pixma",Все,9.0,8.4,26.0,0,0,ставка выше потолка
oz_acc2,1883235975,4415YFOGY8DT,"Чернила DS GI-43GY для принтеров Canon Pixma G540, Pixma G64",Все,9.0,7.3,24.2,1,766,маржа ниже KPI
oz_acc2,1883235975,4415YFOGY8DT,"Чернила DS GI-43GY для принтеров Canon Pixma G540, Pixma G64",от 0 до 3000,13.0,7.3,24.2,1,766,маржа ниже KPI
oz_acc2,1883236642,1253K157GPZX,"Картридж DS PGI-425PGBK для принтеров Canon Pixma iP4840, Pi",Все,9.0,1.9,11.5,5,3175,маржа ниже KPI
oz_acc2,1883236642,1253K157GPZX,"Картридж DS PGI-425PGBK для принтеров Canon Pixma iP4840, Pi",от 0 до 3000,13.0,1.9,11.5,5,3175,маржа ниже KPI
oz_acc2,1883239317,3236A22MX4Z4,"Картридж DS BCI-3PC для принтеров Canon BJC-3000, BJC 3010, ",Все,8.0,6.3,23.4,0,0,маржа ниже KPI
oz_acc2,1883239771,4414VD5E3KKQ,"Чернила DS GI-43M для принтеров Canon Pixma G540, Pixma G640",Все,8.0,7.7,25.2,0,0,ставка выше потолка
oz_acc2,1883239848,3047M2JXF9I0,"Картридж DS CLI-481XXLBK для принтеров Canon Pixma TR7540, P",от 0 до 3000,12.0,10.2,26.8,0,0,ставка выше потолка
oz_acc2,1883248461,1235FIFESNSX,"Картридж DS LC985M для принтеров Brother DCP-J125, DCP J140W",Все,8.0,2.7,15.9,0,0,маржа ниже KPI
