external_code;продаж_90д_acc1;продаж_90д_acc2;продаж_90д_всего;наш_объём_л;внеш_объём_л;лишних_л_на_единицу;лишних_л_за_период;наш_ДхШхВ;внеш_ДхШхВ;число_источников;карточек_wb_acc1;карточек_wb_acc2;src_file;src_locator;src_sha256
0795;0;1;1;11.1;5.717;5.383;5.38;37.0x20.0x15.0;33.0x16.5x10.5;3;1;1;/opt/mp-analytics/incoming/gab/Вся расходка Китай РФ Cactus GG PR.xlsx;Лист1!r94;d0488dd393f71b9cb95cf51390c2aba1ef902bcac7a8eb2f95247679cc1d25fc
0016;3;2;5;1.2;0.139;1.061;5.3;15.0x10.0x8.0;9.2x5.2x2.9;4;1;1;/opt/mp-analytics/incoming/gab/Изи.xlsx;Данные по картриджам!r922;4064fa397384d687b0349dbae769c7d4a21c54bf65a712f6c31981a966b8f971
0329;4;1;5;1.2;0.139;1.061;5.3;15.0x10.0x8.0;9.2x5.2x2.9;2;2;2;/opt/mp-analytics/incoming/gab/Изи.xlsx;Данные по картриджам!r552;4064fa397384d687b0349dbae769c7d4a21c54bf65a712f6c31981a966b8f971
3261;1;0;1;11.1;5.94;5.16;5.16;37.0x20.0x15.0;33.0x18.0x10.0;4;1;1;/opt/mp-analytics/incoming/gab/Изи.xlsx;Данные по картриджам!r1293;4064fa397384d687b0349dbae769c7d4a21c54bf65a712f6c31981a966b8f971
4196;1;0;1;11.76;6.713;5.047;5.05;56.0x15.0x14.0;58.5x13.5x8.5;2;1;1;/opt/mp-analytics/incoming/gab/Вся расходка Китай РФ Cactus GG PR.xlsx;Лист1!r662;d0488dd393f71b9cb95cf51390c2aba1ef902bcac7a8eb2f95247679cc1d25fc
4199;1;0;1;11.76;6.713;5.047;5.05;56.0x15.0x14.0;58.5x13.5x8.5;2;1;1;/opt/mp-analytics/incoming/gab/Вся расходка Китай РФ Cactus GG PR.xlsx;Лист1!r659;d0488dd393f71b9cb95cf51390c2aba1ef902bcac7a8eb2f95247679cc1d25fc
1434;1;0;1;11.1;6.072;5.028;5.03;37.0x20.0x15.0;48.0x11.5x11.0;2;9;7;/opt/mp-analytics/incoming/gab/Изи.xlsx;Данные по картриджам!r314;4064fa397384d687b0349dbae769c7d4a21c54bf65a712f6c31981a966b8f971
3755;1;4;5;1.5;0.504;0.996;4.98;15.0x10.0x10.0;14.0x6.0x6.0;3;15;15;/opt/mp-analytics/incoming/gab/Вся расходка Китай РФ Cactus GG PR.xlsx;Лист1!r3373;d0488dd393f71b9cb95cf51390c2aba1ef902bcac7a8eb2f95247679cc1d25fc
0904;4;1;5;1.2;0.21;0.99;4.95;15.0x10.0x8.0;10.5x8.0x2.5;2;1;1;/opt/mp-analytics/incoming/gab/Изи.xlsx;Данные по картриджам!r355;4064fa397384d687b0349dbae769c7d4a21c54bf65a712f6c31981a966b8f971
1219;3;2;5;1.2;0.21;0.99;4.95;15.0x10.0x8.0;10.5x8.0x2.5;2;1;1;/opt/mp-analytics/incoming/gab/Изи.xlsx;Данные по картриджам!r360;4064fa397384d687b0349dbae769c7d4a21c54bf65a712f6c31981a966b8f971
0894;1;4;5;1.2;0.242;0.958;4.79;15.0x10.0x8.0;8.5x7.5x3.8;4;5;5;/opt/mp-analytics/incoming/gab/Изи.xlsx;Данные по картриджам!r1021;4064fa397384d687b0349dbae769c7d4a21c54bf65a712f6c31981a966b8f971
2183;5;0;5;1.2;0.243;0.957;4.79;15.0x10.0x8.0;10.7x6.5x3.5;3;11;11;/opt/mp-analytics/incoming/gab/Вся расходка Китай РФ Cactus GG PR.xlsx;Лист1!r1370;d0488dd393f71b9cb95cf51390c2aba1ef902bcac7a8eb2f95247679cc1d25fc
0062;1;0;1;10.08;5.39;4.69;4.69;36.0x20.0x14.0;35.0x14.0x11.0;3;8;8;/opt/mp-analytics/incoming/gab/Изи.xlsx;Данные по картриджам!r53;4064fa397384d687b0349dbae769c7d4a21c54bf65a712f6c31981a966b8f971
0194;9;1;10;0.72;0.252;0.468;4.68;12.0x12.0x5.0;8.5x7.8x3.8;2;77;77;/opt/mp-analytics/incoming/gab/Изи.xlsx;Данные по картриджам!r999;4064fa397384d687b0349dbae769c7d4a21c54bf65a712f6c31981a966b8f971
1221;4;1;5;1.2;0.264;0.936;4.68;15.0x10.0x8.0;12.0x11.0x2.0;2;1;1;/opt/mp-analytics/incoming/gab/Изи.xlsx;Данные по картриджам!r362;4064fa397384d687b0349dbae769c7d4a21c54bf65a712f6c31981a966b8f971
1300;1;0;1;11.1;6.435;4.665;4.67;37.0x20.0x15.0;32.5x16.5x12.0;3;1;1;/opt/mp-analytics/incoming/gab/САКУРА АБДУЛ 05.06.xlsx;Лазерная Sakura!r567;ddbb1c580ba3ed878627b3d8dbea6c97710c4682804b2638b792149bf490915a
1303;1;0;1;11.1;6.435;4.665;4.67;37.0x20.0x15.0;32.5x16.5x12.0;3;1;1;/opt/mp-analytics/incoming/gab/САКУРА АБДУЛ 05.06.xlsx;Лазерная Sakura!r569;ddbb1c580ba3ed878627b3d8dbea6c97710c4682804b2638b792149bf490915a
5341;0;7;7;10.8;10.134;0.666;4.66;36.0x20.0x15.0;34.5x23.5x12.5;4;9;9;/opt/mp-analytics/incoming/gab/Изи.xlsx;Данные по картриджам!r284;4064fa397384d687b0349dbae769c7d4a21c54bf65a712f6c31981a966b8f971
5389;4;3;7;10.8;10.134;0.666;4.66;36.0x20.0x15.0;34.5x23.5x12.5;2;1;1;/opt/mp-analytics/incoming/gab/Изи.xlsx;Данные по картриджам!r851;4064fa397384d687b0349dbae769c7d4a21c54bf65a712f6c31981a966b8f971
2401;1;0;1;10.8;6.174;4.626;4.63;36.0x20.0x15.0;31.5x14.0x14.0;4;1;1;/opt/mp-analytics/incoming/gab/Изи.xlsx;Данные по картриджам!r1075;4064fa397384d687b0349dbae769c7d4a21c54bf65a712f6c31981a966b8f971
2402;1;0;1;10.8;6.174;4.626;4.63;36.0x20.0x15.0;31.5x14.0x14.0;4;1;1;/opt/mp-analytics/incoming/gab/Изи.xlsx;Данные по картриджам!r1077;4064fa397384d687b0349dbae769c7d4a21c54bf65a712f6c31981a966b8f971
2403;1;0;1;10.8;6.174;4.626;4.63;36.0x20.0x15.0;31.5x14.0x14.0;4;1;1;/opt/mp-analytics/incoming/gab/Изи.xlsx;Данные по картриджам!r1078;4064fa397384d687b0349dbae769c7d4a21c54bf65a712f6c31981a966b8f971
4205;1;1;2;7.656;5.346;2.31;4.62;29.0x22.0x12.0;33.3x16.9x9.5;2;1;1;/opt/mp-analytics/incoming/gab/САКУРА АБДУЛ 05.06.xlsx;Лазерная Sakura!r728;ddbb1c580ba3ed878627b3d8dbea6c97710c4682804b2638b792149bf490915a
1210;2;0;2;11.1;8.855;2.245;4.49;37.0x20.0x15.0;46.0x17.5x11.0;3;5;5;/opt/mp-analytics/incoming/gab/Вся расходка Китай РФ Cactus GG PR.xlsx;Лист1!r3046;d0488dd393f71b9cb95cf51390c2aba1ef902bcac7a8eb2f95247679cc1d25fc
6949;0;3;3;4.928;3.45;1.478;4.43;32.0x14.0x11.0;30.0x11.5x10.0;3;5;5;/opt/mp-analytics/incoming/gab/САКУРА АБДУЛ 05.06.xlsx;Лазерная Sakura!r1467;ddbb1c580ba3ed878627b3d8dbea6c97710c4682804b2638b792149bf490915a
1191;1;0;1;11.1;6.688;4.412;4.41;37.0x20.0x15.0;32.0x19.0x11.0;4;7;7;/opt/mp-analytics/incoming/gab/Изи.xlsx;Данные по картриджам!r89;4064fa397384d687b0349dbae769c7d4a21c54bf65a712f6c31981a966b8f971
4668;0;1;1;6.912;2.511;4.401;4.4;36.0x16.0x12.0;31.0x9.0x9.0;2;1;1;/opt/mp-analytics/incoming/gab/САКУРА АБДУЛ 05.06.xlsx;Лазерная Sakura!r1236;ddbb1c580ba3ed878627b3d8dbea6c97710c4682804b2638b792149bf490915a
4669;1;0;1;6.912;2.511;4.401;4.4;36.0x16.0x12.0;31.0x9.0x9.0;2;1;1;/opt/mp-analytics/incoming/gab/САКУРА АБДУЛ 05.06.xlsx;Лазерная Sakura!r1238;ddbb1c580ba3ed878627b3d8dbea6c97710c4682804b2638b792149bf490915a
1301;1;0;1;11.1;6.732;4.368;4.37;37.0x20.0x15.0;33.0x17.0x12.0;3;4;4;/opt/mp-analytics/incoming/gab/САКУРА АБДУЛ 05.06.xlsx;Лазерная Sakura!r566;ddbb1c580ba3ed878627b3d8dbea6c97710c4682804b2638b792149bf490915a
3898;6;0;6;1.2;0.472;0.728;4.37;15.0x10.0x8.0;13.5x10.0x3.5;4;4;4;/opt/mp-analytics/incoming/gab/Изи.xlsx;Данные по картриджам!r1492;4064fa397384d687b0349dbae769c7d4a21c54bf65a712f6c31981a966b8f971
1218;5;0;5;1.2;0.338;0.862;4.31;15.0x10.0x8.0;9.0x8.0x4.7;2;4;4;/opt/mp-analytics/incoming/gab/Вся расходка Китай РФ Cactus GG PR.xlsx;Лист1!r984;d0488dd393f71b9cb95cf51390c2aba1ef902bcac7a8eb2f95247679cc1d25fc
0871;1;0;1;11.1;6.825;4.275;4.28;37.0x20.0x15.0;33.1x16.9x12.2;3;11;11;/opt/mp-analytics/incoming/gab/САКУРА АБДУЛ 05.06.xlsx;Лазерная Sakura!r526;ddbb1c580ba3ed878627b3d8dbea6c97710c4682804b2638b792149bf490915a
0992;0;1;1;11.1;6.848;4.252;4.25;37.0x20.0x15.0;33.0x16.6x12.5;2;14;17;/opt/mp-analytics/incoming/gab/САКУРА АБДУЛ 05.06.xlsx;Лазерная Sakura!r533;ddbb1c580ba3ed878627b3d8dbea6c97710c4682804b2638b792149bf490915a
5749;0;2;2;7.106;4.987;2.119;4.24;34.0x19.0x11.0;32.5x16.5x9.3;2;4;4;/opt/mp-analytics/incoming/gab/САКУРА АБДУЛ 05.06.xlsx;Лазерная Sakura!r400;ddbb1c580ba3ed878627b3d8dbea6c97710c4682804b2638b792149bf490915a
5758;9;5;14;0.648;0.346;0.302;4.23;18.0x6.0x6.0;15.0x4.8x4.8;2;3;3;/opt/mp-analytics/incoming/gab/Вся расходка Китай РФ Cactus GG PR.xlsx;Лист1!r3970;d0488dd393f71b9cb95cf51390c2aba1ef902bcac7a8eb2f95247679cc1d25fc
1330;2;3;5;11.1;10.264;0.836;4.18;37.0x20.0x15.0;34.5x23.8x12.5;4;1;1;/opt/mp-analytics/incoming/gab/Изи.xlsx;Данные по картриджам!r295;4064fa397384d687b0349dbae769c7d4a21c54bf65a712f6c31981a966b8f971
4333;4;0;4;6.48;5.44;1.04;4.16;36.0x15.0x12.0;32.0x17.0x10.0;2;4;4;/opt/mp-analytics/incoming/gab/Изи.xlsx;Данные по картриджам!r1534;4064fa397384d687b0349dbae769c7d4a21c54bf65a712f6c31981a966b8f971
3768;0;3;3;6.66;5.28;1.38;4.14;37.0x15.0x12.0;32.0x16.5x10.0;2;1;1;/opt/mp-analytics/incoming/gab/Вся расходка Китай РФ Cactus GG PR.xlsx;Лист1!r925;d0488dd393f71b9cb95cf51390c2aba1ef902bcac7a8eb2f95247679cc1d25fc
3769;0;3;3;6.66;5.28;1.38;4.14;37.0x15.0x12.0;32.0x16.5x10.0;2;1;1;/opt/mp-analytics/incoming/gab/Вся расходка Китай РФ Cactus GG PR.xlsx;Лист1!r927;d0488dd393f71b9cb95cf51390c2aba1ef902bcac7a8eb2f95247679cc1d25fc
0209;0;1;1;9.504;5.39;4.114;4.11;36.0x22.0x12.0;35.0x14.0x11.0;3;1;1;/opt/mp-analytics/incoming/gab/Изи.xlsx;Данные по картриджам!r132;4064fa397384d687b0349dbae769c7d4a21c54bf65a712f6c31981a966b8f971
2356;0;1;1;11.1;7.02;4.08;4.08;37.0x20.0x15.0;36.0x15.0x13.0;4;4;4;/opt/mp-analytics/incoming/gab/Изи.xlsx;Данные по картриджам!r1284;4064fa397384d687b0349dbae769c7d4a21c54bf65a712f6c31981a966b8f971
0188;2;2;4;1.2;0.189;1.011;4.04;15.0x10.0x8.0;9.0x7.0x3.0;3;10;10;/opt/mp-analytics/incoming/gab/Изи.xlsx;Данные по картриджам!r981;4064fa397384d687b0349dbae769c7d4a21c54bf65a712f6c31981a966b8f971
5221;0;1;1;8.064;4.05;4.014;4.01;32.0x18.0x14.0;30.0x13.5x10.0;2;1;1;/opt/mp-analytics/incoming/gab/Изи.xlsx;Данные по картриджам!r1596;4064fa397384d687b0349dbae769c7d4a21c54bf65a712f6c31981a966b8f971
4332;0;2;2;11.1;9.108;1.992;3.98;37.0x25.0x12.0;34.5x24.0x11.0;3;1;1;/opt/mp-analytics/incoming/gab/Изи.xlsx;Данные по картриджам!r1419;4064fa397384d687b0349dbae769c7d4a21c54bf65a712f6c31981a966b8f971
5596;1;0;1;9.6;5.717;3.883;3.88;32.0x20.0x15.0;33.0x16.5x10.5;3;1;1;/opt/mp-analytics/incoming/gab/Вся расходка Китай РФ Cactus GG PR.xlsx;Лист1!r3125;d0488dd393f71b9cb95cf51390c2aba1ef902bcac7a8eb2f95247679cc1d25fc
2354;4;0;4;11.1;10.134;0.966;3.86;37.0x20.0x15.0;34.5x23.5x12.5;4;3;3;/opt/mp-analytics/incoming/gab/Изи.xlsx;Данные по картриджам!r1114;4064fa397384d687b0349dbae769c7d4a21c54bf65a712f6c31981a966b8f971
4831;1;1;2;7.2;5.28;1.92;3.84;36.0x20.0x10.0;32.0x16.5x10.0;2;1;1;/opt/mp-analytics/incoming/gab/Вся расходка Китай РФ Cactus GG PR.xlsx;Лист1!r846;d0488dd393f71b9cb95cf51390c2aba1ef902bcac7a8eb2f95247679cc1d25fc
0896;0;4;4;1.2;0.242;0.958;3.83;15.0x10.0x8.0;8.5x7.5x3.8;4;1;1;/opt/mp-analytics/incoming/gab/Изи.xlsx;Данные по картриджам!r541;4064fa397384d687b0349dbae769c7d4a21c54bf65a712f6c31981a966b8f971
0130;2;7;9;0.56;0.139;0.421;3.79;14.0x8.0x5.0;9.2x5.2x2.9;3;15;15;/opt/mp-analytics/incoming/gab/Изи.xlsx;Данные по картриджам!r427;4064fa397384d687b0349dbae769c7d4a21c54bf65a712f6c31981a966b8f971
1307;1;0;1;11.1;7.415;3.685;3.69;37.0x20.0x15.0;33.1x17.1x13.1;3;5;5;/opt/mp-analytics/incoming/gab/САКУРА АБДУЛ 05.06.xlsx;Лазерная Sakura!r81;ddbb1c580ba3ed878627b3d8dbea6c97710c4682804b2638b792149bf490915a
1228;2;2;4;1.2;0.285;0.915;3.66;15.0x10.0x8.0;12.0x9.5x2.5;3;1;1;/opt/mp-analytics/incoming/gab/Изи.xlsx;Данные по картриджам!r364;4064fa397384d687b0349dbae769c7d4a21c54bf65a712f6c31981a966b8f971
1232;5;0;5;1.2;0.484;0.716;3.58;15.0x10.0x8.0;11.0x8.0x5.5;2;3;3;/opt/mp-analytics/incoming/gab/Изи.xlsx;Данные по картриджам!r1433;4064fa397384d687b0349dbae769c7d4a21c54bf65a712f6c31981a966b8f971
3845;0;3;3;1.5;0.346;1.154;3.46;15.0x10.0x10.0;15.0x4.8x4.8;2;9;10;/opt/mp-analytics/incoming/gab/САКУРА АБДУЛ 05.06.xlsx;Струйная Sakura!r203;ddbb1c580ba3ed878627b3d8dbea6c97710c4682804b2638b792149bf490915a
0254;1;0;1;9.504;6.16;3.344;3.34;36.0x22.0x12.0;35.0x16.0x11.0;4;4;4;/opt/mp-analytics/incoming/gab/Изи.xlsx;Данные по картриджам!r321;4064fa397384d687b0349dbae769c7d4a21c54bf65a712f6c31981a966b8f971
0826;2;2;4;6.732;5.92;0.812;3.25;36.0x17.0x11.0;32.0x18.5x10.0;3;5;5;/opt/mp-analytics/incoming/gab/Вся расходка Китай РФ Cactus GG PR.xlsx;Лист1!r3864;d0488dd393f71b9cb95cf51390c2aba1ef902bcac7a8eb2f95247679cc1d25fc
6068;0;1;1;6.76;3.52;3.24;3.24;40.0x13.0x13.0;32.0x11.0x10.0;2;1;1;/opt/mp-analytics/incoming/gab/Изи.xlsx;Данные по картриджам!r1949;4064fa397384d687b0349dbae769c7d4a21c54bf65a712f6c31981a966b8f971
6069;0;1;1;6.76;3.52;3.24;3.24;40.0x13.0x13.0;32.0x11.0x10.0;2;1;1;/opt/mp-analytics/incoming/gab/Изи.xlsx;Данные по картриджам!r1951;4064fa397384d687b0349dbae769c7d4a21c54bf65a712f6c31981a966b8f971
6070;0;1;1;6.76;3.52;3.24;3.24;40.0x13.0x13.0;32.0x11.0x10.0;2;1;1;/opt/mp-analytics/incoming/gab/Изи.xlsx;Данные по картриджам!r1952;4064fa397384d687b0349dbae769c7d4a21c54bf65a712f6c31981a966b8f971
0839;0;3;3;1.2;0.128;1.072;3.22;15.0x10.0x8.0;8.7x6.7x2.2;2;1;1;/opt/mp-analytics/incoming/gab/Изи.xlsx;Данные по картриджам!r485;4064fa397384d687b0349dbae769c7d4a21c54bf65a712f6c31981a966b8f971
5791;0;2;2;4.0;2.4;1.6;3.2;20.0x20.0x10.0;20.0x12.0x10.0;2;1;1;/opt/mp-analytics/incoming/gab/САКУРА АБДУЛ 05.06.xlsx;Лазерная Sakura!r1245;ddbb1c580ba3ed878627b3d8dbea6c97710c4682804b2638b792149bf490915a
0922;2;1;3;1.2;0.144;1.056;3.17;15.0x10.0x8.0;8.0x6.0x3.0;2;14;14;/opt/mp-analytics/incoming/gab/Изи.xlsx;Данные по картриджам!r479;4064fa397384d687b0349dbae769c7d4a21c54bf65a712f6c31981a966b8f971
0799;2;1;3;1.2;0.173;1.027;3.08;15.0x10.0x8.0;7.0x5.5x4.5;3;1;1;/opt/mp-analytics/incoming/gab/Изи.xlsx;Данные по картриджам!r577;4064fa397384d687b0349dbae769c7d4a21c54bf65a712f6c31981a966b8f971
3779;1;0;1;6.66;3.645;3.015;3.02;37.0x15.0x12.0;30.0x13.5x9.0;2;4;4;/opt/mp-analytics/incoming/gab/Изи.xlsx;Данные по картриджам!r1906;4064fa397384d687b0349dbae769c7d4a21c54bf65a712f6c31981a966b8f971
0596;2;1;3;1.2;0.21;0.99;2.97;15.0x10.0x8.0;10.5x8.0x2.5;3;1;1;/opt/mp-analytics/incoming/gab/Изи.xlsx;Данные по картриджам!r349;4064fa397384d687b0349dbae769c7d4a21c54bf65a712f6c31981a966b8f971
3489;2;0;2;2.0;0.517;1.483;2.97;20.0x10.0x10.0;15.0x11.5x3.0;3;1;1;/opt/mp-analytics/incoming/gab/Вся расходка Китай РФ Cactus GG PR.xlsx;Лист1!r2795;d0488dd393f71b9cb95cf51390c2aba1ef902bcac7a8eb2f95247679cc1d25fc
3911;1;0;1;6.66;3.713;2.947;2.95;37.0x15.0x12.0;32.5x11.2x10.2;2;1;1;/opt/mp-analytics/incoming/gab/САКУРА АБДУЛ 05.06.xlsx;Лазерная Sakura!r748;ddbb1c580ba3ed878627b3d8dbea6c97710c4682804b2638b792149bf490915a
3912;1;0;1;6.66;3.713;2.947;2.95;37.0x15.0x12.0;32.5x11.2x10.2;2;1;1;/opt/mp-analytics/incoming/gab/САКУРА АБДУЛ 05.06.xlsx;Лазерная Sakura!r749;ddbb1c580ba3ed878627b3d8dbea6c97710c4682804b2638b792149bf490915a
5379;1;0;1;6.66;3.713;2.947;2.95;37.0x15.0x12.0;32.5x11.2x10.2;3;1;1;/opt/mp-analytics/incoming/gab/САКУРА АБДУЛ 05.06.xlsx;Лазерная Sakura!r1132;ddbb1c580ba3ed878627b3d8dbea6c97710c4682804b2638b792149bf490915a
5381;1;0;1;6.66;3.713;2.947;2.95;37.0x15.0x12.0;32.5x11.2x10.2;2;1;1;/opt/mp-analytics/incoming/gab/САКУРА АБДУЛ 05.06.xlsx;Лазерная Sakura!r1134;ddbb1c580ba3ed878627b3d8dbea6c97710c4682804b2638b792149bf490915a
0297;2;1;3;1.2;0.22;0.98;2.94;15.0x10.0x8.0;11.0x10.0x2.0;2;17;7;/opt/mp-analytics/incoming/gab/САКУРА АБДУЛ 05.06.xlsx;Струйная Sakura!r352;ddbb1c580ba3ed878627b3d8dbea6c97710c4682804b2638b792149bf490915a
2671;1;0;1;11.1;8.18;2.92;2.92;37.0x20.0x15.0;35.6x20.7x11.1;3;16;17;/opt/mp-analytics/incoming/gab/САКУРА АБДУЛ 05.06.xlsx;Лазерная Sakura!r344;ddbb1c580ba3ed878627b3d8dbea6c97710c4682804b2638b792149bf490915a
1190;3;0;3;11.1;10.134;0.966;2.9;37.0x20.0x15.0;34.5x23.5x12.5;3;3;1;/opt/mp-analytics/incoming/gab/Изи.xlsx;Данные по картриджам!r88;4064fa397384d687b0349dbae769c7d4a21c54bf65a712f6c31981a966b8f971
0198;5;1;6;0.72;0.242;0.478;2.87;12.0x12.0x5.0;8.5x7.5x3.8;2;67;67;/opt/mp-analytics/incoming/gab/Изи.xlsx;Данные по картриджам!r991;4064fa397384d687b0349dbae769c7d4a21c54bf65a712f6c31981a966b8f971
0306;4;0;4;1.2;0.492;0.708;2.83;15.0x10.0x8.0;11.5x9.5x4.5;2;19;20;/opt/mp-analytics/incoming/gab/Вся расходка Китай РФ Cactus GG PR.xlsx;Лист1!r1290;d0488dd393f71b9cb95cf51390c2aba1ef902bcac7a8eb2f95247679cc1d25fc
3767;1;1;2;6.66;5.28;1.38;2.76;37.0x15.0x12.0;32.0x16.5x10.0;2;1;1;/opt/mp-analytics/incoming/gab/Вся расходка Китай РФ Cactus GG PR.xlsx;Лист1!r929;d0488dd393f71b9cb95cf51390c2aba1ef902bcac7a8eb2f95247679cc1d25fc
1231;3;0;3;1.2;0.285;0.915;2.75;15.0x10.0x8.0;12.0x9.5x2.5;4;3;3;/opt/mp-analytics/incoming/gab/Изи.xlsx;Данные по картриджам!r367;4064fa397384d687b0349dbae769c7d4a21c54bf65a712f6c31981a966b8f971
1306;2;0;2;11.1;9.724;1.376;2.75;37.0x20.0x15.0;44.0x17.0x13.0;4;3;3;/opt/mp-analytics/incoming/gab/Изи.xlsx;Данные по картриджам!r826;4064fa397384d687b0349dbae769c7d4a21c54bf65a712f6c31981a966b8f971
6119;0;1;1;6.24;3.52;2.72;2.72;40.0x13.0x12.0;32.0x11.0x10.0;2;1;1;/opt/mp-analytics/incoming/gab/Изи.xlsx;Данные по картриджам!r1950;4064fa397384d687b0349dbae769c7d4a21c54bf65a712f6c31981a966b8f971
0270;1;0;1;10.8;8.085;2.715;2.71;36.0x20.0x15.0;35.0x21.0x11.0;3;1;1;/opt/mp-analytics/incoming/gab/САКУРА АБДУЛ 05.06.xlsx;Лазерная Sakura!r413;ddbb1c580ba3ed878627b3d8dbea6c97710c4682804b2638b792149bf490915a
1287;1;0;1;11.1;8.492;2.608;2.61;37.0x20.0x15.0;35.5x20.8x11.5;3;5;5;/opt/mp-analytics/incoming/gab/САКУРА АБДУЛ 05.06.xlsx;Лазерная Sakura!r347;ddbb1c580ba3ed878627b3d8dbea6c97710c4682804b2638b792149bf490915a
4145;3;0;3;1.2;0.385;0.815;2.44;15.0x10.0x8.0;11.0x10.0x3.5;4;1;1;/opt/mp-analytics/incoming/gab/Изи.xlsx;Данные по картриджам!r1397;4064fa397384d687b0349dbae769c7d4a21c54bf65a712f6c31981a966b8f971
4482;1;0;1;6.76;4.32;2.44;2.44;40.0x13.0x13.0;32.0x13.5x10.0;2;1;1;/opt/mp-analytics/incoming/gab/Изи.xlsx;Данные по картриджам!r1592;4064fa397384d687b0349dbae769c7d4a21c54bf65a712f6c31981a966b8f971
4483;1;0;1;6.76;4.32;2.44;2.44;40.0x13.0x13.0;32.0x13.5x10.0;2;1;1;/opt/mp-analytics/incoming/gab/Изи.xlsx;Данные по картриджам!r1593;4064fa397384d687b0349dbae769c7d4a21c54bf65a712f6c31981a966b8f971
4484;1;0;1;6.76;4.32;2.44;2.44;40.0x13.0x13.0;32.0x13.5x10.0;2;1;1;/opt/mp-analytics/incoming/gab/Изи.xlsx;Данные по картриджам!r1594;4064fa397384d687b0349dbae769c7d4a21c54bf65a712f6c31981a966b8f971
0192;5;0;5;0.72;0.242;0.478;2.39;12.0x12.0x5.0;8.5x7.5x3.8;2;46;46;/opt/mp-analytics/incoming/gab/Изи.xlsx;Данные по картриджам!r503;4064fa397384d687b0349dbae769c7d4a21c54bf65a712f6c31981a966b8f971
1703;1;0;1;11.1;8.775;2.325;2.33;37.0x20.0x15.0;50.0x13.5x13.0;2;5;5;/opt/mp-analytics/incoming/gab/САКУРА АБДУЛ 05.06.xlsx;Лазерная Sakura!r405;ddbb1c580ba3ed878627b3d8dbea6c97710c4682804b2638b792149bf490915a
3758;1;1;2;1.5;0.352;1.148;2.3;15.0x10.0x10.0;13.0x5.2x5.2;3;1;1;/opt/mp-analytics/incoming/gab/САКУРА АБДУЛ 05.06.xlsx;Струйная Sakura!r159;ddbb1c580ba3ed878627b3d8dbea6c97710c4682804b2638b792149bf490915a
3434;1;0;1;6.72;4.5;2.22;2.22;35.0x16.0x12.0;30.0x15.0x10.0;4;1;1;/opt/mp-analytics/incoming/gab/Изи.xlsx;Данные по картриджам!r1152;4064fa397384d687b0349dbae769c7d4a21c54bf65a712f6c31981a966b8f971
0146;3;5;8;0.4;0.128;0.272;2.18;10.0x8.0x5.0;8.7x6.7x2.2;3;6;6;/opt/mp-analytics/incoming/gab/Изи.xlsx;Данные по картриджам!r439;4064fa397384d687b0349dbae769c7d4a21c54bf65a712f6c31981a966b8f971
1457;6;3;9;0.4;0.158;0.242;2.18;10.0x8.0x5.0;9.0x5.0x3.5;2;3;3;/opt/mp-analytics/incoming/gab/Вся расходка Китай РФ Cactus GG PR.xlsx;Лист1!r1282;d0488dd393f71b9cb95cf51390c2aba1ef902bcac7a8eb2f95247679cc1d25fc
0291;1;1;2;1.2;0.128;1.072;2.14;15.0x10.0x8.0;8.7x6.7x2.2;3;9;10;/opt/mp-analytics/incoming/gab/Изи.xlsx;Данные по картриджам!r951;4064fa397384d687b0349dbae769c7d4a21c54bf65a712f6c31981a966b8f971
0840;1;1;2;1.2;0.128;1.072;2.14;15.0x10.0x8.0;8.7x6.7x2.2;2;1;1;/opt/mp-analytics/incoming/gab/Изи.xlsx;Данные по картриджам!r486;4064fa397384d687b0349dbae769c7d4a21c54bf65a712f6c31981a966b8f971
2185;2;0;2;1.2;0.158;1.042;2.08;15.0x10.0x8.0;10.5x6.0x2.5;4;1;1;/opt/mp-analytics/incoming/gab/САКУРА АБДУЛ 05.06.xlsx;Струйная Sakura!r57;ddbb1c580ba3ed878627b3d8dbea6c97710c4682804b2638b792149bf490915a
0949;0;2;2;1.2;0.18;1.02;2.04;15.0x10.0x8.0;10.0x6.0x3.0;3;1;1;/opt/mp-analytics/incoming/gab/Изи.xlsx;Данные по картриджам!r1014;4064fa397384d687b0349dbae769c7d4a21c54bf65a712f6c31981a966b8f971
3034;0;1;1;11.1;9.108;1.992;1.99;37.0x20.0x15.0;34.5x24.0x11.0;3;3;3;/opt/mp-analytics/incoming/gab/Изи.xlsx;Данные по картриджам!r272;4064fa397384d687b0349dbae769c7d4a21c54bf65a712f6c31981a966b8f971
0598;1;1;2;1.2;0.21;0.99;1.98;15.0x10.0x8.0;10.5x8.0x2.5;3;1;1;/opt/mp-analytics/incoming/gab/Изи.xlsx;Данные по картриджам!r351;4064fa397384d687b0349dbae769c7d4a21c54bf65a712f6c31981a966b8f971
0865;0;2;2;11.1;10.134;0.966;1.93;37.0x20.0x15.0;34.5x23.5x12.5;4;3;3;/opt/mp-analytics/incoming/gab/Изи.xlsx;Данные по картриджам!r788;4064fa397384d687b0349dbae769c7d4a21c54bf65a712f6c31981a966b8f971
1216;2;0;2;11.1;10.134;0.966;1.93;37.0x20.0x15.0;34.5x23.5x12.5;3;2;2;/opt/mp-analytics/incoming/gab/Изи.xlsx;Данные по картриджам!r267;4064fa397384d687b0349dbae769c7d4a21c54bf65a712f6c31981a966b8f971
