external_code;наш_Д;наш_Ш;наш_В;внеш_Д;внеш_Ш;внеш_В;расхождение_по_сторонам;наш_объём_л;внеш_объём_л;разница_объёма_л;число_источников;группа;карточек_wb_acc1;src_file;src_locator;src_sha256
1359;37.0;20.0;15.0;35.0;27.0;15.0;2.0 / -7.0 / 0.0;11.1;14.175;-3.075;3;В;1;/opt/mp-analytics/incoming/gab/Вся расходка Китай РФ Cactus GG PR.xlsx;Лист1!r59;d0488dd393f71b9cb95cf51390c2aba1ef902bcac7a8eb2f95247679cc1d25fc
1361;37.0;20.0;15.0;32.0;11.0;11.0;5.0 / 9.0 / 4.0;11.1;3.872;7.228;2;Б;1;/opt/mp-analytics/incoming/gab/Вся расходка Китай РФ Cactus GG PR.xlsx;Лист1!r327;d0488dd393f71b9cb95cf51390c2aba1ef902bcac7a8eb2f95247679cc1d25fc
1362;37.0;20.0;15.0;34.8;16.3;12.6;2.2 / 3.7 / 2.4;11.1;7.147;3.953;2;Б;2;/opt/mp-analytics/incoming/gab/Вся расходка Китай РФ Cactus GG PR.xlsx;Лист1!r484;d0488dd393f71b9cb95cf51390c2aba1ef902bcac7a8eb2f95247679cc1d25fc
1363;37.0;20.0;15.0;17.7;7.2;6.8;19.3 / 12.8 / 8.2;11.1;0.867;10.233;2;Б;1;/opt/mp-analytics/incoming/gab/САКУРА АБДУЛ 05.06.xlsx;Лазерная Sakura!r1276;ddbb1c580ba3ed878627b3d8dbea6c97710c4682804b2638b792149bf490915a
1364;37.0;20.0;15.0;17.6;7.1;7.0;19.4 / 12.9 / 8.0;11.1;0.875;10.225;2;Б;1;/opt/mp-analytics/incoming/gab/САКУРА АБДУЛ 05.06.xlsx;Лазерная Sakura!r1277;ddbb1c580ba3ed878627b3d8dbea6c97710c4682804b2638b792149bf490915a
1365;37.0;20.0;15.0;17.7;7.2;6.7;19.3 / 12.8 / 8.3;11.1;0.854;10.246;2;Б;1;/opt/mp-analytics/incoming/gab/САКУРА АБДУЛ 05.06.xlsx;Лазерная Sakura!r1278;ddbb1c580ba3ed878627b3d8dbea6c97710c4682804b2638b792149bf490915a
1366;37.0;20.0;15.0;16.7;10.4;10.1;20.3 / 9.6 / 4.9;11.1;1.754;9.346;2;Б;5;/opt/mp-analytics/incoming/gab/САКУРА АБДУЛ 05.06.xlsx;Лазерная Sakura!r1279;ddbb1c580ba3ed878627b3d8dbea6c97710c4682804b2638b792149bf490915a
1367;37.0;20.0;15.0;35.0;13.5;10.7;2.0 / 6.5 / 4.3;11.1;5.056;6.044;4;Б;3;/opt/mp-analytics/incoming/gab/Изи.xlsx;Данные по картриджам!r318;4064fa397384d687b0349dbae769c7d4a21c54bf65a712f6c31981a966b8f971
1368;37.0;20.0;15.0;37.2;25.8;11.9;-0.2 / -5.8 / 3.1;11.1;11.421;-0.321;3;В;1;/opt/mp-analytics/incoming/gab/САКУРА АБДУЛ 05.06.xlsx;Лазерная Sakura!r335;ddbb1c580ba3ed878627b3d8dbea6c97710c4682804b2638b792149bf490915a
1369;37.0;20.0;15.0;38.2;33.6;18.1;-1.2 / -13.6 / -3.1;11.1;23.232;-12.132;3;В;2;/opt/mp-analytics/incoming/gab/САКУРА АБДУЛ 05.06.xlsx;Лазерная Sakura!r46;ddbb1c580ba3ed878627b3d8dbea6c97710c4682804b2638b792149bf490915a
1371;37.0;20.0;15.0;34.0;19.5;13.0;3.0 / 0.5 / 2.0;11.1;8.619;2.481;3;Б;1;/opt/mp-analytics/incoming/gab/Вся расходка Китай РФ Cactus GG PR.xlsx;Лист1!r355;d0488dd393f71b9cb95cf51390c2aba1ef902bcac7a8eb2f95247679cc1d25fc
1372;37.0;20.0;15.0;35.0;20.0;16.0;2.0 / 0.0 / -1.0;11.1;11.2;-0.1;3;А;4;/opt/mp-analytics/incoming/gab/Изи.xlsx;Данные по картриджам!r895;4064fa397384d687b0349dbae769c7d4a21c54bf65a712f6c31981a966b8f971
1375;37.0;20.0;15.0;47.0;24.0;16.0;-10.0 / -4.0 / -1.0;11.1;18.048;-6.948;2;В;5;/opt/mp-analytics/incoming/gab/Вся расходка Китай РФ Cactus GG PR.xlsx;Лист1!r4328;d0488dd393f71b9cb95cf51390c2aba1ef902bcac7a8eb2f95247679cc1d25fc
1376;37.0;20.0;15.0;30.6;9.0;8.8;6.4 / 11.0 / 6.2;11.1;2.424;8.676;1;Б;3;/opt/mp-analytics/incoming/gab/САКУРА АБДУЛ 05.06.xlsx;Лазерная Sakura!r1244;ddbb1c580ba3ed878627b3d8dbea6c97710c4682804b2638b792149bf490915a
1377;37.0;20.0;15.0;30.0;11.0;10.0;7.0 / 9.0 / 5.0;11.1;3.3;7.8;3;Б;9;/opt/mp-analytics/incoming/gab/Изи.xlsx;Данные по картриджам!r114;4064fa397384d687b0349dbae769c7d4a21c54bf65a712f6c31981a966b8f971
1380;37.0;20.0;15.0;30.3;11.3;10.0;6.7 / 8.7 / 5.0;11.1;3.424;7.676;2;Б;4;/opt/mp-analytics/incoming/gab/САКУРА АБДУЛ 05.06.xlsx;Лазерная Sakura!r559;ddbb1c580ba3ed878627b3d8dbea6c97710c4682804b2638b792149bf490915a
1381;37.0;20.0;15.0;33.0;11.5;10.4;4.0 / 8.5 / 4.6;11.1;3.947;7.153;2;Б;1;/opt/mp-analytics/incoming/gab/САКУРА АБДУЛ 05.06.xlsx;Лазерная Sakura!r1055;ddbb1c580ba3ed878627b3d8dbea6c97710c4682804b2638b792149bf490915a
1382;37.0;20.0;15.0;33.0;11.5;10.5;4.0 / 8.5 / 4.5;11.1;3.985;7.115;2;Б;1;/opt/mp-analytics/incoming/gab/Вся расходка Китай РФ Cactus GG PR.xlsx;Лист1!r2;d0488dd393f71b9cb95cf51390c2aba1ef902bcac7a8eb2f95247679cc1d25fc
1383;37.0;20.0;15.0;33.0;11.5;10.4;4.0 / 8.5 / 4.6;11.1;3.947;7.153;2;Б;1;/opt/mp-analytics/incoming/gab/САКУРА АБДУЛ 05.06.xlsx;Лазерная Sakura!r1057;ddbb1c580ba3ed878627b3d8dbea6c97710c4682804b2638b792149bf490915a
1389;37.0;20.0;15.0;32.0;11.0;11.0;5.0 / 9.0 / 4.0;11.1;3.872;7.228;1;Б;3;/opt/mp-analytics/incoming/gab/Вся расходка Китай РФ Cactus GG PR.xlsx;Лист1!r140;d0488dd393f71b9cb95cf51390c2aba1ef902bcac7a8eb2f95247679cc1d25fc
1395;37.0;20.0;15.0;50.7;22.2;16.0;-13.7 / -2.2 / -1.0;11.1;18.009;-6.909;2;В;2;/opt/mp-analytics/incoming/gab/Изи.xlsx;Данные по картриджам!r1270;4064fa397384d687b0349dbae769c7d4a21c54bf65a712f6c31981a966b8f971
1404;37.0;20.0;15.0;33.0;17.0;12.0;4.0 / 3.0 / 3.0;11.1;6.732;4.368;2;Б;3;/opt/mp-analytics/incoming/gab/САКУРА АБДУЛ 05.06.xlsx;Лазерная Sakura!r570;ddbb1c580ba3ed878627b3d8dbea6c97710c4682804b2638b792149bf490915a
1405;37.0;20.0;15.0;32.5;16.5;12.0;4.5 / 3.5 / 3.0;11.1;6.435;4.665;2;Б;1;/opt/mp-analytics/incoming/gab/САКУРА АБДУЛ 05.06.xlsx;Лазерная Sakura!r571;ddbb1c580ba3ed878627b3d8dbea6c97710c4682804b2638b792149bf490915a
1406;37.0;20.0;15.0;32.5;16.5;12.0;4.5 / 3.5 / 3.0;11.1;6.435;4.665;2;Б;1;/opt/mp-analytics/incoming/gab/САКУРА АБДУЛ 05.06.xlsx;Лазерная Sakura!r572;ddbb1c580ba3ed878627b3d8dbea6c97710c4682804b2638b792149bf490915a
1407;37.0;20.0;15.0;32.5;16.5;12.0;4.5 / 3.5 / 3.0;11.1;6.435;4.665;2;Б;1;/opt/mp-analytics/incoming/gab/САКУРА АБДУЛ 05.06.xlsx;Лазерная Sakura!r573;ddbb1c580ba3ed878627b3d8dbea6c97710c4682804b2638b792149bf490915a
1410;37.0;20.0;15.0;32.5;16.5;12.0;4.5 / 3.5 / 3.0;11.1;6.435;4.665;1;Б;1;/opt/mp-analytics/incoming/gab/САКУРА АБДУЛ 05.06.xlsx;Лазерная Sakura!r621;ddbb1c580ba3ed878627b3d8dbea6c97710c4682804b2638b792149bf490915a
1412;37.0;20.0;15.0;51.0;16.5;13.0;-14.0 / 3.5 / 2.0;11.1;10.94;0.16;2;Б;5;/opt/mp-analytics/incoming/gab/Вся расходка Китай РФ Cactus GG PR.xlsx;Лист1!r602;d0488dd393f71b9cb95cf51390c2aba1ef902bcac7a8eb2f95247679cc1d25fc
1413;37.0;20.0;15.0;51.0;16.5;13.0;-14.0 / 3.5 / 2.0;11.1;10.94;0.16;2;Б;1;/opt/mp-analytics/incoming/gab/Вся расходка Китай РФ Cactus GG PR.xlsx;Лист1!r601;d0488dd393f71b9cb95cf51390c2aba1ef902bcac7a8eb2f95247679cc1d25fc
1414;37.0;20.0;15.0;51.0;16.5;13.0;-14.0 / 3.5 / 2.0;11.1;10.94;0.16;3;Б;1;/opt/mp-analytics/incoming/gab/Вся расходка Китай РФ Cactus GG PR.xlsx;Лист1!r599;d0488dd393f71b9cb95cf51390c2aba1ef902bcac7a8eb2f95247679cc1d25fc
1415;37.0;20.0;15.0;51.0;16.5;13.0;-14.0 / 3.5 / 2.0;11.1;10.94;0.16;2;Б;1;/opt/mp-analytics/incoming/gab/Вся расходка Китай РФ Cactus GG PR.xlsx;Лист1!r600;d0488dd393f71b9cb95cf51390c2aba1ef902bcac7a8eb2f95247679cc1d25fc
1416;37.0;20.0;15.0;33.9;12.8;9.5;3.1 / 7.2 / 5.5;11.1;4.122;6.978;1;Б;2;/opt/mp-analytics/incoming/gab/САКУРА АБДУЛ 05.06.xlsx;Лазерная Sakura!r443;ddbb1c580ba3ed878627b3d8dbea6c97710c4682804b2638b792149bf490915a
1425;37.0;20.0;15.0;29.0;8.5;8.5;8.0 / 11.5 / 6.5;11.1;2.095;9.005;1;Б;1;/opt/mp-analytics/incoming/gab/Вся расходка Китай РФ Cactus GG PR.xlsx;Лист1!r211;d0488dd393f71b9cb95cf51390c2aba1ef902bcac7a8eb2f95247679cc1d25fc
1429;37.0;20.0;15.0;43.8;7.7;7.5;-6.8 / 12.3 / 7.5;11.1;2.529;8.571;2;Б;3;/opt/mp-analytics/incoming/gab/САКУРА АБДУЛ 05.06.xlsx;Лазерная Sakura!r1231;ddbb1c580ba3ed878627b3d8dbea6c97710c4682804b2638b792149bf490915a
1430;37.0;20.0;15.0;33.7;20.1;9.0;3.3 / -0.1 / 6.0;11.1;6.096;5.004;3;Б;5;/opt/mp-analytics/incoming/gab/САКУРА АБДУЛ 05.06.xlsx;Лазерная Sakura!r629;ddbb1c580ba3ed878627b3d8dbea6c97710c4682804b2638b792149bf490915a
1434;37.0;20.0;15.0;48.0;11.5;11.0;-11.0 / 8.5 / 4.0;11.1;6.072;5.028;2;Б;9;/opt/mp-analytics/incoming/gab/Изи.xlsx;Данные по картриджам!r314;4064fa397384d687b0349dbae769c7d4a21c54bf65a712f6c31981a966b8f971
1438;37.0;20.0;15.0;46.0;10.0;10.0;-9.0 / 10.0 / 5.0;11.1;4.6;6.5;1;Б;3;/opt/mp-analytics/incoming/gab/САКУРА АБДУЛ 05.06.xlsx;Лазерная Sakura!r949;ddbb1c580ba3ed878627b3d8dbea6c97710c4682804b2638b792149bf490915a
1444;10.0;10.0;10.0;15.0;14.0;5.5;-5.0 / -4.0 / 4.5;1.0;1.155;-0.155;1;В;1;/opt/mp-analytics/incoming/gab/Изи.xlsx;Данные по картриджам!r1182;4064fa397384d687b0349dbae769c7d4a21c54bf65a712f6c31981a966b8f971
1445;10.0;8.0;5.0;9.0;5.0;3.5;1.0 / 3.0 / 1.5;0.4;0.158;0.242;3;Б;3;/opt/mp-analytics/incoming/gab/Вся расходка Китай РФ Cactus GG PR.xlsx;Лист1!r1202;d0488dd393f71b9cb95cf51390c2aba1ef902bcac7a8eb2f95247679cc1d25fc
1446;15.0;10.0;8.0;11.0;5.2;2.9;4.0 / 4.8 / 5.1;1.2;0.166;1.034;4;Б;8;/opt/mp-analytics/incoming/gab/Изи.xlsx;Данные по картриджам!r402;4064fa397384d687b0349dbae769c7d4a21c54bf65a712f6c31981a966b8f971
1447;10.0;8.0;5.0;11.0;5.2;2.9;-1.0 / 2.8 / 2.1;0.4;0.166;0.234;3;Б;1;/opt/mp-analytics/incoming/gab/Изи.xlsx;Данные по картриджам!r403;4064fa397384d687b0349dbae769c7d4a21c54bf65a712f6c31981a966b8f971
1448;10.0;8.0;5.0;11.0;5.2;2.9;-1.0 / 2.8 / 2.1;0.4;0.166;0.234;4;Б;1;/opt/mp-analytics/incoming/gab/Изи.xlsx;Данные по картриджам!r404;4064fa397384d687b0349dbae769c7d4a21c54bf65a712f6c31981a966b8f971
1449;10.0;8.0;5.0;11.0;5.2;2.9;-1.0 / 2.8 / 2.1;0.4;0.166;0.234;4;Б;1;/opt/mp-analytics/incoming/gab/Изи.xlsx;Данные по картриджам!r405;4064fa397384d687b0349dbae769c7d4a21c54bf65a712f6c31981a966b8f971
1450;10.0;8.0;5.0;11.0;5.2;2.9;-1.0 / 2.8 / 2.1;0.4;0.166;0.234;3;Б;1;/opt/mp-analytics/incoming/gab/Изи.xlsx;Данные по картриджам!r932;4064fa397384d687b0349dbae769c7d4a21c54bf65a712f6c31981a966b8f971
1456;8.0;5.0;5.0;9.0;8.0;4.0;-1.0 / -3.0 / 1.0;0.2;0.288;-0.088;1;В;11;/opt/mp-analytics/incoming/gab/Изи.xlsx;Данные по картриджам!r378;4064fa397384d687b0349dbae769c7d4a21c54bf65a712f6c31981a966b8f971
1457;10.0;8.0;5.0;9.0;5.0;3.5;1.0 / 3.0 / 1.5;0.4;0.158;0.242;2;Б;3;/opt/mp-analytics/incoming/gab/Вся расходка Китай РФ Cactus GG PR.xlsx;Лист1!r1282;d0488dd393f71b9cb95cf51390c2aba1ef902bcac7a8eb2f95247679cc1d25fc
1458;8.0;5.0;5.0;11.2;5.0;3.3;-3.2 / 0.0 / 1.7;0.2;0.185;0.015;1;Б;1;/opt/mp-analytics/incoming/gab/Вся расходка Китай РФ Cactus GG PR.xlsx;Лист1!r2758;d0488dd393f71b9cb95cf51390c2aba1ef902bcac7a8eb2f95247679cc1d25fc
1460;10.0;8.0;5.0;7.8;5.8;3.0;2.2 / 2.2 / 2.0;0.4;0.136;0.264;2;Б;4;/opt/mp-analytics/incoming/gab/Изи.xlsx;Данные по картриджам!r483;4064fa397384d687b0349dbae769c7d4a21c54bf65a712f6c31981a966b8f971
1466;15.0;10.0;8.0;13.0;7.5;4.2;2.0 / 2.5 / 3.8;1.2;0.409;0.791;1;Б;3;/opt/mp-analytics/incoming/gab/Вся расходка Китай РФ Cactus GG PR.xlsx;Лист1!r1220;d0488dd393f71b9cb95cf51390c2aba1ef902bcac7a8eb2f95247679cc1d25fc
1467;15.0;10.0;8.0;10.5;8.0;2.5;4.5 / 2.0 / 5.5;1.2;0.21;0.99;2;Б;1;/opt/mp-analytics/incoming/gab/Изи.xlsx;Данные по картриджам!r1193;4064fa397384d687b0349dbae769c7d4a21c54bf65a712f6c31981a966b8f971
1468;15.0;10.0;8.0;10.5;8.0;2.5;4.5 / 2.0 / 5.5;1.2;0.21;0.99;2;Б;1;/opt/mp-analytics/incoming/gab/Изи.xlsx;Данные по картриджам!r1194;4064fa397384d687b0349dbae769c7d4a21c54bf65a712f6c31981a966b8f971
1469;15.0;10.0;8.0;10.5;8.0;2.5;4.5 / 2.0 / 5.5;1.2;0.21;0.99;2;Б;1;/opt/mp-analytics/incoming/gab/Изи.xlsx;Данные по картриджам!r1195;4064fa397384d687b0349dbae769c7d4a21c54bf65a712f6c31981a966b8f971
1476;10.0;8.0;5.0;7.0;5.0;3.0;3.0 / 3.0 / 2.0;0.4;0.105;0.295;2;Б;4;/opt/mp-analytics/incoming/gab/Вся расходка Китай РФ Cactus GG PR.xlsx;Лист1!r1204;d0488dd393f71b9cb95cf51390c2aba1ef902bcac7a8eb2f95247679cc1d25fc
1477;10.0;8.0;5.0;7.0;5.0;3.0;3.0 / 3.0 / 2.0;0.4;0.105;0.295;2;Б;3;/opt/mp-analytics/incoming/gab/Вся расходка Китай РФ Cactus GG PR.xlsx;Лист1!r1203;d0488dd393f71b9cb95cf51390c2aba1ef902bcac7a8eb2f95247679cc1d25fc
1478;8.0;5.0;5.0;9.0;8.0;4.0;-1.0 / -3.0 / 1.0;0.2;0.288;-0.088;1;В;1;/opt/mp-analytics/incoming/gab/Изи.xlsx;Данные по картриджам!r372;4064fa397384d687b0349dbae769c7d4a21c54bf65a712f6c31981a966b8f971
1483;8.0;5.0;5.0;21.7;5.0;2.8;-13.7 / 0.0 / 2.2;0.2;0.304;-0.104;3;В;7;/opt/mp-analytics/incoming/gab/Вся расходка Китай РФ Cactus GG PR.xlsx;Лист1!r2774;d0488dd393f71b9cb95cf51390c2aba1ef902bcac7a8eb2f95247679cc1d25fc
1484;8.0;5.0;5.0;21.7;5.0;2.8;-13.7 / 0.0 / 2.2;0.2;0.304;-0.104;3;В;1;/opt/mp-analytics/incoming/gab/Вся расходка Китай РФ Cactus GG PR.xlsx;Лист1!r2775;d0488dd393f71b9cb95cf51390c2aba1ef902bcac7a8eb2f95247679cc1d25fc
1485;8.0;5.0;5.0;28.5;12.5;3.5;-20.5 / -7.5 / 1.5;0.2;1.247;-1.047;3;В;1;/opt/mp-analytics/incoming/gab/Вся расходка Китай РФ Cactus GG PR.xlsx;Лист1!r2776;d0488dd393f71b9cb95cf51390c2aba1ef902bcac7a8eb2f95247679cc1d25fc
1486;8.0;5.0;5.0;28.5;12.5;3.5;-20.5 / -7.5 / 1.5;0.2;1.247;-1.047;3;В;1;/opt/mp-analytics/incoming/gab/Вся расходка Китай РФ Cactus GG PR.xlsx;Лист1!r2777;d0488dd393f71b9cb95cf51390c2aba1ef902bcac7a8eb2f95247679cc1d25fc
1487;8.0;5.0;5.0;14.5;9.0;3.0;-6.5 / -4.0 / 2.0;0.2;0.392;-0.192;3;В;7;/opt/mp-analytics/incoming/gab/Изи.xlsx;Данные по картриджам!r1200;4064fa397384d687b0349dbae769c7d4a21c54bf65a712f6c31981a966b8f971
1488;8.0;5.0;5.0;11.5;9.0;2.0;-3.5 / -4.0 / 3.0;0.2;0.207;-0.007;3;В;1;/opt/mp-analytics/incoming/gab/Изи.xlsx;Данные по картриджам!r1201;4064fa397384d687b0349dbae769c7d4a21c54bf65a712f6c31981a966b8f971
1489;8.0;5.0;5.0;11.5;9.0;2.0;-3.5 / -4.0 / 3.0;0.2;0.207;-0.007;3;В;1;/opt/mp-analytics/incoming/gab/Изи.xlsx;Данные по картриджам!r1202;4064fa397384d687b0349dbae769c7d4a21c54bf65a712f6c31981a966b8f971
1490;8.0;5.0;5.0;11.5;9.0;2.0;-3.5 / -4.0 / 3.0;0.2;0.207;-0.007;3;В;1;/opt/mp-analytics/incoming/gab/Изи.xlsx;Данные по картриджам!r1203;4064fa397384d687b0349dbae769c7d4a21c54bf65a712f6c31981a966b8f971
1503;8.0;5.0;5.0;10.2;5.0;2.5;-2.2 / 0.0 / 2.5;0.2;0.128;0.072;1;Б;1;/opt/mp-analytics/incoming/gab/Вся расходка Китай РФ Cactus GG PR.xlsx;Лист1!r1298;d0488dd393f71b9cb95cf51390c2aba1ef902bcac7a8eb2f95247679cc1d25fc
1515;37.0;20.0;15.0;34.2;21.0;12.2;2.8 / -1.0 / 2.8;11.1;8.762;2.338;1;Б;8;/opt/mp-analytics/incoming/gab/Вся расходка Китай РФ Cactus GG PR.xlsx;Лист1!r145;d0488dd393f71b9cb95cf51390c2aba1ef902bcac7a8eb2f95247679cc1d25fc
1516;37.0;20.0;15.0;34.2;21.0;12.2;2.8 / -1.0 / 2.8;11.1;8.762;2.338;1;Б;1;/opt/mp-analytics/incoming/gab/Вся расходка Китай РФ Cactus GG PR.xlsx;Лист1!r144;d0488dd393f71b9cb95cf51390c2aba1ef902bcac7a8eb2f95247679cc1d25fc
1517;37.0;20.0;15.0;34.2;21.0;12.2;2.8 / -1.0 / 2.8;11.1;8.762;2.338;1;Б;1;/opt/mp-analytics/incoming/gab/Вся расходка Китай РФ Cactus GG PR.xlsx;Лист1!r143;d0488dd393f71b9cb95cf51390c2aba1ef902bcac7a8eb2f95247679cc1d25fc
1518;37.0;20.0;15.0;34.2;21.0;12.2;2.8 / -1.0 / 2.8;11.1;8.762;2.338;1;Б;1;/opt/mp-analytics/incoming/gab/Вся расходка Китай РФ Cactus GG PR.xlsx;Лист1!r142;d0488dd393f71b9cb95cf51390c2aba1ef902bcac7a8eb2f95247679cc1d25fc
1519;37.0;20.0;15.0;32.0;18.7;10.0;5.0 / 1.3 / 5.0;11.1;5.984;5.116;1;Б;3;/opt/mp-analytics/incoming/gab/Вся расходка Китай РФ Cactus GG PR.xlsx;Лист1!r774;d0488dd393f71b9cb95cf51390c2aba1ef902bcac7a8eb2f95247679cc1d25fc
1525;37.0;20.0;15.0;17.0;15.0;13.0;20.0 / 5.0 / 2.0;11.1;3.315;7.785;1;Б;15;/opt/mp-analytics/incoming/gab/Вся расходка Китай РФ Cactus GG PR.xlsx;Лист1!r809;d0488dd393f71b9cb95cf51390c2aba1ef902bcac7a8eb2f95247679cc1d25fc
1526;37.0;20.0;15.0;15.0;13.0;9.5;22.0 / 7.0 / 5.5;11.1;1.853;9.247;1;Б;1;/opt/mp-analytics/incoming/gab/Вся расходка Китай РФ Cactus GG PR.xlsx;Лист1!r808;d0488dd393f71b9cb95cf51390c2aba1ef902bcac7a8eb2f95247679cc1d25fc
1527;37.0;20.0;15.0;15.0;13.0;9.5;22.0 / 7.0 / 5.5;11.1;1.853;9.247;1;Б;1;/opt/mp-analytics/incoming/gab/Вся расходка Китай РФ Cactus GG PR.xlsx;Лист1!r807;d0488dd393f71b9cb95cf51390c2aba1ef902bcac7a8eb2f95247679cc1d25fc
1528;37.0;20.0;15.0;15.0;13.0;9.5;22.0 / 7.0 / 5.5;11.1;1.853;9.247;1;Б;1;/opt/mp-analytics/incoming/gab/Вся расходка Китай РФ Cactus GG PR.xlsx;Лист1!r806;d0488dd393f71b9cb95cf51390c2aba1ef902bcac7a8eb2f95247679cc1d25fc
1532;10.0;8.0;5.0;14.0;11.0;4.0;-4.0 / -3.0 / 1.0;0.4;0.616;-0.216;2;В;9;/opt/mp-analytics/incoming/gab/Изи.xlsx;Данные по картриджам!r977;4064fa397384d687b0349dbae769c7d4a21c54bf65a712f6c31981a966b8f971
1534;10.0;8.0;5.0;14.0;11.0;4.0;-4.0 / -3.0 / 1.0;0.4;0.616;-0.216;2;В;1;/opt/mp-analytics/incoming/gab/Изи.xlsx;Данные по картриджам!r979;4064fa397384d687b0349dbae769c7d4a21c54bf65a712f6c31981a966b8f971
1535;10.0;8.0;5.0;14.0;11.0;4.0;-4.0 / -3.0 / 1.0;0.4;0.616;-0.216;2;В;1;/opt/mp-analytics/incoming/gab/Изи.xlsx;Данные по картриджам!r980;4064fa397384d687b0349dbae769c7d4a21c54bf65a712f6c31981a966b8f971
1536;15.0;10.0;8.0;9.0;6.8;1.8;6.0 / 3.2 / 6.2;1.2;0.11;1.09;1;Б;9;/opt/mp-analytics/incoming/gab/Вся расходка Китай РФ Cactus GG PR.xlsx;Лист1!r1420;d0488dd393f71b9cb95cf51390c2aba1ef902bcac7a8eb2f95247679cc1d25fc
1540;15.0;10.0;8.0;9.0;6.8;1.8;6.0 / 3.2 / 6.2;1.2;0.11;1.09;2;Б;2;/opt/mp-analytics/incoming/gab/Вся расходка Китай РФ Cactus GG PR.xlsx;Лист1!r1259;d0488dd393f71b9cb95cf51390c2aba1ef902bcac7a8eb2f95247679cc1d25fc
1541;15.0;10.0;8.0;9.0;6.8;1.8;6.0 / 3.2 / 6.2;1.2;0.11;1.09;2;Б;1;/opt/mp-analytics/incoming/gab/Вся расходка Китай РФ Cactus GG PR.xlsx;Лист1!r1258;d0488dd393f71b9cb95cf51390c2aba1ef902bcac7a8eb2f95247679cc1d25fc
1542;10.0;8.0;5.0;9.0;6.8;1.8;1.0 / 1.2 / 3.2;0.4;0.11;0.29;2;Б;1;/opt/mp-analytics/incoming/gab/Вся расходка Китай РФ Cactus GG PR.xlsx;Лист1!r1257;d0488dd393f71b9cb95cf51390c2aba1ef902bcac7a8eb2f95247679cc1d25fc
1543;10.0;8.0;5.0;9.0;6.8;1.8;1.0 / 1.2 / 3.2;0.4;0.11;0.29;2;Б;1;/opt/mp-analytics/incoming/gab/Вся расходка Китай РФ Cactus GG PR.xlsx;Лист1!r1256;d0488dd393f71b9cb95cf51390c2aba1ef902bcac7a8eb2f95247679cc1d25fc
1544;15.0;10.0;8.0;9.0;6.8;1.8;6.0 / 3.2 / 6.2;1.2;0.11;1.09;2;Б;1;/opt/mp-analytics/incoming/gab/Вся расходка Китай РФ Cactus GG PR.xlsx;Лист1!r1255;d0488dd393f71b9cb95cf51390c2aba1ef902bcac7a8eb2f95247679cc1d25fc
1545;10.0;8.0;5.0;9.0;6.8;1.8;1.0 / 1.2 / 3.2;0.4;0.11;0.29;1;Б;1;/opt/mp-analytics/incoming/gab/Вся расходка Китай РФ Cactus GG PR.xlsx;Лист1!r1254;d0488dd393f71b9cb95cf51390c2aba1ef902bcac7a8eb2f95247679cc1d25fc
1546;15.0;10.0;8.0;9.0;6.8;1.8;6.0 / 3.2 / 6.2;1.2;0.11;1.09;2;Б;1;/opt/mp-analytics/incoming/gab/Вся расходка Китай РФ Cactus GG PR.xlsx;Лист1!r1253;d0488dd393f71b9cb95cf51390c2aba1ef902bcac7a8eb2f95247679cc1d25fc
1547;10.0;8.0;5.0;9.0;6.8;1.8;1.0 / 1.2 / 3.2;0.4;0.11;0.29;2;Б;1;/opt/mp-analytics/incoming/gab/Вся расходка Китай РФ Cactus GG PR.xlsx;Лист1!r1252;d0488dd393f71b9cb95cf51390c2aba1ef902bcac7a8eb2f95247679cc1d25fc
1548;15.0;10.0;8.0;9.0;6.8;1.8;6.0 / 3.2 / 6.2;1.2;0.11;1.09;2;Б;1;/opt/mp-analytics/incoming/gab/Вся расходка Китай РФ Cactus GG PR.xlsx;Лист1!r1251;d0488dd393f71b9cb95cf51390c2aba1ef902bcac7a8eb2f95247679cc1d25fc
1550;15.0;10.0;8.0;10.5;6.0;5.0;4.5 / 4.0 / 3.0;1.2;0.315;0.885;2;Б;3;/opt/mp-analytics/incoming/gab/САКУРА АБДУЛ 05.06.xlsx;Струйная Sakura!r46;ddbb1c580ba3ed878627b3d8dbea6c97710c4682804b2638b792149bf490915a
1551;10.0;8.0;5.0;10.0;6.0;3.5;0.0 / 2.0 / 1.5;0.4;0.21;0.19;3;А;1;/opt/mp-analytics/incoming/gab/Изи.xlsx;Данные по картриджам!r596;4064fa397384d687b0349dbae769c7d4a21c54bf65a712f6c31981a966b8f971
1552;10.0;8.0;5.0;10.0;6.0;3.5;0.0 / 2.0 / 1.5;0.4;0.21;0.19;3;А;1;/opt/mp-analytics/incoming/gab/Изи.xlsx;Данные по картриджам!r597;4064fa397384d687b0349dbae769c7d4a21c54bf65a712f6c31981a966b8f971
1553;10.0;8.0;5.0;10.0;6.0;3.5;0.0 / 2.0 / 1.5;0.4;0.21;0.19;3;А;1;/opt/mp-analytics/incoming/gab/Изи.xlsx;Данные по картриджам!r598;4064fa397384d687b0349dbae769c7d4a21c54bf65a712f6c31981a966b8f971
1554;10.0;8.0;5.0;17.5;12.0;5.8;-7.5 / -4.0 / -0.8;0.4;1.218;-0.818;1;В;1;/opt/mp-analytics/incoming/gab/Вся расходка Китай РФ Cactus GG PR.xlsx;Лист1!r1233;d0488dd393f71b9cb95cf51390c2aba1ef902bcac7a8eb2f95247679cc1d25fc
